Timestamp,T1 - COM15,T2 - COM15,T3 - COM18,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
08-28-2025-Thu 19-42-46-PM,-5.25057,-4.34532,-3.30563,-2.50047,-3.57395,-2.93663,-2.80241,-3.80872
08-28-2025-Thu 19-42-48-PM,-5.25057,-4.37878,-3.30563,-2.53395,-3.54034,-2.93663,-2.83597,-3.80872
08-28-2025-Thu 19-42-51-PM,-5.21696,-4.37878,-3.30563,-2.53395,-3.57395,-2.93663,-2.86945,-3.80872
08-28-2025-Thu 19-42-54-PM,-5.21696,-4.37878,-3.30563,-2.53395,-3.6075,-2.93663,-2.86945,-3.84226
08-28-2025-Thu 19-42-56-PM,-5.25057,-4.4124,-3.33918,-2.56758,-3.57395,-2.97018,-2.86945,-3.84226
08-28-2025-Thu 19-42-58-PM,-5.2841,-4.4124,-3.33918,-2.60114,-3.64105,-3.00373,-2.90308,-3.87573
08-28-2025-Thu 19-43-01-PM,-5.25057,-4.54642,-3.40621,-2.60114,-3.64105,-3.03716,-2.93663,-3.87573
08-28-2025-Thu 19-43-03-PM,-5.2841,-4.4124,-3.40621,-2.6347,-3.64105,-3.03716,-2.97018,-3.90935
08-28-2025-Thu 19-43-05-PM,-5.25057,-4.44587,-3.43976,-2.66825,-3.6746,-3.03716,-2.97018,-3.90935
08-28-2025-Thu 19-43-08-PM,-5.38461,-4.37878,-3.43976,-2.66825,-3.6746,-3.07077,-2.97018,-3.94289
08-28-2025-Thu 19-43-10-PM,-5.38461,-4.44587,-3.43976,-2.66825,-3.70801,-3.10433,-3.00373,-3.97644
08-28-2025-Thu 19-43-13-PM,-5.35116,-4.51295,-3.43976,-2.70167,-3.70801,-3.10433,-3.00373,-3.94289
08-28-2025-Thu 19-43-15-PM,-5.35116,-4.51295,-3.47332,-2.70167,-3.74163,-3.10433,-3.03716,-3.97644
08-28-2025-Thu 19-43-17-PM,-5.38461,-4.51295,-3.50686,-2.7353,-3.74163,-3.13788,-3.03716,-3.97644
08-28-2025-Thu 19-43-20-PM,-5.35116,-4.47942,-3.50686,-2.7353,-3.77517,-3.13788,-3.07077,-3.97644
08-28-2025-Thu 19-43-22-PM,-5.35116,-4.54642,-3.54034,-2.7353,-3.77517,-3.13788,-3.07077,-4.00997
08-28-2025-Thu 19-43-24-PM,-5.38461,-4.54642,-3.57395,-2.76885,-3.80872,-3.17143,-3.10433,-4.00997
08-28-2025-Thu 19-43-27-PM,-5.41822,-4.58002,-3.54034,-2.76885,-3.77517,-3.17143,-3.07077,-4.04345
08-28-2025-Thu 19-43-31-PM,-5.38461,-4.54642,-3.54034,-2.80241,-3.80872,-3.20491,-3.13788,-4.04345
08-28-2025-Thu 19-43-34-PM,-5.48521,-4.54642,-3.57395,-2.83597,-3.84226,-3.17143,-3.33918,-3.94289
08-28-2025-Thu 19-43-36-PM,-5.41822,-4.58002,-3.57395,-2.83597,-3.77517,-3.23853,-2.97018,-4.00997
08-28-2025-Thu 19-43-39-PM,-5.41822,-4.61356,-3.64105,-2.83597,-3.84226,-3.20491,-2.86945,-3.80872
08-28-2025-Thu 19-43-41-PM,-5.51873,-4.58002,-3.6075,-2.83597,-3.70801,-3.23853,-2.97018,-3.90935
08-28-2025-Thu 19-43-43-PM,-5.41822,-4.58002,-3.6075,-2.83597,-3.80872,-3.27208,-3.13788,-4.07706
08-28-2025-Thu 19-43-46-PM,-5.45168,-4.6471,-3.6075,-2.83597,-3.84226,-3.27208,-3.17143,-4.11053
08-28-2025-Thu 19-43-48-PM,-5.31763,-4.6471,-3.64105,-2.83597,-3.84226,-3.27208,-3.17143,-4.11053
08-28-2025-Thu 19-43-50-PM,-5.48521,-4.7141,-3.64105,-2.86945,-3.84226,-3.30563,-3.20491,-4.11053
08-28-2025-Thu 19-43-53-PM,-5.48521,-4.6471,-3.64105,-2.90308,-3.84226,-3.30563,-3.23853,-4.14408
08-28-2025-Thu 19-43-55-PM,-5.55219,-4.7141,-3.70801,-2.90308,-3.87573,-3.30563,-3.23853,-4.17762
08-28-2025-Thu 19-43-58-PM,-5.48521,-4.74771,-3.6746,-2.90308,-3.87573,-3.33918,-3.23853,-4.17762
08-28-2025-Thu 19-44-00-PM,-5.58579,-4.68063,-3.6746,-2.93663,-3.90935,-3.33918,-3.30563,-4.21109
08-28-2025-Thu 19-44-02-PM,-5.51873,-4.7141,-3.70801,-2.93663,-3.97644,-3.37259,-3.30563,-4.24471
08-28-2025-Thu 19-44-05-PM,-5.58579,-4.74771,-3.77517,-2.97018,-3.97644,-3.40621,-3.33918,-4.27824
08-28-2025-Thu 19-44-07-PM,-5.51873,-4.78117,-3.77517,-3.03716,-4.00997,-3.40621,-3.33918,-4.31178
08-28-2025-Thu 19-44-09-PM,-5.58579,-4.81471,-3.80872,-3.03716,-4.07706,-3.47332,-3.40621,-4.37878
08-28-2025-Thu 19-44-12-PM,-5.65284,-4.8817,-3.84226,-3.07077,-4.14408,-3.50686,-3.43976,-4.44587
08-28-2025-Thu 19-44-14-PM,-5.71983,-4.91531,-3.84226,-3.10433,-4.17762,-3.50686,-3.47332,-4.47942
08-28-2025-Thu 19-44-17-PM,-5.65284,-5.01591,-3.90935,-3.13788,-4.24471,-3.54034,-3.54034,-4.54642
08-28-2025-Thu 19-44-19-PM,-5.71983,-5.04937,-3.94289,-3.17143,-4.27824,-3.57395,-3.57395,-4.58002
08-28-2025-Thu 19-44-21-PM,-5.8204,-5.14997,-4.00997,-3.20491,-4.34532,-3.6746,-3.6075,-4.6471
08-28-2025-Thu 19-44-24-PM,-5.88738,-5.1835,-4.04345,-3.27208,-4.4124,-3.70801,-3.64105,-4.68063
08-28-2025-Thu 19-44-26-PM,-5.88738,-5.25057,-4.07706,-3.30563,-4.47942,-3.77517,-3.6746,-4.7141
08-28-2025-Thu 19-44-28-PM,-5.92098,-5.35116,-4.14408,-3.33918,-4.58002,-3.77517,-3.74163,-4.78117
08-28-2025-Thu 19-44-31-PM,-6.02154,-5.38461,-4.17762,-3.37259,-4.58002,-3.84226,-3.77517,-4.84824
08-28-2025-Thu 19-44-33-PM,-6.055,-5.48521,-4.17762,-3.40621,-4.68063,-3.90935,-3.80872,-4.91531
08-28-2025-Thu 19-44-35-PM,-6.02154,-5.55219,-4.24471,-3.47332,-4.7141,-3.94289,-3.87573,-4.94884
08-28-2025-Thu 19-44-38-PM,-6.15557,-5.55219,-4.27824,-3.50686,-4.81471,-3.97644,-3.87573,-4.98237
08-28-2025-Thu 19-44-40-PM,-6.18908,-5.68636,-4.34532,-3.57395,-4.8817,-4.00997,-3.94289,-5.04937
08-28-2025-Thu 19-44-43-PM,-6.15557,-5.71983,-4.4124,-3.64105,-4.94884,-4.11053,-4.00997,-5.08298
08-28-2025-Thu 19-44-45-PM,-6.22253,-5.8204,-4.4124,-3.6746,-5.01591,-4.14408,-4.00997,-5.14997
08-28-2025-Thu 19-44-47-PM,-6.18908,-5.88738,-4.47942,-3.70801,-5.08298,-4.17762,-4.07706,-5.21696
08-28-2025-Thu 19-44-50-PM,-6.25613,-5.9545,-4.54642,-3.77517,-5.14997,-4.24471,-4.07706,-5.21696
08-28-2025-Thu 19-44-52-PM,-6.35669,-5.98803,-4.54642,-3.80872,-5.14997,-4.31178,-4.14408,-5.2841
08-28-2025-Thu 19-44-54-PM,-6.4907,-6.055,-4.61356,-3.84226,-5.25057,-4.31178,-4.14408,-5.2841
08-28-2025-Thu 19-44-57-PM,-6.39014,-6.055,-4.61356,-3.87573,-5.2841,-4.34532,-4.17762,-5.31763
08-28-2025-Thu 19-44-59-PM,-6.4907,-6.12211,-4.6471,-3.90935,-5.31763,-4.37878,-4.21109,-5.35116
08-28-2025-Thu 19-45-01-PM,-6.55766,-6.22253,-4.68063,-3.94289,-5.35116,-4.4124,-4.24471,-5.35116
08-28-2025-Thu 19-45-04-PM,-6.55766,-6.25613,-4.7141,-3.97644,-5.38461,-4.44587,-4.27824,-5.38461
