Timestamp,T1 - COM15,T2 - COM15,T3 - COM18,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
2025-08-29 16:05:29,-87.1671,-86.0269,-85.2775,-86.255,-87.0693,-86.5157,-86.5157,-86.874
2025-08-29 16:05:31,-87.2321,-86.0596,-85.2775,-86.2225,-87.0693,-86.5157,-86.5157,-86.9065
2025-08-29 16:05:33,-87.1345,-85.9944,-85.2449,-86.255,-87.0368,-86.5157,-86.4831,-86.9065
2025-08-29 16:05:36,-87.1671,-85.9619,-85.2775,-86.255,-87.0368,-86.5157,-86.5157,-86.874
2025-08-29 16:05:39,-87.1996,-85.9619,-85.2449,-86.2225,-87.0368,-86.5157,-86.5157,-86.874
2025-08-29 16:05:41,-87.1345,-85.9619,-85.2449,-86.2225,-87.0368,-86.4831,-86.5157,-86.874
2025-08-29 16:05:43,-87.1671,-85.9619,-85.2449,-86.2225,-87.0368,-86.4831,-86.5157,-86.874
2025-08-29 16:05:46,-87.1345,-85.9619,-85.2123,-86.2225,-87.0042,-86.4831,-86.4831,-86.874
2025-08-29 16:05:48,-87.1019,-85.9292,-85.2123,-86.2225,-87.0042,-86.4179,-86.5157,-86.8414
2025-08-29 16:05:50,-87.1019,-85.8967,-85.2123,-86.2225,-87.0042,-86.4831,-86.4831,-86.874
2025-08-29 16:05:53,-87.1671,-85.9619,-85.2123,-86.1899,-87.0042,-86.4505,-86.4831,-86.8414
2025-08-29 16:05:55,-87.1671,-85.8967,-85.1797,-86.1899,-87.0042,-86.4179,-86.4505,-86.8089
2025-08-29 16:05:58,-87.0368,-85.8967,-85.1797,-86.1899,-87.0042,-86.4505,-86.4505,-86.8414
2025-08-29 16:06:00,-87.0693,-85.8967,-85.1797,-86.1899,-86.9717,-86.4179,-86.4831,-86.8089
2025-08-29 16:06:02,-87.1345,-85.8315,-85.1797,-86.1899,-87.0042,-86.3854,-86.4831,-86.8089
2025-08-29 16:06:05,-87.0693,-85.9292,-85.1797,-86.1573,-86.9717,-86.4179,-86.4831,-86.8089
2025-08-29 16:06:07,-87.0693,-85.8315,-85.1471,-86.1573,-86.9717,-86.4179,-86.4505,-86.7762
2025-08-29 16:06:09,-87.1019,-85.8315,-85.1471,-86.1573,-86.9717,-86.3854,-86.4505,-86.7436
2025-08-29 16:06:12,-87.1019,-85.8641,-85.1471,-86.1248,-86.9717,-86.3528,-86.4179,-86.7762
2025-08-29 16:06:14,-87.0693,-85.8315,-85.1471,-86.1248,-86.9391,-86.3528,-86.4505,-86.7436
2025-08-29 16:06:17,-87.1019,-85.799,-85.1471,-86.1248,-86.9391,-86.3528,-86.4179,-86.7436
2025-08-29 16:06:19,-87.1019,-85.8967,-85.1145,-86.0921,-86.9391,-86.3203,-86.4505,-86.7436
