File Name,Concentration,Saturation,Start time,Run time,Mean Current,Current stdev,Delta Current,Mean Temp,Temp STDEV,Delta Temp,Oxygen Production
06092025_10pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_8_ko_nn.csv,conc,sat,1282,2746,0.0446306318207412,0.006817801888460728,-0.025062561035099996,24.61152502767579,0.5134327665969723,1.4935346233000004,18056357.260968905
06092025_10pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_10_ko_nn.csv,conc,sat,1275,2747,0.029536612342712883,0.006844251757190304,-0.031356811523399995,24.56799404279621,0.410841422605654,1.116695084099998,14371006.744475015
06092025_10pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_12_ko_nn.csv,conc,sat,1276,2748,0.03969144630362863,0.006837223359384551,-0.0295829772949,24.98157883686871,0.7905004637896076,2.4577092219,20175700.356694873
06102025_10pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_8_nn_ko_cell_leak.csv,conc,sat,735,1311,0.037541142324122485,0.0013053106664006775,-0.008544921875,26.09845538935793,0.9868393015611593,3.318487963900001,6527258.307934741
06102025_10pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_11_nn_ko.csv,conc,sat,740,1310,0.028619889900214492,0.0018307434197599478,-0.018310546875,24.37642714693158,0.05624049549042492,-0.15373579419999928,8874072.70983311
06112025_10pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_1_ko_nn'.csv,conc,sat,953,1874,0.01839586385091259,0.004208901694945978,-0.0203132629394,25.931538642026453,0.5042411377124403,2.0162255832000007,11932298.324252866
06112025_10pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_3.csv,conc,sat,791,1148,0.025391972926102332,0.003677499255474689,-0.029621124267619998,24.143691274191994,0.1284366077649288,0.3743159188000007,6283020.830345365
06112025_10pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_4_ko_nn.csv,conc,sat,938,1874,0.035450398763021654,0.006496315444841256,-0.029373168945400003,27.68974374800128,1.161760953044818,4.453582126400001,16512080.667631475
06112025_10pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_7.5_ko_nn.csv,conc,sat,838,1150,0.02509426179914114,0.003974591242230623,-0.03370285034175,24.319752545366466,0.3379757891541813,1.070641592900003,8711102.53729626
06092025_10pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_4_nn_ko.csv,conc,sat,1002,1731,0.0203960652164183,0.004518406639316236,-0.0157165527344,24.182975815762298,0.547791124652228,1.935652972499998,13780870.673560746
