File Name,Concentration,Saturation,Start time,Run time,Mean Current,Current stdev,Delta Current,Mean Temp,Temp STDEV,Delta Temp,Oxygen Production
06162025_10pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_17_nn_ko.csv,conc,sat,1247,1000,0.049303209150469235,0.0020951077898617014,-0.016746520996100002,23.755729723910292,0.126845198407012,0.35565663299999883,-744914.0360424055
07092025_10pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_1_nn.csv,conc,sat,264,1000,0.04321634709894816,0.002854508491120256,-0.0156784057617,24.70390657117672,1.1658234313546978,4.4537577416000005,259000.67528900993
07092025_10pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_4_nn.csv,conc,sat,252,1000,0.03901499730128402,0.003063870481724419,-0.019264221191399998,23.604580056849848,0.8981157111662353,3.2896191502,279926.10888876504
07092025_10pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_17_nn.csv,conc,sat,260,1000,0.047294719593152346,0.0025155589456172106,-0.015125274658199996,23.66416281387902,0.9854090524213969,3.375072019200001,600869.4646602554
07092025_10pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_4_nn.csv,conc,sat,260,1000,0.047294719593152346,0.0025155589456172106,-0.015125274658199996,23.66416281387902,0.9854090524213969,3.375072019200001,600869.4646602554
07092025_10pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_35_nn.csv,conc,sat,249,1000,0.04594322684761788,0.0020564137960516924,-0.012111663818400002,24.056378842583815,1.0908970800640756,4.009505197900001,456550.2489612849
6162025_10pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_5_ko_nn.csv,conc,sat,1368,1000,0.0427547153773965,0.0023955402914786483,-0.015678405761799998,25.245533279525375,0.6152753013041891,2.109254897200003,139148.64148064528
6162025_10pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_7.5_nn_ko.csv,conc,sat,998,1000,0.046617391702538855,0.002456927964614423,-0.015163421630799999,23.986810203152448,0.21697288249974842,0.6486231149999995,-642553.7931668451
cell_leaked06092025_10pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_15_nn_ko.csv,conc,sat,1009,1000,0.03340182842670039,0.006866660234869687,-0.026969909667900003,24.35227196217043,0.6958119268967587,2.5013794298,-124174.41891159042
07082025_10pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_5_nn.csv,conc,sat,407,1000,0.04924335917988301,0.00262015982379391,-0.015544891357399997,25.297947908875322,1.0530828913109105,3.8513072064000013,799003.94647371
07082025_10pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_7.5_nn.csv,conc,sat,400,1000,0.054518578650355344,0.0017575856754356392,-0.009822845458999994,24.75662396210579,0.9786530006490436,3.218779018300001,1613813.4240118351
07082025_10pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_10_nn.csv,conc,sat,407,1000,0.04358990923627393,0.005033836716036198,-0.025119781494099998,24.830841022365536,0.8291523742315805,2.8082446601000015,640709.0815659654
07082025_10pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_11_nn.csv,conc,sat,398,1000,0.047916198943878725,0.002228301728886057,-0.012950897216799998,23.94201985867562,0.40676277621767704,1.2438659162000008,373001.7756448798
06122025_15pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_1nn_ko.csv,conc,sat,996,1000,0.04696614496953556,0.0029207738179547766,-0.019016265869099998,23.67030080487013,0.21960656324290115,0.6765969257000002,401662.078238835
06122025_15pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_11_nn_ko.csv,conc,sat,980,1000,0.04450339775580839,0.0031175669397036556,-0.0180625915527,23.348636051015486,0.11582987922125805,0.364685448000003,322703.40790492506
06122025_15pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_13_nn_ko.csv,conc,sat,993,1000,0.05111105553991828,0.0029976005203491006,-0.016307830810500003,23.251300288124373,0.22394711576334445,0.7033415217999988,1439920.8093389503
06172025_15pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_4_ko_nn.csv,conc,sat,1032,1000,0.03378737580169112,0.009469405010693807,-0.03772735595700001,24.903134181324678,0.47920430312577,1.5747790992000006,1124592.5394984446
06172025_15pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_13_ko_nn.csv,conc,sat,1033,1000,0.04055082262098362,0.01069506927309493,-0.0401496887207,25.254571281118682,0.7680812746879,2.6230586183,501654.41264869994
06172025_15pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_21_ko_nn.csv,conc,sat,1017,1000,0.03992469398887453,0.010459871181222595,-0.0386428833008,26.111788646324975,0.9871501409389027,3.5233984744000004,246056.988868455
6172025_15pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_11_ko_nn.csv,conc,sat,1034,1000,0.04123017028137892,0.010367189505172313,-0.034484863281299995,23.412322963386416,0.07275708039327647,0.167060428100001,919593.3750679152
cell_leaked06122025_15pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_21_nn_ko.csv,conc,sat,987,1000,0.04784415413688152,0.0026558020186341013,-0.018043518066400005,22.844265065204894,0.0519949526101663,0.1789726059000003,-853093.1424313546
07082025_15pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_13_nn_ko.csv,conc,sat,447,1000,0.05318871268502327,0.00311914092057507,-0.021038055419899997,24.650904819586113,1.2752989859982244,4.454604914399997,414505.2750634852
06242025_5pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_4_ko_nn.csv,conc,sat,826,1000,0.028478372823466436,0.0013428857927788177,-0.005683898925799999,25.08085705439001,0.043074233179761987,0.037684929599997474,868939.260963235
06242025_5pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_11_ko_nn.csv,conc,sat,826,1000,0.029078225393993608,0.0026785482250055222,-0.010681152343800002,24.576645118132866,0.03502097293828615,-0.03045063489999933,659441.7828760798
06242025_5pct_caclo4_25pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_12_ko_nn.csv,conc,sat,814,1000,0.028551313188765432,0.0024912599690123305,-0.009803771972700003,24.891063930594708,0.10422647370085138,0.28122426150000024,701376.79026906
06242025_5pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_8_ko_nn.csv,conc,sat,832,1000,0.03588507820914565,0.0024076632177165757,-0.009841918945300003,24.016074862964036,0.10582889697472879,0.2742469533000005,1741915.9452547296
06192025_5pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_1_nn_ko.csv,conc,sat,975,1000,0.027685022497037866,0.0024462105890667345,-0.009937286376899997,25.053886403477424,0.48716710334101004,1.6426218239000008,278227.1418230901
06192025_5pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_3_nn_ko.csv,conc,sat,957,1000,0.028164527275703597,0.0015529572025146559,-0.0059700012207000025,25.779930243482717,0.7697406281954272,2.6425976182,774230.9688069948
06192025_5pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_13_nn_ko.csv,conc,sat,973,1000,0.03457992584198172,0.002800804776751599,-0.012760162353500002,25.992903502067435,0.810953668213574,2.976170812200003,1252302.6663642502
06192025_5pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_17_nn_ko.csv,conc,sat,950,1000,0.030438521287064337,0.001687142965920739,-0.006732940673800002,25.288448816161942,0.7079933668939234,2.4676769577999984,536434.481979165
06242025_5pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_5_ko.csv,conc,sat,839,1000,0.03471044870047253,0.0025584399253587697,-0.010318756103499999,24.90338732122238,0.60569885323826,2.104149515000003,971237.8507874303
06242025_5pct_caclo4_28pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_8_ko.csv,conc,sat,832,1000,0.03588507820914565,0.0024076632177165757,-0.009841918945300003,24.016074862964036,0.10582889697472879,0.2742469533000005,1741915.9452547296
06182025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_10_nn_ko.csv,conc,sat,662,1000,0.035673135763163936,0.0037000420149386247,-0.0144958496094,25.269489865931565,0.7331145346782971,2.880310441799999,1047422.5298686305
06182025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_35_nn_ko.csv,conc,sat,1099,1000,0.030110289643220184,0.0027632941859219995,-0.009460449218699998,26.158251589524372,0.600806953173303,2.1625131439,-90993.14291201506
06182025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_17_nn_ko.csv,conc,sat,675,1000,0.034360914201766936,0.003238342447938579,-0.013236999511800001,24.99736655025784,0.7686174724349294,2.725292767599999,-536128.2252013951
06182025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_81_nn_ko.csv,conc,sat,725,1000,0.03404603971468172,0.0017278194211453905,-0.0089454650879,25.467883168889212,0.48326141795800753,1.5566089986999998,-40965.230941414724
06242025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_12_ko.csv,conc,sat,842,1000,0.03747999132215584,0.002325045156088816,-0.009098052978499999,24.276611587724275,0.422172965909644,1.3665939392999995,282687.10407048
06242025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_15_ko.csv,conc,sat,829,1000,0.03691813328883237,0.003058336251815804,-0.012855529785100003,23.58145949994296,0.15633875493455754,0.47051556390000115,669005.720581815
06252025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_4_ko_nn.csv,conc,sat,792,1000,0.03393990652901898,0.0033458827549256017,-0.014514923095699999,24.704041106893605,0.14591279025465065,0.38564952639999817,434061.09998730005
06252025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_10_ko_nn.csv,conc,sat,781,1000,0.03235381561797622,0.0028553047313892,-0.007934570312499997,24.810557933099,0.19369934883941178,0.5740843511000016,1596749.4104656503
06252025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_11_ko_nn.csv,conc,sat,786,1000,0.040408714667901496,0.004325987621424591,-0.016632080078200003,24.551374448488012,0.13322049679359946,0.36105270039999837,536449.451634525
06252025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_21_ko_nn.csv,conc,sat,775,1000,0.03579508412729889,0.002421666965834477,-0.009460449218800002,24.56321728388032,0.09193722287065897,0.1783487603999987,-58121.03060328022
07082025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_14_nn_ko.csv,conc,sat,427,1000,0.06519637741409125,0.007077848144005327,0.04816055297855,24.540725397816285,1.2212620683895232,4.185836178799999,1995145.62786358
07142025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_3_nn.csv,conc,sat,304,1000,0.028332968453666736,0.004710207969031171,-0.023269653320300003,23.120380076074525,0.5299945388581893,1.9533745606999986,91268.26639518474
07142025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_21_nn.csv,conc,sat,306,1000,0.01958296372816853,0.0013543493666666926,-0.0063133239746000006,22.670039729787113,0.4905069881286502,1.7790960177000024,-57329.996786170566
07142025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_4_cell_81_nn.csv,conc,sat,287,1000,0.01847079464724725,0.001508239903168543,-0.009021759033200002,22.292343410704294,0.2592222491616006,0.8892071697000006,81464.30113660477
07162025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_1_cell_5_nn.csv,conc,sat,225,1000,0.027932025097707293,0.0012630374144071519,-0.005893707275399996,23.38704508318292,0.6332203679551702,2.243626578499999,954368.0945644749
07162025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_7.5_nn.csv,conc,sat,183,1000,0.035916384640750046,0.0025474448797777553,-0.0123214721679,23.291326281239957,0.8602089702533883,3.117128265199998,1328588.4762972998
07162025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_3_cell_12_nn.csv,conc,sat,186,1000,0.033293637362395205,0.001872204313379287,-0.008258819580099996,22.790834659054646,0.7780703601233617,2.703566511600002,1464998.1340283747
6182025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_8_nn_ko.csv,conc,sat,662,1000,0.03370252641645575,0.0025341304626075077,-0.010719299316399998,25.4045289916004,0.8517657849814805,3.0480779670999993,802387.4931914097
bad_data_leaked_ko6182025_5pct_caclo4_30pct_sat_ink_18v_new_fine_jsc_w_temp_sensor_2_cell_14_nn_ko.csv,conc,sat,728,1000,0.03351163911771837,0.0037219864759911432,-0.016365051269499997,26.019078242971727,0.5864654832574304,1.9667829055999988,400647.3682784353
