Timestamp,T1 - COM15,T2 - COM15,T3 - COM18,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
08-28-2025-Thu 19-25-26-PM,4.42035,5.15977,6.70713,7.54815,6.10157,7.00951,7.31269,6.30316
08-28-2025-Thu 19-25-29-PM,4.42035,5.2275,6.67327,7.48122,6.10157,7.00951,7.27883,6.30316
08-28-2025-Thu 19-25-31-PM,4.35343,5.19363,6.64021,7.48122,6.06771,6.97645,7.24496,6.2701
08-28-2025-Thu 19-25-33-PM,4.31956,5.1259,6.60634,7.41349,6.03465,6.94258,7.24496,6.23623
08-28-2025-Thu 19-25-36-PM,4.31956,5.15977,6.57248,7.41349,6.00078,6.94258,7.2119,6.23623
08-28-2025-Thu 19-25-38-PM,4.1849,5.15977,6.57248,7.38043,5.96691,6.90872,7.17804,6.20237
08-28-2025-Thu 19-25-41-PM,4.2857,5.02511,6.53942,7.34656,5.96691,6.84179,7.17804,6.1685
08-28-2025-Thu 19-25-43-PM,4.21796,5.02511,6.50474,7.34656,5.93386,6.84179,7.14498,6.13544
08-28-2025-Thu 19-25-45-PM,4.25264,5.05898,6.50474,7.31269,5.89999,6.80793,7.11111,6.10157
08-28-2025-Thu 19-25-48-PM,4.1849,5.02511,6.43782,7.27883,5.86612,6.80793,7.07724,6.03465
08-28-2025-Thu 19-25-50-PM,4.1849,5.02511,6.43782,7.24496,5.86612,6.741,7.07724,6.03465
08-28-2025-Thu 19-25-52-PM,4.15104,4.92432,6.40395,7.2119,5.83226,6.741,7.04338,6.03465
08-28-2025-Thu 19-25-55-PM,4.05025,4.95818,6.37089,7.2119,5.7992,6.67327,7.00951,6.00078
08-28-2025-Thu 19-25-57-PM,4.05025,4.82352,6.37089,7.17804,5.76533,6.67327,6.97645,5.96691
08-28-2025-Thu 19-26-00-PM,4.01638,4.89126,6.33702,7.11111,5.73146,6.64021,6.94258,5.93386
08-28-2025-Thu 19-26-04-PM,4.01638,4.89126,6.30316,7.11111,5.73146,6.60634,6.90872,5.89999
08-28-2025-Thu 19-26-07-PM,3.94945,4.79046,6.23623,7.17804,5.73146,6.53942,6.90872,5.96691
08-28-2025-Thu 19-26-09-PM,3.94945,4.82352,6.33702,7.07724,5.63067,6.57248,6.90872,6.06771
08-28-2025-Thu 19-26-12-PM,3.91559,4.7566,6.2701,7.14498,5.66454,6.57248,6.94258,5.89999
08-28-2025-Thu 19-26-14-PM,3.94945,4.68887,6.20237,7.04338,5.63067,6.50474,6.84179,5.86612
08-28-2025-Thu 19-26-17-PM,3.94945,4.68887,6.1685,7.00951,5.63067,6.47168,6.84179,5.83226
08-28-2025-Thu 19-26-19-PM,3.81479,4.68887,6.13544,6.97645,5.59761,6.43782,6.80793,5.76533
08-28-2025-Thu 19-26-21-PM,3.88253,4.68887,6.13544,6.97645,5.56374,6.43782,6.77406,5.76533
08-28-2025-Thu 19-26-24-PM,3.84866,4.62194,6.10157,6.94258,5.52988,6.40395,6.741,5.73146
08-28-2025-Thu 19-26-26-PM,3.81479,4.62194,6.06771,6.94258,5.52988,6.37089,6.741,5.6984
08-28-2025-Thu 19-26-29-PM,3.714,4.65581,6.03465,6.90872,5.52988,6.37089,6.67327,5.6984
08-28-2025-Thu 19-26-31-PM,3.74787,4.65581,6.00078,6.87566,5.46214,6.33702,6.64021,5.66454
08-28-2025-Thu 19-26-33-PM,3.714,4.55501,6.00078,6.84179,5.46214,6.30316,6.64021,5.63067
08-28-2025-Thu 19-26-36-PM,3.714,4.52115,5.93386,6.80793,5.46214,6.2701,6.64021,5.59761
08-28-2025-Thu 19-26-38-PM,3.61321,4.52115,5.93386,6.77406,5.39522,6.23623,6.60634,5.56374
