"Latest: Time (s)","Latest: Current (A)","Latest: Oxygen Gas (ppm)","Latest: Temperature (°C)"
89,-0.000267028808594,3970.40956479,21.1694179265
90,-0.000267028808594,3965.39008427,21.1708816571
91,-0.000324249267578,3960.37060375,21.1694179265
92,-0.000286102294922,3965.39008427,21.1694179265
93,-0.00030517578125,3965.39008427,21.1708816571
94,-0.000286102294922,3970.40956479,21.1723453784
95,-0.00030517578125,3970.40956479,21.1708816571
96,-0.000286102294922,3970.40956479,21.1738090905
97,-0.00030517578125,3970.40956479,21.1752727932
98,-0.000286102294922,3970.40956479,21.1752727932
99,-0.000267028808594,3970.40956479,21.1723453784
100,-0.00030517578125,3970.40956479,21.1767364865
101,-0.000247955322266,3970.40956479,21.1767364865
102,-0.00030517578125,3970.40956479,21.1767364865
103,-0.000247955322266,3970.40956479,21.1752727932
104,-0.000267028808594,3970.40956479,21.1767364865
105,-0.000267028808594,3970.40956479,21.1782001706
106,-0.000286102294922,3970.40956479,21.1782001706
107,-0.00030517578125,3970.40956479,21.1752727932
108,-0.000286102294922,3970.40956479,21.1767364865
109,-0.000286102294922,3970.40956479,21.1811275108
110,-0.000286102294922,3970.40956479,21.1811275108
111,-0.000286102294922,3970.40956479,21.1811275108
112,-0.000286102294922,3970.40956479,21.1796638454
113,-0.000267028808594,3970.40956479,21.182591167
114,-0.000267028808594,3970.40956479,21.182591167
115,-0.000228881835938,3970.40956479,21.182591167
116,-0.000267028808594,3970.40956479,21.1840548138
117,-0.000267028808594,3970.40956479,21.1811275108
118,-0.000286102294922,3965.39008427,21.1796638454
119,-0.000286102294922,3970.40956479,21.1840548138
120,-0.000267028808594,3970.40956479,21.1869820797
121,-0.000286102294922,3970.40956479,21.1855184514
122,-0.000267028808594,3975.42904531,21.1855184514
123,-0.000286102294922,3970.40956479,21.1869820797
124,-0.000267028808594,3975.42904531,21.1884456987
125,-0.00030517578125,3975.42904531,21.1855184514
126,-0.000286102294922,3975.42904531,21.1869820797
127,-0.000286102294922,3975.42904531,21.1884456987
128,-0.000286102294922,3975.42904531,21.1884456987
129,-0.000267028808594,3970.40956479,21.1884456987
130,-0.000267028808594,3975.42904531,21.1928364999
131,-0.000286102294922,3975.42904531,21.1913729088
132,-0.00030517578125,3980.44852584,21.1884456987
133,-0.00030517578125,3985.46800636,21.1913729088
134,-0.000286102294922,3975.42904531,21.1943000818
135,-0.000267028808594,3985.46800636,21.1957636543
136,-0.00030517578125,3980.44852584,21.1943000818
137,-0.000286102294922,3980.44852584,21.1928364999
138,-0.00030517578125,3985.46800636,21.1928364999
139,-0.000286102294922,3980.44852584,21.1957636543
140,-0.000286102294922,3995.5069674,21.1943000818
141,-0.000286102294922,3990.48748688,21.1957636543
142,-0.000286102294922,3985.46800636,21.1972272176
143,-0.000286102294922,3985.46800636,21.1957636543
144,-0.00030517578125,3990.48748688,21.2001543165
145,-0.000267028808594,4000.52644793,21.1943000818
146,-0.000286102294922,4000.52644793,21.1943000818
147,-0.000324249267578,4005.54592845,21.1972272176
148,-0.000286102294922,3995.5069674,21.1957636543
149,-0.00030517578125,4005.54592845,21.1957636543
150,-0.000343322753906,4005.54592845,21.1957636543
151,-0.000324249267578,4010.56540897,21.1972272176
152,-0.000324249267578,4000.52644793,21.1972272176
153,-0.00030517578125,4015.58488949,21.201617852
154,-0.00030517578125,4020.60437002,21.201617852
155,-0.000324249267578,4020.60437002,21.1986907717
156,-0.000324249267578,4020.60437002,21.2030813782
157,-0.000343322753906,4015.58488949,21.1986907717
158,-0.00030517578125,4025.62385054,21.2001543165
159,-0.000343322753906,4020.60437002,21.201617852
160,-0.000286102294922,4030.64333106,21.2001543165
161,-0.00030517578125,4010.56540897,21.2030813782
162,-0.00030517578125,4025.62385054,21.2045448953
163,-0.000343322753906,4025.62385054,21.2045448953
164,-0.000324249267578,4025.62385054,21.201617852
165,-0.00030517578125,4030.64333106,21.201617852
166,-0.000324249267578,4030.64333106,21.2045448953
167,-0.00030517578125,4035.66281158,21.2030813782
168,-0.00030517578125,4035.66281158,21.201617852
169,-0.000286102294922,4035.66281158,21.2045448953
170,-0.00030517578125,4035.66281158,21.206008403
171,-0.000324249267578,4030.64333106,21.206008403
172,-0.00030517578125,4035.66281158,21.2074719015
173,-0.000267028808594,4035.66281158,21.2089353908
174,-0.000286102294922,4040.68229211,21.2074719015
175,-0.000267028808594,4035.66281158,21.2089353908
176,-0.00030517578125,4040.68229211,21.2045448953
177,-0.00030517578125,4040.68229211,21.2074719015
178,-0.000286102294922,4040.68229211,21.2089353908
179,-0.000324249267578,4045.70177263,21.2074719015
180,-0.00030517578125,4045.70177263,21.2089353908
181,-0.00030517578125,4045.70177263,21.2118623416
182,-0.00030517578125,4040.68229211,21.2089353908
183,-0.00030517578125,4040.68229211,21.2089353908
184,-0.000343322753906,4040.68229211,21.2089353908
185,-0.000343322753906,4045.70177263,21.2103988708
186,0.0386238098145,4045.70177263,21.2074719015
187,0.0371170043945,4040.68229211,21.2118623416
188,0.0357818603516,4045.70177263,21.2103988708
189,0.0346946716309,4045.70177263,21.2118623416
190,0.0340270996094,4045.70177263,21.2147892554
191,0.0337028503418,4045.70177263,21.2177161323
192,0.0335311889648,4045.70177263,21.2206429724
193,0.0334548950195,4045.70177263,21.2206429724
194,0.0333976745605,4045.70177263,21.2250331633
195,0.0334930419922,4045.70177263,21.2250331633
196,0.0335502624512,4050.72125315,21.2264965419
197,0.0335693359375,4045.70177263,21.2323499641
198,0.0336456298828,4055.74073367,21.2382032392
199,0.0337600708008,4050.72125315,21.2440563674
200,0.0338554382324,4050.72125315,21.2469828765
201,0.0339508056641,4045.70177263,21.2513725714
202,0.0340461730957,4050.72125315,21.255762184
203,0.034122467041,4045.70177263,21.2572253699
204,0.034236907959,4050.72125315,21.2616148728
205,0.0343322753906,4045.70177263,21.2660042935
206,0.034351348877,4050.72125315,21.2718567268
207,0.0345420837402,4050.72125315,21.2806351034
208,0.0346183776855,4050.72125315,21.2806351034
209,0.0347137451172,4055.74073367,21.2864871727
210,0.0347709655762,4050.72125315,21.2967279446
211,0.0347709655762,4050.72125315,21.2996537979
212,0.0348472595215,4055.74073367,21.3025796149
213,0.0348663330078,4065.77969472,21.3055053958
214,0.0349807739258,4060.7602142,21.3069682727
215,0.0349998474121,4070.79917524,21.3113568492
216,0.0350952148438,4060.7602142,21.3142825217
217,0.0351524353027,4070.79917524,21.3172081582
218,0.0351333618164,4065.77969472,21.3215965453
219,0.0352096557617,4070.79917524,21.3245220916
220,0.0352668762207,4080.83813629,21.327447602
221,0.0353050231934,4070.79917524,21.3332985149
222,0.0353622436523,4075.81865577,21.3406119541
223,0.0353622436523,4080.83813629,21.3391492842
224,0.035400390625,4080.83813629,21.3493877853
225,0.035457611084,4090.87709733,21.3537755801
226,0.0354385375977,4080.83813629,21.3581632946
227,0.035572052002,4080.83813629,21.3610883929
228,0.0355529785156,4090.87709733,21.3669384825
229,0.0356101989746,4090.87709733,21.3698634738
230,0.035572052002,4090.87709733,21.3786382344
231,0.0356101989746,4100.91605838,21.3786382344
232,0.0356101989746,4095.89657786,21.3903374178
233,0.0356674194336,4095.89657786,21.3903374178
234,0.0356483459473,4110.95501942,21.3947244653
235,0.0356864929199,4120.99398047,21.3976491195
236,0.0357055664063,4100.91605838,21.3991114333
237,0.0358200073242,4110.95501942,21.4034983216
238,0.0358581542969,4115.97449995,21.4064228697
239,0.0358963012695,4105.9355389,21.4078851305
240,0.0358390808105,4115.97449995,21.4108096257
241,0.0358963012695,4120.99398047,21.4166585102
242,0.0359535217285,4115.97449995,21.4210450812
243,0.0359725952148,4115.97449995,21.422507254
244,0.0359725952148,4110.95501942,21.4298179859
245,0.0360298156738,4115.97449995,21.4356664135
246,0.0360107421875,4120.99398047,21.4356664135
247,0.0359916687012,4105.9355389,21.4429767509
248,0.0359916687012,4120.99398047,21.4473628484
249,0.0359725952148,4126.01346099,21.4488248634
250,0.0360298156738,4120.99398047,21.4561348075
251,0.0360298156738,4120.99398047,21.4590587241
252,0.0360298156738,4120.99398047,21.4634445336
253,0.0361251831055,4120.99398047,21.4707540422
254,0.0360870361328,4120.99398047,21.4780633335
255,0.0360679626465,4126.01346099,21.4824488043
256,0.0360870361328,4120.99398047,21.4897577489
257,0.0362205505371,4126.01346099,21.4926812663
258,0.0361061096191,4126.01346099,21.495604749
259,0.0361251831055,4126.01346099,21.5014516109
260,0.0361824035645,4126.01346099,21.5058366668
261,0.0361442565918,4126.01346099,21.5072983348
262,0.0361633300781,4126.01346099,21.5116832874
263,0.0361824035645,4126.01346099,21.5146065461
264,0.0362396240234,4126.01346099,21.5189913696
265,0.0362586975098,4126.01346099,21.5219145424
266,0.0362014770508,4126.01346099,21.5219145424
267,0.0362205505371,4131.03294151,21.5306838549
268,0.0362014770508,4131.03294151,21.5350683956
269,0.0362205505371,4131.03294151,21.536529892
270,0.0362205505371,4131.03294151,21.5452986912
271,0.0362777709961,4131.03294151,21.5452986912
272,0.0362396240234,4131.03294151,21.5540671834
273,0.0362586975098,4131.03294151,21.5584513145
274,0.0362968444824,4131.03294151,21.5628353691
275,0.0362586975098,4141.07190256,21.5657580296
276,0.0362396240234,4141.07190256,21.5730645326
277,0.0362777709961,4136.05242204,21.5759870745
278,0.0362396240234,4141.07190256,21.5803708238
279,0.0362586975098,4151.1108636,21.5862157046
280,0.0362586975098,4146.09138308,21.5876769036
281,0.0363159179688,4151.1108636,21.5891380943
282,0.0362586975098,4156.13034413,21.5964439209
283,0.0362205505371,4146.09138308,21.5979050609
284,0.0362586975098,4161.14982465,21.6052106349
285,0.0362586975098,4156.13034413,21.6066717244
286,0.0361633300781,4161.14982465,21.6095938784
287,0.0362205505371,4176.20826622,21.6139770463
288,0.0362586975098,4171.18878569,21.6168991164
289,0.0361824035645,4186.24722726,21.6183601388
290,0.0362396240234,4181.22774674,21.6242041449
291,0.0362968444824,4186.24722726,21.6271260977
292,0.0362205505371,4186.24722726,21.6315089642
293,0.0362205505371,4181.22774674,21.6373526695
294,0.0362968444824,4196.28618831,21.640274472
295,0.0362777709961,4186.24722726,21.6475788327
296,0.0362586975098,4196.28618831,21.6505005188
297,0.0362205505371,4196.28618831,21.6534221716
298,0.0362205505371,4196.28618831,21.6636476951
299,0.0362586975098,4201.30566883,21.665108451
300,0.0362396240234,4201.30566883,21.6709513919
301,0.0362777709961,4196.28618831,21.6753335108
302,0.0362396240234,4206.32514935,21.6767942006
303,0.0362205505371,4211.34462988,21.6811762204
304,0.0362014770508,4211.34462988,21.6826368772
305,0.0362396240234,4211.34462988,21.6826368772
306,0.0362014770508,4211.34462988,21.6870187981
307,0.0362014770508,4216.3641104,21.694321835
308,0.0361824035645,4216.3641104,21.6972429922
309,0.0361824035645,4221.38359092,21.7016246664
310,0.0362205505371,4221.38359092,21.7016246664
311,0.0362014770508,4231.42255197,21.7089272928
312,0.0362014770508,4236.44203249,21.7133087704
313,0.0361251831055,4226.40307144,21.7176901744
314,0.0361251831055,4241.46151301,21.7279131647
315,0.0360870361328,4246.48099353,21.7308339457
316,0.0361061096191,4236.44203249,21.73667541
317,0.0360679626465,4251.50047406,21.7410564229
318,0.0361251831055,4251.50047406,21.7468976597
319,0.0360679626465,4251.50047406,21.7454373627
320,0.0361442565918,4251.50047406,21.7512785022
321,0.0361442565918,4256.51995458,21.7571195122
322,0.0361633300781,4266.55891562,21.7644205928
323,0.0360870361328,4276.59787667,21.7658807847
324,0.0361061096191,4261.5394351,21.7717214716
325,0.0360870361328,4271.57839615,21.7746417667
326,0.0360679626465,4276.59787667,21.7746417667
327,0.0360488891602,4281.61735719,21.7775620297
328,0.0360488891602,4266.55891562,21.7819423637
329,0.0361061096191,4281.61735719,21.7877826967
330,0.0361061096191,4286.63683771,21.7907028151
331,0.0360870361328,4281.61735719,21.7921628622
332,0.0360870361328,4281.61735719,21.7950829325
333,0.0361061096191,4281.61735719,21.7980029707
334,0.0360298156738,4286.63683771,21.8038429512
335,0.0360488891602,4286.63683771,21.8038429512
336,0.0359916687012,4286.63683771,21.8082228528
337,0.0360107421875,4286.63683771,21.8140626097
338,0.0360298156738,4286.63683771,21.8184423438
339,0.0360298156738,4286.63683771,21.8213621267
340,0.0360488891602,4291.65631824,21.8228220063
341,0.0359344482422,4286.63683771,21.8301212848
342,0.0359535217285,4296.67579876,21.8345007567
343,0.0359725952148,4296.67579876,21.8417997181
344,0.0359916687012,4286.63683771,21.8447192472
345,0.0359916687012,4301.69527928,21.8520179319
346,0.0359725952148,4301.69527928,21.8563970481
347,0.0359535217285,4306.7147598,21.8593164194
348,0.0359153747559,4311.73424033,21.8622357593
349,0.0359535217285,4306.7147598,21.8666147102
350,0.0359535217285,4316.75372085,21.8724532013
351,0.0359153747559,4306.7147598,21.8724532013
352,0.0359153747559,4321.77320137,21.8768319873
353,0.0359535217285,4326.7926819,21.8812107027
354,0.0359535217285,4331.81216242,21.8841298072
355,0.0359153747559,4341.85112346,21.8870488804
356,0.0359153747559,4336.83164294,21.8870488804
357,0.0359153747559,4336.83164294,21.8928869331
358,0.0358963012695,4356.90956503,21.8958059126
359,0.0359153747559,4346.87060399,21.8943464268
360,0.0358581542969,4356.90956503,21.9045626642
361,0.0358581542969,4356.90956503,21.9060220956
362,0.0358200073242,4361.92904555,21.9133191358
363,0.0358200073242,4356.90956503,21.9176972668
364,0.0358390808105,4356.90956503,21.9249939968
365,0.0358200073242,4366.94852608,21.929371942
366,0.0358963012695,4361.92904555,21.929371942
367,0.0358390808105,4366.94852608,21.9337498176
368,0.0358390808105,4366.94852608,21.9425053606
369,0.0358581542969,4366.94852608,21.9410461227
370,0.0358009338379,4356.90956503,21.9468830281
371,0.0357818603516,4361.92904555,21.9468830281
372,0.0358200073242,4366.94852608,21.9527198106
373,0.0357627868652,4366.94852608,21.9527198106
374,0.0357437133789,4366.94852608,21.9556381557
375,0.0357437133789,4366.94852608,21.9585564701
376,0.0358200073242,4366.94852608,21.9614747539
377,0.0357437133789,4366.94852608,21.9643930071
378,0.0357246398926,4366.94852608,21.9643930071
379,0.0357627868652,4366.94852608,21.971688506
380,0.0357627868652,4366.94852608,21.9760657138
381,0.0357818603516,4366.94852608,21.9775247677
382,0.0358390808105,4371.9680066,21.9848199233
383,0.0357055664063,4366.94852608,21.9862789316
384,0.0357437133789,4371.9680066,21.9877379322
385,0.0357246398926,4366.94852608,21.9964917766
386,0.0356483459473,4371.9680066,21.9979507241
387,0.0357627868652,4382.00696764,22.0052453479
388,0.0356864929199,4382.00696764,22.0052453479
389,0.0356674194336,4382.00696764,22.0081631444
390,0.0357055664063,4376.98748712,22.0125397825
391,0.0357055664063,4392.04592869,22.0212928548
392,0.0356674194336,4397.06540921,22.0271280856
393,0.0356674194336,4402.08488973,22.0271280856
394,0.0356483459473,4402.08488973,22.032963196
395,0.035572052002,4402.08488973,22.0373394499
396,0.0355911254883,4412.12385078,22.0402569151
397,0.0356101989746,4422.16281182,22.0431743502
398,0.0355911254883,4427.18229235,22.0460917554
399,0.0355911254883,4427.18229235,22.0460917554
400,0.0356101989746,4437.22125339,22.0504678071
401,0.0355911254883,4427.18229235,22.0533851375
402,0.0355911254883,4442.24073392,22.0548437914
403,0.0354957580566,4452.27969496,22.056302438
404,0.0355339050293,4452.27969496,22.0592197087
405,0.035514831543,4447.26021444,22.0665127549
406,0.0355339050293,4457.29917548,22.0694299213
407,0.035457611084,4462.31865601,22.0694299213
408,0.0354766845703,4462.31865601,22.0752641649
409,0.035457611084,4462.31865601,22.0796397697
410,0.0354766845703,4472.35761705,22.0854738056
411,0.0354385375977,4472.35761705,22.0883907791
412,0.0354194641113,4477.37709757,22.0942246375
413,0.0354194641113,4482.3965781,22.1015167943
414,0.0354766845703,4482.3965781,22.1044336054
415,0.0354385375977,4507.49398071,22.1073503871
416,0.0353622436523,4512.51346123,22.1117255045
417,0.035343170166,4507.49398071,22.1131838622
418,0.0353622436523,4507.49398071,22.1190172199
419,0.0353050231934,4512.51346123,22.1204755409
420,0.0353622436523,4512.51346123,22.1277670364
421,0.035343170166,4512.51346123,22.1292253135
422,0.0353050231934,4517.53294175,22.1292253135
423,0.0353240966797,4517.53294175,22.1365165896
424,0.0353050231934,4517.53294175,22.135058349
425,0.035343170166,4517.53294175,22.1379748229
426,0.0352668762207,4522.55242228,22.1408912677
427,0.0353050231934,4522.55242228,22.1438076833
428,0.035228729248,4522.55242228,22.1467240698
429,0.035228729248,4522.55242228,22.1452658802
430,0.0353240966797,4522.55242228,22.1525567555
431,0.0353050231934,4527.5719028,22.1554730548
432,0.0352096557617,4527.5719028,22.1569311935
433,0.0352096557617,4532.59138332,22.1598474493
434,0.0352478027344,4537.61086384,22.1671379618
435,0.0351905822754,4537.61086384,22.1685960426
436,0.0351715087891,4532.59138332,22.1715121826
437,0.0351715087891,4557.68878594,22.1773443758
438,0.0351524353027,4547.64982489,22.1802604291
439,0.0351333618164,4547.64982489,22.1802604291
440,0.0351142883301,4567.72774698,22.184634455
441,0.0350952148438,4557.68878594,22.1860924493
442,0.0351142883301,4572.7472275,22.1919243544
443,0.0350379943848,4577.76670803,22.1948402638
444,0.0350761413574,4592.82514959,22.1977561446
445,0.0350379943848,4587.80566907,22.2050457211
446,0.0350952148438,4587.80566907,22.2108772535
447,0.0350379943848,4597.84463012,22.2123351187
448,0.0350189208984,4597.84463012,22.2137929768
449,0.0349807739258,4597.84463012,22.2196243379
450,0.0349998474121,4602.86411064,22.2225399757
451,0.0349807739258,4602.86411064,22.226913379
452,0.0348854064941,4602.86411064,22.2312867183
453,0.0349807739258,4602.86411064,22.2342022423
454,0.0349617004395,4602.86411064,22.2429486443
455,0.0349998474121,4602.86411064,22.2414909284
456,0.0349807739258,4607.88359116,22.245864055
457,0.0349807739258,4607.88359116,22.2473217497
458,0.0349998474121,4622.94203273,22.250237118
459,0.0349235534668,4627.96151325,22.253152458
460,0.0349426269531,4622.94203273,22.253152458
461,0.0349426269531,4627.96151325,22.2575254152
462,0.0349998474121,4627.96151325,22.2618983089
463,0.0348663330078,4627.96151325,22.2662711393
464,0.0349044799805,4638.0004743,22.2677287354
465,0.0349044799805,4653.05891586,22.2691863245
466,0.0349617004395,4648.03943534,22.2764741645
467,0.0349044799805,4653.05891586,22.2823043104
468,0.0348663330078,4673.13683796,22.2837618293
469,0.0349044799805,4673.13683796,22.2866768463
470,0.0348663330078,4673.13683796,22.2925067965
471,0.0349044799805,4683.175799,22.2968791859
472,0.0348663330078,4673.13683796,22.2983366351
473,0.0349044799805,4678.15631848,22.2997940773
474,0.0348472595215,4678.15631848,22.3056237767
475,0.0348281860352,4683.175799,22.3085385847
476,0.0348472595215,4683.175799,22.3099959783
477,0.0350189208984,4683.175799,22.3129107446
478,0.0349235534668,4683.175799,22.3172828422
479,0.0349807739258,4683.175799,22.3201975393
480,0.0349044799805,4683.175799,22.3187401942
481,0.0349235534668,4683.175799,22.3231122087
482,0.0349044799805,4683.175799,22.3260268505
483,0.0349235534668,4683.175799,22.3274841611
484,0.0349044799805,4683.175799,22.3303987615
485,0.0348854064941,4683.175799,22.3318560513
486,0.0347900390625,4683.175799,22.3347706103
487,0.0349044799805,4683.175799,22.3405996457
488,0.0348663330078,4688.19527952,22.3405996457
489,0.0348472595215,4683.175799,22.3464285712
490,0.0348663330078,4688.19527952,22.3464285712
491,0.0348663330078,4693.21476005,22.3478857854
492,0.0348281860352,4703.25372109,22.3537145736
493,0.0347709655762,4698.23424057,22.3551717535
494,0.0345993041992,4703.25372109,22.3595432522
495,0.0346946716309,4698.23424057,22.3639146895
496,0.0347518920898,4708.27320161,22.3653718215
497,0.0347328186035,4713.29268214,22.3668289468
498,0.0347518920898,4728.3511237,22.3726573797
499,0.0347518920898,4743.40956527,22.3770286328
500,0.0346946716309,4743.40956527,22.3813998248
501,0.0347709655762,4748.42904579,22.3857709556
502,0.0346374511719,4743.40956527,22.3901420254
503,0.0347328186035,4748.42904579,22.3945130343
504,0.0346946716309,4753.44852632,22.3959700237
505,0.0346183776855,4758.46800684,22.4032548695
506,0.0346374511719,4758.46800684,22.4061687605
507,0.0346946716309,4758.46800684,22.4061687605
508,0.0346183776855,4758.46800684,22.4105395466
509,0.0346183776855,4763.48748736,22.4119964618
510,0.0346374511719,4768.50696788,22.4134533703
511,0.0346183776855,4763.48748736,22.4178240555
512,0.0345611572266,4768.50696788,22.4163671671
513,0.0345611572266,4763.48748736,22.4221946802
514,0.0346183776855,4768.50696788,22.4251083965
515,0.0345230102539,4778.54592893,22.4236515417
516,0.0345420837402,4783.56540945,22.4309357486
517,0.0344848632813,4788.58488998,22.4309357486
518,0.034351348877,4798.62385102,22.4367629938
519,0.0344085693359,4803.64333154,22.4411333575
520,0.0343894958496,4803.64333154,22.4382197884
521,0.0343894958496,4813.68229259,22.4440469
522,0.0343704223633,4823.72125363,22.4498739051
523,0.0344276428223,4818.70177311,22.4513306397
524,0.0344276428223,4818.70177311,22.4542440891
525,0.0343894958496,4828.74073416,22.4600709081
526,0.034351348877,4838.7796952,22.4688109378
527,0.034351348877,4843.79917572,22.4688109378
528,0.034351348877,4838.7796952,22.4702675862
529,0.0343704223633,4848.81865625,22.4790073384
530,0.034351348877,4858.85761729,22.4848337079
531,0.0342750549316,4858.85761729,22.4833771254
532,0.0342559814453,4858.85761729,22.489203416
533,0.0342750549316,4873.91605886,22.4921165219
534,0.0343132019043,4883.9550199,22.493573065
535,0.034294128418,4878.93553938,22.4964861316
536,0.0342750549316,4893.99398095,22.4993991719
537,0.034236907959,4888.97450043,22.5037686832
538,0.034236907959,4899.01346147,22.5052251739
539,0.034236907959,4893.99398095,22.5110510714
540,0.0342178344727,4904.03294199,22.5125075295
541,0.0341796875,4919.09138356,22.513963981
542,0.0341796875,4914.07190304,22.5168768645
543,0.0341796875,4919.09138356,22.5183332965
544,0.0341987609863,4919.09138356,22.5227025534
545,0.0341606140137,4924.11086409,22.5270717518
546,0.034122467041,4924.11086409,22.5270717518
547,0.0341606140137,4924.11086409,22.5285281383
548,0.0342750549316,4924.11086409,22.5314408918
549,0.0342750549316,4924.11086409,22.5343536194
550,0.0342178344727,4924.11086409,22.5358099735
551,0.034236907959,4924.11086409,22.5387226622
552,0.0341796875,4924.11086409,22.5387226622
553,0.034236907959,4924.11086409,22.5416353251
554,0.034236907959,4924.11086409,22.5445479621
555,0.0341796875,4929.13034461,22.5489168692
556,0.034236907959,4929.13034461,22.5503731587
557,0.0341796875,4929.13034461,22.5518294417
558,0.0341606140137,4934.14982513,22.5591107603
559,0.0341415405273,4929.13034461,22.5605670048
560,0.0341796875,4939.16930565,22.5663919183
561,0.0341796875,4949.2082667,22.5707605361
562,0.0341415405273,4949.2082667,22.5693043366
563,0.0341606140137,4959.24722774,22.573672916
564,0.0340843200684,4954.22774722,22.5809537538
565,0.034122467041,4959.24722774,22.5838660443
566,0.0340843200684,4974.30566931,22.5867783092
567,0.0341033935547,4979.32514983,22.5926027627
568,0.034122467041,4984.34463036,22.5940588601
569,0.034065246582,4994.3835914,22.5940588601
570,0.034065246582,4984.34463036,22.5998831865
571,0.0340461730957,4989.36411088,22.6027953116
572,0.0340461730957,4989.36411088,22.6027953116
573,0.0340461730957,4999.40307192,22.6042513647
574,0.034008026123,4999.40307192,22.6071634518
