"Latest: Time (s)","Latest: Oxygen Gas (ppm)","Latest: Current (A)","Latest: Temperature (°C)"
70,4809.15983557,-0.00148773193359,21.8520179319
71,4809.15983557,-0.00144958496094,21.8563970481
72,4809.15983557,-0.00148773193359,21.8534776452
73,4809.15983557,-0.00146865844727,21.8563970481
74,4814.31434804,-0.00144958496094,21.8578567377
75,4814.31434804,-0.00146865844727,21.8593164194
76,4834.93239793,-0.00150680541992,21.8578567377
77,4840.08691041,-0.00148773193359,21.8593164194
78,4855.55044783,-0.00150680541992,21.8578567377
79,4840.08691041,-0.00148773193359,21.8593164194
80,4865.85947277,-0.00144958496094,21.8578567377
81,4871.01398525,-0.00146865844727,21.8622357593
82,4881.3230102,-0.00150680541992,21.8578567377
83,4886.47752267,-0.00148773193359,21.8607760933
84,4886.47752267,-0.00150680541992,21.8607760933
85,4901.94106009,-0.00148773193359,21.8622357593
86,4912.25008504,-0.00148773193359,21.8622357593
87,4917.40459751,-0.00148773193359,21.8622357593
88,4912.25008504,-0.00148773193359,21.8666147102
89,4922.55910998,-0.00144958496094,21.8636954175
90,4938.0226474,-0.00146865844727,21.8636954175
91,4943.17715988,-0.00146865844727,21.8666147102
92,4963.79520977,-0.00152587890625,21.8651550677
93,4953.48618482,-0.00148773193359,21.8666147102
94,4968.94972224,-0.00150680541992,21.8636954175
95,4968.94972224,-0.00148773193359,21.8666147102
96,4968.94972224,-0.00148773193359,21.8666147102
97,4968.94972224,-0.00143051147461,21.8651550677
98,4974.10423472,-0.00150680541992,21.8680743447
99,4974.10423472,-0.00148773193359,21.8695339714
100,4974.10423472,-0.00152587890625,21.8651550677
101,4979.25874719,-0.00146865844727,21.8709935903
102,4979.25874719,-0.00148773193359,21.8695339714
103,4989.56777214,-0.00148773193359,21.8695339714
104,4999.87679708,-0.00150680541992,21.8680743447
105,4999.87679708,-0.00144958496094,21.8753723998
106,5005.03130956,-0.00148773193359,21.8724532013
107,5020.49484698,-0.00148773193359,21.8709935903
108,5015.3403345,-0.00146865844727,21.8709935903
109,5020.49484698,-0.00150680541992,21.8709935903
110,5035.9583844,-0.00150680541992,21.8709935903
111,5046.26740934,-0.00146865844727,21.8724532013
112,5030.80387192,-0.00144958496094,21.8753723998
113,5041.11289687,-0.00144958496094,21.8753723998
114,5041.11289687,-0.00146865844727,21.8753723998
115,5046.26740934,-0.00146865844727,21.8753723998
116,5041.11289687,-0.00143051147461,21.8768319873
117,5056.57643429,-0.00148773193359,21.8753723998
118,5056.57643429,-0.00148773193359,21.8782915669
119,5061.73094676,-0.00148773193359,21.8739128045
120,5061.73094676,-0.00148773193359,21.8768319873
121,5066.88545924,-0.00146865844727,21.8768319873
122,5066.88545924,-0.00148773193359,21.8797511387
123,5072.03997171,-0.00146865844727,21.8826702589
124,5087.50350913,-0.00150680541992,21.8753723998
125,5087.50350913,-0.00152587890625,21.8782915669
126,5092.6580216,-0.00148773193359,21.8782915669
127,5092.6580216,-0.00148773193359,21.8812107027
128,5113.2760715,-0.00152587890625,21.8812107027
129,5118.43058397,-0.00150680541992,21.8782915669
130,5123.58509644,-0.00150680541992,21.8753723998
131,5118.43058397,-0.00148773193359,21.8855893477
132,5118.43058397,-0.00146865844727,21.8826702589
133,5128.73960892,-0.00146865844727,21.8841298072
134,5133.89412139,-0.00144958496094,21.8826702589
135,5133.89412139,-0.00148773193359,21.8812107027
136,5133.89412139,-0.00148773193359,21.8812107027
137,5139.04863386,-0.00144958496094,21.8870488804
138,5133.89412139,-0.00143051147461,21.8870488804
139,5133.89412139,-0.00148773193359,21.8899679224
140,5139.04863386,-0.00144958496094,21.8870488804
141,5139.04863386,-0.00148773193359,21.8841298072
142,5139.04863386,-0.00148773193359,21.8885084053
143,5139.04863386,-0.00144958496094,21.8885084053
144,5139.04863386,-0.00148773193359,21.8870488804
145,5139.04863386,-0.00144958496094,21.8899679224
146,5139.04863386,-0.00148773193359,21.8855893477
147,5144.20314634,-0.00148773193359,21.8899679224
148,5144.20314634,-0.00148773193359,21.8914274317
149,5149.35765881,-0.00150680541992,21.8870488804
150,5144.20314634,-0.00152587890625,21.8914274317
151,5149.35765881,-0.00148773193359,21.8958059126
152,5144.20314634,-0.00144958496094,21.8958059126
153,5149.35765881,-0.00148773193359,21.8928869331
154,5164.82119623,-0.00148773193359,21.8943464268
155,5164.82119623,-0.00148773193359,21.8958059126
156,5169.9757087,-0.00152587890625,21.8928869331
157,5185.43924612,-0.00146865844727,21.8943464268
158,5164.82119623,-0.00146865844727,21.8972653907
159,5180.28473365,-0.00144958496094,21.8972653907
160,5200.90278354,-0.00146865844727,21.8958059126
161,5200.90278354,-0.00144958496094,21.898724861
162,5206.05729602,-0.00146865844727,21.898724861
163,5190.5937586,-0.00144958496094,21.9016437782
164,5200.90278354,-0.00148773193359,21.9016437782
165,5206.05729602,-0.00146865844727,21.898724861
166,5200.90278354,-0.00144958496094,21.9031032251
167,5206.05729602,-0.00144958496094,21.9001843235
168,5216.36632096,-0.00144958496094,21.9045626642
169,5216.36632096,-0.00148773193359,21.9031032251
170,5221.52083344,-0.00150680541992,21.9016437782
171,5221.52083344,-0.00148773193359,21.9060220956
172,5221.52083344,-0.00146865844727,21.9060220956
173,5221.52083344,-0.00148773193359,21.9031032251
174,5221.52083344,-0.00148773193359,21.9045626642
175,5226.67534591,-0.00148773193359,21.9045626642
176,5226.67534591,-0.00148773193359,21.908940935
177,5242.13888333,-0.00148773193359,21.9045626642
178,5236.98437086,-0.00146865844727,21.908940935
179,5252.44790828,-0.00148773193359,21.9074815191
180,5236.98437086,-0.00148773193359,21.910400343
181,5257.60242075,-0.00150680541992,21.9074815191
182,5247.29339581,-0.00146865844727,21.9118597433
183,5252.44790828,-0.00148773193359,21.9118597433
184,5278.22047065,-0.00150680541992,21.910400343
185,5273.06595817,-0.00144958496094,21.908940935
186,5262.75693323,-0.00148773193359,21.9147785205
187,5278.22047065,-0.00148773193359,21.9162378975
188,5283.37498312,-0.00146865844727,21.9162378975
189,5283.37498312,-0.00148773193359,21.9118597433
190,5298.83852054,-0.00146865844727,21.9133191358
191,5293.68400807,-0.00144958496094,21.9176972668
192,5303.99303301,-0.00146865844727,21.9176972668
193,5303.99303301,-0.00148773193359,21.9147785205
194,5303.99303301,-0.00148773193359,21.9147785205
195,5309.14754549,-0.00146865844727,21.9162378975
196,5309.14754549,-0.00143051147461,21.9176972668
197,5309.14754549,-0.00144958496094,21.9191566283
198,5319.45657043,-0.00144958496094,21.9162378975
199,5319.45657043,-0.00146865844727,21.9162378975
200,5329.76559538,-0.00144958496094,21.9191566283
201,5334.92010785,-0.00148773193359,21.9176972668
202,5329.76559538,-0.00144958496094,21.920615982
203,5355.53815775,-0.00148773193359,21.9176972668
204,5340.07462033,-0.00146865844727,21.920615982
205,5345.2291328,-0.00146865844727,21.920615982
206,5350.38364527,-0.00146865844727,21.920615982
207,5355.53815775,-0.00144958496094,21.9235346663
208,5371.00169517,-0.00148773193359,21.9191566283
209,5371.00169517,-0.00146865844727,21.922075328
210,5371.00169517,-0.00148773193359,21.9191566283
211,5381.31072011,-0.00144958496094,21.920615982
212,5376.15620764,-0.00144958496094,21.922075328
213,5381.31072011,-0.00148773193359,21.920615982
214,5386.46523259,-0.00150680541992,21.922075328
215,5381.31072011,-0.00146865844727,21.920615982
216,5386.46523259,-0.00148773193359,21.922075328
217,5386.46523259,-0.00144958496094,21.9235346663
218,5386.46523259,-0.00148773193359,21.922075328
219,5386.46523259,-0.00148773193359,21.9235346663
220,5386.46523259,-0.00144958496094,21.9249939968
221,5386.46523259,-0.00148773193359,21.920615982
222,5386.46523259,-0.00148773193359,21.9249939968
223,5386.46523259,-0.00143051147461,21.9249939968
224,5381.31072011,-0.00148773193359,21.9235346663
225,5386.46523259,-0.00152587890625,21.9235346663
226,5386.46523259,-0.00148773193359,21.9264533196
227,5386.46523259,-0.00148773193359,21.922075328
228,5386.46523259,-0.00146865844727,21.9249939968
229,5386.46523259,-0.00148773193359,21.9235346663
230,5386.46523259,-0.00148773193359,21.9235346663
231,5386.46523259,-0.00143051147461,21.9249939968
232,5391.61974506,-0.00148773193359,21.9249939968
233,5391.61974506,-0.00148773193359,21.9249939968
234,5396.77425753,-0.00150680541992,21.9249939968
235,5391.61974506,-0.00148773193359,21.9279126346
236,5401.92877001,-0.00148773193359,21.9249939968
237,5401.92877001,-0.00150680541992,21.9264533196
238,5401.92877001,-0.00148773193359,21.9249939968
239,5401.92877001,-0.00144958496094,21.9264533196
240,5407.08328248,-0.00148773193359,21.9264533196
241,5401.92877001,-0.00144958496094,21.9264533196
242,5417.39230743,-0.00148773193359,21.9279126346
243,5427.70133237,-0.00146865844727,21.9264533196
244,5417.39230743,-0.00148773193359,21.929371942
245,5422.5468199,-0.00148773193359,21.9279126346
246,5432.85584485,-0.00146865844727,21.9279126346
247,5432.85584485,-0.00146865844727,21.9279126346
248,5443.16486979,-0.00144958496094,21.9279126346
249,5443.16486979,-0.00143051147461,21.9308312416
250,5443.16486979,-0.00148773193359,21.929371942
251,5453.47389474,-0.00150680541992,21.9279126346
252,5448.31938227,-0.00146865844727,21.929371942
253,5448.31938227,-0.00144958496094,21.9322905335
254,5453.47389474,-0.00144958496094,21.9308312416
255,5453.47389474,-0.00146865844727,21.929371942
256,5463.78291969,-0.00150680541992,21.929371942
257,5458.62840721,-0.00150680541992,21.929371942
258,5458.62840721,-0.00146865844727,21.9322905335
259,5463.78291969,-0.00146865844727,21.929371942
260,5463.78291969,-0.00148773193359,21.9308312416
261,5463.78291969,-0.00146865844727,21.9308312416
262,5463.78291969,-0.00148773193359,21.9337498176
263,5463.78291969,-0.00150680541992,21.9322905335
264,5468.93743216,-0.00144958496094,21.9352090941
265,5468.93743216,-0.00148773193359,21.9322905335
266,5474.09194463,-0.00148773193359,21.9279126346
267,5468.93743216,-0.00144958496094,21.9337498176
268,5468.93743216,-0.00144958496094,21.9337498176
269,5468.93743216,-0.00146865844727,21.9352090941
270,5468.93743216,-0.00146865844727,21.9337498176
271,5474.09194463,-0.00148773193359,21.9322905335
272,5484.40096958,-0.00150680541992,21.9322905335
273,5494.70999453,-0.00150680541992,21.9322905335
274,5499.864507,-0.00148773193359,21.9337498176
275,5499.864507,-0.00150680541992,21.9322905335
276,5494.70999453,-0.00148773193359,21.9352090941
277,5494.70999453,-0.00146865844727,21.9337498176
278,5505.01901947,-0.00148773193359,21.9366683628
279,5494.70999453,-0.00146865844727,21.9366683628
280,5515.32804442,-0.00146865844727,21.9381276238
281,5525.63706937,-0.00146865844727,21.9366683628
282,5515.32804442,-0.00144958496094,21.9395868771
283,5520.48255689,-0.00144958496094,21.9366683628
284,5525.63706937,-0.00146865844727,21.9381276238
285,5520.48255689,-0.00148773193359,21.9410461227
286,5520.48255689,-0.00146865844727,21.9395868771
287,5525.63706937,-0.00144958496094,21.9425053606
288,5541.10060679,-0.00148773193359,21.9381276238
289,5541.10060679,-0.00152587890625,21.9395868771
290,5551.40963173,-0.00146865844727,21.9425053606
291,5551.40963173,-0.00152587890625,21.9381276238
292,5556.56414421,-0.00146865844727,21.9381276238
293,5556.56414421,-0.00146865844727,21.9410461227
294,5561.71865668,-0.00150680541992,21.9395868771
295,5561.71865668,-0.00146865844727,21.9425053606
296,5556.56414421,-0.00148773193359,21.9468830281
297,5556.56414421,-0.00146865844727,21.9439645908
298,5561.71865668,-0.00144958496094,21.9425053606
299,5577.1821941,-0.00146865844727,21.9439645908
300,5592.64573152,-0.00150680541992,21.9410461227
301,5582.33670658,-0.00150680541992,21.9410461227
302,5582.33670658,-0.00148773193359,21.9425053606
303,5602.95475647,-0.00150680541992,21.9439645908
304,5602.95475647,-0.00150680541992,21.9410461227
305,5587.49121905,-0.00146865844727,21.9454238133
306,5602.95475647,-0.00148773193359,21.9439645908
307,5592.64573152,-0.00146865844727,21.9468830281
308,5608.10926894,-0.00148773193359,21.9425053606
309,5613.26378142,-0.00146865844727,21.9468830281
310,5618.41829389,-0.00146865844727,21.9483422353
311,5618.41829389,-0.00150680541992,21.9439645908
312,5613.26378142,-0.00150680541992,21.9468830281
313,5623.57280636,-0.00148773193359,21.9483422353
314,5623.57280636,-0.00148773193359,21.9468830281
315,5608.10926894,-0.00144958496094,21.9498014347
316,5623.57280636,-0.00152587890625,21.9439645908
317,5623.57280636,-0.00148773193359,21.9468830281
318,5618.41829389,-0.00146865844727,21.9498014347
319,5623.57280636,-0.00148773193359,21.9498014347
320,5623.57280636,-0.00144958496094,21.9483422353
321,5623.57280636,-0.00146865844727,21.9512606265
322,5628.72731884,-0.00146865844727,21.9512606265
323,5623.57280636,-0.00148773193359,21.9468830281
324,5628.72731884,-0.00144958496094,21.9512606265
325,5628.72731884,-0.00148773193359,21.9527198106
326,5623.57280636,-0.00146865844727,21.9512606265
327,5628.72731884,-0.00144958496094,21.9527198106
328,5628.72731884,-0.00146865844727,21.9512606265
329,5633.88183131,-0.00150680541992,21.9512606265
330,5628.72731884,-0.00148773193359,21.9527198106
331,5633.88183131,-0.00146865844727,21.9527198106
332,5633.88183131,-0.00148773193359,21.9527198106
333,5644.19085626,-0.00148773193359,21.954178987
334,5639.03634378,-0.00146865844727,21.9527198106
335,5639.03634378,-0.00146865844727,21.954178987
336,5644.19085626,-0.00150680541992,21.9512606265
337,5659.65439368,-0.00152587890625,21.9556381557
338,5654.4998812,-0.00150680541992,21.9585564701
339,5649.34536873,-0.00146865844727,21.9570973167
340,5644.19085626,-0.00144958496094,21.954178987
341,5649.34536873,-0.00148773193359,21.9570973167
342,5669.96341862,-0.00148773193359,21.9556381557
343,5669.96341862,-0.00146865844727,21.9600156158
344,5669.96341862,-0.00146865844727,21.9600156158
345,5675.1179311,-0.00148773193359,21.9527198106
346,5659.65439368,-0.00146865844727,21.9600156158
347,5669.96341862,-0.00146865844727,21.9585564701
348,5675.1179311,-0.00143051147461,21.9600156158
349,5675.1179311,-0.00144958496094,21.9614747539
350,5685.42695604,-0.00150680541992,21.9600156158
351,5680.27244357,-0.00146865844727,21.9614747539
352,5675.1179311,-0.00148773193359,21.9600156158
353,5690.58146852,-0.00148773193359,21.9629338843
354,5695.73598099,-0.00148773193359,21.9585564701
355,5695.73598099,-0.00148773193359,21.9600156158
356,5695.73598099,-0.00150680541992,21.9614747539
357,5700.89049346,-0.00144958496094,21.9614747539
358,5695.73598099,-0.00148773193359,21.9585564701
359,5700.89049346,-0.00148773193359,21.9629338843
360,5695.73598099,-0.00146865844727,21.9643930071
361,5695.73598099,-0.00148773193359,21.9643930071
362,5706.04500594,-0.00150680541992,21.9585564701
363,5711.19951841,-0.00150680541992,21.9614747539
364,5711.19951841,-0.00148773193359,21.9658521221
365,5711.19951841,-0.00148773193359,21.9614747539
366,5711.19951841,-0.00148773193359,21.9629338843
367,5706.04500594,-0.00146865844727,21.9687703294
368,5711.19951841,-0.00146865844727,21.9658521221
369,5711.19951841,-0.00146865844727,21.9629338843
370,5711.19951841,-0.00152587890625,21.9658521221
371,5711.19951841,-0.00146865844727,21.9687703294
372,5716.35403088,-0.00148773193359,21.9687703294
373,5716.35403088,-0.00150680541992,21.9629338843
374,5711.19951841,-0.00148773193359,21.9629338843
375,5716.35403088,-0.00144958496094,21.9643930071
376,5716.35403088,-0.00148773193359,21.9687703294
377,5716.35403088,-0.00144958496094,21.9702294215
378,5711.19951841,-0.00144958496094,21.9687703294
379,5726.66305583,-0.00148773193359,21.9643930071
380,5726.66305583,-0.00146865844727,21.9687703294
381,5726.66305583,-0.00146865844727,21.9702294215
382,5721.50854336,-0.00146865844727,21.9702294215
383,5726.66305583,-0.00144958496094,21.9687703294
384,5721.50854336,-0.00146865844727,21.971688506
385,5726.66305583,-0.00144958496094,21.9731475829
386,5726.66305583,-0.00144958496094,21.9687703294
387,5726.66305583,-0.00146865844727,21.9731475829
388,5731.8175683,-0.00144958496094,21.9760657138
389,5736.97208078,-0.00144958496094,21.9746066522
390,5742.12659325,-0.00148773193359,21.971688506
391,5736.97208078,-0.00146865844727,21.9731475829
392,5752.4356182,-0.00150680541992,21.971688506
393,5736.97208078,-0.00146865844727,21.971688506
394,5742.12659325,-0.00148773193359,21.971688506
395,5752.4356182,-0.00146865844727,21.9731475829
396,5762.74464314,-0.00148773193359,21.9687703294
397,5767.89915562,-0.00148773193359,21.9746066522
398,5752.4356182,-0.00148773193359,21.9746066522
399,5767.89915562,-0.00148773193359,21.9760657138
400,5757.59013067,-0.00144958496094,21.9731475829
401,5767.89915562,-0.00146865844727,21.9746066522
402,5757.59013067,-0.00148773193359,21.9760657138
403,5757.59013067,-0.00146865844727,21.9775247677
404,5773.05366809,-0.00148773193359,21.9760657138
405,5778.20818056,-0.00148773193359,21.9731475829
406,5767.89915562,-0.00148773193359,21.9819018839
407,5778.20818056,-0.00146865844727,21.9789838141
408,5783.36269304,-0.00148773193359,21.9731475829
409,5783.36269304,-0.00148773193359,21.9760657138
410,5778.20818056,-0.00146865844727,21.9775247677
411,5778.20818056,-0.00146865844727,21.9789838141
412,5788.51720551,-0.00148773193359,21.9775247677
413,5783.36269304,-0.00148773193359,21.9775247677
414,5788.51720551,-0.00144958496094,21.9833609074
415,5783.36269304,-0.00141143798828,21.9833609074
416,5783.36269304,-0.00146865844727,21.9848199233
417,5788.51720551,-0.00144958496094,21.9789838141
418,5783.36269304,-0.00148773193359,21.9760657138
419,5788.51720551,-0.00146865844727,21.9789838141
420,5788.51720551,-0.00148773193359,21.9819018839
421,5793.67171798,-0.00146865844727,21.9819018839
422,5793.67171798,-0.00148773193359,21.9775247677
423,5793.67171798,-0.00148773193359,21.9789838141
424,5793.67171798,-0.00148773193359,21.9848199233
425,5793.67171798,-0.00146865844727,21.9833609074
426,5793.67171798,-0.00150680541992,21.9804428528
427,5788.51720551,-0.00146865844727,21.9848199233
428,5788.51720551,-0.00148773193359,21.9804428528
429,5788.51720551,-0.00150680541992,21.9833609074
430,5793.67171798,-0.00146865844727,21.9819018839
431,5793.67171798,-0.00148773193359,21.9833609074
432,5788.51720551,-0.00144958496094,21.9833609074
433,5793.67171798,-0.00144958496094,21.9848199233
434,5793.67171798,-0.00148773193359,21.9891969253
435,5793.67171798,-0.00148773193359,21.9833609074
436,5793.67171798,-0.00148773193359,21.9862789316
437,5793.67171798,-0.00150680541992,21.9848199233
438,5793.67171798,-0.00150680541992,21.9891969253
439,5788.51720551,-0.00152587890625,21.9877379322
440,5793.67171798,-0.00150680541992,21.9833609074
441,5793.67171798,-0.00152587890625,21.9877379322
442,5793.67171798,-0.00152587890625,21.9848199233
443,5793.67171798,-0.00148773193359,21.9862789316
444,5793.67171798,-0.00150680541992,21.9848199233
445,5793.67171798,-0.00150680541992,21.9833609074
446,5793.67171798,-0.00150680541992,21.9877379322
447,5793.67171798,0.0683784484863,21.9848199233
448,5793.67171798,0.0671577453613,21.9906559107
449,5793.67171798,0.0666236877441,21.9935738589
450,5793.67171798,0.0661468505859,21.9935738589
451,5793.67171798,0.0657081604004,22.0052453479
452,5793.67171798,0.0654602050781,22.0067042499
453,5793.67171798,0.0653076171875,22.0139986467
454,5798.82623046,0.0651550292969,22.0183751942
455,5793.67171798,0.0648880004883,22.0198340282
456,5798.82623046,0.0646209716797,22.0300456558
457,5798.82623046,0.0643920898438,22.0373394499
458,5798.82623046,0.0641632080078,22.0490091306
459,5798.82623046,0.0638580322266,22.057761077
460,5798.82623046,0.0634956359863,22.0650541606
461,5793.67171798,0.0631141662598,22.0781812422
462,5793.67171798,0.0628471374512,22.0913077231
463,5798.82623046,0.0623512268066,22.105892
464,5803.98074293,0.0619316101074,22.1117255045
465,5803.98074293,0.0617027282715,22.1219338547
466,5798.82623046,0.0614356994629,22.1292253135
467,5814.28976788,0.0608253479004,22.135058349
468,5814.28976788,0.0605583190918,22.1452658802
469,5819.44428035,0.0601768493652,22.158389325
470,5819.44428035,0.0596618652344,22.1729702417
471,5824.59879282,0.0592613220215,22.1890084162
472,5809.1352554,0.0591278076172,22.1977561446
473,5824.59879282,0.0588226318359,22.2050457211
474,5834.90781777,0.0583839416504,22.2137929768
475,5829.7533053,0.0581359863281,22.2225399757
476,5824.59879282,0.0580024719238,22.2283711659
477,5840.06233024,0.0578308105469,22.237117738
478,5845.21684272,0.0574684143066,22.2444063532
479,5850.37135519,0.0573348999023,22.2516947916
480,5855.52586766,0.0571441650391,22.2618983089
481,5850.37135519,0.0570678710938,22.2706439065
482,5855.52586766,0.0569343566895,22.2823043104
483,5860.68038014,0.0568199157715,22.2925067965
484,5850.37135519,0.0567436218262,22.2954217297
485,5850.37135519,0.0566864013672,22.3012515126
486,5855.52586766,0.0566101074219,22.3041663623
487,5855.52586766,0.0564956665039,22.3143681174
488,5855.52586766,0.0564384460449,22.3216548775
489,5865.83489261,0.0564193725586,22.3303987615
490,5855.52586766,0.0563621520996,22.3376851418
491,5865.83489261,0.056266784668,22.3478857854
492,5865.83489261,0.0561904907227,22.3624575506
493,5870.98940508,0.0561904907227,22.3712002817
494,5860.68038014,0.0561714172363,22.3799427676
495,5870.98940508,0.0560760498047,22.3813998248
496,5870.98940508,0.056095123291,22.3901420254
497,5865.83489261,0.056037902832,22.3930560381
498,5870.98940508,0.056037902832,22.4032548695
499,5865.83489261,0.0560188293457,22.4090826246
500,5870.98940508,0.0559616088867,22.4105395466
501,5870.98940508,0.0559043884277,22.4149102721
502,5876.14391756,0.0559234619141,22.4192809371
503,5870.98940508,0.0559616088867,22.4309357486
504,5876.14391756,0.0559234619141,22.4367629938
505,5870.98940508,0.0558853149414,22.4411333575
506,5870.98940508,0.0559043884277,22.4498739051
507,5870.98940508,0.0559043884277,22.4615275962
508,5876.14391756,0.0559234619141,22.4702675862
509,5876.14391756,0.0558853149414,22.4731808633
510,5876.14391756,0.0558662414551,22.4833771254
511,5886.4529425,0.0558662414551,22.4862902839
512,5876.14391756,0.0558662414551,22.4921165219
513,5876.14391756,0.0558853149414,22.4993991719
514,5881.29843003,0.0558662414551,22.5081381357
515,5876.14391756,0.0558280944824,22.5110510714
516,5886.4529425,0.0558471679688,22.5183332965
517,5881.29843003,0.0558471679688,22.5212461409
518,5881.29843003,0.0558280944824,22.5299845183
519,5881.29843003,0.0555419921875,22.5358099735
520,5891.60745498,0.0557518005371,22.5474605733
521,5891.60745498,0.0557518005371,22.5547419885
522,5886.4529425,0.0557518005371,22.5605670048
523,5881.29843003,0.0557708740234,22.5649356995
524,5881.29843003,0.0557708740234,22.5809537538
525,5901.91647992,0.0556755065918,22.5882344321
526,5896.76196745,0.0556945800781,22.6042513647
527,5896.76196745,0.0556564331055,22.6129875501
528,5896.76196745,0.0556182861328,22.6231794791
529,5901.91647992,0.0556373596191,22.6348270204
530,5907.0709924,0.0556182861328,22.637738843
531,5891.60745498,0.0556564331055,22.6537534197
532,5901.91647992,0.0556564331055,22.6610325233
533,5912.22550487,0.0556182861328,22.6668556942
534,5917.38001734,0.0555992126465,22.6697672424
535,5917.38001734,0.0555610656738,22.6726787658
536,5907.0709924,0.0555801391602,22.679957466
537,5917.38001734,0.0555610656738,22.684324612
538,5917.38001734,0.0555610656738,22.6916030652
539,5927.68904229,0.0555610656738,22.697425717
540,5927.68904229,0.0555419921875,22.7047038935
541,5922.53452982,0.0555419921875,22.7178042255
542,5932.84355476,0.0555038452148,22.725081974
543,5927.68904229,0.0554466247559,22.7294485501
544,5943.15257971,0.0554847717285,22.7367260553
545,5932.84355476,0.0554466247559,22.7454588616
546,5932.84355476,0.0555038452148,22.7527360339
547,5932.84355476,0.0554847717285,22.7556468606
548,5932.84355476,0.0554275512695,22.7629238219
549,5953.46160466,0.0554275512695,22.7658345643
550,5932.84355476,0.0554084777832,22.7687452828
551,5937.99806724,0.0554084777832,22.7774772942
552,5953.46160466,0.0553894042969,22.7789326085
553,5937.99806724,0.0554275512695,22.790574908
554,5958.61611713,0.0552940368652,22.794940672
555,5948.30709219,0.0553894042969,22.8007616074
556,5958.61611713,0.0552749633789,22.8051272467
557,5948.30709219,0.0552558898926,22.8138583654
558,5948.30709219,0.0552749633789,22.8211341353
559,5953.46160466,0.0552749633789,22.8313199657
560,5953.46160466,0.0552368164063,22.8444156109
561,5958.61611713,0.0552177429199,22.8516907647
562,5963.77062961,0.0551414489746,22.853145778
