Timestamp,T1 - COM15,T2 - COM15,T3 - COM18,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
08-28-2025-Thu 19-16-32-PM,9.93814,10.6122,12.2967,13.1732,12.1282,12.4313,12.6676,11.8588
08-28-2025-Thu 19-16-34-PM,9.972,10.5106,12.3297,13.0038,12.0604,12.3636,12.7684,11.8588
08-28-2025-Thu 19-16-37-PM,9.87121,10.4776,12.2628,13.0716,12.0274,12.4652,12.9369,11.4541
08-28-2025-Thu 19-16-39-PM,9.90427,10.4098,12.1282,12.9708,12.0274,12.3636,12.7684,11.6895
08-28-2025-Thu 19-16-42-PM,9.93814,10.4437,12.2628,13.0377,11.9596,12.3636,12.7345,11.6226
08-28-2025-Thu 19-16-44-PM,9.87121,10.4098,12.2967,12.9369,11.9258,12.3297,12.6676,11.5887
08-28-2025-Thu 19-16-47-PM,9.87121,10.4098,12.1282,12.903,11.9596,12.3297,12.9708,11.5887
08-28-2025-Thu 19-16-49-PM,9.90427,10.3091,12.1282,12.8353,11.8919,12.2967,12.5321,11.3863
08-28-2025-Thu 19-16-52-PM,9.77042,10.2752,12.0943,12.8023,11.8919,12.2967,12.4652,11.3533
08-28-2025-Thu 19-16-54-PM,9.80348,10.3421,12.0604,12.8023,11.825,12.2628,12.4313,11.3194
08-28-2025-Thu 19-16-56-PM,9.66882,10.2752,12.0604,12.8023,11.825,12.2967,12.2967,11.3194
08-28-2025-Thu 19-16-59-PM,9.70269,10.3091,12.0274,12.7345,11.825,12.229,12.3636,11.5548
08-28-2025-Thu 19-17-01-PM,9.63495,10.2413,11.9935,12.7345,11.7911,12.162,12.566,11.4541
08-28-2025-Thu 19-17-03-PM,9.63495,10.2413,11.9596,12.7007,11.7242,12.1951,12.3297,11.2186
08-28-2025-Thu 19-17-06-PM,9.60189,10.2075,11.9258,12.6676,11.6895,12.1282,12.2967,11.1847
08-28-2025-Thu 19-17-09-PM,9.50029,10.2075,11.8919,12.6329,11.6564,12.0943,12.229,11.1509
08-28-2025-Thu 19-17-11-PM,9.43337,10.1744,11.8919,12.5999,11.6564,12.0943,12.1951,11.0831
08-28-2025-Thu 19-17-13-PM,9.50029,10.1744,11.8588,12.566,11.5887,12.0274,12.162,11.0501
08-28-2025-Thu 19-17-16-PM,9.43337,10.1067,11.825,12.5321,11.5887,11.9935,12.1282,11.0501
08-28-2025-Thu 19-17-18-PM,9.43337,10.0736,11.7911,12.4983,11.4879,11.9596,12.0943,11.0162
08-28-2025-Thu 19-17-20-PM,9.43337,10.0059,11.7572,12.4652,11.4879,11.9596,12.0604,10.9823
08-28-2025-Thu 19-17-23-PM,9.36563,10.1067,11.7242,12.4313,11.4879,11.8919,12.0274,10.9154
08-28-2025-Thu 19-17-25-PM,9.29871,10.0389,11.6895,12.5321,11.4879,11.9258,12.0604,11.0831
08-28-2025-Thu 19-17-28-PM,9.3995,10.0059,11.6895,12.3636,11.3863,11.8588,11.9935,10.9154
08-28-2025-Thu 19-17-30-PM,9.26484,9.972,11.6564,12.3297,11.3533,11.7911,11.9596,10.8816
08-28-2025-Thu 19-17-32-PM,9.23178,9.93814,11.6226,12.3636,11.3194,11.7911,11.9258,10.8816
08-28-2025-Thu 19-17-35-PM,9.26484,9.93814,11.5887,12.2967,11.2855,11.7911,11.8919,10.8138
08-28-2025-Thu 19-17-38-PM,9.16405,9.87121,11.5887,12.2628,11.2517,11.7572,11.8919,10.7469
08-28-2025-Thu 19-17-40-PM,9.16405,9.90427,11.5548,12.2628,11.2186,11.6895,11.825,10.7469
08-28-2025-Thu 19-17-42-PM,9.13018,9.80348,11.5218,12.229,11.1847,11.6564,11.825,10.7469
08-28-2025-Thu 19-17-45-PM,9.06326,9.80348,11.5218,12.1951,11.1509,11.6564,11.7911,10.713
08-28-2025-Thu 19-17-47-PM,9.09632,9.80348,11.4879,12.162,11.0831,11.6226,11.7572,10.6792
08-28-2025-Thu 19-17-49-PM,9.02939,9.80348,11.4202,12.162,11.0831,11.5887,11.7242,10.6122
08-28-2025-Thu 19-17-52-PM,9.02939,9.70269,11.4202,12.1282,11.0501,11.5887,11.6895,10.6122
08-28-2025-Thu 19-17-55-PM,8.96166,9.70269,11.3533,12.0943,11.0162,11.5548,11.6895,10.5784
08-28-2025-Thu 19-17-57-PM,8.99553,9.66882,11.3533,12.0604,10.9823,11.5218,11.6564,10.5784
08-28-2025-Thu 19-17-59-PM,8.89473,9.70269,11.3533,12.0604,10.9823,11.4879,11.6226,10.5445
08-28-2025-Thu 19-18-02-PM,8.89473,9.63495,11.2855,11.9935,10.9485,11.4879,11.6226,10.5445
08-28-2025-Thu 19-18-04-PM,8.827,9.63495,11.2855,11.9935,10.9154,11.4541,11.5887,10.5106
08-28-2025-Thu 19-18-06-PM,8.827,9.56803,11.2517,11.9935,10.8816,11.4202,11.5548,10.4776
08-28-2025-Thu 19-18-09-PM,8.827,9.63495,11.2186,11.9596,10.8477,11.4202,11.5218,10.4776
08-28-2025-Thu 19-18-11-PM,8.86087,9.53416,11.1847,11.9258,10.8477,11.4202,11.5218,10.4437
08-28-2025-Thu 19-18-13-PM,8.72621,9.50029,11.1847,11.9258,10.8138,11.3533,11.4879,10.4098
08-28-2025-Thu 19-18-16-PM,8.72621,9.50029,11.1847,11.9258,10.8477,11.2855,11.6564,10.713
08-28-2025-Thu 19-18-18-PM,8.65928,9.53416,11.1509,11.8588,10.8477,11.2855,11.5548,10.4437
08-28-2025-Thu 19-18-21-PM,8.69234,9.50029,11.0501,11.9258,10.713,11.3194,11.4879,10.5784
08-28-2025-Thu 19-18-23-PM,8.72621,9.50029,11.0831,12.0274,10.713,11.2517,11.6564,10.4776
08-28-2025-Thu 19-18-25-PM,8.72621,9.50029,11.0501,11.9935,10.7808,11.2517,11.5548,10.4776
08-28-2025-Thu 19-18-28-PM,8.72621,9.3995,11.0501,11.8919,10.7469,11.2517,11.5218,10.5106
08-28-2025-Thu 19-18-30-PM,8.69234,9.50029,11.0831,11.9258,10.7469,11.2517,11.5548,10.6122
08-28-2025-Thu 19-18-33-PM,8.69234,9.36563,10.9823,11.8919,10.7469,11.1847,11.7572,10.6453
08-28-2025-Thu 19-18-35-PM,8.65928,9.43337,11.0162,11.825,10.713,11.2186,11.4202,10.376
08-28-2025-Thu 19-18-37-PM,8.76007,9.46724,10.9823,11.7911,10.713,11.1847,11.4202,10.3091
08-28-2025-Thu 19-18-40-PM,8.65928,9.33258,10.9485,11.7572,10.6792,11.1847,11.3863,10.2752
08-28-2025-Thu 19-18-42-PM,8.59155,9.36563,10.9485,11.7242,10.6792,11.1509,11.3533,10.2752
