Timestamp,T1 - COM15,T2 - COM15,T3 - COM18,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
08-28-2025-Thu 19-36-33-PM,-2.16494,-1.35944,-0.0503058,0.757959,-0.486782,0.354789,0.522508,-0.654667
08-28-2025-Thu 19-36-35-PM,-2.16494,-1.29243,-0.0838943,0.724093,-0.520283,0.354789,0.490255,-0.654667
08-28-2025-Thu 19-36-37-PM,-2.23206,-1.42664,-0.117473,0.656361,-0.553934,0.320923,0.490255,-0.654667
08-28-2025-Thu 19-36-40-PM,-2.29918,-1.35944,-0.117473,0.656361,-0.58752,0.28867,0.456388,-0.688109
08-28-2025-Thu 19-36-42-PM,-2.29918,-1.42664,-0.151053,0.590241,-0.621094,0.254803,0.422522,-0.721756
08-28-2025-Thu 19-36-44-PM,-2.26561,-1.42664,-0.184562,0.590241,-0.621094,0.220937,0.422522,-0.75533
08-28-2025-Thu 19-36-47-PM,-2.33274,-1.49378,-0.184562,0.556374,-0.654667,0.220937,0.388656,-0.788907
08-28-2025-Thu 19-36-49-PM,-2.36616,-1.49378,-0.218214,0.522508,-0.654667,0.187071,0.388656,-0.788907
08-28-2025-Thu 19-36-52-PM,-2.36616,-1.52728,-0.251791,0.522508,-0.688109,0.153205,0.320923,-0.822482
08-28-2025-Thu 19-36-54-PM,-2.36616,-1.49378,-0.285374,0.522508,-0.75533,0.120951,0.320923,-0.855981
08-28-2025-Thu 19-36-56-PM,-2.39979,-1.62804,-0.285374,0.456388,-0.788907,0.120951,0.320923,-0.855981
