Timestamp,T1 - COM15,T2 - COM15,T3 - COM18,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
08-28-2025-Thu 19-37-03-PM,-2.50047,-1.66161,-0.3524,0.388656,-0.822482,0.0193522,0.220937,-0.923207
08-28-2025-Thu 19-37-06-PM,-2.46691,-1.72868,-0.386048,0.354789,-0.855981,0.0193522,0.153205,-0.956779
08-28-2025-Thu 19-37-08-PM,-2.50047,-1.72868,-0.419626,0.354789,-0.855981,-0.0166559,0.153205,-0.990355
08-28-2025-Thu 19-37-11-PM,-2.56758,-1.72868,-0.45321,0.320923,-0.923207,-0.0503058,0.120951,-1.02379
08-28-2025-Thu 19-37-13-PM,-2.56758,-1.79581,-0.486782,0.28867,-0.923207,-0.0838943,0.0870847,-1.05743
08-28-2025-Thu 19-37-15-PM,-2.60114,-1.82937,-0.486782,0.28867,-0.956779,-0.117473,0.120951,-1.05743
08-28-2025-Thu 19-37-18-PM,-2.6347,-1.82937,-0.520283,0.254803,-0.990355,-0.117473,0.0870847,-1.09101
08-28-2025-Thu 19-37-20-PM,-2.6347,-1.86287,-0.520283,0.220937,-0.990355,-0.117473,0.0193522,-1.09101
08-28-2025-Thu 19-37-22-PM,-2.66825,-1.93007,-0.553934,0.187071,-1.05743,-0.184562,0.0193522,-1.12458
08-28-2025-Thu 19-37-25-PM,-2.70167,-1.93007,-0.58752,0.187071,-1.09101,-0.218214,-0.0166559,-1.15815
08-28-2025-Thu 19-37-27-PM,-2.7353,-1.99719,-0.621094,0.153205,-1.09101,-0.251791,-0.0166559,-1.19165
08-28-2025-Thu 19-37-29-PM,-2.70167,-1.96363,-0.654667,0.153205,-1.12458,-0.285374,-0.0503058,-1.19165
08-28-2025-Thu 19-37-32-PM,-2.7353,-1.99719,-0.654667,0.120951,-1.15815,-0.285374,-0.0838943,-1.22529
08-28-2025-Thu 19-37-34-PM,-2.80241,-2.06425,-0.688109,0.0870847,-1.15815,-0.31895,-0.0838943,-1.25886
