Timestamp,T1 - COM14,T2 - COM4,T3 - COM6,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
05-01-2026-Fri 12-39-48-PM,23.5701,23.7064,23.5371,26.3778,24.2805,24.5514,
05-01-2026-Fri 12-39-50-PM,23.5371,23.7064,23.5032,26.3778,24.2466,24.5853,
05-01-2026-Fri 12-39-51-PM,23.5701,23.7064,23.5032,26.4125,24.2805,24.5853,
05-01-2026-Fri 12-39-52-PM,23.5371,23.6717,23.5371,26.4125,24.2805,24.5514,
05-01-2026-Fri 12-39-54-PM,23.5371,23.7064,23.5032,26.3778,24.2805,24.5514,
05-01-2026-Fri 12-39-55-PM,23.5701,23.6717,23.5371,26.3778,24.2805,24.5853,
05-01-2026-Fri 12-39-57-PM,23.5371,23.7064,23.5032,26.3778,24.2805,24.5514,
05-01-2026-Fri 12-39-58-PM,23.5371,23.7064,23.5371,26.3447,24.2805,24.5514,
05-01-2026-Fri 12-39-59-PM,23.5371,23.7064,23.5032,26.4125,24.2805,24.5514,
05-01-2026-Fri 12-40-01-PM,23.5371,23.7064,23.5032,26.3778,24.2805,24.5514,
05-01-2026-Fri 12-40-02-PM,23.5371,23.7064,23.5032,26.3447,24.2805,24.5514,
05-01-2026-Fri 12-40-04-PM,23.5701,23.7064,23.4693,26.3778,24.2805,24.5514,
05-01-2026-Fri 12-40-05-PM,23.5701,23.7064,23.5032,26.4125,24.2805,24.5514,
05-01-2026-Fri 12-40-06-PM,23.5701,23.7064,23.5032,26.3109,24.2466,24.5514,
05-01-2026-Fri 12-40-08-PM,23.5701,23.7064,23.5371,26.3447,24.2805,24.5514,
05-01-2026-Fri 12-40-10-PM,23.5701,23.6717,23.5032,26.2762,24.2805,24.5514,
05-01-2026-Fri 12-40-11-PM,23.5701,23.6717,23.5032,26.3447,24.2466,24.5514,
05-01-2026-Fri 12-40-12-PM,23.5701,23.6717,23.5371,26.3447,24.2466,24.5514,
05-01-2026-Fri 12-40-14-PM,23.7064,23.9426,23.5371,26.3109,24.2805,24.6192,
05-01-2026-Fri 12-40-15-PM,23.6048,23.6387,23.4693,26.3778,24.2128,24.5176,
05-01-2026-Fri 12-40-17-PM,23.5032,23.9426,23.5371,26.3447,24.2805,24.4837,
05-01-2026-Fri 12-40-18-PM,23.7394,23.7394,23.5032,26.4125,24.2466,24.5853,
05-01-2026-Fri 12-40-19-PM,23.6048,23.8072,23.5032,26.3447,24.3144,24.6192,
05-01-2026-Fri 12-40-21-PM,23.6387,23.841,23.5371,26.3109,24.2805,24.5853,
05-01-2026-Fri 12-40-22-PM,23.5701,23.7064,23.5032,26.3778,24.2805,24.5853,
05-01-2026-Fri 12-40-24-PM,23.5701,23.7064,23.5371,26.3778,24.2805,24.5853,
05-01-2026-Fri 12-40-25-PM,23.5701,23.7064,23.5371,26.3447,24.2466,24.5514,
05-01-2026-Fri 12-40-26-PM,23.6048,23.7064,23.5701,26.3447,24.2466,24.5853,
05-01-2026-Fri 12-40-28-PM,23.5701,23.7064,23.5701,26.3778,24.2805,24.5853,
05-01-2026-Fri 12-40-30-PM,23.6048,23.6717,23.5371,26.3778,24.2466,24.5853,
05-01-2026-Fri 12-40-31-PM,23.6048,23.6717,23.5701,26.3109,24.2805,24.5853,
05-01-2026-Fri 12-40-32-PM,23.5701,23.7064,23.5701,26.3778,24.2805,24.5853,
05-01-2026-Fri 12-40-34-PM,23.6048,23.7064,23.6048,26.3447,24.2805,24.5514,
05-01-2026-Fri 12-40-35-PM,23.6048,23.7064,23.5701,26.3778,24.2466,24.5514,
05-01-2026-Fri 12-40-37-PM,23.5701,23.7064,23.5701,26.3778,24.2466,24.5514,
05-01-2026-Fri 12-40-38-PM,23.5701,23.6717,23.5701,26.3447,24.2466,24.5514,
05-01-2026-Fri 12-40-39-PM,23.5701,23.7064,23.5371,26.3778,24.2805,24.5853,
05-01-2026-Fri 12-40-41-PM,23.6048,23.7064,23.5701,26.3778,24.2466,24.5514,
05-01-2026-Fri 12-40-42-PM,23.5701,23.7064,23.5701,26.3778,24.2805,24.5514,
05-01-2026-Fri 12-40-43-PM,23.5701,23.6717,23.5701,26.4125,24.2805,24.5514,
05-01-2026-Fri 12-40-45-PM,23.5701,23.6717,23.5371,26.3778,24.2805,24.5514,
