Cell 1 Current,Cell 1 Voltage,Cell 1 Temp,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temp,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temp,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temp,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
-0.4,5.964,-70.153,0.0,5.976,-68.368,0.4,5.976,-71.679,0.0,5.976,-67.5802,0.1,5.976,-69.297,0.2,5.972,-66.201,0.1,5.976,-65.5,0.4,5.972,-65.2812,-0.1,5.96,-67.81,0.0,5.972,-65.017,0.1,5.972,-66.1682,0.0,5.968,-64.469,0.0,5.96,-64.2295,0.1,5.972,-63.769,0.2,5.956,-62.092,0.2,5.968,-63.621
0.2,5.964,-70.235,0.2,5.972,-68.368,0.0,5.972,-71.701,0.0,5.976,-68.1711,0.1,5.976,-69.362,0.2,5.976,-66.2339,-0.1,5.972,-65.587,0.3,5.972,-65.3139,0.1,5.96,-67.8428,0.1,5.972,-65.006,0.1,5.972,-66.2339,0.1,5.964,-64.546,,,-64.821,0.1,5.976,-63.802,,,-62.5854,0.6,5.964,-63.654
0.0,5.968,-70.267,0.0,5.972,-68.4008,0.0,5.972,-71.745,0.2,5.98,-68.2039,-0.1,5.972,-69.373,0.3,5.972,-66.2994,0.1,5.976,-65.653,0.3,5.972,-65.3797,0.1,5.964,-67.8757,0.2,5.968,-65.017,0.0,5.972,-66.2339,,,-64.885,0.1,5.956,-64.854,0.4,5.972,-63.823,0.1,5.956,-62.6183,0.3,5.964,-63.67
0.0,5.968,-70.267,-0.1,5.972,-68.4664,0.1,5.976,-71.777,-0.3,5.98,-68.2695,0.3,5.976,-69.417,0.0,5.972,-66.3324,0.0,5.972,-65.708,0.1,5.972,-65.4126,0.4,5.964,-67.8757,0.1,5.968,-65.049,0.0,5.968,-66.2339,0.2,5.968,-64.918,0.1,5.956,-64.9197,0.0,5.976,-63.867,0.0,5.96,-62.6512,0.3,5.964,-63.703
0.1,5.968,-70.316,0.4,5.976,-68.4992,-0.1,5.972,-71.821,0.0,5.976,-68.3351,0.2,5.976,-69.471,0.2,5.972,-66.3981,0.0,5.972,-65.763,0.2,5.972,-67.0877,0.3,5.96,-67.9413,0.3,5.964,-65.082,0.0,5.968,-66.2668,0.2,5.968,-65.006,0.1,5.956,-64.9526,0.2,5.972,-63.878,0.4,5.956,-62.684,0.2,5.968,-63.736
-0.1,5.964,-70.415,0.3,5.976,-68.5321,0.2,5.976,-71.832,0.0,5.98,-68.368,0.3,5.976,-69.493,0.1,5.972,-66.4309,-0.3,5.972,-65.828,0.1,5.972,-67.1863,0.2,5.964,-67.9742,0.3,5.968,-65.104,-0.3,5.968,-66.2994,0.3,5.968,-65.072,0.1,5.956,-64.9526,0.2,5.976,-63.9,0.1,5.956,-62.717,0.3,5.964,-63.769
0.1,5.968,-70.399,0.2,5.976,-68.5977,0.0,5.972,-71.919,0.0,5.98,-68.368,-0.1,5.976,-69.537,-0.1,5.972,-66.4967,0.0,5.972,-67.514,0.4,5.972,-67.2847,0.4,5.96,-68.0726,0.1,5.968,-65.115,0.1,5.972,-66.3324,,,-65.816,0.1,5.956,-64.9526,0.2,5.972,-63.933,0.0,5.956,-62.7499,0.1,5.964,-63.802
0.0,5.972,-70.53,-0.1,5.976,-68.6306,-0.3,5.976,-71.919,0.1,5.976,-68.4335,0.2,5.98,-69.592,0.1,5.972,-66.5295,0.1,5.972,-67.613,0.4,5.972,-67.2847,0.3,5.964,-68.1382,-0.1,5.968,-65.17,0.5,5.972,-66.3324,0.2,5.968,-65.904,0.1,5.956,-64.9854,0.2,5.972,-63.955,0.2,5.956,-62.8157,0.1,5.964,-63.851
-0.1,5.968,-70.513,0.1,5.972,-68.6961,-0.2,5.972,-73.438,-0.1,5.98,-68.4335,0.1,5.976,-70.171,0.1,5.972,-66.5952,0.1,5.972,-67.689,0.3,5.972,-67.3504,,,-68.5649,0.1,5.968,-65.214,-0.1,5.972,-66.3652,0.1,5.972,-65.981,0.1,5.96,-65.0511,0.2,5.976,-63.977,0.3,5.96,-62.8485,0.2,5.964,-63.917
0.1,5.968,-70.562,0.0,5.972,-69.5492,-0.1,5.972,-73.438,0.0,5.976,-68.5321,0.1,5.976,-70.215,-0.1,5.976,-66.6609,0.0,5.972,-67.722,0.0,5.972,-67.4161,0.2,5.96,-68.6961,0.0,5.972,-65.29,0.2,5.968,-66.3981,0.2,5.968,-66.046,0.1,5.96,-65.0511,0.1,5.972,-64.021,,,-63.4734,,,-64.147
0.2,5.968,-70.628,0.0,5.972,-69.5819,-0.1,5.968,-73.492,-0.1,5.98,-69.3196,0.4,5.976,-70.259,0.0,5.976,-66.6937,-0.2,5.972,-67.777,0.3,5.972,-67.4488,0.1,5.964,-68.7617,0.1,5.968,-65.378,0.0,5.972,-66.4637,0.3,5.968,-66.123,0.0,5.956,-65.084,0.1,5.972,-64.043,0.1,5.96,-63.5391,-0.1,5.96,-64.213
0.1,5.964,-70.661,-0.1,5.972,-69.6804,0.1,5.968,-73.503,-0.2,5.976,-69.3196,0.0,5.976,-70.302,0.2,5.972,-66.7593,0.1,5.972,-67.831,0.1,5.972,-67.5146,0.0,5.964,-68.8603,,,-65.696,0.5,5.972,-66.5623,0.1,5.968,-66.2,0.3,5.96,-65.1169,0.3,5.972,-64.075,0.1,5.96,-63.572,0.1,5.964,-64.262
0.0,5.964,-70.694,0.0,5.972,-69.7132,-0.1,5.968,-73.492,-0.2,5.976,-69.3851,0.2,5.976,-70.335,0.0,5.972,-66.7921,0.2,5.968,-67.875,0.1,5.972,-67.5474,,,-69.8772,0.5,5.968,-65.783,-0.1,5.968,-66.6937,,,-67.196,0.0,5.956,-65.1497,0.2,5.972,-64.13,0.0,5.96,-63.6049,0.0,5.968,-64.328
0.0,5.964,-70.759,0.2,5.972,-69.7459,0.0,5.972,-73.547,-0.1,5.976,-69.4179,0.1,5.976,-70.357,0.2,5.972,-66.825,-0.1,5.976,-67.919,0.1,5.976,-67.613,0.3,5.964,-69.9756,0.1,5.968,-65.86,,,-67.1205,,,-67.25,0.2,5.96,-65.1497,0.3,5.972,-64.185,0.2,5.96,-63.6378,,,-64.936
0.1,5.964,-70.825,-0.1,5.976,-69.8116,0.3,5.968,-73.591,-0.2,5.976,-69.5164,0.0,5.976,-70.401,0.0,5.972,-66.8907,-0.1,5.976,-67.974,0.3,5.976,-67.6787,0.3,5.96,-70.0739,0.1,5.968,-65.947,-0.1,5.968,-67.1863,0.1,5.968,-67.294,0.2,5.96,-65.1826,,,-64.448,0.1,5.956,-63.6706,0.0,5.964,-65.002
0.0,5.964,-71.333,-0.1,5.976,-69.8445,0.2,5.972,-73.591,0.0,5.976,-69.4836,0.1,5.972,-70.444,0.4,5.972,-66.9564,0.1,5.972,-68.017,0.1,5.972,-67.7115,0.2,5.964,-70.2052,,,-66.768,0.4,5.968,-67.2519,-0.1,5.968,-67.426,0.1,5.96,-65.6098,0.2,5.972,-64.514,0.2,5.96,-63.7035,0.3,5.968,-65.084
0.2,5.968,-71.399,0.1,5.972,-69.8116,-0.1,5.972,-73.591,-0.2,5.98,-69.5164,-0.2,5.976,-70.51,0.1,5.976,-66.9892,0.0,5.968,-68.094,0.1,5.972,-67.7444,0.0,5.964,-70.3036,0.1,5.972,-66.845,0.2,5.972,-67.2847,0.2,5.972,-67.437,0.3,5.96,-65.6425,0.3,5.972,-64.59,0.3,5.96,-63.7035,0.3,5.968,-65.15
0.1,5.964,-71.464,0.0,5.972,-69.9099,0.1,5.972,-73.634,-0.1,5.976,-69.5492,0.0,5.976,-71.319,0.1,5.972,-67.0221,0.0,5.972,-68.127,0.1,5.972,-67.8428,0.1,5.964,-70.4019,-0.1,5.972,-66.899,,,-68.1382,-0.1,5.968,-67.502,0.2,5.96,-65.6425,0.1,5.972,-64.634,0.1,5.96,-63.7364,0.5,5.964,-65.215
-0.1,5.964,-71.464,0.5,5.972,-69.9429,0.3,5.968,-73.678,-0.1,5.98,-69.6476,0.1,5.976,-71.341,-0.1,5.976,-67.0877,-0.1,5.972,-68.171,0.0,5.972,-67.8428,,,-71.5822,0.0,5.968,-67.009,0.1,5.972,-68.2039,,,-67.579,-0.1,5.96,-65.6425,,,-65.313,0.1,5.96,-63.7693,0.1,5.964,-65.281
0.0,5.964,-71.513,0.0,5.972,-69.9756,-0.1,5.968,-73.689,-0.1,5.976,-69.6148,-0.1,5.976,-71.384,0.1,5.976,-67.1205,0.0,5.972,-68.236,0.1,5.972,-67.9413,,,-71.6478,0.2,5.968,-67.097,0.1,5.972,-68.3023,,,-67.655,0.0,5.96,-65.6754,0.1,5.972,-65.379,0.2,5.956,-63.8022,,,-66.152
0.0,5.964,-71.579,-0.1,5.976,-69.9429,-0.1,5.968,-73.776,0.1,5.976,-69.6476,0.0,5.976,-71.417,0.1,5.972,-67.1534,0.0,5.972,-68.28,0.1,5.972,-67.9742,0.0,5.968,-71.7461,0.1,5.972,-67.162,0.1,5.968,-68.368,,,-69.329,0.1,5.96,-65.6754,0.3,5.972,-65.456,0.1,5.96,-63.8022,,,-66.201
0.1,5.964,-71.628,0.1,5.972,-70.0739,0.2,5.968,-73.809,0.0,5.98,-69.7459,0.1,5.976,-71.472,0.0,5.976,-67.7771,0.2,5.972,-68.335,0.3,5.976,-68.0398,0.2,5.964,-71.8116,,,-68.158,-0.2,5.972,-68.4335,-0.1,5.968,-69.471,0.0,5.96,-65.7411,0.0,5.976,-65.543,0.1,5.96,-63.835,-0.1,5.964,-66.267
0.1,5.968,-71.677,0.0,5.972,-70.0739,0.2,5.968,-74.551,-0.4,5.976,-69.7132,0.1,5.976,-71.483,0.1,5.972,-67.8428,0.0,5.976,-68.379,0.4,5.972,-68.0726,0.2,5.96,-71.8771,,,-68.223,0.3,5.972,-68.5321,-0.1,5.964,-69.482,0.0,5.96,-65.7411,0.1,5.976,-65.62,0.3,5.96,-63.8679,0.2,5.964,-66.332
0.0,5.968,-71.726,-0.1,5.976,-70.1396,-0.2,5.964,-74.606,0.0,5.976,-69.8116,-0.1,5.976,-71.526,0.3,5.976,-67.8757,-0.2,5.976,-68.444,0.4,5.972,-68.1382,0.3,5.964,-71.9755,0.3,5.968,-68.3,,,-69.4836,0.0,5.968,-69.537,0.1,5.96,-65.7411,0.0,5.972,-65.686,0.1,5.96,-64.328,0.1,5.964,-66.414
0.1,5.968,-71.776,0.1,5.976,-70.2052,0.1,5.968,-74.595,-0.1,5.98,-69.7459,0.2,5.972,-71.548,0.1,5.972,-67.9413,0.0,5.976,-68.477,0.3,5.972,-68.1711,,,-72.0083,0.0,5.968,-68.409,,,-69.5492,0.0,5.968,-69.591,0.2,5.96,-65.774,,,-66.616,-0.1,5.964,-64.361,-0.2,5.968,-66.463
0.1,5.964,-72.316,-0.1,5.972,-70.1724,-0.1,5.968,-74.617,0.0,5.98,-69.9099,0.2,5.972,-71.592,0.4,5.976,-67.9742,0.0,5.972,-68.521,0.3,5.972,-68.2039,,,-72.1065,-0.1,5.968,-68.409,0.1,5.972,-69.6148,0.0,5.972,-69.646,-0.1,5.956,-65.8068,,,-66.682,0.2,5.964,-64.4267,,,-66.513
0.1,5.968,-72.333,-0.1,5.968,-72.0083,0.0,5.968,-74.639,-0.2,5.98,-69.9429,0.0,5.976,-71.614,0.1,5.972,-68.0069,-0.1,5.972,-68.575,0.3,5.972,-68.3023,,,-73.8427,0.1,5.972,-68.519,0.2,5.968,-69.7132,0.2,5.968,-69.723,0.0,5.96,-65.8068,0.1,5.972,-66.737,0.1,5.96,-64.4267,,,-66.578
0.2,5.964,-72.366,-0.1,5.972,-72.0083,0.3,5.964,-74.65,-0.1,5.976,-71.5167,-0.1,5.972,-71.647,0.1,5.976,-68.0726,-0.1,5.972,-68.608,0.0,5.972,-68.9258,0.2,5.964,-73.941,,,-68.562,-0.1,5.972,-69.7132,0.2,5.968,-69.756,-0.1,5.964,-65.8726,-0.1,5.972,-66.835,0.3,5.96,-64.4267,,,-68.253
-0.1,5.968,-72.398,-0.1,5.968,-72.0738,0.3,5.964,-74.704,0.1,5.976,-71.4839,0.2,5.976,-71.701,0.6,5.972,-68.1053,-0.2,5.972,-68.674,0.0,5.972,-68.9587,0.0,5.96,-74.0064,,,-68.628,0.0,5.972,-69.8116,0.1,5.968,-69.81,-0.3,5.96,-65.8726,0.2,5.972,-66.879,0.2,5.96,-64.4596,0.2,5.964,-68.351
0.1,5.968,-72.447,-0.2,5.968,-72.0738,-0.1,5.968,-74.704,-0.1,5.976,-71.5822,0.2,5.972,-71.712,0.2,5.976,-68.1382,0.0,5.976,-69.286,0.3,5.972,-69.0242,0.2,5.96,-74.072,,,-70.334,,,-69.9099,0.3,5.968,-69.821,-0.1,5.956,-65.9054,-0.1,5.972,-66.956,0.1,5.964,-64.5253,0.2,5.968,-68.433
0.3,5.968,-72.464,0.3,5.972,-72.0083,0.1,5.968,-74.704,-0.1,5.976,-71.5822,-0.1,5.976,-71.756,0.1,5.976,-68.2039,-0.1,5.972,-69.33,0.0,5.976,-69.0571,0.1,5.96,-74.1375,0.1,5.968,-70.432,,,-69.9429,-0.1,5.972,-69.909,0.0,5.96,-65.971,,,-67.01,0.3,5.96,-64.5253,0.0,5.964,-68.466
-0.1,5.964,-72.513,0.0,5.968,-72.1721,0.0,5.968,-76.613,0.0,5.972,-71.5822,-0.1,5.972,-71.756,-0.2,5.976,-68.7946,0.0,5.976,-69.374,0.0,5.972,-69.1227,0.0,5.96,-74.1702,0.1,5.968,-70.487,,,-71.615,0.2,5.968,-69.93,-0.1,5.96,-66.0368,,,-67.087,0.0,5.964,-64.5582,0.1,5.968,-68.515
-0.1,5.968,-72.546,0.1,5.972,-72.1721,0.0,5.972,-76.678,-0.1,5.972,-71.5822,-0.1,5.976,-71.854,0.0,5.976,-68.8603,-0.1,5.972,-69.418,0.1,5.972,-69.1555,0.4,5.964,-74.203,0.1,5.968,-70.563,0.1,5.972,-71.7132,0.2,5.968,-69.974,,,-66.3652,,,-68.783,0.1,5.96,-64.5911,0.3,5.964,-68.581
0.1,5.964,-72.595,-0.1,5.972,-72.1721,-0.1,5.968,-76.776,-0.2,5.976,-71.6805,0.1,5.976,-71.876,0.2,5.972,-68.893,-0.3,5.976,-69.472,0.1,5.972,-69.1883,0.2,5.96,-74.2685,-0.1,5.972,-70.585,-0.1,5.968,-71.7789,0.1,5.968,-70.073,-0.1,5.96,-66.4309,0.2,5.972,-68.881,0.1,5.96,-64.5911,0.0,5.964,-68.614
0.2,5.964,-73.332,-0.2,5.972,-72.1721,0.3,5.968,-76.82,-0.5,5.976,-71.6805,0.0,5.972,-73.372,0.0,5.972,-68.9258,0.0,5.972,-69.505,0.0,5.972,-69.2539,0.2,5.968,-74.3012,0.0,5.968,-70.64,0.0,5.972,-71.8444,0.2,5.968,-70.127,0.1,5.96,-66.5295,0.0,5.972,-68.947,-0.1,5.964,-64.6239,0.1,5.964,-68.663
0.1,5.968,-73.365,-0.2,5.972,-72.2704,0.1,5.972,-76.864,-0.4,5.972,-71.6478,0.1,5.972,-73.372,0.1,5.976,-68.9587,0.0,5.972,-69.56,0.1,5.972,-69.2868,-0.1,5.964,-74.3339,0.1,5.972,-70.695,0.0,5.972,-71.8771,0.1,5.968,-70.116,0.1,5.96,-66.5623,0.0,5.972,-68.991,0.2,5.96,-64.6567,0.1,5.968,-68.712
0.0,5.968,-73.431,0.1,5.972,-72.2704,-0.1,5.968,-76.984,-0.1,5.972,-71.6805,0.1,5.972,-73.427,0.1,5.972,-68.9915,-0.2,5.972,-69.603,0.1,5.972,-69.3523,0.3,5.964,-74.3994,0.3,5.972,-70.738,-0.3,5.968,-71.9427,-0.1,5.968,-70.193,,,-67.3176,0.0,5.976,-69.034,0.0,5.96,-64.6896,-0.1,5.968,-68.761
0.2,5.968,-73.447,0.2,5.968,-72.3032,0.2,5.968,-77.038,0.0,5.972,-71.8116,0.1,5.976,-73.438,-0.1,5.976,-69.0242,0.0,5.976,-69.636,0.0,5.972,-69.9756,0.1,5.96,-74.4322,0.2,5.972,-70.804,0.0,5.968,-71.9755,-0.1,5.968,-70.237,0.1,5.96,-67.3832,0.2,5.972,-69.089,0.2,5.96,-64.7225,0.2,5.968,-68.844
-0.1,5.964,-73.48,-0.2,5.968,-72.3687,-0.1,5.968,-77.114,0.0,5.972,-71.7789,0.1,5.976,-73.46,0.3,5.972,-69.0898,0.1,5.972,-69.691,0.2,5.976,-70.0084,0.1,5.96,-74.4976,0.0,5.972,-70.859,0.0,5.972,-72.041,0.1,5.968,-70.313,-0.1,5.96,-67.4817,0.3,5.976,-69.144,0.3,5.96,-64.7882,0.3,5.968,-68.86
-0.3,5.964,-73.529,-0.2,5.964,-72.5325,0.0,5.968,-77.18,0.0,5.972,-71.91,0.0,5.972,-73.482,0.0,5.976,-69.1555,0.0,5.976,-70.292,0.1,5.976,-70.0739,0.1,5.964,-74.5304,0.1,5.968,-70.902,-0.1,5.968,-72.1065,0.0,5.972,-70.335,0.1,5.96,-67.5474,0.3,5.972,-69.177,0.0,5.96,-64.854,0.1,5.964,-68.909
0.0,5.968,-73.545,0.0,5.964,-73.3843,-0.2,5.968,-77.3,-0.1,5.972,-71.8444,-0.1,5.972,-73.514,0.2,5.972,-70.0412,0.2,5.972,-70.336,0.1,5.976,-70.1068,0.3,5.964,-74.5632,-0.1,5.968,-70.913,-0.1,5.968,-72.1065,-0.1,5.972,-70.368,0.1,5.964,-67.6459,0.0,5.972,-69.231,,,-65.1169,-0.1,5.968,-68.975
0.0,5.964,-73.529,0.1,5.968,-73.4171,0.1,5.968,-77.365,-0.1,5.968,-72.7291,-0.2,5.968,-73.525,0.1,5.972,-70.0739,-0.2,5.972,-70.38,0.1,5.972,-70.1396,0.0,5.964,-74.6613,0.1,5.972,-70.968,0.2,5.972,-72.1721,0.1,5.972,-70.4,-0.1,5.96,-67.7115,0.2,5.972,-69.275,0.1,5.96,-65.1826,0.0,5.968,-69.024
0.4,5.968,-73.594,0.2,5.964,-73.4498,-0.2,5.972,-77.409,-0.4,5.968,-72.8274,0.0,5.972,-73.547,0.1,5.972,-70.1068,0.0,5.972,-70.412,0.1,5.976,-70.2052,0.2,5.964,-74.6613,0.0,5.972,-71.055,0.0,5.972,-72.2048,-0.1,5.968,-70.466,,,-68.6961,0.0,5.972,-69.352,-0.1,5.96,-65.2484,0.0,5.964,-69.09
0.2,5.964,-73.644,0.1,5.968,-73.4171,0.0,5.968,-77.474,0.0,5.968,-72.7619,-0.2,5.972,-73.558,-0.1,5.976,-70.1396,0.0,5.976,-70.456,0.2,5.972,-70.2379,0.1,5.96,-74.6941,0.3,5.972,-71.055,-0.3,5.968,-72.2704,-0.2,5.968,-71.024,,,-68.7946,0.0,5.976,-69.384,0.2,5.964,-65.3139,0.1,5.968,-69.122
0.0,5.964,-73.644,-0.3,5.968,-73.4826,-0.1,5.972,-77.55,-0.4,5.972,-72.8274,0.0,5.972,-73.624,0.0,5.972,-70.1724,-0.2,5.976,-70.489,0.4,5.976,-70.3036,0.1,5.964,-74.7596,0.2,5.972,-71.154,0.1,5.972,-72.336,0.1,5.968,-71.1,0.0,5.964,-68.8274,0.1,5.976,-69.439,,,-66.0039,0.1,5.968,-69.188
0.0,5.968,-73.644,0.1,5.968,-73.4826,0.0,5.972,-77.605,-0.1,5.972,-72.8274,-0.1,5.972,-73.613,-0.2,5.976,-70.2379,-0.2,5.972,-70.533,0.0,5.976,-70.3364,0.4,5.964,-74.7923,0.2,5.968,-71.164,0.0,5.968,-72.3687,-0.1,5.972,-71.133,0.0,5.96,-68.9258,0.3,5.972,-69.494,0.2,5.964,-66.0368,0.2,5.968,-69.221
0.1,5.964,-73.725,-0.1,5.968,-73.5808,0.0,5.972,-77.692,-0.1,5.972,-72.8601,-0.2,5.968,-73.711,-0.3,5.972,-70.2708,-0.2,5.972,-70.598,0.1,5.972,-71.2872,0.3,5.964,-74.8578,0.1,5.968,-71.208,0.1,5.972,-72.4015,0.1,5.972,-71.187,-0.2,5.964,-68.9587,0.1,5.976,-69.548,0.1,5.96,-66.1353,0.1,5.968,-69.27
0.0,5.968,-73.742,0.0,5.968,-73.5808,-0.1,5.968,-77.736,0.0,5.972,-72.893,0.2,5.972,-73.7,-0.1,5.972,-70.3036,0.1,5.972,-70.631,0.1,5.976,-71.32,0.2,5.96,-74.8578,0.2,5.972,-71.274,0.0,5.972,-72.467,-0.1,5.968,-71.198,0.3,5.96,-69.0571,0.1,5.976,-69.581,0.0,5.964,-66.2339,0.4,5.968,-69.319
0.1,5.968,-73.791,-0.2,5.968,-73.5481,-0.1,5.972,-77.834,-0.2,5.972,-72.893,0.0,5.968,-74.475,-0.3,5.976,-70.3036,0.2,5.976,-71.505,0.3,5.972,-71.3527,0.3,5.964,-74.9233,-0.1,5.972,-71.307,0.2,5.968,-72.4998,0.0,5.968,-71.253,,,-69.1227,0.2,5.98,-69.636,0.2,5.96,-66.2994,0.0,5.972,-69.352
0.2,5.968,-73.824,-0.2,5.968,-75.3814,0.1,5.968,-78.52,0.0,5.968,-72.9257,-0.2,5.968,-74.519,-0.1,5.972,-70.3691,-0.3,5.972,-71.549,0.1,5.972,-71.3854,0.0,5.964,-75.4469,-0.1,5.972,-71.328,-0.1,5.972,-72.5653,0.2,5.972,-71.297,,,-69.1883,0.0,5.976,-69.691,0.2,5.964,-66.3652,0.2,5.968,-69.434
-0.4,5.968,-73.824,-0.1,5.968,-75.4142,0.1,5.968,-78.596,-0.2,5.972,-74.7923,0.2,5.968,-74.497,0.3,5.972,-70.4019,0.0,5.972,-71.582,0.2,5.976,-71.4183,0.3,5.96,-75.4796,0.0,5.972,-71.394,0.0,5.972,-72.5981,0.1,5.968,-71.329,,,-70.8937,0.0,5.976,-69.734,,,-67.2847,-0.1,5.968,-70.041
0.2,5.964,-75.167,0.2,5.968,-75.4796,-0.1,5.968,-78.684,-0.2,5.972,-74.8578,0.1,5.972,-74.541,0.1,5.976,-70.4347,-0.1,5.976,-71.615,0.2,5.972,-71.4839,0.1,5.964,-75.5124,-0.1,5.968,-71.449,-0.1,5.968,-72.5981,0.0,5.972,-71.362,0.0,5.956,-70.9922,0.2,5.976,-69.767,,,-67.3176,-0.2,5.968,-70.074
-0.1,5.96,-75.183,-0.3,5.964,-75.4796,-0.2,5.968,-78.749,-0.3,5.972,-75.0541,-0.2,5.968,-74.552,0.1,5.972,-70.4675,-0.4,5.972,-71.647,0.1,5.972,-71.5167,0.0,5.964,-75.5451,0.1,5.968,-71.984,-0.1,5.972,-72.6636,0.1,5.968,-71.406,-0.2,5.96,-71.0576,0.1,5.972,-69.822,0.0,5.96,-67.4161,0.2,5.968,-70.123
0.1,5.964,-75.216,0.1,5.968,-75.5124,-0.1,5.972,-78.793,-0.1,5.976,-75.0541,0.1,5.968,-74.562,0.0,5.972,-70.5003,0.1,5.972,-71.691,0.2,5.972,-71.5494,0.0,5.964,-75.6106,0.1,5.968,-72.05,0.1,5.972,-72.6963,,,-71.974,-0.1,5.96,-71.0905,0.0,5.976,-69.865,0.3,5.96,-67.4817,0.1,5.968,-70.156
0.2,5.964,-75.232,-0.2,5.972,-75.6761,0.0,5.968,-78.825,-0.2,5.972,-75.0869,-0.2,5.968,-74.606,0.0,5.972,-70.5331,-0.1,5.976,-71.735,0.0,5.972,-71.5822,-0.2,5.964,-75.6432,-0.2,5.968,-72.104,-0.1,5.972,-73.2861,0.0,5.972,-72.018,0.0,5.96,-71.1233,0.2,5.976,-69.92,0.0,5.96,-67.5474,0.0,5.968,-70.221
0.2,5.964,-75.216,-0.1,5.972,-75.7087,0.0,5.968,-78.912,-0.3,5.972,-75.1851,0.1,5.968,-74.617,-0.1,5.976,-70.5987,0.0,5.976,-71.768,-0.1,5.972,-71.615,0.0,5.964,-75.6761,0.0,5.968,-72.115,-0.2,5.972,-73.3514,0.4,5.968,-72.051,-0.1,5.96,-71.1888,0.2,5.976,-70.51,-0.1,5.96,-67.613,0.2,5.968,-70.254
0.0,5.964,-75.281,0.1,5.972,-75.7414,0.1,5.972,-78.956,-0.3,5.972,-75.2506,0.1,5.972,-74.628,0.3,5.972,-70.6315,-0.1,5.972,-71.789,0.0,5.972,-71.6478,0.0,5.964,-75.7414,0.1,5.968,-72.159,0.1,5.968,-73.3843,0.4,5.968,-72.105,-0.1,5.96,-71.2544,0.0,5.972,-70.565,,,-67.6459,0.2,5.968,-70.303
0.1,5.964,-75.298,0.1,5.968,-75.8068,0.1,5.968,-79.043,-0.1,5.972,-75.3487,0.0,5.972,-76.352,0.2,5.972,-72.3032,0.0,5.972,-71.833,0.2,5.976,-71.7132,-0.1,5.964,-75.7742,0.2,5.972,-72.224,-0.1,5.972,-73.4171,-0.1,5.968,-72.127,0.3,5.956,-71.2872,0.2,5.976,-70.598,,,-67.7444,0.1,5.968,-70.352
0.3,5.964,-75.314,0.1,5.968,-75.9704,0.1,5.968,-79.065,-0.1,5.968,-75.4142,-0.2,5.972,-76.439,-0.1,5.972,-72.336,-0.1,5.976,-71.866,0.2,5.972,-71.7132,0.1,5.964,-75.8068,0.1,5.972,-72.268,0.1,5.972,-73.4498,0.0,5.968,-72.149,-0.1,5.96,-71.32,0.1,5.976,-70.642,,,-69.4179,0.0,5.968,-70.385
0.1,5.964,-75.314,-0.2,5.972,-75.9704,-0.1,5.968,-79.13,0.0,5.972,-75.5124,0.0,5.968,-76.537,-0.1,5.972,-72.3687,-0.2,5.972,-71.91,-0.1,5.976,-71.7789,,,-76.265,0.0,5.972,-72.323,0.2,5.972,-73.5153,0.1,5.968,-72.203,0.1,5.96,-71.3854,0.0,5.976,-70.685,-0.1,5.96,-69.5164,0.1,5.968,-70.434
0.1,5.964,-75.38,-0.1,5.968,-76.0359,-0.1,5.968,-79.206,-0.3,5.972,-75.6432,0.1,5.968,-76.591,0.1,5.972,-72.3687,-0.3,5.976,-71.92,-0.1,5.976,-71.7789,-0.1,5.964,-76.2976,0.2,5.972,-72.356,-0.2,5.972,-73.5481,0.1,5.968,-72.236,-0.1,5.956,-71.4511,0.1,5.976,-70.729,-0.1,5.96,-69.5819,,,-71.041
-0.1,5.964,-75.363,0.0,5.968,-76.1013,-0.2,5.968,-79.228,0.0,5.972,-75.6432,0.0,5.972,-76.646,0.0,5.968,-72.4343,0.0,5.968,-71.964,0.1,5.972,-71.8116,0.1,5.964,-76.3304,0.1,5.968,-72.399,0.2,5.968,-73.6136,0.0,5.968,-72.291,-0.1,5.964,-71.4839,-0.1,5.976,-70.784,0.2,5.964,-69.6476,0.3,5.964,-71.074
0.0,5.964,-75.396,-0.1,5.968,-76.134,0.1,5.968,-79.304,-0.2,5.972,-75.6761,0.1,5.972,-76.722,0.0,5.972,-72.467,0.2,5.976,-71.997,0.3,5.976,-71.8771,0.1,5.964,-76.3304,,,-72.945,0.2,5.972,-73.6136,,,-73.034,0.0,5.96,-71.5494,0.0,5.976,-70.816,-0.2,5.96,-69.6804,0.0,5.968,-71.123
