Timestamp,Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 1 Temp,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temp,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temp,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temp,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
09-27-2025-Sat 13-29-24-PM,09-27-2025-Sat 13-29-24-PM,0.1,5.964,-65.082,0.1,5.968,-61.4669,0.6,5.972,-63.264,0.2,5.976,-61.1378,0.1,5.972,-63.165,0.2,5.972,-61.9276,0.2,5.968,-63.451,0.4,5.968,-63.2432,0.2,5.96,-68.6961,0.5,5.968,-65.783,-0.1,5.968,-67.1863,0.2,5.968,-64.918,-0.1,5.96,-66.4309,0.2,5.972,-64.514,0.1,5.96,-65.1826,-0.1,5.96,-64.213
09-27-2025-Sat 13-29-27-PM,09-27-2025-Sat 13-29-27-PM,0.2,5.964,-65.164,0.5,5.968,-61.5656,0.5,5.972,-63.351,0.1,5.976,-61.2365,0.1,5.972,-63.253,0.2,5.968,-61.9933,0.0,5.972,-63.506,0.4,5.972,-63.2761,0.1,5.964,-68.7617,0.1,5.968,-65.86,0.4,5.968,-67.2519,0.2,5.968,-65.006,0.1,5.96,-66.5295,0.3,5.972,-64.59,-0.1,5.96,-65.2484,0.1,5.964,-64.262
09-27-2025-Sat 13-29-29-PM,09-27-2025-Sat 13-29-29-PM,0.2,5.964,-65.279,0.4,5.972,-61.6971,0.5,5.972,-63.45,0.2,5.976,-61.3681,0.4,5.972,-63.319,0.4,5.972,-62.0261,0.0,5.972,-63.561,0.2,5.972,-63.3418,0.0,5.964,-68.8603,0.1,5.968,-65.947,0.2,5.972,-67.2847,0.3,5.968,-65.072,0.1,5.96,-66.5623,0.1,5.972,-64.634,0.2,5.964,-65.3139,0.0,5.968,-64.328
09-27-2025-Sat 13-29-50-PM,09-27-2025-Sat 13-29-50-PM,0.2,5.964,-66.083,0.4,5.976,-62.2894,0.5,5.976,-64.14,-0.1,5.976,-61.9933,0.2,5.972,-63.976,0.3,5.972,-62.6183,0.2,5.972,-64.163,0.4,5.972,-63.8679,,,-69.8772,,,-66.768,,,-68.1382,,,-65.816,,,-67.3176,,,-65.313,,,-66.0039,,,-64.936
09-27-2025-Sat 13-29-53-PM,09-27-2025-Sat 13-29-53-PM,0.2,5.964,-66.165,0.4,5.972,-62.3551,0.2,5.972,-64.228,0.3,5.976,-62.1249,0.0,5.972,-64.075,0.2,5.972,-62.717,0.0,5.972,-64.24,0.4,5.968,-63.9666,0.3,5.964,-69.9756,0.1,5.972,-66.845,0.1,5.972,-68.2039,0.2,5.968,-65.904,0.1,5.96,-67.3832,0.1,5.972,-65.379,0.2,5.964,-66.0368,0.0,5.964,-65.002
09-27-2025-Sat 13-29-55-PM,09-27-2025-Sat 13-29-55-PM,0.2,5.964,-66.198,0.2,5.968,-62.3223,0.4,5.972,-64.261,0.2,5.976,-62.1578,0.4,5.968,-64.13,0.4,5.972,-62.7499,0.1,5.972,-64.306,0.3,5.968,-64.0323,0.3,5.96,-70.0739,-0.1,5.972,-66.899,0.1,5.972,-68.3023,0.1,5.972,-65.981,-0.1,5.96,-67.4817,0.3,5.972,-65.456,0.1,5.96,-66.1353,0.3,5.968,-65.084
09-27-2025-Sat 13-29-58-PM,09-27-2025-Sat 13-29-58-PM,0.1,5.964,-66.33,0.4,5.972,-62.4539,0.3,5.976,-64.348,0.1,5.98,-62.2236,0.3,5.976,-64.207,0.1,5.976,-62.8485,0.2,5.976,-64.383,0.0,5.972,-64.0652,0.2,5.964,-70.2052,0.0,5.968,-67.009,0.1,5.968,-68.368,0.2,5.968,-66.046,0.1,5.96,-67.5474,0.0,5.976,-65.543,0.0,5.964,-66.2339,0.3,5.968,-65.15
09-27-2025-Sat 13-30-00-PM,09-27-2025-Sat 13-30-00-PM,0.1,5.964,-66.428,0.2,5.972,-62.5526,0.4,5.972,-64.425,0.1,5.976,-62.2894,0.1,5.976,-64.283,0.0,5.972,-62.9144,0.0,5.976,-64.448,0.4,5.972,-64.1309,0.0,5.964,-70.3036,0.2,5.968,-67.097,-0.2,5.972,-68.4335,0.3,5.968,-66.123,0.1,5.964,-67.6459,0.1,5.976,-65.62,0.2,5.96,-66.2994,0.5,5.964,-65.215
09-27-2025-Sat 13-30-02-PM,09-27-2025-Sat 13-30-02-PM,0.3,5.964,-66.477,0.2,5.972,-62.5526,0.3,5.972,-64.48,0.2,5.976,-62.3551,0.0,5.976,-64.349,0.2,5.976,-62.9801,-0.1,5.972,-64.514,0.3,5.976,-64.1967,0.1,5.964,-70.4019,0.1,5.972,-67.162,0.3,5.972,-68.5321,0.1,5.968,-66.2,-0.1,5.96,-67.7115,0.0,5.972,-65.686,0.2,5.964,-66.3652,0.1,5.964,-65.281
09-27-2025-Sat 13-30-33-PM,09-27-2025-Sat 13-30-33-PM,0.3,5.964,-67.495,0.3,5.972,-63.4076,0.5,5.968,-65.433,0.4,5.976,-63.4076,0.1,5.972,-65.324,0.2,5.972,-63.8679,0.0,5.972,-65.39,0.3,5.972,-65.0183,,,-71.5822,,,-68.158,,,-69.4836,,,-67.196,,,-68.6961,,,-66.616,,,-67.2847,,,-66.152
09-27-2025-Sat 13-30-35-PM,09-27-2025-Sat 13-30-35-PM,0.1,5.964,-67.561,0.3,5.972,-63.4734,0.2,5.972,-65.477,0.0,5.976,-63.4076,0.5,5.972,-65.379,0.0,5.972,-63.9337,0.1,5.972,-65.445,0.0,5.972,-65.084,,,-71.6478,,,-68.223,,,-69.5492,,,-67.25,,,-68.7946,,,-66.682,,,-67.3176,,,-66.201
09-27-2025-Sat 13-30-38-PM,09-27-2025-Sat 13-30-38-PM,0.1,5.964,-67.643,0.1,5.972,-63.5391,0.3,5.976,-65.531,0.2,5.976,-63.4405,0.0,5.976,-65.412,0.2,5.972,-63.9666,0.1,5.976,-65.5,0.3,5.972,-65.1169,0.0,5.968,-71.7461,0.3,5.968,-68.3,0.1,5.972,-69.6148,0.1,5.968,-67.294,0.0,5.964,-68.8274,0.1,5.972,-66.737,0.0,5.96,-67.4161,-0.1,5.964,-66.267
09-27-2025-Sat 13-30-40-PM,09-27-2025-Sat 13-30-40-PM,0.3,5.964,-67.758,0.1,5.976,-63.7035,0.2,5.972,-65.685,0.0,5.976,-63.6378,0.3,5.972,-65.554,0.2,5.972,-64.098,-0.1,5.972,-65.587,0.0,5.972,-65.1826,0.2,5.964,-71.8116,0.0,5.968,-68.409,0.2,5.968,-69.7132,-0.1,5.968,-67.426,0.0,5.96,-68.9258,-0.1,5.972,-66.835,0.3,5.96,-67.4817,0.2,5.964,-66.332
09-27-2025-Sat 13-30-43-PM,09-27-2025-Sat 13-30-43-PM,-0.3,5.968,-67.757,0.2,5.972,-63.6378,0.3,5.972,-65.663,0.0,5.976,-63.6378,0.4,5.976,-65.576,0.1,5.972,-64.1309,0.1,5.976,-65.653,0.4,5.972,-65.2812,0.2,5.96,-71.8771,-0.1,5.968,-68.409,-0.1,5.972,-69.7132,0.2,5.972,-67.437,-0.2,5.964,-68.9587,0.2,5.972,-66.879,0.0,5.96,-67.5474,0.1,5.964,-66.414
09-27-2025-Sat 13-30-45-PM,09-27-2025-Sat 13-30-45-PM,0.1,5.964,-67.872,0.1,5.972,-63.7693,0.3,5.972,-65.74,0.2,5.976,-63.6378,0.0,5.972,-65.631,0.3,5.968,-64.1967,0.0,5.972,-65.708,0.3,5.972,-65.3139,0.3,5.964,-71.9755,0.1,5.972,-68.519,0.0,5.972,-69.8116,-0.1,5.968,-67.502,0.3,5.96,-69.0571,-0.1,5.972,-66.956,-0.1,5.96,-67.613,-0.2,5.968,-66.463
09-27-2025-Sat 13-30-48-PM,09-27-2025-Sat 13-30-48-PM,0.2,5.968,-67.889,0.3,5.976,-63.7693,0.2,5.976,-65.794,0.0,5.976,-63.7035,0.0,5.972,-65.696,0.1,5.972,-64.2624,0.0,5.972,-65.763,0.3,5.972,-65.3797,,,-72.0083,,,-68.562,,,-69.9099,,,-67.579,,,-69.1227,,,-67.01,,,-67.6459,,,-66.513
09-27-2025-Sat 13-30-52-PM,09-27-2025-Sat 13-30-52-PM,0.1,5.964,-67.971,0.4,5.972,-63.835,0.3,5.972,-65.871,0.0,5.972,-63.835,0.2,5.972,-65.784,0.4,5.972,-64.328,-0.3,5.972,-65.828,0.1,5.972,-65.4126,,,-72.1065,,,-68.628,,,-69.9429,,,-67.655,,,-69.1883,,,-67.087,,,-67.7444,,,-66.578
09-27-2025-Sat 13-32-01-PM,09-27-2025-Sat 13-32-01-PM,0.4,5.96,-69.693,0.1,5.972,-65.544,-0.1,5.972,-67.546,0.3,5.976,-65.4782,0.4,5.972,-67.47,0.0,5.972,-66.0368,0.0,5.972,-67.514,0.2,5.972,-67.0877,,,-73.8427,,,-70.334,,,-71.615,,,-69.329,,,-70.8937,,,-68.783,,,-69.4179,,,-68.253
09-27-2025-Sat 13-32-04-PM,09-27-2025-Sat 13-32-04-PM,0.2,5.964,-69.792,0.3,5.968,-65.6425,0.3,5.972,-67.688,0.1,5.972,-65.7083,0.1,5.972,-67.612,0.0,5.972,-66.1353,0.1,5.972,-67.613,0.1,5.972,-67.1863,0.2,5.964,-73.941,0.1,5.968,-70.432,0.1,5.972,-71.7132,-0.1,5.968,-69.471,0.0,5.956,-70.9922,0.2,5.972,-68.881,-0.1,5.96,-69.5164,0.2,5.964,-68.351
09-27-2025-Sat 13-32-06-PM,09-27-2025-Sat 13-32-06-PM,0.3,5.964,-69.841,0.2,5.972,-65.6754,0.1,5.976,-67.688,0.1,5.976,-65.6098,-0.1,5.972,-67.623,0.2,5.972,-66.201,0.1,5.972,-67.689,0.4,5.972,-67.2847,0.0,5.96,-74.0064,0.1,5.968,-70.487,-0.1,5.968,-71.7789,-0.1,5.964,-69.482,-0.2,5.96,-71.0576,0.0,5.972,-68.947,-0.1,5.96,-69.5819,0.2,5.968,-68.433
09-27-2025-Sat 13-32-08-PM,09-27-2025-Sat 13-32-08-PM,0.4,5.964,-69.923,0.1,5.968,-65.774,0.1,5.972,-67.765,0.1,5.976,-65.6754,0.1,5.976,-67.667,0.2,5.976,-66.2339,0.0,5.972,-67.722,0.4,5.972,-67.2847,0.2,5.96,-74.072,0.1,5.968,-70.563,0.0,5.972,-71.8444,0.0,5.968,-69.537,-0.1,5.96,-71.0905,0.0,5.972,-68.991,0.2,5.964,-69.6476,0.0,5.964,-68.466
09-27-2025-Sat 13-32-11-PM,09-27-2025-Sat 13-32-11-PM,0.2,5.964,-69.939,0.2,5.972,-65.7411,0.1,5.972,-67.797,-0.1,5.976,-65.774,0.0,5.972,-67.732,0.3,5.972,-66.2994,-0.2,5.972,-67.777,0.3,5.972,-67.3504,0.1,5.96,-74.1375,-0.1,5.972,-70.585,0.0,5.972,-71.8771,0.0,5.968,-69.591,0.0,5.96,-71.1233,0.0,5.976,-69.034,-0.2,5.96,-69.6804,0.1,5.968,-68.515
09-27-2025-Sat 13-32-13-PM,09-27-2025-Sat 13-32-13-PM,-0.1,5.964,-69.988,0.2,5.972,-65.8068,0.1,5.972,-67.852,-0.1,5.972,-65.8068,0.2,5.972,-67.776,0.0,5.972,-66.3324,0.1,5.972,-67.831,0.0,5.972,-67.4161,0.0,5.96,-74.1702,0.0,5.968,-70.64,-0.3,5.968,-71.9427,0.0,5.972,-69.646,-0.1,5.96,-71.1888,0.2,5.972,-69.089,-0.2,5.96,-69.7459,0.3,5.964,-68.581
09-27-2025-Sat 13-32-15-PM,09-27-2025-Sat 13-32-15-PM,0.1,5.968,-70.054,0.2,5.968,-65.9054,0.2,5.972,-67.94,-0.3,5.976,-65.9383,0.1,5.972,-67.864,0.2,5.972,-66.3981,0.2,5.968,-67.875,0.3,5.972,-67.4488,0.4,5.964,-74.203,0.1,5.972,-70.695,0.0,5.968,-71.9755,0.2,5.968,-69.723,-0.1,5.96,-71.2544,0.3,5.976,-69.144,0.0,5.956,-69.7788,0.0,5.964,-68.614
09-27-2025-Sat 13-32-18-PM,09-27-2025-Sat 13-32-18-PM,0.2,5.964,-70.087,0.3,5.972,-65.9054,0.4,5.972,-67.962,0.1,5.976,-65.9383,0.1,5.972,-67.885,0.1,5.972,-66.4309,-0.1,5.976,-67.919,0.1,5.972,-67.5146,0.2,5.96,-74.2685,0.3,5.972,-70.738,0.0,5.972,-72.041,0.2,5.968,-69.756,0.3,5.956,-71.2872,0.3,5.972,-69.177,-0.2,5.96,-69.8116,0.1,5.964,-68.663
09-27-2025-Sat 13-32-20-PM,09-27-2025-Sat 13-32-20-PM,-0.4,5.964,-70.153,0.1,5.968,-66.0039,0.1,5.972,-68.038,0.2,5.976,-66.0039,-0.1,5.976,-67.94,-0.1,5.972,-66.4967,-0.1,5.976,-67.974,0.1,5.972,-67.5474,0.2,5.968,-74.3012,0.2,5.972,-70.804,-0.1,5.968,-72.1065,0.1,5.968,-69.81,-0.1,5.96,-71.32,0.0,5.972,-69.231,0.3,5.96,-69.8772,0.1,5.968,-68.712
09-27-2025-Sat 13-32-22-PM,09-27-2025-Sat 13-32-22-PM,0.2,5.964,-70.235,0.0,5.972,-66.1353,0.1,5.972,-68.071,0.2,5.976,-65.971,-0.1,5.976,-67.962,0.1,5.972,-66.5295,0.1,5.972,-68.017,0.1,5.976,-67.613,-0.1,5.964,-74.3339,0.0,5.972,-70.859,-0.1,5.968,-72.1065,0.3,5.968,-69.821,0.1,5.96,-71.3854,0.2,5.972,-69.275,0.1,5.964,-69.9099,-0.1,5.968,-68.761
09-27-2025-Sat 13-32-25-PM,09-27-2025-Sat 13-32-25-PM,0.0,5.968,-70.267,0.1,5.972,-66.1353,0.2,5.972,-68.137,0.0,5.976,-66.1025,0.1,5.972,-68.05,0.1,5.972,-66.5952,0.0,5.968,-68.094,0.3,5.976,-67.6787,0.3,5.964,-74.3994,0.1,5.968,-70.902,0.2,5.972,-72.1721,-0.1,5.972,-69.909,-0.1,5.956,-71.4511,0.0,5.972,-69.352,0.1,5.964,-70.0084,0.2,5.968,-68.844
09-27-2025-Sat 13-32-27-PM,09-27-2025-Sat 13-32-27-PM,0.0,5.968,-70.267,-0.2,5.972,-66.1025,0.1,5.976,-68.137,-0.1,5.98,-66.1025,0.5,5.972,-68.082,-0.1,5.976,-66.6609,0.0,5.972,-68.127,0.1,5.972,-67.7115,0.1,5.96,-74.4322,-0.1,5.968,-70.913,0.0,5.972,-72.2048,0.2,5.968,-69.93,-0.1,5.964,-71.4839,0.0,5.976,-69.384,0.2,5.96,-70.0084,0.3,5.968,-68.86
09-27-2025-Sat 13-32-30-PM,09-27-2025-Sat 13-32-30-PM,0.1,5.968,-70.316,0.2,5.968,-66.1353,0.2,5.976,-68.169,0.1,5.976,-66.1025,-0.2,5.972,-68.115,0.0,5.976,-66.6937,-0.1,5.972,-68.171,0.1,5.972,-67.7444,0.1,5.96,-74.4976,0.1,5.972,-70.968,-0.3,5.968,-72.2704,0.2,5.968,-69.974,0.0,5.96,-71.5494,0.1,5.976,-69.439,0.0,5.96,-70.0739,0.1,5.964,-68.909
09-27-2025-Sat 13-32-32-PM,09-27-2025-Sat 13-32-32-PM,-0.1,5.964,-70.415,0.0,5.972,-66.2994,0.1,5.972,-68.301,0.1,5.976,-66.2668,0.2,5.972,-68.214,0.2,5.972,-66.7593,0.0,5.972,-68.236,0.1,5.972,-67.8428,0.1,5.964,-74.5304,0.0,5.972,-71.055,0.1,5.972,-72.336,0.1,5.968,-70.073,-0.1,5.96,-71.615,0.3,5.972,-69.494,0.0,5.96,-70.1068,-0.1,5.968,-68.975
09-27-2025-Sat 13-32-34-PM,09-27-2025-Sat 13-32-34-PM,0.1,5.968,-70.399,0.1,5.972,-66.2339,0.3,5.972,-68.323,-0.1,5.976,-66.3652,0.0,5.976,-68.268,0.0,5.972,-66.7921,0.0,5.972,-68.28,0.0,5.972,-67.8428,0.3,5.964,-74.5632,0.3,5.972,-71.055,0.0,5.968,-72.3687,0.2,5.968,-70.127,0.0,5.96,-71.6478,0.1,5.976,-69.548,0.0,5.96,-70.2052,0.0,5.968,-69.024
09-27-2025-Sat 13-32-37-PM,09-27-2025-Sat 13-32-37-PM,0.0,5.972,-70.53,0.1,5.972,-66.3981,0.3,5.972,-68.355,-0.3,5.976,-66.2668,0.1,5.972,-68.257,0.2,5.972,-66.825,0.2,5.972,-68.335,0.1,5.972,-67.9413,0.0,5.964,-74.6613,0.2,5.972,-71.154,0.1,5.972,-72.4015,0.1,5.968,-70.116,-0.2,5.96,-71.6805,0.1,5.976,-69.581,0.1,5.964,-70.2379,0.0,5.964,-69.09
09-27-2025-Sat 13-32-39-PM,09-27-2025-Sat 13-32-39-PM,-0.1,5.968,-70.513,0.2,5.972,-66.3652,0.2,5.972,-68.399,0.0,5.976,-66.3652,0.1,5.972,-68.334,0.0,5.972,-66.8907,0.0,5.976,-68.379,0.1,5.972,-67.9742,0.2,5.964,-74.6613,0.2,5.968,-71.164,0.0,5.972,-72.467,-0.1,5.968,-70.193,-0.1,5.96,-71.7461,0.2,5.98,-69.636,0.1,5.964,-70.2708,0.1,5.968,-69.122
09-27-2025-Sat 13-32-41-PM,09-27-2025-Sat 13-32-41-PM,0.1,5.968,-70.562,0.3,5.972,-66.4309,0.4,5.972,-68.454,0.2,5.976,-66.4309,0.2,5.976,-68.389,0.4,5.972,-66.9564,-0.2,5.976,-68.444,0.3,5.976,-68.0398,0.1,5.96,-74.6941,0.1,5.968,-71.208,0.2,5.968,-72.4998,-0.1,5.968,-70.237,-0.1,5.96,-71.7789,0.0,5.976,-69.691,-0.1,5.96,-70.3364,0.1,5.968,-69.188
09-27-2025-Sat 13-32-44-PM,09-27-2025-Sat 13-32-44-PM,0.2,5.968,-70.628,0.1,5.972,-66.4967,0.1,5.972,-68.53,-0.1,5.976,-66.5295,0.1,5.976,-68.454,0.1,5.976,-66.9892,0.0,5.976,-68.477,0.4,5.972,-68.0726,0.1,5.964,-74.7596,0.2,5.972,-71.274,-0.1,5.972,-72.5653,0.1,5.968,-70.313,-0.2,5.96,-71.8444,0.0,5.976,-69.734,-0.2,5.96,-70.3691,0.2,5.968,-69.221
09-27-2025-Sat 13-32-46-PM,09-27-2025-Sat 13-32-46-PM,0.1,5.964,-70.661,0.1,5.972,-66.5295,0.3,5.972,-68.552,0.0,5.98,-66.5295,0.1,5.972,-68.476,0.1,5.972,-67.0221,0.0,5.972,-68.521,0.4,5.972,-68.1382,0.4,5.964,-74.7923,-0.1,5.972,-71.307,0.0,5.972,-72.5981,0.0,5.972,-70.335,0.0,5.96,-71.8771,0.2,5.976,-69.767,0.0,5.964,-70.4019,0.1,5.968,-69.27
09-27-2025-Sat 13-32-48-PM,09-27-2025-Sat 13-32-48-PM,0.0,5.964,-70.694,0.2,5.972,-66.5295,0.2,5.972,-68.574,-0.2,5.98,-66.5952,0.2,5.972,-68.531,-0.1,5.976,-67.0877,-0.1,5.972,-68.575,0.3,5.972,-68.1711,0.3,5.964,-74.8578,-0.1,5.972,-71.328,-0.1,5.968,-72.5981,-0.1,5.972,-70.368,-0.3,5.96,-71.91,0.1,5.972,-69.822,0.2,5.96,-70.4675,0.4,5.968,-69.319
09-27-2025-Sat 13-32-51-PM,09-27-2025-Sat 13-32-51-PM,0.0,5.964,-70.759,0.3,5.968,-66.6609,0.0,5.976,-68.629,0.1,5.98,-66.5623,0.3,5.976,-68.553,0.1,5.976,-67.1205,-0.1,5.972,-68.608,0.3,5.972,-68.2039,0.2,5.96,-74.8578,0.0,5.972,-71.394,-0.1,5.972,-72.6636,0.1,5.972,-70.4,-0.2,5.96,-71.9755,0.0,5.976,-69.865,0.1,5.964,-70.5003,0.0,5.972,-69.352
09-27-2025-Sat 13-32-53-PM,09-27-2025-Sat 13-32-53-PM,0.1,5.964,-70.825,-0.1,5.972,-66.7265,0.2,5.972,-68.695,-0.3,5.98,-66.6609,-0.1,5.972,-68.618,0.1,5.972,-67.1534,-0.2,5.972,-68.674,0.3,5.972,-68.3023,0.3,5.964,-74.9233,-0.1,5.968,-71.449,0.1,5.972,-72.6963,-0.1,5.968,-70.466,-0.1,5.964,-72.041,0.2,5.976,-69.92,0.1,5.96,-70.5659,0.2,5.968,-69.434
09-27-2025-Sat 13-33-24-PM,09-27-2025-Sat 13-33-24-PM,0.0,5.964,-71.333,0.3,5.972,-67.2191,0.2,5.972,-69.23,-0.4,5.976,-67.1863,0.2,5.972,-69.187,0.0,5.976,-67.7771,0.0,5.976,-69.286,0.0,5.972,-68.9258,0.0,5.964,-75.4469,0.1,5.968,-71.984,-0.1,5.972,-73.2861,-0.2,5.968,-71.024,-0.2,5.96,-72.5981,0.2,5.976,-70.51,-0.3,5.964,-71.1561,-0.1,5.968,-70.041
09-27-2025-Sat 13-33-26-PM,09-27-2025-Sat 13-33-26-PM,0.2,5.968,-71.399,-0.1,5.972,-67.3176,0.1,5.972,-69.318,-0.1,5.98,-67.2847,-0.1,5.976,-69.264,0.1,5.972,-67.8428,-0.1,5.972,-69.33,0.0,5.972,-68.9587,0.3,5.96,-75.4796,0.1,5.968,-72.05,-0.2,5.972,-73.3514,0.1,5.968,-71.1,-0.1,5.96,-72.6636,0.0,5.972,-70.565,0.1,5.964,-71.1888,-0.2,5.968,-70.074
09-27-2025-Sat 13-33-29-PM,09-27-2025-Sat 13-33-29-PM,0.1,5.964,-71.464,0.3,5.972,-67.4161,0.0,5.976,-69.373,-0.2,5.976,-67.3176,0.1,5.976,-69.297,0.3,5.976,-67.8757,0.0,5.976,-69.374,0.3,5.972,-69.0242,0.1,5.964,-75.5124,-0.2,5.968,-72.104,0.1,5.968,-73.3843,-0.1,5.972,-71.133,0.0,5.96,-72.6963,0.2,5.976,-70.598,-0.2,5.964,-71.2216,0.2,5.968,-70.123
09-27-2025-Sat 13-33-31-PM,09-27-2025-Sat 13-33-31-PM,-0.1,5.964,-71.464,0.2,5.972,-67.3832,0.2,5.972,-69.405,0.2,5.976,-67.4161,0.1,5.976,-69.362,0.1,5.972,-67.9413,-0.1,5.972,-69.418,0.0,5.976,-69.0571,0.0,5.964,-75.5451,0.0,5.968,-72.115,-0.1,5.972,-73.4171,0.1,5.972,-71.187,-0.1,5.964,-72.7291,0.1,5.976,-70.642,0.1,5.964,-71.2544,0.1,5.968,-70.156
09-27-2025-Sat 13-33-33-PM,09-27-2025-Sat 13-33-33-PM,0.0,5.964,-71.513,0.0,5.968,-67.4161,0.1,5.976,-69.416,0.3,5.976,-67.3832,-0.1,5.972,-69.373,0.4,5.976,-67.9742,-0.3,5.976,-69.472,0.0,5.972,-69.1227,0.0,5.964,-75.6106,0.1,5.968,-72.159,0.1,5.972,-73.4498,-0.1,5.968,-71.198,0.1,5.964,-72.7619,0.0,5.976,-70.685,0.2,5.964,-71.32,0.0,5.968,-70.221
09-27-2025-Sat 13-33-36-PM,09-27-2025-Sat 13-33-36-PM,0.0,5.964,-71.579,0.1,5.972,-67.5146,0.2,5.972,-69.482,-0.1,5.98,-67.4161,0.3,5.976,-69.417,0.1,5.972,-68.0069,0.0,5.972,-69.505,0.1,5.972,-69.1555,-0.2,5.964,-75.6432,0.2,5.972,-72.224,0.2,5.972,-73.5153,0.0,5.968,-71.253,0.1,5.964,-72.8274,0.1,5.976,-70.729,0.3,5.964,-71.3527,0.2,5.968,-70.254
09-27-2025-Sat 13-33-38-PM,09-27-2025-Sat 13-33-38-PM,0.1,5.964,-71.628,-0.2,5.972,-67.5802,0.0,5.972,-69.537,0.0,5.98,-67.4817,0.2,5.976,-69.471,0.1,5.976,-68.0726,0.0,5.972,-69.56,0.1,5.972,-69.1883,0.0,5.964,-75.6761,0.1,5.972,-72.268,-0.2,5.972,-73.5481,0.2,5.972,-71.297,-0.2,5.964,-72.8601,-0.1,5.976,-70.784,-0.1,5.964,-71.4183,0.2,5.968,-70.303
09-27-2025-Sat 13-33-40-PM,09-27-2025-Sat 13-33-40-PM,0.1,5.968,-71.677,0.0,5.968,-67.613,0.2,5.976,-69.569,-0.1,5.98,-67.4817,0.3,5.976,-69.493,0.6,5.972,-68.1053,-0.2,5.972,-69.603,0.0,5.972,-69.2539,0.0,5.964,-75.7414,0.0,5.972,-72.323,0.2,5.968,-73.6136,0.1,5.968,-71.329,0.1,5.964,-72.893,0.0,5.976,-70.816,0.2,5.964,-71.4511,0.1,5.968,-70.352
09-27-2025-Sat 13-33-43-PM,09-27-2025-Sat 13-33-43-PM,0.0,5.968,-71.726,0.0,5.976,-67.6787,0.2,5.976,-69.613,-0.1,5.976,-67.5474,-0.1,5.976,-69.537,0.2,5.976,-68.1382,0.0,5.976,-69.636,0.1,5.972,-69.2868,-0.1,5.964,-75.7742,0.2,5.972,-72.356,0.2,5.972,-73.6136,0.0,5.972,-71.362,0.1,5.96,-72.9257,0.2,5.976,-70.849,0.2,5.964,-71.4839,0.0,5.968,-70.385
09-27-2025-Sat 13-33-45-PM,09-27-2025-Sat 13-33-45-PM,0.1,5.968,-71.776,0.1,5.976,-67.7444,0.0,5.976,-69.657,0.0,5.976,-67.5802,0.2,5.98,-69.592,0.1,5.976,-68.2039,0.1,5.972,-69.691,0.1,5.972,-69.3523,0.1,5.964,-75.8068,0.1,5.968,-72.399,-0.2,5.976,-73.6463,0.1,5.968,-71.406,-0.3,5.964,-72.9912,-0.2,5.976,-70.904,0.1,5.96,-71.5167,0.1,5.968,-70.434
09-27-2025-Sat 13-34-18-PM,09-27-2025-Sat 13-34-18-PM,0.1,5.964,-72.316,0.0,5.976,-68.368,0.0,5.972,-70.247,0.0,5.976,-68.1711,0.1,5.976,-70.171,-0.2,5.976,-68.7946,0.0,5.976,-70.292,0.0,5.972,-69.9756,,,-76.265,,,-72.945,,,-74.203,,,-71.974,,,-73.5481,,,-71.483,,,-72.1065,,,-71.041
09-27-2025-Sat 13-34-21-PM,09-27-2025-Sat 13-34-21-PM,0.1,5.968,-72.333,0.2,5.972,-68.368,0.0,5.976,-70.28,0.2,5.98,-68.2039,0.1,5.976,-70.215,0.0,5.976,-68.8603,0.2,5.972,-70.336,0.2,5.976,-70.0084,-0.1,5.964,-76.2976,0.0,5.968,-72.978,-0.1,5.968,-74.2685,0.0,5.972,-72.018,-0.1,5.96,-73.5808,0.2,5.976,-71.527,0.0,5.964,-72.1393,0.3,5.964,-71.074
09-27-2025-Sat 13-34-23-PM,09-27-2025-Sat 13-34-23-PM,0.2,5.964,-72.366,0.0,5.972,-68.4008,0.4,5.972,-70.313,-0.3,5.98,-68.2695,0.4,5.976,-70.259,0.2,5.972,-68.893,-0.2,5.972,-70.38,0.1,5.976,-70.0739,0.1,5.964,-76.3304,0.0,5.968,-73.0,0.2,5.972,-74.2685,0.4,5.968,-72.051,-0.1,5.96,-73.6136,0.1,5.976,-71.56,0.2,5.964,-72.1721,0.0,5.968,-71.123
