Timestamp,Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 1 Temp,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temp,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temp,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temp,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
09-27-2025-Sat 12-33-37-PM,09-27-2025-Sat 12-33-37-PM,33.2,5.808,-16.946,43.2,5.816,-14.6574,40.7,5.812,-15.259,42.5,5.832,-13.621,45.3,5.8,-14.178,42.3,5.816,-13.5541,44.3,5.796,-14.524,40.7,5.796,-14.9583,35.3,5.8,-19.2339,42.1,5.804,-17.13,42.0,5.808,-17.4976,45.7,5.824,-15.493,34.7,5.788,-15.3593,41.5,5.82,-14.657,38.5,5.78,-15.0585,32.8,5.788,-15.008
09-27-2025-Sat 12-33-39-PM,09-27-2025-Sat 12-33-39-PM,32.8,5.812,-16.962,42.6,5.816,-14.624,40.4,5.816,-15.326,42.2,5.832,-13.7882,45.3,5.8,-14.122,42.3,5.82,-13.4538,44.1,5.796,-14.546,40.4,5.796,-15.1254,34.8,5.804,-19.3007,41.9,5.808,-17.163,41.9,5.808,-17.5644,45.6,5.824,-15.493,34.1,5.788,-15.1254,41.4,5.824,-14.546,38.1,5.784,-15.0585,32.3,5.792,-15.092
09-27-2025-Sat 12-33-42-PM,09-27-2025-Sat 12-33-42-PM,32.3,5.816,-17.062,42.0,5.816,-14.6908,40.2,5.816,-15.337,41.8,5.836,-13.7882,44.9,5.804,-14.29,41.6,5.816,-13.621,43.6,5.8,-14.613,40.0,5.796,-15.0251,34.5,5.808,-19.4341,41.7,5.812,-17.219,41.4,5.812,-17.531,45.3,5.824,-15.593,33.7,5.792,-15.4596,40.6,5.824,-14.758,37.7,5.788,-15.1922,32.1,5.792,-15.109
09-27-2025-Sat 12-33-44-PM,09-27-2025-Sat 12-33-44-PM,32.2,5.812,-17.129,41.8,5.82,-14.7911,39.7,5.816,-15.437,41.6,5.836,-13.855,44.8,5.804,-14.278,41.7,5.82,-13.6544,43.2,5.8,-14.657,40.0,5.796,-15.0251,34.2,5.804,-19.4675,41.6,5.812,-17.308,41.3,5.812,-17.6646,44.8,5.828,-15.615,33.4,5.792,-15.326,40.2,5.824,-14.758,37.6,5.788,-15.2925,31.8,5.796,-15.159
09-27-2025-Sat 12-34-08-PM,09-27-2025-Sat 12-34-08-PM,32.5,5.848,-17.664,41.7,5.852,-15.1922,40.0,5.852,-15.972,41.0,5.872,-14.4233,44.5,5.84,-14.813,41.8,5.856,-14.1894,43.5,5.836,-15.103,39.7,5.832,-15.5599,,,-20.135,,,-17.875,,,-18.2991,,,-16.183,,,-15.8272,,,-15.192,,,-15.5599,,,-15.56
09-27-2025-Sat 12-34-10-PM,09-27-2025-Sat 12-34-10-PM,31.5,5.82,-17.697,40.5,5.824,-15.2257,38.4,5.82,-15.994,40.0,5.84,-14.4233,43.7,5.808,-14.836,40.7,5.828,-14.2562,42.4,5.804,-15.07,38.7,5.804,-15.5599,33.5,5.812,-20.1684,40.6,5.812,-17.909,40.3,5.816,-18.3325,43.5,5.832,-16.194,31.1,5.796,-15.8272,38.6,5.832,-15.159,36.5,5.792,-15.3928,30.8,5.796,-15.476
09-27-2025-Sat 12-34-12-PM,09-27-2025-Sat 12-34-12-PM,31.1,5.816,-17.797,40.2,5.82,-15.3593,38.4,5.82,-16.094,39.7,5.84,-14.5237,43.2,5.808,-14.802,40.4,5.824,-14.156,42.1,5.804,-15.148,38.3,5.804,-15.5932,32.6,5.812,-20.2352,39.8,5.816,-17.998,40.1,5.816,-18.3993,43.1,5.832,-16.217,30.2,5.796,-15.7269,37.9,5.832,-15.192,35.8,5.792,-15.6935,30.6,5.8,-15.643
09-27-2025-Sat 12-34-15-PM,09-27-2025-Sat 12-34-15-PM,31.1,5.82,-17.831,40.0,5.82,-15.3928,38.2,5.824,-16.116,39.7,5.84,-14.5237,43.6,5.808,-14.914,40.3,5.824,-14.3231,41.8,5.804,-15.192,38.2,5.804,-15.5932,32.2,5.812,-20.2685,39.4,5.816,-18.031,39.9,5.816,-18.4326,43.0,5.836,-16.283,29.8,5.8,-15.8941,37.5,5.832,-15.292,35.8,5.796,-15.6602,30.3,5.804,-15.627
09-27-2025-Sat 12-34-17-PM,09-27-2025-Sat 12-34-17-PM,30.8,5.82,-17.847,39.7,5.824,-15.3593,37.9,5.82,-16.172,39.5,5.844,-14.6574,43.5,5.808,-15.014,40.0,5.824,-14.4233,41.7,5.804,-15.181,38.3,5.804,-15.5265,32.3,5.812,-20.3353,39.4,5.816,-18.065,39.6,5.816,-18.4994,42.9,5.832,-16.373,29.2,5.804,-15.9609,37.4,5.832,-15.326,35.4,5.8,-15.5932,30.1,5.8,-15.56
09-27-2025-Sat 12-34-20-PM,09-27-2025-Sat 12-34-20-PM,30.7,5.824,-17.931,39.9,5.824,-15.4596,38.0,5.824,-16.217,39.6,5.84,-14.6574,43.2,5.808,-15.003,40.0,5.828,-14.4233,42.0,5.808,-15.315,38.0,5.808,-15.6935,32.1,5.816,-20.4021,39.2,5.82,-18.132,39.2,5.824,-18.5328,42.8,5.836,-16.373,28.8,5.804,-15.9274,37.1,5.832,-15.393,35.6,5.804,-15.8272,29.5,5.804,-15.76
09-27-2025-Sat 12-34-22-PM,09-27-2025-Sat 12-34-22-PM,30.8,5.824,-17.931,39.6,5.828,-15.4596,37.8,5.824,-16.261,39.5,5.844,-14.7243,43.2,5.812,-15.092,39.7,5.828,-14.4568,41.6,5.808,-15.237,37.9,5.808,-15.7269,32.0,5.816,-20.4021,39.1,5.82,-18.154,38.9,5.82,-18.5995,43.0,5.832,-16.473,28.4,5.808,-16.0945,36.7,5.836,-15.359,35.1,5.804,-15.5265,29.7,5.804,-15.627
09-27-2025-Sat 12-34-46-PM,09-27-2025-Sat 12-34-46-PM,31.3,5.856,-18.632,40.0,5.86,-16.0611,38.0,5.856,-17.018,39.7,5.88,-15.4261,43.3,5.844,-15.66,40.6,5.864,-15.0919,42.0,5.844,-15.872,37.5,5.84,-16.3285,,,-21.2028,,,-18.944,,,-19.5677,,,-17.152,,,-16.4621,,,-15.916,,,-16.1948,,,-16.262
09-27-2025-Sat 12-34-49-PM,09-27-2025-Sat 12-34-49-PM,30.5,5.86,-18.649,39.2,5.86,-16.0277,37.6,5.864,-17.052,39.0,5.88,-15.4596,42.6,5.848,-15.727,39.8,5.868,-15.1254,41.2,5.848,-15.861,37.2,5.848,-16.3952,,,-21.2694,,,-18.988,,,-19.6679,,,-17.241,,,-16.5956,,,-15.927,,,-16.0611,,,-16.228
09-27-2025-Sat 12-34-51-PM,09-27-2025-Sat 12-34-51-PM,30.2,5.832,-18.749,38.4,5.832,-16.1279,36.6,5.836,-17.152,38.2,5.852,-15.5932,42.0,5.82,-15.894,39.1,5.84,-15.2257,40.3,5.82,-15.916,36.5,5.816,-16.3618,29.9,5.824,-21.3696,37.6,5.832,-19.077,37.9,5.832,-19.7346,42.5,5.844,-17.397,26.6,5.816,-16.863,34.9,5.844,-16.083,34.1,5.808,-16.1614,28.5,5.816,-16.262
09-27-2025-Sat 12-34-53-PM,09-27-2025-Sat 12-34-53-PM,29.7,5.832,-18.866,38.7,5.836,-16.2282,36.4,5.836,-17.208,38.2,5.852,-15.5599,41.9,5.824,-15.916,38.9,5.836,-15.326,40.2,5.816,-16.05,36.2,5.816,-16.3952,29.3,5.828,-21.503,37.0,5.832,-19.189,37.3,5.832,-19.8347,41.1,5.844,-17.419,26.0,5.82,-16.863,34.1,5.844,-16.206,33.5,5.812,-16.4286,27.7,5.816,-16.412
09-27-2025-Sat 12-34-56-PM,09-27-2025-Sat 12-34-56-PM,29.6,5.832,-18.899,38.4,5.836,-16.2282,36.5,5.836,-17.274,38.1,5.852,-15.6935,41.7,5.824,-15.961,38.9,5.836,-15.1922,40.3,5.816,-15.994,36.1,5.82,-16.5289,29.0,5.828,-21.5697,36.7,5.832,-19.233,37.1,5.832,-19.9015,41.2,5.848,-17.531,25.0,5.82,-16.9966,33.7,5.848,-16.15,33.1,5.816,-16.2615,27.3,5.82,-16.395
09-27-2025-Sat 12-34-58-PM,09-27-2025-Sat 12-34-58-PM,29.5,5.832,-18.982,38.3,5.836,-16.3285,36.4,5.832,-17.375,37.9,5.852,-15.7938,41.7,5.82,-16.039,38.7,5.84,-15.326,40.2,5.82,-16.005,36.2,5.82,-16.5623,28.9,5.828,-21.6365,36.3,5.836,-19.322,36.9,5.836,-20.0016,41.0,5.848,-17.597,25.2,5.82,-16.9966,33.3,5.844,-16.15,32.7,5.812,-16.1279,26.9,5.82,-16.345
09-27-2025-Sat 12-35-01-PM,09-27-2025-Sat 12-35-01-PM,29.6,5.836,-19.049,38.1,5.832,-16.3285,36.4,5.836,-17.397,38.1,5.856,-15.7603,41.8,5.824,-16.083,38.3,5.836,-15.3593,40.1,5.82,-16.117,36.0,5.82,-16.696,28.8,5.828,-21.7698,36.4,5.836,-19.4,36.8,5.836,-20.1016,40.9,5.848,-17.664,24.8,5.82,-17.1302,32.8,5.848,-16.262,32.6,5.816,-16.295,26.8,5.82,-16.496
09-27-2025-Sat 12-35-03-PM,09-27-2025-Sat 12-35-03-PM,29.4,5.832,-19.166,38.1,5.84,-16.4955,36.4,5.84,-17.564,37.9,5.856,-15.9609,41.8,5.82,-16.184,38.5,5.84,-15.493,40.1,5.82,-16.139,35.9,5.824,-16.696,28.5,5.836,-21.8366,36.0,5.84,-19.522,36.2,5.836,-20.2352,40.9,5.848,-17.764,24.7,5.828,-17.0967,32.6,5.852,-16.273,32.3,5.82,-16.2282,26.7,5.824,-16.462
09-27-2025-Sat 12-36-57-PM,09-27-2025-Sat 12-36-57-PM,28.3,5.872,-21.819,36.7,5.872,-20.0684,34.9,5.876,-21.047,36.3,5.888,-20.2018,40.5,5.86,-19.701,37.4,5.876,-19.3341,39.0,5.856,-19.456,33.8,5.856,-20.3019,,,-23.5705,,,-22.17,,,-22.8704,,,-20.88,,,-19.5677,,,-19.212,,,-18.7332,,,-19.518
09-27-2025-Sat 12-36-59-PM,09-27-2025-Sat 12-36-59-PM,27.0,5.872,-21.869,35.1,5.876,-20.1684,33.3,5.876,-21.091,35.3,5.896,-20.2685,39.3,5.868,-19.779,36.6,5.88,-19.4008,38.1,5.864,-19.456,33.0,5.864,-20.3687,,,-23.5705,,,-22.192,,,-22.837,,,-20.924,,,-19.6679,,,-19.223,,,-18.5995,,,-19.484
09-27-2025-Sat 12-37-01-PM,09-27-2025-Sat 12-37-01-PM,25.8,5.856,-21.903,34.3,5.86,-20.2018,32.4,5.856,-21.102,34.5,5.876,-20.2685,38.4,5.848,-19.812,35.6,5.86,-19.5009,36.9,5.844,-19.479,32.0,5.84,-20.4021,22.1,5.86,-23.6038,30.3,5.864,-22.214,31.9,5.864,-22.837,36.6,5.872,-20.924,20.9,5.848,-19.6679,26.4,5.876,-19.234,26.3,5.848,-18.5328,21.2,5.852,-19.467
09-27-2025-Sat 12-37-04-PM,09-27-2025-Sat 12-37-04-PM,25.9,5.86,-21.936,33.9,5.86,-20.2352,32.3,5.86,-21.136,33.9,5.876,-20.3687,37.9,5.848,-19.901,35.2,5.86,-19.5677,36.6,5.848,-19.623,31.8,5.844,-20.4688,21.6,5.86,-23.6372,29.6,5.868,-22.225,31.0,5.864,-22.8037,35.5,5.876,-20.98,20.1,5.856,-19.7679,25.4,5.88,-19.39,25.4,5.852,-18.8333,20.3,5.856,-19.651
09-27-2025-Sat 12-37-06-PM,09-27-2025-Sat 12-37-06-PM,25.5,5.86,-21.97,33.3,5.86,-20.2685,31.9,5.864,-21.203,33.6,5.88,-20.5355,38.0,5.848,-19.879,34.9,5.864,-19.5009,36.1,5.848,-19.545,31.6,5.848,-20.4688,21.2,5.864,-23.6705,29.0,5.868,-22.248,30.4,5.872,-22.8037,34.9,5.88,-20.98,19.3,5.856,-19.601,24.8,5.88,-19.256,24.6,5.852,-18.6664,20.0,5.856,-19.568
09-27-2025-Sat 12-37-09-PM,09-27-2025-Sat 12-37-09-PM,25.4,5.86,-22.036,33.3,5.86,-20.4021,31.7,5.864,-21.247,33.5,5.88,-20.5355,37.7,5.852,-19.979,34.8,5.868,-19.5677,36.2,5.848,-19.668,31.4,5.852,-20.6022,20.8,5.868,-23.6705,28.4,5.872,-22.292,29.6,5.872,-22.8037,34.4,5.88,-21.058,19.0,5.86,-19.8347,24.3,5.884,-19.412,24.1,5.856,-18.8333,19.5,5.86,-19.718
09-27-2025-Sat 12-37-11-PM,09-27-2025-Sat 12-37-11-PM,25.1,5.86,-22.086,33.4,5.864,-20.4353,31.7,5.864,-21.292,33.5,5.88,-20.6356,37.3,5.852,-20.057,34.7,5.864,-19.6679,36.2,5.848,-19.768,31.3,5.848,-20.7024,20.7,5.868,-23.7372,28.4,5.868,-22.325,29.7,5.872,-22.8037,33.9,5.88,-21.102,18.7,5.86,-19.8681,23.7,5.88,-19.49,23.5,5.86,-18.9334,18.8,5.864,-19.818
09-27-2025-Sat 12-37-13-PM,09-27-2025-Sat 12-37-13-PM,25.2,5.86,-22.17,33.1,5.864,-20.5689,31.3,5.864,-21.358,33.3,5.88,-20.669,37.4,5.852,-20.046,34.7,5.868,-19.6345,35.9,5.852,-19.723,31.4,5.848,-20.7357,20.6,5.868,-23.7705,27.9,5.872,-22.392,29.4,5.872,-22.837,33.7,5.88,-21.114,18.1,5.864,-19.8347,23.1,5.888,-19.423,23.3,5.86,-18.7999,18.3,5.864,-19.768
09-27-2025-Sat 12-37-16-PM,09-27-2025-Sat 12-37-16-PM,25.2,5.86,-22.153,32.8,5.864,-20.5355,31.5,5.864,-21.347,33.5,5.88,-20.7024,37.4,5.852,-20.057,34.3,5.864,-19.7346,35.7,5.852,-19.768,31.0,5.848,-20.769,20.6,5.872,-23.7705,27.5,5.876,-22.37,29.0,5.876,-22.8037,33.5,5.884,-21.08,18.1,5.86,-19.7346,22.8,5.888,-19.423,22.9,5.86,-18.7999,18.3,5.864,-19.784
09-27-2025-Sat 12-37-18-PM,09-27-2025-Sat 12-37-18-PM,24.9,5.86,-22.203,32.9,5.868,-20.6022,31.2,5.864,-21.403,32.9,5.88,-20.8024,37.4,5.856,-20.168,34.6,5.868,-19.8013,36.0,5.852,-19.835,31.0,5.856,-20.8358,20.3,5.868,-23.8039,27.5,5.876,-22.403,28.6,5.876,-22.8037,33.1,5.884,-21.169,17.8,5.86,-19.9015,22.3,5.888,-19.523,22.4,5.864,-18.8667,18.1,5.864,-19.851
09-27-2025-Sat 12-37-20-PM,09-27-2025-Sat 12-37-20-PM,24.7,5.864,-22.236,33.0,5.864,-20.6356,31.0,5.864,-21.425,32.9,5.88,-20.8358,37.3,5.852,-20.157,34.2,5.868,-19.9348,35.8,5.852,-19.912,30.9,5.852,-20.9358,20.1,5.872,-23.8372,26.8,5.876,-22.426,28.6,5.876,-22.8037,32.7,5.88,-21.114,17.6,5.864,-19.7012,22.3,5.888,-19.501,22.1,5.864,-18.8667,18.0,5.864,-19.901
09-27-2025-Sat 12-37-23-PM,09-27-2025-Sat 12-37-23-PM,24.9,5.864,-22.353,32.8,5.864,-20.8358,31.1,5.864,-21.525,33.0,5.884,-20.9358,37.2,5.856,-20.313,34.2,5.868,-20.0684,35.9,5.852,-19.957,30.6,5.852,-20.8692,19.9,5.872,-23.8705,26.6,5.876,-22.503,28.1,5.88,-22.8037,32.7,5.884,-21.225,17.4,5.864,-19.9348,21.9,5.888,-19.646,21.9,5.864,-18.9334,17.8,5.868,-19.901
09-27-2025-Sat 12-37-25-PM,09-27-2025-Sat 12-37-25-PM,24.7,5.864,-22.37,32.6,5.868,-20.8358,30.9,5.868,-21.547,33.2,5.884,-21.0026,37.1,5.86,-20.324,34.2,5.872,-20.0016,36.1,5.856,-19.99,30.5,5.852,-21.0694,20.0,5.872,-23.9039,26.2,5.88,-22.514,27.9,5.88,-22.8037,32.4,5.888,-21.258,17.0,5.868,-19.9682,22.1,5.892,-19.623,21.6,5.868,-18.9001,17.8,5.868,-19.985
09-27-2025-Sat 12-37-28-PM,09-27-2025-Sat 12-37-28-PM,24.9,5.864,-22.386,32.5,5.868,-20.8358,31.3,5.868,-21.558,33.0,5.884,-21.0026,37.0,5.856,-20.357,33.9,5.868,-20.135,35.8,5.856,-20.057,30.5,5.852,-21.0694,19.5,5.872,-23.9371,25.8,5.88,-22.537,27.7,5.88,-22.837,32.2,5.884,-21.258,17.0,5.868,-19.9348,21.5,5.892,-19.679,21.3,5.864,-18.9669,17.5,5.872,-20.018
09-27-2025-Sat 12-38-34-PM,09-27-2025-Sat 12-38-34-PM,24.4,5.884,-23.754,32.2,5.888,-22.6036,30.6,5.888,-22.915,32.4,5.904,-22.737,37.1,5.872,-21.77,33.3,5.888,-21.8032,35.3,5.872,-21.592,28.6,5.872,-22.8704,,,-24.9037,,,-23.637,,,-23.4039,,,-22.303,,,-20.769,,,-20.891,,,-20.1016,,,-21.486
09-27-2025-Sat 12-38-37-PM,09-27-2025-Sat 12-38-37-PM,23.4,5.868,-23.82,30.5,5.868,-22.6703,29.1,5.868,-22.97,31.2,5.888,-22.8037,35.9,5.86,-21.792,32.3,5.876,-21.8699,33.7,5.86,-21.636,27.5,5.86,-22.937,17.3,5.88,-24.9703,22.3,5.888,-23.693,24.1,5.884,-23.4371,28.0,5.892,-22.314,15.1,5.872,-20.7024,19.7,5.896,-20.891,19.0,5.872,-20.1016,15.8,5.876,-21.519
09-27-2025-Sat 12-38-39-PM,09-27-2025-Sat 12-38-39-PM,23.2,5.872,-23.904,29.8,5.872,-22.7703,28.7,5.876,-23.048,30.7,5.888,-22.8704,35.3,5.864,-21.814,31.6,5.876,-21.9033,33.3,5.864,-21.592,27.2,5.86,-23.0038,16.7,5.884,-25.037,21.7,5.888,-23.77,23.1,5.888,-23.5038,26.9,5.896,-22.348,14.8,5.876,-20.669,18.9,5.9,-20.813,18.1,5.872,-19.8681,15.2,5.88,-21.436
09-27-2025-Sat 12-38-41-PM,09-27-2025-Sat 12-38-41-PM,22.8,5.868,-23.937,30.0,5.872,-22.837,28.8,5.876,-23.104,30.5,5.888,-22.937,35.0,5.864,-21.914,31.5,5.88,-21.9366,33.2,5.864,-21.625,26.8,5.864,-23.0371,16.4,5.884,-25.037,21.2,5.892,-23.804,22.7,5.892,-23.5372,26.2,5.896,-22.448,14.6,5.876,-20.8692,18.3,5.9,-20.902,17.7,5.88,-19.9015,14.8,5.88,-21.469
09-27-2025-Sat 12-38-44-PM,09-27-2025-Sat 12-38-44-PM,22.6,5.872,-23.97,29.7,5.876,-22.8704,28.3,5.876,-23.137,30.6,5.892,-23.0038,34.9,5.864,-21.903,31.4,5.876,-22.0034,33.2,5.864,-21.625,26.7,5.864,-23.1038,16.3,5.888,-25.0703,20.8,5.892,-23.826,22.5,5.892,-23.5372,25.6,5.896,-22.414,14.3,5.88,-20.7024,18.0,5.904,-20.825,17.5,5.884,-19.7679,14.4,5.884,-21.436
09-27-2025-Sat 12-38-46-PM,09-27-2025-Sat 12-38-46-PM,22.9,5.876,-23.987,29.7,5.88,-22.8704,28.3,5.876,-23.159,30.4,5.892,-23.0371,34.9,5.868,-21.948,31.3,5.88,-22.0701,32.8,5.864,-21.692,26.6,5.864,-23.1372,16.2,5.888,-25.1036,20.8,5.892,-23.848,21.9,5.892,-23.5705,25.5,5.9,-22.448,14.2,5.88,-20.7357,17.9,5.904,-20.891,17.4,5.876,-19.8681,14.5,5.884,-21.503
09-27-2025-Sat 12-38-49-PM,09-27-2025-Sat 12-38-49-PM,22.4,5.872,-24.12,29.7,5.876,-23.0705,28.2,5.876,-23.237,30.3,5.892,-23.0371,34.8,5.864,-22.025,31.0,5.88,-22.1368,33.0,5.868,-21.847,26.4,5.864,-23.2038,15.9,5.892,-25.1703,20.6,5.892,-23.948,22.0,5.896,-23.6038,25.0,5.9,-22.514,14.1,5.884,-20.9025,17.7,5.904,-21.08,16.7,5.88,-20.2018,14.5,5.888,-21.703
09-27-2025-Sat 12-38-51-PM,09-27-2025-Sat 12-38-51-PM,22.7,5.876,-24.137,29.5,5.88,-23.0705,28.3,5.88,-23.259,30.2,5.896,-23.1038,34.7,5.868,-22.048,31.3,5.88,-22.1368,32.6,5.868,-21.814,26.5,5.868,-23.2371,15.8,5.892,-25.2035,20.1,5.896,-23.959,21.8,5.896,-23.6038,24.9,5.9,-22.537,13.9,5.884,-20.9025,17.7,5.908,-21.036,16.8,5.884,-20.0684,14.1,5.884,-21.653
09-27-2025-Sat 12-38-54-PM,09-27-2025-Sat 12-38-54-PM,22.5,5.876,-24.17,29.2,5.88,-23.1038,28.1,5.88,-23.304,30.3,5.892,-23.1372,34.6,5.868,-22.114,31.0,5.88,-22.2368,32.8,5.868,-21.847,26.2,5.868,-23.3038,16.0,5.892,-25.2369,19.9,5.896,-24.004,21.4,5.896,-23.6705,24.5,5.9,-22.592,13.7,5.884,-20.9693,17.4,5.908,-21.069,16.6,5.884,-20.0016,14.2,5.888,-21.653
09-27-2025-Sat 12-40-06-PM,09-27-2025-Sat 12-40-06-PM,22.4,5.888,-25.82,28.6,5.892,-24.8703,27.6,5.892,-24.937,29.5,5.908,-24.8703,34.1,5.884,-23.615,29.8,5.892,-23.8372,31.1,5.88,-23.415,24.9,5.88,-25.037,,,-26.7691,,,-25.57,,,-25.0703,,,-24.026,,,-22.1368,,,-22.448,,,-21.3696,,,-23.203
09-27-2025-Sat 12-40-08-PM,09-27-2025-Sat 12-40-08-PM,21.5,5.892,-25.903,27.4,5.896,-24.9703,26.5,5.896,-25.059,28.2,5.912,-25.037,33.1,5.888,-23.726,28.7,5.9,-23.9039,30.1,5.884,-23.481,23.8,5.884,-25.137,,,-26.8358,,,-25.659,,,-25.1703,,,-24.148,,,-22.2368,,,-22.515,,,-21.403,,,-23.27
09-27-2025-Sat 12-40-11-PM,09-27-2025-Sat 12-40-11-PM,20.9,5.892,-26.003,27.3,5.896,-25.0703,25.8,5.9,-25.115,27.9,5.912,-25.0703,32.7,5.884,-23.781,28.4,5.9,-23.9705,29.7,5.888,-23.559,23.6,5.884,-25.2035,,,-26.9356,,,-25.736,,,-25.2035,,,-24.192,,,-22.3035,,,-22.592,,,-21.503,,,-23.353
09-27-2025-Sat 12-40-13-PM,09-27-2025-Sat 12-40-13-PM,20.3,5.888,-26.103,26.8,5.888,-25.137,25.7,5.892,-25.192,27.6,5.908,-25.137,32.0,5.88,-23.793,27.9,5.892,-24.0372,29.2,5.88,-23.548,22.8,5.88,-25.2701,13.0,5.9,-27.0689,17.3,5.908,-25.836,19.1,5.904,-25.3035,22.2,5.912,-24.215,12.4,5.896,-22.2034,15.9,5.916,-22.526,15.2,5.896,-21.3363,12.4,5.9,-23.303
09-27-2025-Sat 12-40-16-PM,09-27-2025-Sat 12-40-16-PM,20.0,5.888,-26.203,26.8,5.896,-25.2369,25.4,5.892,-25.248,27.3,5.908,-25.1703,32.0,5.88,-23.87,27.7,5.892,-24.1038,28.8,5.88,-23.603,22.6,5.884,-25.3035,12.3,5.904,-27.1688,16.9,5.908,-25.914,18.0,5.908,-25.3368,21.1,5.912,-24.281,12.1,5.9,-22.3369,15.1,5.92,-22.615,14.1,5.896,-21.403,12.1,5.9,-23.353
09-27-2025-Sat 12-40-18-PM,09-27-2025-Sat 12-40-18-PM,20.3,5.888,-26.203,26.7,5.892,-25.1703,25.3,5.892,-25.292,27.3,5.908,-25.2701,31.8,5.884,-23.992,27.5,5.896,-24.2038,28.8,5.88,-23.692,22.1,5.884,-25.4035,12.1,5.904,-27.2353,16.3,5.912,-25.947,17.4,5.912,-25.4367,20.4,5.916,-24.403,11.8,5.9,-22.5036,15.2,5.92,-22.726,14.1,5.9,-21.4697,11.7,5.908,-23.437
09-27-2025-Sat 12-40-21-PM,09-27-2025-Sat 12-40-21-PM,20.0,5.888,-26.336,26.5,5.896,-25.3368,25.4,5.896,-25.426,27.5,5.908,-25.4035,31.6,5.884,-24.037,27.5,5.896,-24.2704,28.3,5.884,-23.748,22.2,5.884,-25.5035,11.9,5.908,-27.3352,16.3,5.912,-26.07,17.2,5.916,-25.5368,20.4,5.916,-24.459,11.6,5.904,-22.4369,14.6,5.924,-22.726,13.7,5.9,-21.4697,11.4,5.904,-23.487
09-27-2025-Sat 12-40-23-PM,09-27-2025-Sat 12-40-23-PM,20.1,5.892,-26.436,26.5,5.892,-25.4035,25.0,5.892,-25.492,27.3,5.912,-25.4367,31.8,5.884,-24.104,27.4,5.896,-24.3372,28.0,5.884,-23.792,21.9,5.884,-25.5368,11.7,5.908,-27.4684,15.8,5.912,-26.17,16.9,5.912,-25.6367,19.8,5.92,-24.537,11.5,5.9,-22.5369,14.4,5.92,-22.792,13.4,5.9,-21.503,11.3,5.904,-23.52
09-27-2025-Sat 12-40-26-PM,09-27-2025-Sat 12-40-26-PM,19.8,5.896,-26.519,26.0,5.892,-25.5035,25.0,5.896,-25.581,27.4,5.908,-25.5368,31.6,5.888,-24.17,26.9,5.896,-24.4038,28.2,5.884,-23.859,21.7,5.884,-25.6033,,,-27.535,,,-26.247,,,-25.7033,,,-24.603,,,-22.5703,,,-22.848,,,-21.5697,,,-23.586
09-27-2025-Sat 12-40-33-PM,09-27-2025-Sat 12-40-33-PM,19.5,5.896,-26.819,26.2,5.896,-25.7699,24.8,5.896,-25.848,27.0,5.908,-25.8366,31.3,5.884,-24.515,26.2,5.896,-24.6371,27.1,5.888,-24.159,21.2,5.888,-25.8699,10.9,5.908,-27.868,15.4,5.912,-26.525,16.5,5.916,-25.9364,19.2,5.916,-24.948,11.1,5.9,-23.0705,14.1,5.924,-23.226,12.7,5.904,-21.97,10.8,5.908,-23.92
09-27-2025-Sat 12-41-09-PM,09-27-2025-Sat 12-41-09-PM,19.2,5.904,-28.151,25.1,5.908,-27.0689,24.5,5.908,-27.091,26.5,5.916,-27.2021,30.0,5.9,-25.714,25.0,5.908,-25.9032,25.5,5.9,-25.314,20.0,5.9,-26.969,,,-29.2326,,,-27.768,,,-27.0023,,,-26.081,,,-24.0372,,,-24.337,,,-23.0705,,,-25.02
09-27-2025-Sat 12-41-11-PM,09-27-2025-Sat 12-41-11-PM,18.9,5.904,-28.201,24.8,5.912,-27.0689,23.8,5.912,-27.18,25.7,5.92,-27.4018,29.3,5.9,-25.825,24.4,5.912,-25.9698,24.9,5.9,-25.37,19.4,5.9,-27.0356,,,-29.3324,,,-27.823,,,-27.0689,,,-26.192,,,-24.1038,,,-24.392,,,-23.1038,,,-25.07
09-27-2025-Sat 12-41-13-PM,09-27-2025-Sat 12-41-13-PM,18.2,5.904,-28.317,24.4,5.908,-27.2021,23.5,5.908,-27.258,25.5,5.924,-27.4018,29.0,5.904,-25.87,23.8,5.912,-26.0697,24.4,5.904,-25.459,19.0,5.904,-27.1355,,,-29.4321,,,-27.934,,,-27.1688,,,-26.236,,,-24.1372,,,-24.459,,,-23.1704,,,-25.153
