Timestamp,60pct Cell 1 Temp,60pct Cell 3 Temp,60pct Cell 5 Temp,55pct Cell 7 Temp,55pct Cell 10 Temp,55pct Cell 12 Temp,45pct Cell 14 Temp,40pct Cell 16 Temp
11-07-2025-Fri 15-03-10-PM,1.905,6.619,7.246,5.183,1.981,5.161,4.735,3.58
11-07-2025-Fri 15-03-12-PM,1.754,6.507,7.134,5.06,1.847,5.049,4.612,3.446
11-07-2025-Fri 15-03-14-PM,1.603,6.35,6.966,4.926,1.702,4.892,4.466,3.328
11-07-2025-Fri 15-03-17-PM,1.452,6.283,6.876,4.769,1.567,4.814,4.321,3.16
11-07-2025-Fri 15-03-19-PM,1.334,6.137,6.719,4.657,1.444,4.646,4.197,3.042
11-07-2025-Fri 15-03-21-PM,1.216,6.047,6.618,4.511,1.332,4.545,4.051,2.874
11-07-2025-Fri 15-03-24-PM,1.049,5.946,6.506,4.354,1.175,4.444,3.895,2.723
11-07-2025-Fri 15-03-26-PM,0.881,5.778,6.382,4.22,1.019,4.309,3.771,2.572
11-07-2025-Fri 15-03-29-PM,0.797,5.7,6.26,4.085,0.918,4.187,3.637,2.438
11-07-2025-Fri 15-03-31-PM,0.629,5.587,6.147,3.951,0.772,4.085,3.503,2.304
11-07-2025-Fri 15-03-33-PM,0.528,5.464,6.013,3.816,0.649,3.94,3.368,2.169
11-07-2025-Fri 15-03-36-PM,0.36,5.319,5.889,3.682,0.504,3.817,3.256,2.018
11-07-2025-Fri 15-03-38-PM,0.226,5.229,5.777,3.559,0.369,3.704,3.122,1.901
11-07-2025-Fri 15-03-40-PM,0.109,5.105,5.654,3.446,0.258,3.581,3.009,1.781
11-07-2025-Fri 15-03-43-PM,-0.009,5.039,5.565,3.289,0.146,3.503,2.863,1.614
11-07-2025-Fri 15-03-45-PM,-0.16,4.893,5.452,3.165,-0.011,3.38,2.751,1.496
11-07-2025-Fri 15-03-48-PM,-0.261,4.78,5.318,3.031,-0.123,3.245,2.617,1.362
11-07-2025-Fri 15-03-50-PM,-0.395,4.691,5.206,2.886,-0.246,3.145,2.472,1.21
11-07-2025-Fri 15-03-52-PM,-0.529,4.545,5.082,2.751,-0.381,3.021,2.348,1.076
11-07-2025-Fri 15-03-55-PM,-0.63,4.455,4.971,2.628,-0.493,2.898,2.225,0.942
11-07-2025-Fri 15-03-57-PM,-0.764,4.343,4.87,2.494,-0.627,2.797,2.102,0.807
11-07-2025-Fri 15-03-59-PM,-0.848,4.556,4.836,2.561,-0.402,3.066,2.247,0.941
11-07-2025-Fri 15-04-02-PM,-0.983,4.366,4.724,2.337,-0.615,2.865,1.99,0.656
11-07-2025-Fri 15-04-04-PM,-1.167,4.197,4.545,2.158,-0.795,2.684,1.777,0.472
11-07-2025-Fri 15-04-07-PM,-1.234,4.096,4.455,2.023,-0.884,2.617,1.721,0.371
11-07-2025-Fri 15-04-09-PM,-1.301,4.018,4.331,1.9,-0.985,2.46,1.564,0.22
11-07-2025-Fri 15-04-12-PM,-1.452,3.279,4.275,1.799,-1.712,1.778,1.508,0.069
11-07-2025-Fri 15-04-14-PM,-1.553,3.402,4.073,1.609,-1.6,1.833,1.273,-0.099
11-07-2025-Fri 15-04-16-PM,-1.67,3.379,4.018,1.497,-1.667,1.822,1.172,-0.217
11-07-2025-Fri 15-04-19-PM,-1.805,3.267,3.884,1.363,-1.768,1.722,1.05,-0.351
11-07-2025-Fri 15-04-24-PM,-1.955,3.133,3.771,1.251,-1.902,1.609,0.937,-0.469
11-07-2025-Fri 15-04-28-PM,-2.174,2.887,3.525,0.993,-2.126,1.364,0.703,-0.737
11-07-2025-Fri 15-04-31-PM,-2.375,2.719,3.356,0.758,-2.339,1.184,0.489,-0.989
11-07-2025-Fri 15-04-33-PM,-2.442,2.618,3.221,0.624,-2.406,1.071,0.366,-1.123
11-07-2025-Fri 15-04-36-PM,-2.61,2.506,3.143,0.512,-2.562,0.982,0.265,-1.24
11-07-2025-Fri 15-04-38-PM,-2.711,2.74,2.998,0.489,-2.316,1.183,0.186,-1.224
11-07-2025-Fri 15-04-40-PM,-2.795,2.539,3.02,0.299,-2.473,1.116,0.175,-1.492
11-07-2025-Fri 15-04-43-PM,-2.811,2.427,2.83,0.221,-2.551,0.926,0.019,-1.508
11-07-2025-Fri 15-04-45-PM,-2.996,2.326,2.718,0.142,-2.696,0.791,-0.104,-1.628
11-07-2025-Fri 15-04-48-PM,-3.096,2.236,2.661,0.041,-2.808,0.713,-0.194,-1.745
11-07-2025-Fri 15-04-50-PM,-3.231,2.113,2.617,-0.037,-2.942,0.668,-0.205,-1.795
11-07-2025-Fri 15-04-52-PM,-3.331,2.013,2.493,-0.172,-3.043,0.534,-0.362,-1.963
11-07-2025-Fri 15-04-55-PM,-3.381,1.398,2.359,-0.384,-3.692,-0.148,-0.574,-2.181
11-07-2025-Fri 15-04-57-PM,-3.448,1.498,2.225,-0.485,-3.546,-0.059,-0.664,-2.282
11-07-2025-Fri 15-04-59-PM,-3.566,1.431,2.135,-0.608,-3.624,-0.115,-0.765,-2.416
11-07-2025-Fri 15-05-02-PM,-3.7,1.375,2.068,-0.709,-3.725,-0.16,-0.877,-2.517
11-07-2025-Fri 15-05-04-PM,-3.801,1.263,1.934,-0.832,-3.815,-0.272,-0.988,-2.634
11-07-2025-Fri 15-05-07-PM,-3.935,1.128,1.81,-0.944,-3.937,-0.395,-1.089,-2.752
11-07-2025-Fri 15-05-09-PM,-4.069,1.005,1.698,-1.056,-4.049,-0.496,-1.201,-2.869
11-07-2025-Fri 15-05-12-PM,-4.102,0.994,1.631,-1.168,-4.105,-0.563,-1.302,-2.987
11-07-2025-Fri 15-05-14-PM,-4.22,0.86,1.519,-1.279,-4.206,-0.664,-1.402,-3.104
11-07-2025-Fri 15-05-16-PM,-4.388,0.703,1.419,-1.369,-4.351,-0.775,-1.492,-3.205
11-07-2025-Fri 15-05-19-PM,-4.488,0.625,1.329,-1.458,-4.452,-0.865,-1.57,-3.288
11-07-2025-Fri 15-05-23-PM,-4.539,0.591,1.239,-1.581,-4.508,-0.932,-1.693,-3.406
11-07-2025-Fri 15-05-28-PM,-4.723,0.367,1.027,-1.794,-4.709,-1.156,-1.895,-3.624
11-07-2025-Fri 15-05-33-PM,-4.958,0.467,0.892,-1.872,-4.608,-0.999,-1.962,-3.691
11-07-2025-Fri 15-05-35-PM,-5.176,0.187,0.691,-2.062,-4.91,-1.29,-2.174,-3.875
11-07-2025-Fri 15-05-38-PM,-5.192,0.098,0.623,-2.23,-4.966,-1.357,-2.253,-4.06
11-07-2025-Fri 15-05-40-PM,-5.276,0.02,0.557,-2.331,-5.055,-1.447,-2.375,-4.194
11-07-2025-Fri 15-05-42-PM,-5.343,-0.07,0.444,-2.409,-5.133,-1.559,-2.42,-4.261
11-07-2025-Fri 15-05-45-PM,-5.477,-0.137,0.389,-2.644,-5.268,-1.603,-2.655,-4.529
11-07-2025-Fri 15-05-47-PM,-5.494,-0.26,0.277,-2.621,-5.312,-1.749,-2.644,-4.496
11-07-2025-Fri 15-05-50-PM,-5.628,-0.338,0.198,-2.689,-5.413,-1.782,-2.644,-4.513
11-07-2025-Fri 15-05-52-PM,-5.678,-0.986,0.053,-2.89,-6.061,-2.509,-2.89,-4.764
11-07-2025-Fri 15-05-54-PM,-5.813,-0.864,-0.003,-2.99,-5.972,-2.364,-2.979,-4.881
11-07-2025-Fri 15-05-57-PM,-5.896,-0.919,-0.126,-3.091,-6.005,-2.431,-3.091,-4.982
11-07-2025-Fri 15-05-59-PM,-5.98,-1.021,-0.227,-3.192,-6.072,-2.509,-3.169,-5.083
11-07-2025-Fri 15-06-01-PM,-6.014,-1.043,-0.294,-3.259,-6.117,-2.576,-3.248,-5.15
11-07-2025-Fri 15-06-04-PM,-6.198,-1.177,-0.384,-3.382,-6.262,-2.654,-3.359,-5.284
11-07-2025-Fri 15-06-06-PM,-6.265,-1.244,-0.473,-3.449,-6.329,-2.744,-3.427,-5.351
11-07-2025-Fri 15-06-08-PM,-6.315,-1.311,-0.551,-3.549,-6.384,-2.811,-3.516,-5.451
11-07-2025-Fri 15-06-11-PM,-6.381,-1.356,-0.63,-3.661,-6.463,-2.889,-3.617,-5.569
11-07-2025-Fri 15-06-13-PM,-6.516,-1.479,-0.708,-3.728,-6.574,-2.968,-3.672,-5.636
11-07-2025-Fri 15-06-16-PM,-6.583,-1.546,-0.798,-3.819,-6.642,-3.046,-3.774,-5.72
11-07-2025-Fri 15-06-18-PM,-6.683,-1.657,-0.899,-3.908,-6.742,-3.157,-3.852,-5.82
11-07-2025-Fri 15-06-21-PM,-6.767,-1.759,-0.966,-3.998,-6.832,-3.236,-3.919,-5.921
11-07-2025-Fri 15-06-25-PM,-6.852,-1.826,-1.067,-4.109,-6.911,-3.314,-4.031,-6.021
11-07-2025-Fri 15-06-28-PM,-7.037,-2.006,-1.235,-4.288,-7.089,-3.482,-4.199,-6.206
11-07-2025-Fri 15-06-30-PM,-7.104,-2.095,-1.336,-4.378,-7.156,-3.571,-4.277,-6.289
11-07-2025-Fri 15-06-33-PM,-7.171,-2.117,-1.369,-4.456,-7.234,-3.616,-4.355,-6.373
11-07-2025-Fri 15-06-35-PM,-7.271,-2.252,-1.492,-4.534,-7.324,-3.739,-4.433,-6.457
11-07-2025-Fri 15-06-37-PM,-7.271,-2.308,-1.571,-4.612,-7.357,-3.817,-4.489,-6.524
11-07-2025-Fri 15-06-42-PM,-7.456,-2.431,-1.638,-4.691,-7.514,-3.884,-4.579,-6.591
11-07-2025-Fri 15-06-44-PM,-7.556,-2.319,-1.805,-4.78,-7.38,-3.817,-4.724,-6.675
11-07-2025-Fri 15-06-47-PM,-7.656,-2.386,-1.783,-4.791,-7.469,-3.795,-4.624,-6.658
11-07-2025-Fri 15-06-50-PM,-7.673,-2.476,-1.951,-4.937,-7.491,-3.918,-4.791,-6.792
11-07-2025-Fri 15-06-52-PM,-7.774,-2.576,-1.928,-4.914,-7.637,-3.952,-4.735,-6.725
11-07-2025-Fri 15-06-54-PM,-7.858,-3.101,-2.007,-5.104,-8.184,-4.499,-4.914,-6.976
11-07-2025-Fri 15-06-57-PM,-7.874,-3.001,-2.074,-5.171,-8.061,-4.41,-4.959,-7.043
11-07-2025-Fri 15-06-59-PM,-7.925,-3.023,-2.13,-5.227,-8.072,-4.421,-5.004,-7.094
11-07-2025-Fri 15-07-01-PM,-7.958,-3.056,-2.219,-5.305,-8.094,-4.476,-5.093,-7.161
11-07-2025-Fri 15-07-04-PM,-8.109,-3.168,-2.275,-5.361,-8.195,-4.51,-5.127,-7.211
11-07-2025-Fri 15-07-06-PM,-8.092,-3.202,-2.353,-5.406,-8.195,-4.588,-5.171,-7.261
11-07-2025-Fri 15-07-08-PM,-8.126,-3.247,-2.409,-5.495,-8.24,-4.633,-5.238,-7.345
11-07-2025-Fri 15-07-11-PM,-8.243,-3.325,-2.465,-5.562,-8.329,-4.678,-5.305,-7.412
11-07-2025-Fri 15-07-14-PM,-8.293,-3.381,-2.521,-5.607,-8.374,-4.722,-5.339,-7.446
11-07-2025-Fri 15-07-16-PM,-8.344,-3.448,-2.588,-5.663,-8.418,-4.778,-5.384,-7.496
11-07-2025-Fri 15-07-18-PM,-8.394,-3.494,-2.645,-5.73,-8.463,-4.824,-5.451,-7.563
11-07-2025-Fri 15-07-21-PM,-8.411,-3.516,-2.69,-5.775,-8.485,-4.869,-5.495,-7.613
11-07-2025-Fri 15-07-23-PM,-8.494,-3.628,-2.757,-5.808,-8.564,-4.936,-5.518,-7.63
11-07-2025-Fri 15-07-26-PM,-8.545,-3.65,-2.802,-5.864,-8.597,-4.958,-5.574,-7.68
11-07-2025-Fri 15-07-30-PM,-8.612,-3.706,-2.846,-5.92,-8.664,-5.003,-5.618,-7.73
11-07-2025-Fri 15-07-33-PM,-8.679,-3.818,-2.925,-5.987,-8.742,-5.092,-5.663,-7.797
11-07-2025-Fri 15-07-35-PM,-8.746,-3.863,-2.981,-6.043,-8.787,-5.115,-5.719,-7.831
11-07-2025-Fri 15-07-37-PM,-8.746,-3.885,-3.014,-6.099,-8.809,-5.159,-5.764,-7.898
11-07-2025-Fri 15-07-40-PM,-8.779,-3.941,-3.07,-6.132,-8.843,-5.204,-5.797,-7.915
11-07-2025-Fri 15-07-42-PM,-8.813,-3.974,-3.103,-6.155,-8.876,-5.237,-5.819,-7.931
11-07-2025-Fri 15-07-46-PM,-8.863,-4.019,-3.148,-6.222,-8.921,-5.271,-5.875,-7.998
11-07-2025-Fri 15-07-48-PM,-8.913,-4.131,-3.271,-6.277,-8.977,-5.383,-5.942,-8.032
11-07-2025-Fri 15-07-51-PM,-8.947,-4.142,-3.249,-6.322,-9.021,-5.372,-5.954,-8.082
11-07-2025-Fri 15-07-53-PM,-9.014,-4.232,-3.327,-6.367,-9.077,-5.439,-5.998,-8.116
11-07-2025-Fri 15-07-55-PM,-8.964,-4.243,-3.383,-6.4,-9.055,-5.495,-6.043,-8.149
11-07-2025-Fri 15-07-58-PM,-9.031,-4.31,-3.417,-6.412,-9.111,-5.528,-6.065,-8.149
11-07-2025-Fri 15-08-00-PM,-9.098,-4.31,-3.417,-6.479,-9.167,-5.517,-6.11,-8.216
11-07-2025-Fri 15-08-03-PM,-9.098,-4.399,-3.506,-6.501,-9.189,-5.606,-6.144,-8.216
11-07-2025-Fri 15-08-05-PM,-9.131,-4.422,-3.528,-6.535,-9.223,-5.617,-6.166,-8.233
11-07-2025-Fri 15-08-07-PM,-9.165,-4.444,-3.528,-6.579,-9.256,-5.629,-6.199,-8.3
11-07-2025-Fri 15-08-10-PM,-9.215,-4.533,-3.607,-6.601,-9.29,-5.696,-6.222,-8.316
11-07-2025-Fri 15-08-12-PM,-9.215,-4.545,-3.64,-6.635,-9.301,-5.718,-6.244,-8.333
11-07-2025-Fri 15-08-14-PM,-9.215,-4.243,-3.584,-6.557,-8.988,-5.35,-6.132,-8.216
11-07-2025-Fri 15-08-17-PM,-9.282,-4.377,-3.618,-6.579,-9.133,-5.484,-6.155,-8.25
11-07-2025-Fri 15-08-19-PM,-9.282,-4.444,-3.763,-6.713,-9.145,-5.584,-6.345,-8.367
11-07-2025-Fri 15-08-22-PM,-9.282,-4.478,-3.752,-6.624,-9.167,-5.607,-6.244,-8.25
11-07-2025-Fri 15-08-24-PM,-9.332,-4.534,-3.797,-6.702,-9.245,-5.662,-6.311,-8.317
11-07-2025-Fri 15-08-27-PM,-9.333,-5.047,-3.853,-6.836,-9.736,-6.187,-6.434,-8.484
11-07-2025-Fri 15-08-29-PM,-9.349,-4.958,-3.897,-6.858,-9.625,-6.109,-6.468,-8.518
11-07-2025-Fri 15-08-31-PM,-9.383,-4.936,-3.942,-6.892,-9.602,-6.087,-6.512,-8.534
11-07-2025-Fri 15-08-34-PM,-9.45,-4.991,-3.964,-6.914,-9.647,-6.098,-6.512,-8.551
11-07-2025-Fri 15-08-36-PM,-9.45,-5.003,-4.009,-6.948,-9.647,-6.12,-6.557,-8.568
11-07-2025-Fri 15-08-38-PM,-9.467,-5.014,-4.032,-6.981,-9.669,-6.154,-6.59,-8.618
11-07-2025-Fri 15-08-41-PM,-9.5,-5.047,-4.076,-7.037,-9.692,-6.176,-6.646,-8.668
11-07-2025-Fri 15-08-43-PM,-9.55,-5.103,-4.11,-7.06,-9.736,-6.198,-6.669,-8.668
11-07-2025-Fri 15-08-46-PM,-9.567,-5.17,-4.166,-7.082,-9.759,-6.265,-6.691,-8.702
11-07-2025-Fri 15-08-48-PM,-9.567,-5.159,-4.199,-7.127,-9.759,-6.277,-6.736,-8.735
11-07-2025-Fri 15-08-51-PM,-9.601,-5.215,-4.233,-7.127,-9.781,-6.31,-6.736,-8.735
11-07-2025-Fri 15-08-55-PM,-9.651,-5.282,-4.3,-7.171,-9.837,-6.377,-6.792,-8.769
11-07-2025-Fri 15-09-00-PM,-9.668,-5.349,-4.367,-7.238,-9.87,-6.444,-6.847,-8.836
11-07-2025-Fri 15-09-03-PM,-9.768,-5.439,-4.434,-7.316,-9.96,-6.5,-6.926,-8.903
11-07-2025-Fri 15-09-05-PM,-9.752,-5.439,-4.468,-7.35,-9.948,-6.522,-6.959,-8.936
11-07-2025-Fri 15-09-07-PM,-9.768,-5.506,-4.523,-7.372,-9.982,-6.589,-7.004,-8.953
11-07-2025-Fri 15-09-10-PM,-9.785,-5.528,-4.557,-7.417,-9.993,-6.601,-7.026,-8.986
11-07-2025-Fri 15-09-12-PM,-9.869,-5.584,-4.579,-7.439,-10.06,-6.634,-7.049,-9.02
11-07-2025-Fri 15-09-14-PM,-9.869,-5.595,-4.59,-7.45,-10.071,-6.645,-7.071,-9.02
11-07-2025-Fri 15-09-17-PM,-9.886,-5.629,-4.646,-7.506,-10.094,-6.69,-7.116,-9.07
11-07-2025-Fri 15-09-19-PM,-9.886,-5.651,-4.702,-7.529,-10.094,-6.735,-7.149,-9.087
11-07-2025-Fri 15-09-21-PM,-9.902,-5.718,-4.758,-7.551,-10.127,-6.802,-7.183,-9.104
11-07-2025-Fri 15-09-24-PM,-9.919,-5.74,-4.758,-7.562,-10.15,-6.813,-7.194,-9.12
11-07-2025-Fri 15-09-26-PM,-9.97,-5.83,-4.814,-7.618,-10.205,-6.869,-7.238,-9.17
11-07-2025-Fri 15-09-29-PM,-10.003,-5.841,-4.848,-7.64,-10.228,-6.891,-7.272,-9.187
11-07-2025-Fri 15-09-31-PM,-10.02,-5.852,-4.87,-7.663,-10.239,-6.902,-7.283,-9.204
11-07-2025-Fri 15-09-33-PM,-10.053,-5.897,-4.881,-7.707,-10.284,-6.924,-7.328,-9.254
11-07-2025-Fri 15-09-36-PM,-10.104,-5.964,-4.926,-7.73,-10.328,-6.969,-7.35,-9.271
11-07-2025-Fri 15-09-38-PM,-10.037,-5.941,-4.97,-7.763,-10.295,-7.014,-7.384,-9.304
11-07-2025-Fri 15-09-40-PM,-10.07,-5.997,-5.015,-7.786,-10.328,-7.059,-7.417,-9.321
11-07-2025-Fri 15-09-43-PM,-10.087,-6.053,-5.06,-7.83,-10.351,-7.103,-7.451,-9.371
11-07-2025-Fri 15-09-45-PM,-10.104,-6.064,-5.093,-7.841,-10.362,-7.126,-7.473,-9.371
11-07-2025-Fri 15-09-47-PM,-10.154,-6.131,-5.127,-7.886,-10.417,-7.17,-7.506,-9.422
11-07-2025-Fri 15-09-50-PM,-10.187,-6.143,-5.127,-7.886,-10.44,-7.159,-7.529,-9.405
11-07-2025-Fri 15-09-53-PM,-10.221,-6.221,-5.205,-7.942,-10.473,-7.237,-7.585,-9.472
11-07-2025-Fri 15-09-55-PM,-10.238,-6.232,-5.227,-7.987,-10.507,-7.271,-7.618,-9.522
11-07-2025-Fri 15-09-57-PM,-10.254,-6.288,-5.283,-8.02,-10.529,-7.315,-7.663,-9.539
11-07-2025-Fri 15-10-00-PM,-10.238,-6.299,-5.295,-8.065,-10.529,-7.327,-7.685,-9.589
11-07-2025-Fri 15-10-02-PM,-10.288,-6.366,-5.373,-8.098,-10.574,-7.394,-7.741,-9.606
11-07-2025-Fri 15-10-04-PM,-10.305,-6.377,-5.384,-8.132,-10.596,-7.416,-7.774,-9.656
11-07-2025-Fri 15-10-07-PM,-10.338,-6.399,-5.395,-8.132,-10.618,-7.416,-7.774,-9.639
11-07-2025-Fri 15-10-09-PM,-10.305,-6.444,-5.462,-8.187,-10.618,-7.483,-7.819,-9.689
11-07-2025-Fri 15-10-12-PM,-10.405,-6.489,-5.496,-8.21,-10.674,-7.494,-7.864,-9.706
11-07-2025-Fri 15-10-14-PM,-10.439,-6.545,-5.518,-8.243,-10.719,-7.528,-7.886,-9.74
11-07-2025-Fri 15-10-19-PM,-10.456,-6.288,-5.507,-8.176,-10.429,-7.215,-7.808,-9.639
11-07-2025-Fri 15-10-21-PM,-10.422,-6.422,-5.574,-8.277,-10.529,-7.394,-7.897,-9.773
11-07-2025-Fri 15-10-24-PM,-10.489,-6.456,-5.607,-8.288,-10.585,-7.416,-7.897,-9.757
11-07-2025-Fri 15-10-26-PM,-10.489,-6.512,-5.619,-8.188,-10.608,-7.461,-7.808,-9.623
11-07-2025-Fri 15-10-28-PM,-10.556,-6.556,-5.697,-8.377,-10.652,-7.483,-8.02,-9.823
11-07-2025-Fri 15-10-31-PM,-10.506,-7.013,-5.764,-8.433,-11.087,-8.019,-8.076,-9.907
11-07-2025-Fri 15-10-33-PM,-10.539,-6.913,-5.775,-8.455,-10.998,-7.907,-8.098,-9.924
11-07-2025-Fri 15-10-36-PM,-10.556,-6.913,-5.831,-8.489,-10.976,-7.918,-8.143,-9.957
11-07-2025-Fri 15-10-38-PM,-10.573,-6.902,-5.842,-8.522,-10.976,-7.896,-8.165,-9.974
11-07-2025-Fri 15-10-40-PM,-10.606,-6.958,-5.898,-8.545,-10.998,-7.941,-8.199,-9.991
11-07-2025-Fri 15-10-43-PM,-10.59,-6.947,-5.92,-8.567,-10.987,-7.952,-8.221,-10.008
11-07-2025-Fri 15-10-45-PM,-10.623,-6.98,-5.931,-8.601,-11.02,-7.974,-8.243,-10.058
11-07-2025-Fri 15-10-48-PM,-10.673,-7.036,-5.987,-8.623,-11.054,-8.008,-8.277,-10.058
11-07-2025-Fri 15-10-50-PM,-10.69,-7.081,-6.021,-8.656,-11.076,-8.041,-8.299,-10.091
11-07-2025-Fri 15-10-52-PM,-10.724,-7.092,-6.054,-8.69,-11.098,-8.064,-8.355,-10.125
11-07-2025-Fri 15-10-55-PM,-10.724,-7.114,-6.077,-8.701,-11.11,-8.097,-8.366,-10.141
11-07-2025-Fri 15-10-57-PM,-10.757,-7.137,-6.11,-8.746,-11.132,-8.108,-8.4,-10.175
11-07-2025-Fri 15-10-59-PM,-10.757,-7.181,-6.166,-8.768,-11.143,-8.164,-8.444,-10.192
11-07-2025-Fri 15-11-02-PM,-10.774,-7.215,-6.188,-8.79,-11.166,-8.186,-8.456,-10.208
11-07-2025-Fri 15-11-05-PM,-10.774,-7.215,-6.222,-8.835,-11.165,-8.209,-8.489,-10.259
11-07-2025-Fri 15-11-07-PM,-10.824,-7.271,-6.267,-8.88,-11.21,-8.242,-8.534,-10.292
11-07-2025-Fri 15-11-09-PM,-10.858,-7.304,-6.278,-8.891,-11.244,-8.265,-8.556,-10.309
11-07-2025-Fri 15-11-12-PM,-10.891,-7.371,-6.322,-8.924,-11.266,-8.298,-8.578,-10.342
11-07-2025-Fri 15-11-14-PM,-10.874,-7.338,-6.334,-8.947,-11.266,-8.309,-8.612,-10.359
11-07-2025-Fri 15-11-16-PM,-10.858,-7.371,-6.401,-9.003,-11.255,-8.354,-8.657,-10.409
11-07-2025-Fri 15-11-19-PM,-10.925,-7.416,-6.401,-9.014,-11.311,-8.365,-8.668,-10.426
11-07-2025-Fri 15-11-21-PM,-10.941,-7.461,-6.468,-9.047,-11.322,-8.41,-8.712,-10.443
11-07-2025-Fri 15-11-23-PM,-10.992,-7.483,-6.468,-9.07,-11.366,-8.421,-8.735,-10.476
11-07-2025-Fri 15-11-28-PM,-11.008,-7.539,-6.535,-9.092,-11.389,-8.477,-8.779,-10.476
11-07-2025-Fri 15-11-33-PM,-11.025,-7.584,-6.579,-9.092,-11.411,-8.521,-8.768,-10.459
11-07-2025-Fri 15-11-35-PM,-11.092,-7.394,-6.579,-9.148,-11.21,-8.276,-8.768,-10.543
11-07-2025-Fri 15-11-38-PM,-11.008,-7.416,-6.658,-9.226,-11.21,-8.377,-8.891,-10.61
11-07-2025-Fri 15-11-40-PM,-11.109,-7.494,-6.68,-9.259,-11.311,-8.421,-8.902,-10.644
11-07-2025-Fri 15-11-42-PM,-11.142,-7.517,-6.68,-9.159,-11.333,-8.444,-8.891,-10.526
11-07-2025-Fri 15-11-45-PM,-11.092,-7.539,-6.713,-9.203,-11.289,-8.432,-8.869,-10.543
11-07-2025-Fri 15-11-48-PM,-11.059,-7.55,-6.725,-9.215,-11.289,-8.466,-8.913,-10.56
11-07-2025-Fri 15-11-50-PM,-11.159,-7.606,-6.691,-9.337,-11.356,-8.444,-8.936,-10.761
11-07-2025-Fri 15-11-52-PM,-11.142,-8.074,-6.814,-9.349,-11.824,-9.012,-9.025,-10.727
11-07-2025-Fri 15-11-55-PM,-11.176,-8.008,-6.848,-9.371,-11.735,-8.923,-9.058,-10.744
11-07-2025-Fri 15-11-57-PM,-11.159,-7.963,-6.881,-9.404,-11.679,-8.901,-9.081,-10.777
11-07-2025-Fri 15-11-59-PM,-11.176,-7.974,-6.892,-9.415,-11.679,-8.901,-9.092,-10.794
11-07-2025-Fri 15-12-02-PM,-11.226,-8.019,-6.937,-9.438,-11.712,-8.934,-9.125,-10.811
11-07-2025-Fri 15-12-04-PM,-11.243,-8.008,-6.97,-9.471,-11.712,-8.934,-9.17,-10.828
11-07-2025-Fri 15-12-06-PM,-11.293,-8.086,-7.015,-9.494,-11.757,-8.979,-9.192,-10.844
11-07-2025-Fri 15-12-09-PM,-11.31,-8.086,-7.015,-9.527,-11.768,-8.979,-9.215,-10.895
11-07-2025-Fri 15-12-11-PM,-11.31,-8.086,-7.049,-9.549,-11.768,-9.001,-9.248,-10.911
11-07-2025-Fri 15-12-14-PM,-11.327,-8.119,-7.093,-9.572,-11.779,-9.035,-9.27,-10.928
11-07-2025-Fri 15-12-16-PM,-11.377,-8.175,-7.116,-9.594,-11.824,-9.057,-9.282,-10.945
11-07-2025-Fri 15-12-18-PM,-11.344,-8.164,-7.138,-9.616,-11.802,-9.08,-9.326,-10.978
11-07-2025-Fri 15-12-21-PM,-11.394,-8.231,-7.194,-9.672,-11.846,-9.124,-9.36,-11.028
11-07-2025-Fri 15-12-23-PM,-11.394,-8.231,-7.194,-9.661,-11.857,-9.135,-9.349,-11.012
11-07-2025-Fri 15-12-25-PM,-11.427,-8.276,-7.25,-9.672,-11.869,-9.169,-9.382,-11.012
11-07-2025-Fri 15-12-28-PM,-11.394,-8.265,-7.272,-9.695,-11.858,-9.191,-9.416,-11.028
11-07-2025-Fri 15-12-30-PM,-11.444,-8.309,-7.305,-9.75,-11.891,-9.214,-9.438,-11.095
11-07-2025-Fri 15-12-33-PM,-11.477,-8.354,-7.305,-9.762,-11.936,-9.236,-9.449,-11.112
11-07-2025-Fri 15-12-35-PM,-11.494,-8.354,-7.339,-9.784,-11.947,-9.258,-9.483,-11.129
11-07-2025-Fri 15-12-38-PM,-11.511,-8.376,-7.35,-9.806,-11.958,-9.258,-9.505,-11.146
11-07-2025-Fri 15-12-40-PM,-11.561,-8.432,-7.417,-9.828,-11.991,-9.314,-9.538,-11.162
11-07-2025-Fri 15-12-42-PM,-11.528,-8.432,-7.417,-9.851,-11.98,-9.325,-9.55,-11.196
11-07-2025-Fri 15-12-45-PM,-11.578,-8.466,-7.451,-9.884,-12.025,-9.347,-9.594,-11.212
11-07-2025-Fri 15-12-50-PM,-11.561,-8.488,-7.495,-9.918,-12.014,-9.381,-9.617,-11.246
11-07-2025-Fri 15-12-52-PM,-11.595,-8.522,-7.551,-9.962,-12.047,-9.437,-9.672,-11.296
11-07-2025-Fri 15-12-54-PM,-11.662,-8.6,-7.585,-9.985,-12.103,-9.47,-9.695,-11.313
11-07-2025-Fri 15-12-57-PM,-11.662,-8.611,-7.607,-10.007,-12.103,-9.493,-9.717,-11.346
11-07-2025-Fri 15-12-59-PM,-11.695,-8.644,-7.652,-10.029,-12.125,-9.515,-9.75,-11.346
11-07-2025-Fri 15-13-01-PM,-11.745,-8.7,-7.663,-10.029,-12.17,-9.548,-9.739,-11.363
11-07-2025-Fri 15-13-04-PM,-11.678,-8.644,-7.674,-10.085,-12.125,-9.537,-9.784,-11.413
11-07-2025-Fri 15-13-07-PM,-11.712,-8.734,-7.73,-10.107,-12.17,-9.604,-9.806,-11.43
