timestamp, volt1 V, volt2 V, H ppm1, H ppm2
2025-10-21T19:20:14,Index:329, DAC1:416, 0.52PPM, DAC2:352, 0.32PPM, DAC3:416.00, 0.52PPM
2025-10-21T19:20:16,Index:330, DAC1:480, 0.71PPM, DAC2:416, 0.52PPM, DAC3:464.00, 0.67PPM
2025-10-21T19:20:17,Index:331, DAC1:512, 0.81PPM, DAC2:368, 0.37PPM, DAC3:512.00, 0.81PPM
2025-10-21T19:20:18,Index:332, DAC1:464, 0.67PPM, DAC2:352, 0.32PPM, DAC3:432.00, 0.57PPM
2025-10-21T19:20:19,Index:333, DAC1:640, 1.20PPM, DAC2:480, 0.71PPM, DAC3:528.00, 0.86PPM
2025-10-21T19:20:20,Index:334, DAC1:384, 0.42PPM, DAC2:400, 0.47PPM, DAC3:384.00, 0.42PPM
2025-10-21T19:20:21,Index:335, DAC1:560, 0.96PPM, DAC2:464, 0.67PPM, DAC3:480.00, 0.71PPM
2025-10-21T19:20:22,Index:336, DAC1:448, 0.62PPM, DAC2:416, 0.52PPM, DAC3:400.00, 0.47PPM
