timestamp, volt1 V, volt2 V, H ppm1, H ppm2
2025-12-07T16:20:53,Index:108, DAC1:400, 0.47PPM, DAC2:65487, 199.10PPM, DAC3:432.00, 0.57PPM
2025-12-07T16:20:55,Index:109, DAC1:416, 0.52PPM, DAC2:65535, 199.25PPM, DAC3:432.00, 0.57PPM
