timestamp, volt1 V, volt2 V, H ppm1, H ppm2
2025-10-17T20:26:01,Index:263, DAC1:400, 0.47PPM, DAC2:400, 0.47PPM, DAC3:384.00, 0.42PPM
2025-10-17T20:26:30,Index:291, DAC1:608, 1.11PPM, DAC2:528, 0.86PPM, DAC3:528.00, 0.86PPM
2025-10-17T20:26:31,Index:292, DAC1:416, 0.52PPM, DAC2:400, 0.47PPM, DAC3:384.00, 0.42PPM
2025-10-17T20:26:32,Index:293, DAC1:512, 0.81PPM, DAC2:464, 0.67PPM, DAC3:400.00, 0.47PPM
2025-10-17T20:26:33,Index:294, DAC1:480, 0.71PPM, DAC2:480, 0.71PPM, DAC3:432.00, 0.57PPM
2025-10-17T20:26:34,Index:295, DAC1:464, 0.67PPM, DAC2:384, 0.42PPM, DAC3:400.00, 0.47PPM
2025-10-17T20:26:35,Index:296, DAC1:528, 0.86PPM, DAC2:464, 0.67PPM, DAC3:448.00, 0.62PPM
2025-10-17T20:26:36,Index:297, DAC1:416, 0.52PPM, DAC2:416, 0.52PPM, DAC3:336.00, 0.28PPM
2025-10-17T20:26:37,Index:298, DAC1:480, 0.71PPM, DAC2:464, 0.67PPM, DAC3:416.00, 0.52PPM
2025-10-17T20:26:38,Index:299, DAC1:464, 0.67PPM, DAC2:416, 0.52PPM, DAC3:368.00, 0.37PPM
2025-10-17T20:26:39,Index:300, DAC1:416, 0.52PPM, DAC2:384, 0.42PPM, DAC3:432.00, 0.57PPM
2025-10-17T20:26:40,Index:301, DAC1:512, 0.81PPM, DAC2:496, 0.76PPM, DAC3:448.00, 0.62PPM
2025-10-17T20:26:41,Index:302, DAC1:400, 0.47PPM, DAC2:432, 0.57PPM, DAC3:416.00, 0.52PPM
2025-10-17T20:26:42,Index:303, DAC1:544, 0.91PPM, DAC2:464, 0.67PPM, DAC3:480.00, 0.71PPM
2025-10-17T20:26:43,Index:304, DAC1:480, 0.71PPM, DAC2:464, 0.67PPM, DAC3:448.00, 0.62PPM
2025-10-17T20:26:44,Index:305, DAC1:448, 0.62PPM, DAC2:384, 0.42PPM, DAC3:448.00, 0.62PPM
2025-10-17T20:26:45,Index:306, DAC1:512, 0.81PPM, DAC2:480, 0.71PPM, DAC3:464.00, 0.67PPM
2025-10-17T20:26:46,Index:307, DAC1:448, 0.62PPM, DAC2:400, 0.47PPM, DAC3:416.00, 0.52PPM
2025-10-17T20:26:47,Index:308, DAC1:592, 1.06PPM, DAC2:512, 0.81PPM, DAC3:464.00, 0.67PPM
2025-10-17T20:26:48,Index:309, DAC1:464, 0.67PPM, DAC2:416, 0.52PPM, DAC3:432.00, 0.57PPM
2025-10-17T20:26:49,Index:310, DAC1:448, 0.62PPM, DAC2:464, 0.67PPM, DAC3:464.00, 0.67PPM
2025-10-17T20:26:50,Index:311, DAC1:448, 0.62PPM, DAC2:384, 0.42PPM, DAC3:416.00, 0.52PPM
2025-10-17T20:26:51,Index:312, DAC1:432, 0.57PPM, DAC2:416, 0.52PPM, DAC3:416.00, 0.52PPM
2025-10-17T20:26:52,Index:313, DAC1:432, 0.57PPM, DAC2:368, 0.37PPM, DAC3:384.00, 0.42PPM
2025-10-17T20:26:53,Index:314, DAC1:480, 0.71PPM, DAC2:432, 0.57PPM, DAC3:352.00, 0.32PPM
2025-10-17T20:26:54,Index:315, DAC1:432, 0.57PPM, DAC2:416, 0.52PPM, DAC3:400.00, 0.47PPM
2025-10-17T20:26:55,Index:316, DAC1:384, 0.42PPM, DAC2:352, 0.32PPM, DAC3:384.00, 0.42PPM
2025-10-17T20:26:56,Index:317, DAC1:544, 0.91PPM, DAC2:464, 0.67PPM, DAC3:480.00, 0.71PPM
2025-10-17T20:26:57,Index:318, DAC1:512, 0.81PPM, DAC2:480, 0.71PPM, DAC3:496.00, 0.76PPM
2025-10-17T20:26:58,Index:319, DAC1:608, 1.11PPM, DAC2:560, 0.96PPM, DAC3:576.00, 1.01PPM
2025-10-17T20:26:59,Index:320, DAC1:544, 0.91PPM, DAC2:464, 0.67PPM, DAC3:464.00, 0.67PPM
2025-10-17T20:27:00,Index:321, DAC1:464, 0.67PPM, DAC2:352, 0.32PPM, DAC3:416.00, 0.52PPM
2025-10-17T20:27:01,Index:322, DAC1:448, 0.62PPM, DAC2:416, 0.52PPM, DAC3:416.00, 0.52PPM
2025-10-17T20:27:02,Index:323, DAC1:512, 0.81PPM, DAC2:448, 0.62PPM, DAC3:448.00, 0.62PPM
2025-10-17T20:27:03,Index:324, DAC1:432, 0.57PPM, DAC2:432, 0.57PPM, DAC3:432.00, 0.57PPM
2025-10-17T20:27:04,Index:325, DAC1:384, 0.42PPM, DAC2:368, 0.37PPM, DAC3:384.00, 0.42PPM
2025-10-17T20:27:05,Index:326, DAC1:432, 0.57PPM, DAC2:400, 0.47PPM, DAC3:416.00, 0.52PPM
2025-10-17T20:27:06,Index:327, DAC1:464, 0.67PPM, DAC2:432, 0.57PPM, DAC3:384.00, 0.42PPM
2025-10-17T20:27:07,Index:328, DAC1:464, 0.67PPM, DAC2:448, 0.62PPM, DAC3:416.00, 0.52PPM
2025-10-17T20:27:08,Index:329, DAC1:432, 0.57PPM, DAC2:384, 0.42PPM, DAC3:400.00, 0.47PPM
2025-10-17T20:27:09,Index:330, DAC1:448, 0.62PPM, DAC2:400, 0.47PPM, DAC3:384.00, 0.42PPM
2025-10-17T20:27:10,Index:331, DAC1:512, 0.81PPM, DAC2:400, 0.47PPM, DAC3:448.00, 0.62PPM
2025-10-17T20:27:11,Index:332, DAC1:432, 0.57PPM, DAC2:432, 0.57PPM, DAC3:400.00, 0.47PPM
2025-10-17T20:27:12,Index:333, DAC1:448, 0.62PPM, DAC2:448, 0.62PPM, DAC3:480.00, 0.71PPM
2025-10-17T20:27:13,Index:334, DAC1:480, 0.71PPM, DAC2:448, 0.62PPM, DAC3:384.00, 0.42PPM
2025-10-17T20:27:14,Index:335, DAC1:528, 0.86PPM, DAC2:448, 0.62PPM, DAC3:464.00, 0.67PPM
2025-10-17T20:27:15,Index:336, DAC1:544, 0.91PPM, DAC2:432, 0.57PPM, DAC3:480.00, 0.71PPM
2025-10-17T20:27:16,Index:337, DAC1:448, 0.62PPM, DAC2:464, 0.67PPM, DAC3:400.00, 0.47PPM
2025-10-17T20:27:17,Index:338, DAC1:384, 0.42PPM, DAC2:432, 0.57PPM, DAC3:432.00, 0.57PPM
2025-10-17T20:27:18,]0;🐍Wi-Fi: No IP | Done | 9.2.9\
2025-10-17T20:27:19,Code stopped by auto-reload. Reloading soon.
2025-10-17T20:27:20,soft reboot
