timestamp, volt1 V, volt2 V, H ppm1, H ppm2
2025-12-07T16:20:09,Index:63, DAC1:448, 0.62PPM, DAC2:11202, 33.44PPM, DAC3:256.00, 0.03PPM
2025-12-07T16:20:10,Index:64, DAC1:464, 0.67PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-07T16:20:11,Index:65, DAC1:464, 0.67PPM, DAC2:11074, 33.05PPM, DAC3:256.00, 0.03PPM
2025-12-07T16:20:12,Index:66, DAC1:448, 0.62PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-07T16:20:13,Index:67, DAC1:416, 0.52PPM, DAC2:11138, 33.24PPM, DAC3:256.00, 0.03PPM
2025-12-07T16:20:14,Index:68, DAC1:432, 0.57PPM, DAC2:11234, 33.53PPM, DAC3:256.00, 0.03PPM
2025-12-07T16:20:15,Index:69, DAC1:400, 0.47PPM, DAC2:11202, 33.44PPM, DAC3:256.00, 0.03PPM
2025-12-07T16:20:16,Index:70, DAC1:432, 0.57PPM, DAC2:11138, 33.24PPM, DAC3:256.00, 0.03PPM
2025-12-07T16:20:17,Index:71, DAC1:400, 0.47PPM, DAC2:11218, 33.49PPM, DAC3:256.00, 0.03PPM
