timestamp, volt1 V, volt2 V, H ppm1, H ppm2
2025-12-23T13:28:22,Index:2165, DAC1:448, 0.62PPM, DAC2:10850, 32.36PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:30,Index:2231, DAC1:352, 0.32PPM, DAC2:11042, 32.95PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:31,Index:2232, DAC1:384, 0.42PPM, DAC2:11090, 33.09PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:32,Index:2233, DAC1:448, 0.62PPM, DAC2:11122, 33.19PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:33,Index:2234, DAC1:336, 0.28PPM, DAC2:11090, 33.09PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:34,Index:2235, DAC1:432, 0.57PPM, DAC2:11122, 33.19PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:35,Index:2236, DAC1:432, 0.57PPM, DAC2:11170, 33.34PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:36,Index:2237, DAC1:448, 0.62PPM, DAC2:11106, 33.14PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:37,Index:2238, DAC1:480, 0.71PPM, DAC2:11138, 33.24PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:38,Index:2239, DAC1:384, 0.42PPM, DAC2:11138, 33.24PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:39,Index:2240, DAC1:464, 0.67PPM, DAC2:11138, 33.24PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:40,Index:2241, DAC1:352, 0.32PPM, DAC2:11154, 33.29PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:41,Index:2242, DAC1:400, 0.47PPM, DAC2:11154, 33.29PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:42,Index:2243, DAC1:320, 0.23PPM, DAC2:11154, 33.29PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:43,Index:2244, DAC1:432, 0.57PPM, DAC2:11154, 33.29PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:44,Index:2245, DAC1:352, 0.32PPM, DAC2:11170, 33.34PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:29:45,Index:2246, DAC1:480, 0.71PPM, DAC2:11186, 33.39PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:46,Index:2247, DAC1:432, 0.57PPM, DAC2:11186, 33.39PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:47,Index:2248, DAC1:384, 0.42PPM, DAC2:11170, 33.34PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:48,Index:2249, DAC1:448, 0.62PPM, DAC2:11202, 33.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:49,Index:2250, DAC1:464, 0.67PPM, DAC2:11154, 33.29PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:29:50,Index:2251, DAC1:480, 0.71PPM, DAC2:11186, 33.39PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:51,Index:2252, DAC1:352, 0.32PPM, DAC2:11186, 33.39PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:29:52,Index:2253, DAC1:448, 0.62PPM, DAC2:11170, 33.34PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:53,Index:2254, DAC1:432, 0.57PPM, DAC2:11186, 33.39PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:54,Index:2255, DAC1:448, 0.62PPM, DAC2:11186, 33.39PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:55,Index:2256, DAC1:464, 0.67PPM, DAC2:11170, 33.34PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:56,Index:2257, DAC1:384, 0.42PPM, DAC2:11186, 33.39PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:57,Index:2258, DAC1:512, 0.81PPM, DAC2:11202, 33.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:58,Index:2259, DAC1:528, 0.86PPM, DAC2:11186, 33.39PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:29:59,Index:2260, DAC1:448, 0.62PPM, DAC2:11154, 33.29PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:00,Index:2261, DAC1:368, 0.37PPM, DAC2:11202, 33.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:01,Index:2262, DAC1:448, 0.62PPM, DAC2:11186, 33.39PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:02,Index:2263, DAC1:464, 0.67PPM, DAC2:11154, 33.29PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:03,Index:2264, DAC1:480, 0.71PPM, DAC2:11186, 33.39PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:04,Index:2265, DAC1:352, 0.32PPM, DAC2:11218, 33.49PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:05,Index:2266, DAC1:416, 0.52PPM, DAC2:11202, 33.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:06,Index:2267, DAC1:464, 0.67PPM, DAC2:11202, 33.44PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:30:07,Index:2268, DAC1:528, 0.86PPM, DAC2:11202, 33.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:08,Index:2269, DAC1:432, 0.57PPM, DAC2:11234, 33.53PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:09,Index:2270, DAC1:400, 0.47PPM, DAC2:11202, 33.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:10,Index:2271, DAC1:352, 0.32PPM, DAC2:11218, 33.49PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:11,Index:2272, DAC1:480, 0.71PPM, DAC2:11218, 33.49PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:12,Index:2273, DAC1:416, 0.52PPM, DAC2:11234, 33.53PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:13,Index:2274, DAC1:512, 0.81PPM, DAC2:11202, 33.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:14,Index:2275, DAC1:352, 0.32PPM, DAC2:11202, 33.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:15,Index:2276, DAC1:384, 0.42PPM, DAC2:11234, 33.53PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:16,Index:2277, DAC1:480, 0.71PPM, DAC2:11234, 33.53PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:17,Index:2278, DAC1:480, 0.71PPM, DAC2:11250, 33.58PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:18,Index:2279, DAC1:464, 0.67PPM, DAC2:11218, 33.49PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:19,Index:2280, DAC1:384, 0.42PPM, DAC2:11218, 33.49PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:20,Index:2281, DAC1:416, 0.52PPM, DAC2:11250, 33.58PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:21,Index:2282, DAC1:432, 0.57PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:22,Index:2283, DAC1:384, 0.42PPM, DAC2:11250, 33.58PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:23,Index:2284, DAC1:432, 0.57PPM, DAC2:11250, 33.58PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:24,Index:2285, DAC1:336, 0.28PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:25,Index:2286, DAC1:480, 0.71PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:26,Index:2287, DAC1:400, 0.47PPM, DAC2:11250, 33.58PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:27,Index:2288, DAC1:448, 0.62PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:28,Index:2289, DAC1:400, 0.47PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:29,Index:2290, DAC1:416, 0.52PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:30,Index:2291, DAC1:416, 0.52PPM, DAC2:11282, 33.68PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:31,Index:2292, DAC1:416, 0.52PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:32,Index:2293, DAC1:384, 0.42PPM, DAC2:11282, 33.68PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:33,Index:2294, DAC1:448, 0.62PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:34,Index:2295, DAC1:496, 0.76PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:35,Index:2296, DAC1:480, 0.71PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:36,Index:2297, DAC1:464, 0.67PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:37,Index:2298, DAC1:432, 0.57PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:38,Index:2299, DAC1:448, 0.62PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:39,Index:2300, DAC1:400, 0.47PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:40,Index:2301, DAC1:448, 0.62PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:41,Index:2302, DAC1:496, 0.76PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:42,Index:2303, DAC1:464, 0.67PPM, DAC2:11282, 33.68PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:43,Index:2304, DAC1:400, 0.47PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:44,Index:2305, DAC1:400, 0.47PPM, DAC2:11282, 33.68PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:45,Index:2306, DAC1:416, 0.52PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:46,Index:2307, DAC1:464, 0.67PPM, DAC2:11282, 33.68PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:47,Index:2308, DAC1:400, 0.47PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:48,Index:2309, DAC1:448, 0.62PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:49,Index:2310, DAC1:464, 0.67PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:50,Index:2311, DAC1:432, 0.57PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:51,Index:2312, DAC1:384, 0.42PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:52,Index:2313, DAC1:448, 0.62PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:53,Index:2314, DAC1:416, 0.52PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:54,Index:2315, DAC1:464, 0.67PPM, DAC2:11282, 33.68PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:55,Index:2316, DAC1:384, 0.42PPM, DAC2:11314, 33.78PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:30:56,Index:2317, DAC1:464, 0.67PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:57,Index:2318, DAC1:448, 0.62PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:58,Index:2319, DAC1:400, 0.47PPM, DAC2:11282, 33.68PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:30:59,Index:2320, DAC1:384, 0.42PPM, DAC2:11282, 33.68PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:00,Index:2321, DAC1:464, 0.67PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:01,Index:2322, DAC1:496, 0.76PPM, DAC2:11298, 33.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:02,Index:2323, DAC1:464, 0.67PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:03,Index:2324, DAC1:352, 0.32PPM, DAC2:11330, 33.83PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:04,Index:2325, DAC1:480, 0.71PPM, DAC2:11330, 33.83PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:05,Index:2326, DAC1:352, 0.32PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:06,Index:2327, DAC1:288, 0.13PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:07,Index:2328, DAC1:416, 0.52PPM, DAC2:11330, 33.83PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:08,Index:2329, DAC1:400, 0.47PPM, DAC2:11330, 33.83PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:31:09,Index:2330, DAC1:416, 0.52PPM, DAC2:11330, 33.83PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:10,Index:2331, DAC1:448, 0.62PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:11,Index:2332, DAC1:400, 0.47PPM, DAC2:11330, 33.83PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:12,Index:2333, DAC1:384, 0.42PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:13,Index:2334, DAC1:448, 0.62PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:14,Index:2335, DAC1:384, 0.42PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:15,Index:2336, DAC1:432, 0.57PPM, DAC2:11330, 33.83PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:16,Index:2337, DAC1:384, 0.42PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:17,Index:2338, DAC1:432, 0.57PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:18,Index:2339, DAC1:304, 0.18PPM, DAC2:11314, 33.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:19,Index:2340, DAC1:528, 0.86PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:20,Index:2341, DAC1:576, 1.01PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:21,Index:2342, DAC1:544, 0.91PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:22,Index:2343, DAC1:512, 0.81PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:23,Index:2344, DAC1:4689, 13.56PPM, DAC2:11474, 34.27PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:31:24,Index:2345, DAC1:9954, 29.63PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:25,Index:2346, DAC1:14147, 42.42PPM, DAC2:11666, 34.85PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:26,Index:2347, DAC1:20436, 61.62PPM, DAC2:11794, 35.24PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:27,Index:2348, DAC1:26438, 79.93PPM, DAC2:11874, 35.49PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:28,Index:2349, DAC1:28406, 85.94PPM, DAC2:11954, 35.73PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:29,Index:2350, DAC1:37417, 113.44PPM, DAC2:12114, 36.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:30,Index:2351, DAC1:44874, 136.20PPM, DAC2:12274, 36.71PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:31,Index:2352, DAC1:48011, 145.77PPM, DAC2:12339, 36.91PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:32,Index:2353, DAC1:60238, 183.08PPM, DAC2:12707, 38.03PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:33,Index:2354, DAC1:54829, 166.58PPM, DAC2:12483, 37.35PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:34,Index:2355, DAC1:48747, 148.02PPM, DAC2:12339, 36.91PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:35,Index:2356, DAC1:43546, 132.14PPM, DAC2:12242, 36.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:36,Index:2357, DAC1:41514, 125.94PPM, DAC2:12178, 36.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:37,Index:2358, DAC1:41498, 125.89PPM, DAC2:12162, 36.37PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:38,Index:2359, DAC1:40585, 123.11PPM, DAC2:12178, 36.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:39,Index:2360, DAC1:38137, 115.64PPM, DAC2:12098, 36.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:40,Index:2361, DAC1:39721, 120.47PPM, DAC2:12178, 36.41PPM, DAC3:272.00, 0.08PPM
2025-12-23T13:31:41,Index:2362, DAC1:65535, 199.25PPM, DAC2:12899, 38.62PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:42,Index:2363, DAC1:65535, 199.25PPM, DAC2:12915, 38.66PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:43,Index:2364, DAC1:65535, 199.25PPM, DAC2:12947, 38.76PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:44,Index:2365, DAC1:55533, 168.73PPM, DAC2:12547, 37.54PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:45,Index:2366, DAC1:57149, 173.66PPM, DAC2:12627, 37.79PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:46,Index:2367, DAC1:65535, 199.25PPM, DAC2:12931, 38.71PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:47,Index:2368, DAC1:59822, 181.82PPM, DAC2:12659, 37.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:48,Index:2369, DAC1:51356, 155.98PPM, DAC2:12419, 37.15PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:49,Index:2370, DAC1:47499, 144.21PPM, DAC2:12355, 36.96PPM, DAC3:256.00, 0.03PPM
