timestamp, volt1 V, volt2 V, H ppm1, H ppm2
2025-12-23T12:13:36,Index:138, DAC1:12691, 37.98PPM, DAC2:11986, 35.83PPM, DAC3:55949.00, 170.00PPM
2025-12-23T12:13:37,Index:139, DAC1:12307, 36.81PPM, DAC2:12018, 35.93PPM, DAC3:50972.00, 154.81PPM
2025-12-23T12:13:38,Index:140, DAC1:11330, 33.83PPM, DAC2:11650, 34.80PPM, DAC3:46859.00, 142.25PPM
