timestamp, volt1 V, volt2 V, H ppm1, H ppm2
2025-12-07T16:20:40,Index:94, DAC1:416, 0.52PPM, DAC2:11202, 33.44PPM, DAC3:400.00, 0.47PPM
2025-12-07T16:20:41,Index:95, DAC1:368, 0.37PPM, DAC2:11330, 33.83PPM, DAC3:384.00, 0.42PPM
2025-12-07T16:20:42,Index:96, DAC1:384, 0.42PPM, DAC2:11330, 33.83PPM, DAC3:416.00, 0.52PPM
2025-12-07T16:20:43,Index:97, DAC1:432, 0.57PPM, DAC2:11266, 33.63PPM, DAC3:464.00, 0.67PPM
