"Latest: Time (s)","Latest: Current (A)","Latest: Oxygen Gas (ppm)","Latest: Temperature (°C)"
133,-0.000114440917969,4055.74073367,23.6206513692
134,-0.000133514404297,4055.74073367,23.6221037109
135,-0.000152587890625,4060.7602142,23.6162943183
136,-0.000152587890625,4065.77969472,23.6177466729
137,-0.000152587890625,4070.79917524,23.6177466729
138,-0.000152587890625,4080.83813629,23.6133895963
139,-0.000171661376953,4085.85761681,23.6133895963
140,-0.000171661376953,4090.87709733,23.6090324811
141,-0.000171661376953,4100.91605838,23.6075801008
142,-0.000133514404297,4105.9355389,23.6075801008
143,-0.000133514404297,4100.91605838,23.6075801008
144,-0.000171661376953,4110.95501942,23.6046753271
145,-0.000152587890625,4120.99398047,23.6061277161
146,-0.000133514404297,4115.97449995,23.6032229339
147,-0.000152587890625,4126.01346099,23.6017705363
148,-0.000152587890625,4126.01346099,23.6032229339
149,-0.000171661376953,4126.01346099,23.6032229339
150,-0.000133514404297,4126.01346099,23.6003181344
151,-0.000152587890625,4136.05242204,23.6017705363
152,-0.000133514404297,4136.05242204,23.5988657282
153,-0.000171661376953,4146.09138308,23.5974133176
154,-0.000171661376953,4151.1108636,23.5959609028
155,-0.000152587890625,4151.1108636,23.5945084836
156,-0.000133514404297,4151.1108636,23.59305606
157,-0.000114440917969,4171.18878569,23.5886987634
158,-0.000152587890625,4161.14982465,23.59305606
159,-0.000133514404297,4166.16930517,23.5916036322
160,-0.000133514404297,4186.24722726,23.5872463225
161,-0.000152587890625,4181.22774674,23.5886987634
162,-0.000152587890625,4186.24722726,23.5843414277
163,-0.000152587890625,4206.32514935,23.5814365155
164,-0.000171661376953,4201.30566883,23.5843414277
165,-0.000133514404297,4211.34462988,23.5814365155
166,-0.000114440917969,4216.3641104,23.5799840529
167,-0.000114440917969,4226.40307144,23.5741741586
168,-0.000114440917969,4226.40307144,23.5799840529
169,-0.000152587890625,4236.44203249,23.5770791145
170,-0.000133514404297,4246.48099353,23.5756266388
171,-0.000114440917969,4241.46151301,23.5741741586
172,-0.000152587890625,4241.46151301,23.5727216742
173,-0.000114440917969,4266.55891562,23.5712691853
174,-0.000171661376953,4256.51995458,23.5698166921
175,-0.000133514404297,4256.51995458,23.5698166921
176,-0.000152587890625,4271.57839615,23.5669116925
177,-0.000133514404297,4271.57839615,23.5611016406
178,-0.000114440917969,4276.59787667,23.5625541601
179,-0.000152587890625,4281.61735719,23.5625541601
180,-0.000133514404297,4281.61735719,23.5625541601
181,-0.000152587890625,4286.63683771,23.5596491166
182,-0.000133514404297,4286.63683771,23.5596491166
183,-0.000171661376953,4291.65631824,23.5567440555
184,-0.000152587890625,4291.65631824,23.5523864307
185,-0.000114440917969,4296.67579876,23.5581965883
186,-0.000152587890625,4306.7147598,23.5538389767
187,-0.000114440917969,4306.7147598,23.5523864307
188,-0.000152587890625,4306.7147598,23.5509338803
189,-0.000133514404297,4311.73424033,23.5480287662
190,-0.000152587890625,4326.7926819,23.5422184849
191,-0.000114440917969,4326.7926819,23.5451236344
192,-9.53674316406E-05,4331.81216242,23.5422184849
193,-0.000171661376953,4341.85112346,23.5436710619
194,-0.000133514404297,4341.85112346,23.5393133177
195,-9.53674316406E-05,4336.83164294,23.5422184849
196,-0.000152587890625,4351.89008451,23.5378607274
197,-0.000152587890625,4351.89008451,23.5407659035
198,-0.000152587890625,4351.89008451,23.5364081327
199,-0.000152587890625,4356.90956503,23.5335029299
200,-0.000152587890625,4356.90956503,23.5335029299
201,-0.000114440917969,4356.90956503,23.5335029299
202,-0.000152587890625,4361.92904555,23.5320503218
203,-0.000171661376953,4361.92904555,23.5320503218
204,-0.000133514404297,4361.92904555,23.5320503218
205,-0.000114440917969,4366.94852608,23.5305977092
206,-0.000152587890625,4366.94852608,23.5262398448
207,-9.53674316406E-05,4366.94852608,23.5291450922
208,-0.000133514404297,4366.94852608,23.5262398448
209,-0.000152587890625,4366.94852608,23.5262398448
210,-0.000152587890625,4371.9680066,23.5233345796
211,-0.000152587890625,4366.94852608,23.5233345796
212,-0.000152587890625,4366.94852608,23.5233345796
213,-0.000133514404297,4376.98748712,23.5233345796
214,-0.000190734863281,4376.98748712,23.5204292964
215,-0.000114440917969,4382.00696764,23.5189766481
216,-0.000114440917969,4382.00696764,23.5175239953
217,-0.000114440917969,4392.04592869,23.5189766481
218,-0.000133514404297,4382.00696764,23.5175239953
219,-0.000133514404297,4397.06540921,23.5175239953
220,-0.000114440917969,4397.06540921,23.5175239953
221,-0.000133514404297,4402.08488973,23.5146186763
222,-0.000133514404297,4412.12385078,23.5117133393
223,-0.000114440917969,4412.12385078,23.51316601
224,-0.000171661376953,4417.1433313,23.5117133393
225,-0.000133514404297,4432.20177287,23.510260664
226,-0.000133514404297,4427.18229235,23.5117133393
227,-0.000114440917969,4432.20177287,23.5117133393
228,-0.000133514404297,4447.26021444,23.510260664
229,-0.000152587890625,4452.27969496,23.510260664
230,-0.000190734863281,4457.29917548,23.5088079843
231,-0.000133514404297,4447.26021444,23.510260664
232,-0.000114440917969,4457.29917548,23.5088079843
233,-0.000133514404297,4457.29917548,23.510260664
234,-0.000114440917969,4467.33813653,23.5059026113
235,-0.000133514404297,4472.35761705,23.5073553001
236,-0.000152587890625,4482.3965781,23.5044499181
237,-0.000152587890625,4492.43553914,23.5044499181
238,-0.000152587890625,4497.45501966,23.5044499181
239,-0.000133514404297,4497.45501966,23.5029972203
240,-0.000171661376953,4502.47450019,23.5029972203
241,-0.000152587890625,4507.49398071,23.501544518
242,-0.000152587890625,4507.49398071,23.501544518
243,-0.000133514404297,4507.49398071,23.5000918112
244,-0.000171661376953,4502.47450019,23.497186384
245,-0.000171661376953,4517.53294175,23.4957336636
246,-9.53674316406E-05,4512.51346123,23.4913754753
247,-0.000171661376953,4522.55242228,23.4942809387
248,-0.000133514404297,4522.55242228,23.4928282093
249,-0.000171661376953,4527.5719028,23.4913754753
250,-0.000152587890625,4522.55242228,23.4884699938
251,-0.000152587890625,4527.5719028,23.485564494
252,-0.000152587890625,4527.5719028,23.485564494
253,-0.000152587890625,4537.61086384,23.4870172462
254,-0.000133514404297,4527.5719028,23.4870172462
255,-0.000114440917969,4537.61086384,23.4826589761
256,-0.000114440917969,4542.63034437,23.4797534399
257,-0.000152587890625,4547.64982489,23.478300665
258,-0.000114440917969,4547.64982489,23.478300665
259,-0.000171661376953,4562.70826646,23.4768478855
260,-0.000171661376953,4552.66930541,23.478300665
261,-0.000152587890625,4557.68878594,23.4797534399
262,-0.000171661376953,4572.7472275,23.4695839195
263,-0.000171661376953,4577.76670803,23.4724895197
264,-0.000152587890625,4572.7472275,23.4753951015
265,-0.000133514404297,4577.76670803,23.4681311126
266,-9.53674316406E-05,4577.76670803,23.4681311126
267,-0.000171661376953,4587.80566907,23.4681311126
268,-0.000152587890625,4592.82514959,23.4681311126
269,-0.000133514404297,4587.80566907,23.4695839195
270,-0.000152587890625,4592.82514959,23.4637726643
271,-0.000133514404297,4597.84463012,23.462319839
272,-0.000133514404297,4602.86411064,23.465225485
273,-0.000152587890625,4607.88359116,23.4565084919
274,-0.000152587890625,4597.84463012,23.4608670091
275,-0.000133514404297,4607.88359116,23.4550556436
276,-0.000152587890625,4617.92255221,23.4594141746
277,-0.000133514404297,4612.90307168,23.4579613356
278,-0.000152587890625,4607.88359116,23.4579613356
279,-0.000152587890625,4622.94203273,23.4536027907
280,-0.000152587890625,4627.96151325,23.4536027907
281,-0.000114440917969,4622.94203273,23.4463384568
282,-0.000171661376953,4627.96151325,23.4434326909
283,-0.000152587890625,4638.0004743,23.4448855762
284,-0.000133514404297,4638.0004743,23.4448855762
285,-0.000133514404297,4638.0004743,23.4448855762
286,-0.000133514404297,4643.01995482,23.441979801
287,-0.000133514404297,4643.01995482,23.4405269065
288,-0.000152587890625,4653.05891586,23.4376211035
289,-0.000133514404297,4653.05891586,23.4347152819
290,-0.000152587890625,4663.09787691,23.4289035829
291,-0.000152587890625,4653.05891586,23.4318094417
292,-0.000133514404297,4663.09787691,23.4303565147
293,-0.000171661376953,4673.13683796,23.4230918093
294,-0.000171661376953,4673.13683796,23.4289035829
295,-0.000133514404297,4673.13683796,23.4230918093
296,-0.000152587890625,4678.15631848,23.4201858944
297,-0.000171661376953,4673.13683796,23.4216388542
298,-0.000133514404297,4678.15631848,23.41873293
299,-0.000152587890625,4683.175799,23.415826987
300,-0.000133514404297,4678.15631848,23.4172799609
301,-0.000114440917969,4678.15631848,23.4143740085
302,-0.000133514404297,4683.175799,23.4172799609
303,-0.000133514404297,4683.175799,23.4100150449
304,-9.53674316406E-05,4683.175799,23.4100150449
305,-0.000171661376953,4683.175799,23.4071090456
306,-0.000152587890625,4683.175799,23.4100150449
307,-0.000133514404297,4683.175799,23.4071090456
308,-0.000133514404297,4683.175799,23.4071090456
309,-0.000171661376953,4688.19527952,23.4042030275
310,-0.000133514404297,4683.175799,23.4042030275
311,-0.000171661376953,4688.19527952,23.4027500113
312,-0.000152587890625,4693.21476005,23.3983909346
313,-0.000171661376953,4688.19527952,23.3998439649
314,-0.000152587890625,4688.19527952,23.3998439649
315,-0.000114440917969,4693.21476005,23.3969378996
316,-9.53674316406E-05,4703.25372109,23.3998439649
317,-0.000133514404297,4703.25372109,23.3969378996
318,-0.000152587890625,4713.29268214,23.3983909346
319,-0.000114440917969,4708.27320161,23.3940318154
320,-0.000133514404297,4703.25372109,23.3954848599
321,-0.000152587890625,4708.27320161,23.3925787662
322,-0.000114440917969,4713.29268214,23.3940318154
323,-0.000190734863281,4723.33164318,23.3896726536
324,-0.000152587890625,4728.3511237,23.3896726536
325,-0.000171661376953,4723.33164318,23.3911257123
326,-0.000152587890625,4733.37060423,23.3824072891
327,-0.000171661376953,4743.40956527,23.3853134491
328,-0.000171661376953,4738.39008475,23.3838603715
329,-0.000152587890625,4738.39008475,23.3853134491
330,-0.000114440917969,4738.39008475,23.3838603715
331,-0.000114440917969,4743.40956527,23.3824072891
332,-9.53674316406E-05,4748.42904579,23.3838603715
333,-0.000152587890625,4753.44852632,23.3780480133
334,-0.000114440917969,4763.48748736,23.3780480133
335,-0.000133514404297,4758.46800684,23.3751418056
336,-0.000152587890625,4763.48748736,23.3780480133
337,-0.000114440917969,4773.52644841,23.3780480133
338,-0.000171661376953,4768.50696788,23.3722355788
339,-0.000114440917969,4763.48748736,23.3736886946
340,-0.000133514404297,4768.50696788,23.3736886946
341,-0.000133514404297,4773.52644841,23.3722355788
342,-0.000133514404297,4773.52644841,23.3707824583
343,-0.000152587890625,4773.52644841,23.366423068
344,-0.000152587890625,4773.52644841,23.369329333
345,-0.000152587890625,4783.56540945,23.3649699283
346,-0.000133514404297,4783.56540945,23.3635167838
347,-7.62939453125E-05,4793.6043705,23.3678762028
348,-0.000171661376953,4793.6043705,23.3620636345
349,-0.000133514404297,4798.62385102,23.366423068
350,-0.000152587890625,4798.62385102,23.3635167838
351,-0.000152587890625,4803.64333154,23.3635167838
352,-0.000171661376953,4803.64333154,23.3606104804
353,-0.000171661376953,4803.64333154,23.3606104804
354,-0.000133514404297,4803.64333154,23.3591573216
355,-0.000171661376953,4818.70177311,23.3620636345
356,-0.000171661376953,4818.70177311,23.3591573216
357,-0.000114440917969,4813.68229259,23.3562509894
358,-0.000171661376953,4828.74073416,23.3577041579
359,-0.000133514404297,4833.76021468,23.3562509894
360,-0.000133514404297,4843.79917572,23.3562509894
361,-0.000152587890625,4843.79917572,23.3547978161
362,-0.000152587890625,4843.79917572,23.3547978161
363,-0.000133514404297,4843.79917572,23.353344638
364,-0.000133514404297,4848.81865625,23.3518914551
365,-0.000152587890625,4853.83813677,23.353344638
366,-0.000152587890625,4853.83813677,23.3518914551
367,-0.000171661376953,4863.87709781,23.3504382674
368,-0.000152587890625,4868.89657834,23.3518914551
369,-0.000171661376953,4868.89657834,23.3504382674
370,-0.000152587890625,4878.93553938,23.3489850748
371,-0.000152587890625,4873.91605886,23.3518914551
372,-0.000152587890625,4878.93553938,23.3518914551
373,-0.000152587890625,4883.9550199,23.3504382674
374,-0.000133514404297,4888.97450043,23.3460786752
375,-0.000171661376953,4899.01346147,23.3489850748
376,-0.000133514404297,4899.01346147,23.3460786752
377,-0.000171661376953,4904.03294199,23.3475318775
378,-0.000171661376953,4899.01346147,23.3446254682
379,-0.000171661376953,4899.01346147,23.3460786752
380,-0.000152587890625,4904.03294199,23.3446254682
381,-0.000152587890625,4899.01346147,23.3431722563
382,-0.000152587890625,4909.05242252,23.3402658181
383,-0.000171661376953,4914.07190304,23.3417190396
384,-0.000171661376953,4909.05242252,23.3402658181
385,-0.000133514404297,4909.05242252,23.3417190396
386,-0.000133514404297,4909.05242252,23.3388125917
387,-0.000171661376953,4919.09138356,23.3402658181
388,-0.000171661376953,4919.09138356,23.3359061244
389,-0.000152587890625,4919.09138356,23.3359061244
390,-0.000171661376953,4919.09138356,23.3344528835
391,-0.000152587890625,4919.09138356,23.3359061244
392,-0.000133514404297,4924.11086409,23.3373593605
393,-0.000152587890625,4919.09138356,23.3329996377
394,-0.000171661376953,4924.11086409,23.3359061244
395,-0.000152587890625,4919.09138356,23.3329996377
396,-0.000152587890625,4924.11086409,23.3329996377
397,-0.000152587890625,4924.11086409,23.3315463871
398,-0.000114440917969,4924.11086409,23.3315463871
399,-0.000152587890625,4924.11086409,23.3300931316
400,-0.000171661376953,4924.11086409,23.3300931316
401,-0.000133514404297,4929.13034461,23.3300931316
402,-0.000171661376953,4929.13034461,23.3286398712
403,-0.000133514404297,4934.14982513,23.327186606
404,-0.000133514404297,4934.14982513,23.3257333359
405,-0.000133514404297,4934.14982513,23.3213734965
406,-0.000152587890625,4934.14982513,23.3213734965
407,-0.000152587890625,4934.14982513,23.3199202069
408,-0.000133514404297,4929.13034461,23.3199202069
409,-0.000133514404297,4939.16930565,23.3213734965
410,-0.000133514404297,4944.18878618,23.324280061
411,-0.000133514404297,4949.2082667,23.3199202069
412,-0.000133514404297,4954.22774722,23.3199202069
413,-0.000171661376953,4954.22774722,23.3155603088
414,-0.000171661376953,4959.24722774,23.3184669124
415,-0.000152587890625,4954.22774722,23.3126536857
416,-0.000133514404297,4949.2082667,23.317013613
417,-0.000152587890625,4959.24722774,23.3112003667
418,-0.000152587890625,4969.28618879,23.3126536857
419,-0.000114440917969,4964.26670827,23.3141069997
420,-0.000152587890625,4974.30566931,23.3126536857
421,-0.000133514404297,4979.32514983,23.3112003667
422,-0.000133514404297,4979.32514983,23.3039336986
423,-0.000152587890625,4974.30566931,23.305387042
424,-0.000133514404297,4989.36411088,23.305387042
425,-0.000114440917969,4974.30566931,23.3039336986
426,-0.000114440917969,4979.32514983,23.2995736387
427,-0.000133514404297,4989.36411088,23.3010269969
428,-0.000114440917969,4989.36411088,23.2995736387
429,-0.000133514404297,4989.36411088,23.3010269969
430,-0.000133514404297,4989.36411088,23.2981202756
431,-0.000171661376953,4989.36411088,23.3010269969
432,-0.000152587890625,4994.3835914,23.2966669075
433,-9.53674316406E-05,4999.40307192,23.2966669075
434,-0.000114440917969,4999.40307192,23.2952135346
435,-0.000152587890625,4999.40307192,23.2981202756
436,-0.000152587890625,4999.40307192,23.2937601567
437,-0.000133514404297,4999.40307192,23.290853386
438,-0.000152587890625,5004.42255245,23.290853386
439,-9.53674316406E-05,5009.44203297,23.2893999933
440,-0.000133514404297,4999.40307192,23.290853386
441,-0.000133514404297,5004.42255245,23.2879465956
442,-0.000114440917969,5004.42255245,23.286493193
443,-0.000152587890625,5009.44203297,23.2879465956
444,-0.000114440917969,5009.44203297,23.2879465956
445,-0.000114440917969,5014.46151349,23.2879465956
446,-0.000133514404297,5014.46151349,23.2850397854
447,-0.000133514404297,5019.48099401,23.286493193
448,-0.000114440917969,5024.50047454,23.2821329555
449,-0.000133514404297,5024.50047454,23.280679533
450,-0.000133514404297,5034.53943558,23.2821329555
451,-0.000152587890625,5034.53943558,23.2821329555
452,-0.000114440917969,5039.55891611,23.280679533
453,-0.000114440917969,5034.53943558,23.280679533
454,-0.000133514404297,5029.51995506,23.280679533
455,-0.000133514404297,5039.55891611,23.2792261056
456,-0.000114440917969,5039.55891611,23.2777726733
457,-0.000152587890625,5039.55891611,23.2777726733
458,-0.000133514404297,5039.55891611,23.276319236
459,-0.000114440917969,5054.61735767,23.2734123464
460,-9.53674316406E-05,5064.65631872,23.276319236
461,-0.000152587890625,5054.61735767,23.2734123464
462,-0.000133514404297,5064.65631872,23.2748657937
463,-0.000114440917969,5064.65631872,23.2705054369
464,-0.000171661376953,5089.75372133,23.2719588942
465,-9.53674316406E-05,5074.69527976,23.2705054369
466,-9.53674316406E-05,5079.71476029,23.2719588942
467,-0.000114440917969,5079.71476029,23.2719588942
468,-0.000114440917969,5079.71476029,23.2705054369
469,-0.000171661376953,5084.73424081,23.2661450354
470,-0.000133514404297,5084.73424081,23.2661450354
471,-0.000152587890625,5089.75372133,23.2675985076
472,-0.000133514404297,5089.75372133,23.2690519747
473,-0.000133514404297,5104.8121629,23.2675985076
474,-0.000114440917969,5109.83164342,23.2632380761
475,-0.000114440917969,5109.83164342,23.2646915582
476,-0.000114440917969,5119.87060447,23.2632380761
477,-0.000133514404297,5114.85112394,23.2617845889
478,-0.000152587890625,5114.85112394,23.2632380761
479,-0.000152587890625,5109.83164342,23.2632380761
480,-0.000152587890625,5119.87060447,23.2617845889
481,-0.000152587890625,5119.87060447,23.2603310968
482,-0.000133514404297,5129.90956551,23.2603310968
483,-9.53674316406E-05,5134.92904603,23.2603310968
484,-0.000152587890625,5119.87060447,23.2603310968
485,-0.000152587890625,5134.92904603,23.2603310968
486,-0.000171661376953,5139.94852656,23.2588775996
487,-0.000133514404297,5134.92904603,23.2588775996
488,-9.53674316406E-05,5134.92904603,23.2588775996
489,-0.000152587890625,5134.92904603,23.2588775996
490,-0.000171661376953,5149.9874876,23.2588775996
491,-0.000133514404297,5149.9874876,23.2559705903
492,-0.000114440917969,5144.96800708,23.2559705903
493,-0.000133514404297,5155.00696813,23.2530635609
494,-0.000114440917969,5144.96800708,23.2559705903
495,-9.53674316406E-05,5160.02644865,23.2530635609
496,-0.000133514404297,5155.00696813,23.2545170781
497,-0.000114440917969,5160.02644865,23.2516100387
498,-0.000133514404297,5155.00696813,23.2516100387
499,-0.000133514404297,5155.00696813,23.2501565115
500,-9.53674316406E-05,5160.02644865,23.2487029792
501,-0.000133514404297,5160.02644865,23.2501565115
502,-0.000152587890625,5165.04592917,23.2501565115
503,-0.000133514404297,5160.02644865,23.2530635609
504,-0.000152587890625,5165.04592917,23.2457958996
505,-9.53674316406E-05,5165.04592917,23.2501565115
506,-0.000152587890625,5165.04592917,23.2487029792
507,-0.000171661376953,5165.04592917,23.2487029792
508,-0.000133514404297,5175.08489022,23.2472494419
509,-0.000152587890625,5165.04592917,23.2428887999
510,-0.000152587890625,5170.06540969,23.2414352425
511,-0.000133514404297,5170.06540969,23.2414352425
512,-0.000114440917969,5175.08489022,23.2428887999
513,-0.000114440917969,5175.08489022,23.2428887999
514,-0.000152587890625,5190.14333178,23.2399816801
515,-0.000152587890625,5190.14333178,23.23707454
516,-0.000171661376953,5175.08489022,23.2428887999
517,-0.000133514404297,5200.18229283,23.2385281126
518,-0.000114440917969,5180.10437074,23.2385281126
519,-9.53674316406E-05,5190.14333178,23.23707454
520,-0.000114440917969,5185.12385126,23.23707454
521,-0.000171661376953,5200.18229283,23.2356209625
522,-0.000133514404297,5200.18229283,23.2356209625
523,-9.53674316406E-05,5200.18229283,23.23707454
524,-9.53674316406E-05,5210.22125387,23.2327137921
525,-0.000152587890625,5205.20177335,23.2327137921
526,-0.000133514404297,5210.22125387,23.2327137921
527,-0.000114440917969,5205.20177335,23.2341673798
528,-0.000133514404297,5220.26021492,23.2341673798
529,-0.000152587890625,5210.22125387,23.2327137921
530,-0.000114440917969,5210.22125387,23.2298066016
531,-0.000133514404297,5220.26021492,23.2312601994
532,-0.000114440917969,5215.2407344,23.2283529987
533,-0.000133514404297,5210.22125387,23.2283529987
534,-0.000133514404297,5220.26021492,23.2268993907
535,-0.000133514404297,5225.27969544,23.2254457777
536,-0.000114440917969,5235.31865649,23.2239921597
537,-0.000133514404297,5230.29917596,23.2268993907
538,-0.000114440917969,5230.29917596,23.2254457777
539,-0.000114440917969,5235.31865649,23.2268993907
540,-0.000133514404297,5235.31865649,23.2225385365
541,-0.000152587890625,5235.31865649,23.2239921597
542,-0.000152587890625,5235.31865649,23.2210849083
543,-0.000133514404297,5240.33813701,23.2210849083
544,-0.000152587890625,5235.31865649,23.2196312749
545,-0.000114440917969,5240.33813701,23.2196312749
546,-0.000171661376953,5240.33813701,23.2196312749
547,-0.000133514404297,5240.33813701,23.2196312749
548,-0.000152587890625,5240.33813701,23.2181776365
549,-0.000171661376953,5245.35761753,23.2152703445
550,-0.000133514404297,5240.33813701,23.2181776365
551,-0.000114440917969,5240.33813701,23.2167239931
552,-0.000152587890625,5255.39657858,23.212363032
553,-0.000152587890625,5250.37709805,23.2138166908
554,-0.000171661376953,5255.39657858,23.2138166908
555,-0.000114440917969,5255.39657858,23.212363032
