"Latest: Time (s)","Latest: Current (A)","Latest: Oxygen Gas (ppm)","Latest: Temperature (°C)"
146,-0.000209808349609,3955.35112322,23.8718453164
147,-0.000209808349609,3960.37060375,23.8718453164
148,-0.000228881835938,3960.37060375,23.8703936677
149,-0.000267028808594,3965.39008427,23.8703936677
150,-0.000267028808594,3965.39008427,23.8674903589
151,-0.000247955322266,3965.39008427,23.8703936677
152,-0.000247955322266,3965.39008427,23.8660386988
153,-0.000228881835938,3970.40956479,23.8674903589
154,-0.000247955322266,3965.39008427,23.8718453164
155,-0.000247955322266,3970.40956479,23.8674903589
156,-0.000267028808594,3970.40956479,23.8689420152
157,-0.000247955322266,3975.42904531,23.8689420152
158,-0.000247955322266,3975.42904531,23.8674903589
159,-0.000247955322266,3985.46800636,23.8674903589
160,-0.000286102294922,3990.48748688,23.8674903589
161,-0.000267028808594,3985.46800636,23.8645870349
162,-0.000228881835938,4000.52644793,23.8660386988
163,-0.000247955322266,4000.52644793,23.8674903589
164,-0.000247955322266,4015.58488949,23.8660386988
165,-0.000228881835938,4015.58488949,23.8645870349
166,-0.000228881835938,4020.60437002,23.8660386988
167,-0.000286102294922,4030.64333106,23.8674903589
168,-0.000267028808594,4035.66281158,23.8645870349
169,-0.000228881835938,4035.66281158,23.8645870349
170,-0.000247955322266,4035.66281158,23.8645870349
171,-0.000267028808594,4045.70177263,23.8660386988
172,-0.000267028808594,4040.68229211,23.8602320206
173,-0.000247955322266,4045.70177263,23.8631353673
174,-0.000228881835938,4050.72125315,23.8602320206
175,-0.000247955322266,4055.74073367,23.8587803415
176,-0.000286102294922,4060.7602142,23.8616836958
177,-0.000247955322266,4070.79917524,23.8587803415
178,-0.000209808349609,4075.81865577,23.8573286586
179,-0.000286102294922,4085.85761681,23.8602320206
180,-0.000247955322266,4085.85761681,23.8587803415
181,-0.000247955322266,4090.87709733,23.8602320206
182,-0.000247955322266,4085.85761681,23.8573286586
183,-0.000267028808594,4095.89657786,23.8602320206
184,-0.000247955322266,4105.9355389,23.8573286586
185,-0.000267028808594,4105.9355389,23.8602320206
186,-0.000228881835938,4115.97449995,23.8573286586
187,-0.000267028808594,4120.99398047,23.8558769719
188,-0.000247955322266,4115.97449995,23.8558769719
189,-0.000228881835938,4126.01346099,23.8529735872
190,-0.000267028808594,4126.01346099,23.8544252815
191,-0.000267028808594,4131.03294151,23.8587803415
192,-0.000247955322266,4131.03294151,23.8573286586
193,-0.000286102294922,4131.03294151,23.8558769719
194,-0.000247955322266,4141.07190256,23.8544252815
195,-0.000247955322266,4141.07190256,23.8544252815
196,-0.000247955322266,4146.09138308,23.8558769719
197,-0.000228881835938,4171.18878569,23.8529735872
198,-0.000228881835938,4171.18878569,23.851521889
199,-0.000228881835938,4161.14982465,23.8529735872
200,-0.000267028808594,4176.20826622,23.8486184813
201,-0.000247955322266,4181.22774674,23.851521889
202,-0.000267028808594,4181.22774674,23.8529735872
203,-0.000247955322266,4191.26670778,23.8486184813
204,-0.000247955322266,4216.3641104,23.8500701871
205,-0.000267028808594,4206.32514935,23.8500701871
206,-0.000209808349609,4211.34462988,23.8486184813
207,-0.000267028808594,4216.3641104,23.8471667718
208,-0.000209808349609,4236.44203249,23.8471667718
209,-0.000286102294922,4231.42255197,23.8442633411
210,-0.000267028808594,4241.46151301,23.8500701871
211,-0.00030517578125,4246.48099353,23.84281162
212,-0.000267028808594,4251.50047406,23.8442633411
213,-0.000286102294922,4256.51995458,23.8442633411
214,-0.000267028808594,4266.55891562,23.8442633411
215,-0.000267028808594,4271.57839615,23.8442633411
216,-0.000228881835938,4266.55891562,23.8457150583
217,-0.000286102294922,4271.57839615,23.8413598951
218,-0.000267028808594,4276.59787667,23.8457150583
219,-0.000286102294922,4281.61735719,23.8442633411
220,-0.000247955322266,4286.63683771,23.84281162
221,-0.000267028808594,4286.63683771,23.8413598951
222,-0.000267028808594,4286.63683771,23.8413598951
223,-0.00030517578125,4296.67579876,23.8442633411
224,-0.000267028808594,4291.65631824,23.8413598951
225,-0.000267028808594,4296.67579876,23.8413598951
226,-0.000247955322266,4296.67579876,23.8413598951
227,-0.000286102294922,4316.75372085,23.8413598951
228,-0.000247955322266,4316.75372085,23.84281162
229,-0.000286102294922,4316.75372085,23.8413598951
230,-0.000267028808594,4326.7926819,23.8384564338
231,-0.000267028808594,4326.7926819,23.8370046973
232,-0.000267028808594,4341.85112346,23.8384564338
233,-0.000247955322266,4336.83164294,23.8413598951
234,-0.000267028808594,4346.87060399,23.8370046973
235,-0.000247955322266,4356.90956503,23.8413598951
236,-0.000267028808594,4351.89008451,23.8370046973
237,-0.000247955322266,4361.92904555,23.8384564338
238,-0.000267028808594,4351.89008451,23.8341012129
239,-0.000267028808594,4361.92904555,23.8326494649
240,-0.000267028808594,4361.92904555,23.835552957
241,-0.000267028808594,4366.94852608,23.835552957
242,-0.000286102294922,4366.94852608,23.8341012129
243,-0.000228881835938,4366.94852608,23.8341012129
244,-0.000247955322266,4366.94852608,23.8341012129
245,-0.000228881835938,4366.94852608,23.8341012129
246,-0.000247955322266,4366.94852608,23.831197713
247,-0.000228881835938,4371.9680066,23.8326494649
248,-0.00030517578125,4366.94852608,23.8326494649
249,-0.00030517578125,4376.98748712,23.831197713
250,-0.000247955322266,4371.9680066,23.8326494649
251,-0.000247955322266,4382.00696764,23.8341012129
252,-0.000286102294922,4392.04592869,23.831197713
253,-0.000267028808594,4387.02644817,23.831197713
254,-0.000247955322266,4382.00696764,23.831197713
255,-0.000267028808594,4397.06540921,23.8326494649
256,-0.000286102294922,4412.12385078,23.831197713
257,-0.000286102294922,4412.12385078,23.8297459573
258,-0.000267028808594,4412.12385078,23.8297459573
259,-0.000209808349609,4417.1433313,23.831197713
260,-0.000267028808594,4432.20177287,23.8282941977
261,-0.000286102294922,4432.20177287,23.831197713
262,-0.000267028808594,4437.22125339,23.8297459573
263,-0.000267028808594,4457.29917548,23.8297459573
264,-0.000267028808594,4452.27969496,23.8282941977
265,-0.000286102294922,4457.29917548,23.8297459573
266,-0.000247955322266,4467.33813653,23.8297459573
267,-0.000286102294922,4472.35761705,23.8268424343
268,-0.000247955322266,4472.35761705,23.8282941977
269,-0.000267028808594,4487.41605862,23.8268424343
270,-0.000267028808594,4487.41605862,23.825390667
271,-0.000247955322266,4497.45501966,23.8268424343
272,-0.000286102294922,4492.43553914,23.8282941977
273,-0.000286102294922,4497.45501966,23.8282941977
274,-0.000267028808594,4507.49398071,23.825390667
275,-0.000286102294922,4512.51346123,23.825390667
276,-0.000286102294922,4507.49398071,23.8239388958
277,-0.000247955322266,4517.53294175,23.825390667
278,-0.000228881835938,4517.53294175,23.8268424343
279,-0.000286102294922,4522.55242228,23.8268424343
280,-0.000267028808594,4522.55242228,23.825390667
281,-0.000247955322266,4527.5719028,23.8268424343
282,-0.000286102294922,4522.55242228,23.825390667
283,-0.00030517578125,4522.55242228,23.8239388958
284,-0.000267028808594,4532.59138332,23.825390667
285,-0.000267028808594,4532.59138332,23.8239388958
286,-0.000247955322266,4537.61086384,23.8224871208
287,-0.000247955322266,4537.61086384,23.8210353418
288,-0.000247955322266,4557.68878594,23.819583559
289,-0.000267028808594,4547.64982489,23.8210353418
290,-0.000267028808594,4552.66930541,23.8210353418
291,-0.000267028808594,4562.70826646,23.8181317723
292,-0.000247955322266,4557.68878594,23.8224871208
293,-0.000267028808594,4572.7472275,23.819583559
294,-0.000267028808594,4577.76670803,23.819583559
295,-0.000247955322266,4582.78618855,23.8210353418
296,-0.000247955322266,4582.78618855,23.8224871208
297,-0.000286102294922,4582.78618855,23.819583559
298,-0.000267028808594,4592.82514959,23.8181317723
299,-0.000228881835938,4597.84463012,23.8181317723
300,-0.000247955322266,4597.84463012,23.8224871208
301,-0.000247955322266,4602.86411064,23.8181317723
302,-0.000267028808594,4602.86411064,23.819583559
303,-0.000286102294922,4602.86411064,23.819583559
304,-0.000247955322266,4602.86411064,23.8166799817
305,-0.000267028808594,4612.90307168,23.8152281873
306,-0.000286102294922,4612.90307168,23.8137763889
307,-0.000286102294922,4617.92255221,23.8137763889
308,-0.000247955322266,4617.92255221,23.8152281873
309,-0.000228881835938,4632.98099377,23.8166799817
310,-0.000267028808594,4638.0004743,23.8166799817
311,-0.000228881835938,4643.01995482,23.8137763889
312,-0.000228881835938,4648.03943534,23.8181317723
313,-0.000247955322266,4653.05891586,23.8152281873
314,-0.000247955322266,4658.07839639,23.8137763889
315,-0.000247955322266,4663.09787691,23.8166799817
316,-0.000247955322266,4653.05891586,23.8123245866
317,-0.000247955322266,4658.07839639,23.8152281873
318,-0.000267028808594,4668.11735743,23.8108727805
319,-0.000267028808594,4668.11735743,23.8123245866
320,-0.000247955322266,4678.15631848,23.8123245866
321,-0.000247955322266,4673.13683796,23.8123245866
322,-0.000247955322266,4673.13683796,23.8137763889
323,-0.000286102294922,4673.13683796,23.8108727805
324,-0.000286102294922,4683.175799,23.8123245866
325,-0.000267028808594,4678.15631848,23.8123245866
326,-0.000286102294922,4678.15631848,23.8108727805
327,-0.00030517578125,4683.175799,23.8108727805
328,-0.000267028808594,4683.175799,23.8108727805
329,-0.000267028808594,4678.15631848,23.8123245866
330,-0.000267028808594,4683.175799,23.8065173386
331,-0.000267028808594,4683.175799,23.8123245866
332,-0.000267028808594,4683.175799,23.8079691565
333,-0.000286102294922,4683.175799,23.8079691565
334,-0.00030517578125,4688.19527952,23.8065173386
335,-0.00030517578125,4688.19527952,23.8094209704
336,-0.000247955322266,4688.19527952,23.8079691565
337,-0.000286102294922,4698.23424057,23.8065173386
338,-0.000267028808594,4698.23424057,23.8050655168
339,-0.000267028808594,4713.29268214,23.8065173386
340,-0.000267028808594,4708.27320161,23.8079691565
341,-0.000247955322266,4713.29268214,23.8036136912
342,-0.000286102294922,4723.33164318,23.8079691565
343,-0.000247955322266,4708.27320161,23.8079691565
344,-0.000267028808594,4718.31216266,23.8065173386
345,-0.000247955322266,4728.3511237,23.8065173386
346,-0.000209808349609,4728.3511237,23.8036136912
347,-0.000267028808594,4733.37060423,23.8050655168
348,-0.000267028808594,4733.37060423,23.7978063493
349,-0.000267028808594,4738.39008475,23.8050655168
350,-0.000247955322266,4743.40956527,23.8050655168
351,-0.000286102294922,4758.46800684,23.8050655168
352,-0.000247955322266,4753.44852632,23.8036136912
353,-0.000267028808594,4753.44852632,23.8021618616
354,-0.000247955322266,4758.46800684,23.8050655168
355,-0.000247955322266,4758.46800684,23.8007100281
356,-0.000267028808594,4763.48748736,23.8050655168
357,-0.000267028808594,4763.48748736,23.8021618616
358,-0.000286102294922,4768.50696788,23.8036136912
359,-0.000267028808594,4768.50696788,23.8007100281
360,-0.000286102294922,4768.50696788,23.7992581906
361,-0.000247955322266,4773.52644841,23.8050655168
362,-0.000247955322266,4778.54592893,23.8021618616
363,-0.000267028808594,4773.52644841,23.8021618616
364,-0.000267028808594,4783.56540945,23.7978063493
365,-0.000209808349609,4788.58488998,23.7978063493
366,-0.000247955322266,4798.62385102,23.8021618616
367,-0.000247955322266,4793.6043705,23.7978063493
368,-0.000267028808594,4798.62385102,23.7934508016
369,-0.000247955322266,4798.62385102,23.7992581906
370,-0.000247955322266,4808.66281207,23.796354504
371,-0.000247955322266,4798.62385102,23.7992581906
372,-0.000247955322266,4808.66281207,23.7992581906
373,-0.000228881835938,4818.70177311,23.7978063493
374,-0.000247955322266,4818.70177311,23.796354504
375,-0.000247955322266,4833.76021468,23.7978063493
376,-0.000247955322266,4833.76021468,23.7978063493
377,-0.000267028808594,4843.79917572,23.7978063493
378,-0.000267028808594,4848.81865625,23.7978063493
379,-0.000286102294922,4848.81865625,23.796354504
380,-0.000247955322266,4858.85761729,23.7949026548
381,-0.000267028808594,4863.87709781,23.7949026548
382,-0.000267028808594,4868.89657834,23.7949026548
383,-0.000267028808594,4868.89657834,23.7949026548
384,-0.000267028808594,4878.93553938,23.7949026548
385,-0.000228881835938,4883.9550199,23.7949026548
386,-0.000209808349609,4888.97450043,23.7934508016
387,-0.000247955322266,4888.97450043,23.7934508016
388,-0.000267028808594,4893.99398095,23.796354504
389,-0.000247955322266,4888.97450043,23.7919989445
390,-0.000267028808594,4899.01346147,23.7919989445
391,-0.000286102294922,4904.03294199,23.7919989445
392,-0.000286102294922,4909.05242252,23.7919989445
393,-0.000247955322266,4914.07190304,23.7949026548
394,-0.000228881835938,4914.07190304,23.7934508016
395,-0.000267028808594,4919.09138356,23.7905470835
396,-0.000247955322266,4919.09138356,23.7934508016
397,-0.000247955322266,4909.05242252,23.7905470835
398,-0.000267028808594,4914.07190304,23.7919989445
399,-0.000209808349609,4919.09138356,23.7905470835
400,-0.000286102294922,4919.09138356,23.7890952185
401,-0.000247955322266,4924.11086409,23.7890952185
402,-0.000267028808594,4924.11086409,23.7890952185
403,-0.000267028808594,4924.11086409,23.7905470835
404,-0.000247955322266,4924.11086409,23.7890952185
405,-0.000247955322266,4924.11086409,23.7919989445
406,-0.000247955322266,4924.11086409,23.7876433496
407,-0.000267028808594,4919.09138356,23.7890952185
408,-0.000286102294922,4929.13034461,23.7890952185
409,-0.000267028808594,4929.13034461,23.7890952185
410,-0.000267028808594,4929.13034461,23.7905470835
411,-0.000267028808594,4924.11086409,23.7905470835
412,-0.000267028808594,4934.14982513,23.7876433496
413,-0.000247955322266,4929.13034461,23.7890952185
414,-0.000247955322266,4934.14982513,23.7876433496
415,-0.000267028808594,4939.16930565,23.7890952185
416,-0.000286102294922,4934.14982513,23.7861914768
417,-0.000286102294922,4949.2082667,23.7876433496
418,-0.000247955322266,4944.18878618,23.7861914768
419,-0.000267028808594,4954.22774722,23.7876433496
420,-0.000247955322266,4949.2082667,23.7876433496
421,-0.000286102294922,4964.26670827,23.7890952185
422,-0.000286102294922,4969.28618879,23.7905470835
423,-0.000209808349609,4969.28618879,23.7876433496
424,-0.000267028808594,4964.26670827,23.7876433496
425,-0.000286102294922,4974.30566931,23.7861914768
426,-0.000267028808594,4979.32514983,23.7876433496
427,-0.000247955322266,4984.34463036,23.7861914768
428,-0.000228881835938,4984.34463036,23.7847396
429,-0.000286102294922,4984.34463036,23.7847396
430,-0.000286102294922,4989.36411088,23.7847396
431,-0.000286102294922,4989.36411088,23.7876433496
432,-0.000286102294922,4989.36411088,23.7861914768
433,-0.000267028808594,4994.3835914,23.7861914768
434,-0.000324249267578,4999.40307192,23.7861914768
435,-0.000247955322266,4994.3835914,23.7861914768
436,-0.00030517578125,4999.40307192,23.7876433496
437,-0.000267028808594,4999.40307192,23.7832877192
438,-0.000286102294922,5004.42255245,23.7847396
439,-0.000228881835938,5009.44203297,23.7861914768
440,-0.000247955322266,5004.42255245,23.7847396
441,-0.000267028808594,5004.42255245,23.7847396
442,-0.000247955322266,5009.44203297,23.7847396
443,-0.000228881835938,5019.48099401,23.7832877192
444,-0.000286102294922,5014.46151349,23.7847396
445,-0.000286102294922,5029.51995506,23.7832877192
446,-0.000286102294922,5024.50047454,23.7832877192
447,-0.000286102294922,5024.50047454,23.7832877192
448,-0.000286102294922,5029.51995506,23.7847396
449,-0.000247955322266,5039.55891611,23.7847396
450,-0.000228881835938,5039.55891611,23.7818358345
451,-0.000247955322266,5049.59787715,23.7847396
452,-0.000247955322266,5039.55891611,23.7832877192
453,-0.00030517578125,5054.61735767,23.7847396
454,-0.000267028808594,5059.6368382,23.7832877192
455,-0.000267028808594,5064.65631872,23.7832877192
456,-0.000247955322266,5074.69527976,23.7847396
457,-0.000286102294922,5069.67579924,23.7832877192
458,-0.000190734863281,5074.69527976,23.7847396
459,-0.000247955322266,5079.71476029,23.7818358345
460,-0.000267028808594,5074.69527976,23.7832877192
461,-0.000228881835938,5079.71476029,23.7847396
462,-0.000228881835938,5079.71476029,23.7803839459
463,-0.000247955322266,5084.73424081,23.7818358345
464,-0.000286102294922,5089.75372133,23.7818358345
465,-0.000286102294922,5099.79268238,23.7818358345
466,-0.000267028808594,5084.73424081,23.7818358345
467,-0.00030517578125,5094.77320185,23.7818358345
468,-0.000247955322266,5109.83164342,23.7832877192
469,-0.000247955322266,5119.87060447,23.7818358345
470,-0.000209808349609,5109.83164342,23.7832877192
471,-0.000209808349609,5114.85112394,23.7789320532
472,-0.000247955322266,5119.87060447,23.7818358345
473,-0.000247955322266,5124.89008499,23.7803839459
474,-0.000267028808594,5129.90956551,23.7803839459
475,-0.000286102294922,5134.92904603,23.7789320532
476,-0.000267028808594,5139.94852656,23.7818358345
477,-0.000267028808594,5149.9874876,23.7789320532
478,-0.000267028808594,5139.94852656,23.7803839459
479,-0.000267028808594,5144.96800708,23.7789320532
480,-0.000247955322266,5149.9874876,23.7789320532
481,-0.000228881835938,5149.9874876,23.7789320532
482,-0.000247955322266,5149.9874876,23.7818358345
483,-0.000267028808594,5160.02644865,23.7774801566
484,-0.000247955322266,5149.9874876,23.7789320532
485,-0.000228881835938,5149.9874876,23.7774801566
486,-0.000267028808594,5160.02644865,23.7789320532
487,-0.000228881835938,5144.96800708,23.7803839459
488,-0.000286102294922,5165.04592917,23.7789320532
489,-0.000267028808594,5165.04592917,23.7789320532
490,-0.00030517578125,5160.02644865,23.7760282561
491,-0.000247955322266,5160.02644865,23.7760282561
492,-0.000267028808594,5170.06540969,23.7789320532
493,-0.000228881835938,5170.06540969,23.7789320532
494,-0.000267028808594,5175.08489022,23.7760282561
495,-0.000267028808594,5180.10437074,23.7760282561
496,-0.000247955322266,5175.08489022,23.7789320532
497,-0.00030517578125,5190.14333178,23.7760282561
498,-0.000286102294922,5195.16281231,23.7760282561
499,-0.000228881835938,5185.12385126,23.7774801566
500,-0.000228881835938,5195.16281231,23.7760282561
501,-0.000247955322266,5195.16281231,23.7745763516
502,-0.000247955322266,5190.14333178,23.7745763516
503,-0.000286102294922,5200.18229283,23.7760282561
504,-0.000247955322266,5210.22125387,23.7745763516
505,-0.000286102294922,5195.16281231,23.7774801566
506,-0.000247955322266,5205.20177335,23.7745763516
507,-0.000286102294922,5210.22125387,23.7716725306
508,-0.000228881835938,5215.2407344,23.7760282561
509,-0.000228881835938,5215.2407344,23.7745763516
510,-0.000228881835938,5225.27969544,23.7760282561
511,-0.000267028808594,5225.27969544,23.7745763516
512,-0.000247955322266,5230.29917596,23.7716725306
513,-0.000267028808594,5230.29917596,23.7745763516
514,-0.000247955322266,5230.29917596,23.7745763516
515,-0.000267028808594,5235.31865649,23.7731244431
516,-0.000228881835938,5235.31865649,23.7731244431
517,-0.000267028808594,5240.33813701,23.7716725306
518,-0.000247955322266,5235.31865649,23.7731244431
519,-0.000267028808594,5235.31865649,23.7716725306
520,-0.000286102294922,5235.31865649,23.7687686937
521,-0.000247955322266,5240.33813701,23.7716725306
522,-0.000286102294922,5240.33813701,23.7716725306
523,-0.000267028808594,5240.33813701,23.7745763516
524,-0.000267028808594,5245.35761753,23.7702206141
525,-0.000286102294922,5255.39657858,23.7731244431
526,-0.000247955322266,5255.39657858,23.7702206141
527,-0.000267028808594,5255.39657858,23.7702206141
528,-0.000228881835938,5250.37709805,23.7716725306
529,-0.000247955322266,5260.4160591,23.7702206141
530,-0.000247955322266,5260.4160591,23.7687686937
531,-0.000267028808594,5270.45502015,23.7673167693
532,-0.000247955322266,5260.4160591,23.7702206141
533,-0.000267028808594,5270.45502015,23.7702206141
534,-0.000228881835938,5280.49398119,23.7716725306
535,-0.000267028808594,5270.45502015,23.7673167693
536,-0.000247955322266,5280.49398119,23.7702206141
537,-0.000267028808594,5280.49398119,23.7687686937
538,-0.000247955322266,5280.49398119,23.7658648409
539,-0.00030517578125,5285.51346171,23.7673167693
540,-0.000267028808594,5295.55242276,23.7673167693
541,-0.000286102294922,5300.57190328,23.7702206141
542,-0.000247955322266,5290.53294224,23.7673167693
543,-0.000247955322266,5290.53294224,23.7673167693
544,-0.000267028808594,5295.55242276,23.7673167693
545,-0.000247955322266,5310.61086433,23.7673167693
546,-0.000286102294922,5295.55242276,23.7702206141
547,-0.000267028808594,5310.61086433,23.7673167693
548,-0.000286102294922,5305.5913838,23.7687686937
549,-0.000267028808594,5315.63034485,23.7673167693
550,-0.000247955322266,5315.63034485,23.7644129085
551,-0.000247955322266,5315.63034485,23.7644129085
552,-0.000247955322266,5315.63034485,23.7644129085
553,-0.000267028808594,5320.64982537,23.7658648409
554,-0.000267028808594,5320.64982537,23.7644129085
555,-0.000267028808594,5315.63034485,23.7658648409
556,-0.000228881835938,5320.64982537,23.7600570873
557,-0.000267028808594,5320.64982537,23.7629609721
