Timestamp,T1 - COM15,T2 - COM15,T3 - COM18,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
08-28-2025-Thu 19-45-43-PM,-6.99336,-6.62477,-5.11645,-4.4124,-5.75342,-4.8817,-4.6471,-5.71983
08-28-2025-Thu 19-45-46-PM,-6.95985,-6.65828,-5.14997,-4.47942,-5.8204,-4.8817,-4.68063,-5.75342
08-28-2025-Thu 19-45-48-PM,-7.06032,-6.62477,-5.1835,-4.47942,-5.8204,-4.8817,-4.68063,-5.78695
08-28-2025-Thu 19-45-51-PM,-7.0939,-6.65828,-5.21696,-4.47942,-5.85393,-4.94884,-4.7141,-5.78695
08-28-2025-Thu 19-45-53-PM,-7.02687,-6.65828,-5.25057,-4.51295,-5.88738,-4.98237,-4.74771,-5.8204
08-28-2025-Thu 19-45-56-PM,-7.06032,-6.72524,-5.25057,-4.54642,-5.88738,-4.98237,-4.74771,-5.85393
08-28-2025-Thu 19-45-58-PM,-7.0939,-6.69181,-5.2841,-4.54642,-5.88738,-4.98237,-4.78117,-5.85393
08-28-2025-Thu 19-46-00-PM,-7.06032,-6.69181,-5.31763,-4.58002,-5.88738,-4.98237,-4.78117,-5.85393
08-28-2025-Thu 19-46-03-PM,-6.99336,-6.65828,-5.31763,-4.58002,-5.92098,-5.01591,-4.81471,-5.88738
08-28-2025-Thu 19-46-05-PM,-7.06032,-6.72524,-5.35116,-4.58002,-5.92098,-5.04937,-4.81471,-5.88738
08-28-2025-Thu 19-46-07-PM,-7.12741,-6.65828,-5.35116,-4.61356,-5.9545,-5.04937,-4.84824,-5.92098
08-28-2025-Thu 19-46-10-PM,-7.12741,-6.72524,-5.35116,-4.61356,-5.9545,-5.08298,-4.84824,-5.92098
08-28-2025-Thu 19-46-13-PM,-7.06032,-6.79234,-5.41822,-4.6471,-5.9545,-5.08298,-4.8817,-5.92098
08-28-2025-Thu 19-46-15-PM,-7.06032,-6.79234,-5.41822,-4.6471,-5.9545,-5.11645,-4.91531,-5.9545
08-28-2025-Thu 19-46-17-PM,-7.12741,-6.69181,-5.41822,-4.68063,-5.98803,-5.11645,-4.91531,-5.98803
08-28-2025-Thu 19-46-22-PM,-7.0939,-6.72524,-5.45168,-4.68063,-6.02154,-5.14997,-4.94884,-5.98803
08-28-2025-Thu 19-46-24-PM,-7.12741,-6.79234,-5.45168,-4.6471,-6.02154,-5.1835,-4.8817,-6.02154
08-28-2025-Thu 19-46-27-PM,-7.02687,-6.79234,-5.48521,-4.68063,-6.02154,-5.1835,-5.01591,-5.78695
08-28-2025-Thu 19-46-29-PM,-7.02687,-6.8258,-5.48521,-4.7141,-5.98803,-5.1835,-4.78117,-5.78695
08-28-2025-Thu 19-46-32-PM,-7.12741,-6.79234,-5.48521,-4.6471,-6.02154,-5.14997,-4.8817,-5.85393
08-28-2025-Thu 19-46-34-PM,-7.0939,-6.72524,-5.45168,-4.68063,-5.98803,-5.1835,-4.74771,-6.02154
08-28-2025-Thu 19-46-36-PM,-7.06032,-6.79234,-5.41822,-4.84824,-6.02154,-5.1835,-4.98237,-5.88738
08-28-2025-Thu 19-46-39-PM,-7.06032,-6.85931,-5.51873,-4.74771,-6.02154,-5.1835,-5.01591,-6.02154
