Cell 1 Current,Cell 1 Voltage,Cell 1 Temp,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temp,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temp,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temp,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-75.9051,0.3,5.912,-68.554,0.0,5.912,-69.5492,0.1,5.912,-69.035,-0.2,5.908,-76.7556,0.0,5.92,-83.386,0.1,5.904,-79.5669,-0.1,5.908,-79.812
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-75.9051,0.0,5.912,-68.586,0.0,5.912,-70.1724,0.0,5.912,-69.068,0.2,5.908,-76.7882,0.0,5.92,-83.973,0.1,5.904,-80.1223,0.1,5.912,-79.828
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-75.9704,0.1,5.912,-68.619,-0.1,5.912,-70.1724,0.3,5.916,-69.833,-0.2,5.908,-76.7882,0.0,5.92,-83.984,0.0,5.904,-80.155,0.1,5.908,-79.877
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.904,-76.0032,0.4,5.908,-68.652,0.1,5.912,-70.2052,0.0,5.912,-69.855,0.0,5.904,-77.5732,-0.1,5.916,-84.017,0.2,5.904,-80.155,0.2,5.912,-80.465
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-76.0359,0.0,5.908,-68.718,0.2,5.916,-70.861,0.0,5.912,-69.866,-0.2,5.904,-77.5732,0.1,5.916,-84.038,0.2,5.908,-80.1877,0.0,5.908,-80.498
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.908,-77.0827,0.2,5.912,-68.75,0.0,5.916,-70.861,0.0,5.912,-69.899,0.1,5.904,-77.6059,0.1,5.92,-84.071,0.4,5.908,-80.1877,0.2,5.908,-80.498
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.908,-77.0827,0.4,5.912,-68.794,0.1,5.916,-70.8937,0.2,5.912,-70.008,-0.1,5.904,-77.6386,0.0,5.92,-84.093,-0.1,5.908,-80.8082,0.1,5.908,-80.514
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-77.1153,0.2,5.908,-69.417,0.2,5.916,-70.9266,0.2,5.916,-70.052,0.0,5.908,-78.3252,-0.1,5.92,-84.875,0.0,5.908,-80.8082,0.1,5.908,-80.547
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-77.1481,0.2,5.912,-69.396,-0.1,5.912,-70.9266,-0.1,5.912,-70.052,-0.3,5.904,-78.3578,0.0,5.916,-84.897,0.3,5.904,-81.4611,0.0,5.912,-81.184
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-77.1481,0.0,5.908,-69.472,0.0,5.916,-71.5822,0.3,5.912,-70.292,-0.2,5.904,-78.3905,-0.1,5.924,-84.93,-0.1,5.904,-81.5263,0.0,5.908,-81.2
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-77.1481,0.0,5.908,-69.472,0.0,5.916,-71.615,0.4,5.916,-70.314,-0.1,5.904,-78.4231,-0.2,5.916,-84.941,0.0,5.908,-81.5917,0.1,5.912,-81.706
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-77.2135,0.2,5.908,-69.461,0.1,5.912,-71.6478,-0.1,5.912,-70.336,0.0,5.904,-78.4231,-0.1,5.92,-84.962,-0.1,5.908,-81.6243,0.1,5.912,-81.755
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-77.2135,0.0,5.912,-69.516,0.0,5.916,-71.6478,-0.1,5.912,-70.325,0.0,5.904,-79.2401,0.0,5.92,-85.82,0.0,5.904,-83.0928,0.0,5.908,-81.82
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-77.7693,0.1,5.912,-69.571,0.0,5.916,-71.7461,0.1,5.912,-71.484,0.0,5.904,-79.2729,0.0,5.916,-85.853,-0.1,5.908,-83.158,0.2,5.912,-81.853
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-77.7693,0.3,5.912,-69.571,0.0,5.916,-71.7789,-0.1,5.916,-71.505,0.1,5.904,-79.6976,-0.1,5.92,-85.907,-0.1,5.904,-83.1907,0.0,5.908,-83.288
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-77.8021,0.2,5.916,-70.27,0.0,5.912,-71.7789,0.0,5.908,-72.128,0.0,5.908,-79.763,0.1,5.916,-85.962,0.0,5.904,-83.2234,0.1,5.908,-83.337
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-77.8021,0.2,5.912,-70.292,0.0,5.912,-71.9755,0.1,5.916,-72.15,-0.1,5.904,-79.7956,0.1,5.92,-85.994,-0.2,5.908,-83.9409,0.2,5.908,-83.37
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-77.8348,0.2,5.912,-70.303,0.0,5.916,-71.9755,0.1,5.912,-72.183,-0.2,5.904,-79.8283,0.1,5.92,-86.038,-0.1,5.908,-83.9734,0.1,5.908,-83.403
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.908,-78.1617,0.0,5.916,-70.992,0.0,5.916,-72.0083,0.0,5.908,-72.226,-0.5,5.904,-81.102,0.1,5.916,-86.602,0.3,5.908,-83.9734,-0.1,5.912,-84.153
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-78.1944,0.1,5.912,-71.024,-0.2,5.916,-71.9755,-0.2,5.912,-72.215,-0.1,5.904,-81.1347,-0.1,5.916,-86.635,-0.1,5.904,-84.5604,0.0,5.912,-84.185
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.908,-78.1944,0.2,5.916,-71.057,0.0,5.916,-73.1877,0.1,5.912,-73.275,-0.1,5.904,-81.1673,-0.1,5.92,-86.657,0.0,5.904,-84.593,0.4,5.912,-84.202
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.904,-78.1944,0.2,5.916,-71.068,-0.1,5.916,-73.2533,0.0,5.916,-73.275,0.0,5.904,-81.1999,-0.1,5.92,-86.7,0.0,5.908,-84.6255,0.2,5.912,-84.805
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-78.2271,0.0,5.916,-71.079,-0.1,5.916,-73.9084,0.1,5.916,-73.286,-0.3,5.904,-81.9181,-0.1,5.92,-86.744,0.0,5.904,-85.1471,-0.2,5.912,-84.837
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-78.2271,0.2,5.916,-71.811,0.0,5.916,-73.9738,0.3,5.912,-73.329,-0.4,5.904,-81.9508,0.2,5.92,-86.787,0.0,5.908,-85.1471,-0.2,5.912,-84.886
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-78.2271,0.3,5.916,-71.833,-0.3,5.912,-74.0064,0.3,5.912,-73.373,-0.2,5.904,-82.016,0.3,5.92,-86.83,0.0,5.904,-85.1797,-0.1,5.912,-85.424
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-78.2597,0.1,5.912,-71.844,0.0,5.912,-74.0393,0.4,5.912,-73.362,-0.1,5.904,-82.7013,0.1,5.92,-86.83,-0.1,5.908,-85.2123,0.3,5.912,-85.44
,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.904,-78.2597,0.0,5.912,-71.844,-0.1,5.912,-74.0393,0.1,5.912,-73.384,-0.1,5.908,-82.6686,-0.1,5.916,-86.885,-0.2,5.908,-85.2449,0.1,5.912,-85.457
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.908,-78.6847,0.0,5.912,-71.964,0.3,5.916,-75.1196,-0.2,5.912,-73.438,0.0,5.904,-82.7339,0.1,5.92,-86.939,0.1,5.904,-85.2449,0.1,5.912,-85.489
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-78.6847,0.0,5.916,-71.964,0.2,5.912,-75.1196,0.0,5.912,-74.05,-0.1,5.908,-83.3538,-0.2,5.92,-86.972,0.0,5.908,-85.8967,-0.1,5.908,-85.522
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-78.7173,0.3,5.916,-71.975,-0.1,5.916,-75.1523,0.0,5.912,-74.072,-0.2,5.908,-83.3538,0.0,5.92,-87.959,0.1,5.908,-85.8967,0.0,5.908,-85.538
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-78.7173,0.1,5.912,-72.183,0.0,5.916,-75.1851,0.3,5.912,-74.083,-0.2,5.908,-83.3864,0.0,5.916,-87.992,-0.3,5.908,-85.9292,-0.1,5.908,-86.222
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-78.7173,0.2,5.912,-72.205,0.2,5.916,-75.2179,0.0,5.908,-74.137,0.1,5.904,-83.419,-0.2,5.916,-88.003,0.0,5.904,-85.9619,0.1,5.912,-86.239
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.908,-80.3509,0.0,5.912,-72.237,-0.3,5.916,-75.2179,-0.1,5.912,-74.137,-0.3,5.908,-83.4516,0.0,5.92,-88.024,0.1,5.908,-85.9619,0.0,5.912,-86.271
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.908,-80.3835,0.1,5.912,-72.237,0.0,5.916,-75.2179,0.0,5.912,-74.53,-0.2,5.904,-83.4842,0.1,5.92,-88.079,-0.1,5.908,-86.9717,0.0,5.908,-86.288
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-82.114,-0.1,5.916,-73.351,-0.2,5.912,-75.2833,0.0,5.912,-74.508,-0.1,5.908,-84.3322,0.2,5.92,-88.1,0.1,5.904,-87.0368,0.1,5.912,-86.288
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-82.114,0.0,5.916,-73.417,0.1,5.908,-75.8396,0.0,5.912,-74.541,0.0,5.908,-84.3647,0.1,5.916,-88.144,0.1,5.904,-87.1019,0.1,5.912,-87.151
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-82.1466,-0.1,5.916,-74.083,-0.1,5.916,-75.8723,-0.1,5.916,-74.585,-0.2,5.904,-84.3974,0.0,5.92,-88.154,0.1,5.908,-87.1671,-0.1,5.912,-87.2
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-82.1791,0.1,5.912,-74.137,0.1,5.912,-75.8723,0.1,5.912,-74.585,-0.1,5.904,-84.3974,0.2,5.92,-88.198,0.0,5.904,-87.1996,0.1,5.908,-87.265
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-82.2119,-0.2,5.912,-74.148,0.0,5.916,-75.9051,0.0,5.912,-74.628,-0.2,5.904,-84.4625,-0.1,5.92,-88.23,0.1,5.904,-87.2321,0.1,5.912,-87.33
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-82.8317,0.3,5.912,-74.192,-0.1,5.912,-75.9051,-0.1,5.912,-74.617,0.0,5.904,-85.2449,0.2,5.92,-88.241,0.1,5.904,-87.8509,0.1,5.912,-87.362
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-82.8317,-0.2,5.916,-74.224,0.0,5.916,-76.2322,-0.1,5.912,-74.65,-0.3,5.904,-85.2449,0.0,5.916,-89.272,0.0,5.908,-87.8833,-0.1,5.912,-87.395
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-82.8645,0.1,5.916,-75.25,0.1,5.916,-76.265,0.0,5.908,-74.683,-0.3,5.9,-85.3102,0.1,5.916,-89.315,-0.1,5.908,-87.8833,0.1,5.912,-87.997
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-82.8971,0.0,5.912,-75.283,0.0,5.916,-76.2976,0.1,5.912,-75.305,0.0,5.904,-85.3427,-0.2,5.916,-89.369,-0.1,5.904,-87.9485,0.2,5.908,-88.046
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-83.3538,-0.2,5.912,-75.305,0.1,5.912,-76.3304,0.1,5.912,-75.338,-0.2,5.908,-85.3753,0.1,5.916,-89.434,-0.1,5.904,-87.9811,0.1,5.912,-88.046
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-83.3538,-0.1,5.912,-75.326,-0.2,5.916,-76.3304,0.0,5.912,-75.327,0.1,5.904,-85.4404,0.0,5.916,-89.467,0.0,5.908,-88.0461,0.2,5.912,-88.095
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.904,-83.3864,-0.1,5.912,-75.337,0.2,5.916,-76.2976,0.1,5.912,-75.337,-0.1,5.904,-85.9619,0.0,5.92,-89.521,-0.2,5.912,-88.0787,0.3,5.912,-88.144
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.908,-83.3864,0.0,5.916,-75.37,0.1,5.916,-76.3631,0.1,5.912,-75.37,-0.1,5.904,-85.9944,-0.1,5.92,-89.575,-0.1,5.904,-88.1113,0.1,5.908,-88.193
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-83.3864,-0.2,5.916,-75.381,0.0,5.912,-76.3631,0.2,5.912,-76.559,0.1,5.904,-86.0269,0.3,5.916,-89.63,-0.2,5.908,-88.1439,-0.1,5.912,-88.225
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-83.843,0.2,5.912,-75.425,0.0,5.912,-76.3958,0.1,5.912,-76.592,-0.1,5.908,-86.0596,0.0,5.92,-90.183,0.1,5.904,-88.2089,0.1,5.912,-88.258
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-83.843,-0.1,5.908,-76.014,-0.3,5.916,-76.8865,-0.1,5.912,-78.216,-0.3,5.904,-86.1248,-0.1,5.92,-90.237,0.0,5.904,-88.2415,0.1,5.912,-88.29
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-84.4299,0.4,5.912,-76.003,0.0,5.916,-76.9192,0.0,5.912,-78.227,-0.3,5.904,-86.1248,-0.2,5.92,-90.269,0.1,5.908,-89.1852,-0.1,5.912,-88.339
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-84.4952,0.0,5.912,-76.057,-0.1,5.912,-76.9192,-0.1,5.916,-78.248,-0.1,5.908,-86.1899,0.0,5.92,-90.324,-0.2,5.904,-89.2178,0.0,5.912,-88.388
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-84.5604,0.1,5.916,-76.057,-0.3,5.912,-76.9192,-0.4,5.912,-78.27,-0.2,5.904,-86.1899,0.0,5.92,-90.356,-0.1,5.904,-89.2178,0.1,5.912,-89.364
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.908,-84.6255,0.1,5.912,-76.079,0.1,5.912,-76.9518,-0.1,5.912,-78.314,-0.1,5.904,-86.255,-0.1,5.92,-90.41,0.1,5.908,-89.2503,0.0,5.912,-89.397
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-86.3854,0.1,5.912,-76.472,0.0,5.916,-78.3252,-0.1,5.912,-79.011,0.1,5.908,-86.2877,0.0,5.92,-90.486,-0.2,5.904,-89.3154,-0.2,5.912,-89.413
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.908,-86.4179,0.0,5.912,-76.472,-0.1,5.912,-78.3905,-0.1,5.912,-79.033,-0.1,5.904,-86.3528,-0.4,5.916,-90.508,0.1,5.904,-89.3154,0.1,5.916,-89.446
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.908,-86.4505,0.0,5.912,-76.504,0.1,5.912,-80.0243,0.0,5.912,-79.055,0.1,5.904,-87.3299,0.1,5.916,-90.995,0.0,5.904,-89.3478,0.0,5.908,-89.478
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-86.4831,0.2,5.912,-76.537,-0.3,5.916,-80.0569,-0.2,5.912,-79.098,-0.1,5.904,-87.3624,-0.1,5.916,-91.05,0.0,5.908,-89.3804,-0.1,5.908,-89.511
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-87.1996,0.2,5.912,-76.526,-0.3,5.916,-80.0896,-0.1,5.912,-79.708,0.1,5.904,-87.3949,0.0,5.92,-91.082,-0.1,5.904,-89.413,0.3,5.908,-89.543
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-87.1996,0.1,5.912,-76.559,-0.1,5.912,-80.1223,-0.3,5.912,-79.719,-0.2,5.908,-87.3949,-0.3,5.92,-91.125,0.1,5.904,-89.4455,0.1,5.912,-89.576
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-87.2648,0.1,5.916,-76.57,-0.2,5.916,-80.1223,0.0,5.912,-79.741,-0.1,5.904,-87.4276,-0.2,5.92,-91.18,0.2,5.908,-89.4455,0.2,5.912,-89.608
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-87.7857,0.0,5.912,-76.592,-0.1,5.912,-80.7755,0.0,5.912,-79.774,0.0,5.904,-87.4927,0.0,5.92,-91.201,0.1,5.904,-90.714,0.0,5.908,-89.641
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.908,-87.7857,0.0,5.912,-76.603,0.0,5.916,-80.8082,0.2,5.916,-79.784,0.1,5.904,-87.5253,-0.1,5.92,-91.245,0.2,5.904,-90.7464,0.0,5.908,-89.641
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-87.8183,-0.1,5.912,-77.159,-0.1,5.916,-80.8408,-0.1,5.912,-80.503,0.0,5.904,-87.5253,0.0,5.916,-92.003,0.1,5.904,-90.779,0.1,5.912,-90.779
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.904,-88.274,0.0,5.916,-77.159,-0.1,5.912,-80.8734,0.0,5.912,-80.514,-0.2,5.9,-87.5904,-0.1,5.92,-92.09,0.0,5.908,-90.8764,0.1,5.908,-90.828
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-88.3066,0.1,5.912,-77.159,-0.1,5.916,-81.4285,-0.1,5.912,-80.982,-0.4,5.908,-87.5904,0.0,5.92,-92.794,-0.2,5.904,-90.9091,0.0,5.912,-90.876
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-88.3066,0.2,5.916,-77.159,-0.2,5.916,-81.4285,-0.1,5.912,-81.069,-0.1,5.904,-87.623,-0.2,5.92,-92.804,0.0,5.904,-90.9739,0.0,5.908,-90.941
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-88.3066,0.3,5.916,-77.191,-0.1,5.916,-81.4285,-0.3,5.912,-81.069,-0.3,5.904,-88.5344,0.0,5.92,-92.837,0.1,5.904,-91.039,0.1,5.912,-90.99
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-88.3391,0.2,5.912,-78.488,-0.2,5.916,-81.4285,0.1,5.912,-81.113,-0.3,5.904,-88.567,0.0,5.92,-92.859,0.2,5.908,-91.1041,-0.2,5.912,-91.055
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-88.3716,-0.2,5.916,-78.564,0.2,5.916,-81.4938,0.1,5.912,-82.483,0.0,5.904,-88.6321,-0.1,5.92,-92.902,0.2,5.908,-91.6566,0.1,5.912,-91.104
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.904,-88.8274,0.3,5.912,-80.22,-0.1,5.916,-82.0486,0.1,5.912,-82.538,0.0,5.908,-88.6971,0.1,5.92,-92.945,0.2,5.908,-91.7216,0.2,5.912,-91.153
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-88.8598,-0.2,5.912,-80.231,-0.3,5.916,-82.0486,-0.2,5.916,-82.581,-0.2,5.904,-88.7296,0.0,5.916,-94.201,0.1,5.904,-91.7542,0.1,5.912,-91.754
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.904,-88.8598,-0.1,5.916,-80.274,-0.2,5.916,-82.6361,0.0,5.916,-82.625,-0.3,5.904,-88.7622,0.1,5.92,-94.201,-0.1,5.904,-91.7867,0.1,5.908,-91.803
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-88.8598,0.0,5.912,-80.307,-0.1,5.916,-82.7013,0.1,5.912,-83.31,-0.1,5.904,-88.8274,0.0,5.92,-94.233,0.1,5.908,-91.8516,-0.1,5.912,-91.835
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.908,-88.8598,0.3,5.916,-80.307,-0.2,5.916,-82.7339,-0.2,5.912,-83.321,0.0,5.904,-88.8598,-0.1,5.92,-94.244,0.2,5.908,-91.9166,0.3,5.908,-91.884
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.904,-89.8684,0.0,5.912,-80.982,-0.1,5.912,-82.7992,0.1,5.916,-83.375,0.0,5.904,-89.413,-0.1,5.92,-94.266,-0.2,5.904,-91.9816,0.2,5.908,-91.949
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.908,-89.966,-0.2,5.912,-81.014,-0.1,5.916,-84.2994,0.0,5.912,-84.027,-0.1,5.904,-89.4781,0.1,5.92,-94.277,0.2,5.908,-91.9816,0.0,5.912,-91.998
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-90.031,0.2,5.912,-81.025,0.0,5.916,-84.3322,-0.1,5.912,-84.006,0.0,5.904,-89.5106,0.2,5.916,-94.287,-0.1,5.904,-92.469,0.1,5.912,-92.047
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-90.1286,0.2,5.912,-81.091,0.0,5.916,-84.3647,0.1,5.908,-84.06,-0.2,5.904,-89.5757,0.0,5.92,-94.309,0.0,5.908,-92.534,0.0,5.908,-92.079
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-90.161,-0.1,5.912,-81.646,-0.3,5.916,-84.4299,-0.2,5.912,-84.604,-0.1,5.908,-89.5757,0.0,5.92,-94.32,0.0,5.904,-92.5665,-0.1,5.912,-92.599
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-90.2587,-0.1,5.912,-81.635,-0.2,5.916,-85.1145,0.1,5.916,-84.658,-0.1,5.908,-89.6082,0.1,5.92,-94.331,0.2,5.904,-92.5989,0.0,5.908,-92.648
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-91.0065,0.0,5.916,-81.657,-0.3,5.916,-85.1471,-0.1,5.912,-84.636,0.2,5.904,-89.7057,0.2,5.92,-94.45,-0.2,5.904,-92.664,0.1,5.912,-92.696
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-91.0716,0.1,5.912,-81.668,0.1,5.912,-85.1471,0.1,5.916,-84.68,-0.1,5.908,-89.7383,0.1,5.92,-94.461,0.0,5.908,-92.664,-0.1,5.908,-92.729
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-91.1041,0.2,5.912,-81.689,-0.3,5.916,-85.7663,0.1,5.912,-84.701,0.1,5.9,-90.1937,-0.1,5.92,-94.461,0.0,5.908,-92.7289,0.2,5.908,-92.778
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-91.1365,0.1,5.912,-82.266,-0.2,5.916,-85.7663,-0.1,5.912,-84.734,-0.1,5.904,-90.2587,0.1,5.916,-94.482,-0.3,5.908,-93.4435,0.1,5.912,-92.794
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-91.1691,0.1,5.912,-82.255,0.1,5.912,-85.799,-0.3,5.912,-85.473,-0.1,5.904,-90.2913,0.1,5.92,-94.472,-0.1,5.904,-93.5409,0.2,5.912,-92.859
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-91.2016,0.0,5.916,-82.821,0.1,5.916,-86.2877,0.2,5.916,-85.494,-0.1,5.904,-90.3562,0.0,5.92,-94.493,0.1,5.908,-94.1578,0.1,5.912,-93.606
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.912,-91.2341,0.1,5.912,-82.864,-0.2,5.916,-86.3203,0.0,5.912,-85.494,0.1,5.904,-90.3887,0.1,5.92,-94.493,-0.1,5.904,-94.1903,0.0,5.912,-93.703
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-91.299,0.1,5.912,-82.908,-0.1,5.916,-86.3203,-0.4,5.912,-85.516,-0.2,5.904,-90.4213,0.1,5.92,-94.504,0.0,5.904,-94.1903,0.0,5.912,-94.385
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-91.3316,0.1,5.916,-82.962,-0.1,5.916,-86.3528,-0.2,5.912,-85.57,-0.1,5.904,-90.4538,0.1,5.92,-94.515,0.0,5.904,-94.2227,0.0,5.912,-94.417
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-91.3641,0.1,5.912,-84.44,0.0,5.912,-86.3854,0.0,5.912,-86.385,0.0,5.904,-91.2341,0.0,5.92,-94.536,-0.1,5.908,-94.2552,0.0,5.912,-94.417
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.908,-91.3966,-0.1,5.916,-84.451,0.1,5.916,-86.3854,-0.1,5.912,-86.428,0.0,5.904,-91.299,0.0,5.92,-94.547,0.2,5.908,-94.2876,0.1,5.908,-94.45
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-92.3391,-0.2,5.916,-84.484,-0.2,5.916,-87.0042,-0.2,5.908,-86.461,-0.5,5.904,-92.0466,0.1,5.92,-94.558,-0.2,5.904,-95.2938,0.0,5.912,-94.482
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-92.3715,0.1,5.916,-84.571,0.0,5.912,-87.0368,-0.1,5.912,-86.526,0.0,5.908,-92.0466,0.1,5.92,-94.547,0.0,5.908,-95.2938,0.0,5.912,-94.515
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-92.3715,0.1,5.912,-85.255,0.3,5.916,-87.0042,0.1,5.912,-86.559,-0.1,5.904,-92.0791,0.2,5.916,-94.558,-0.2,5.908,-95.3262,0.3,5.912,-95.618
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-92.4365,-0.2,5.912,-85.299,-0.2,5.916,-87.0368,-0.2,5.916,-86.613,-0.1,5.908,-92.1115,0.2,5.92,-94.569,0.0,5.908,-95.3262,0.1,5.912,-95.634
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-92.4365,0.3,5.916,-85.32,-0.2,5.916,-87.0693,0.2,5.912,-87.199,0.1,5.904,-92.1766,-0.1,5.92,-94.569,0.0,5.904,-95.3262,0.1,5.912,-95.651
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-92.469,0.0,5.92,-85.929,0.0,5.912,-87.9485,-0.1,5.908,-87.254,-0.2,5.908,-92.2091,-0.2,5.92,-94.58,0.3,5.908,-95.3262,-0.2,5.912,-95.683
,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.904,-92.5014,-0.1,5.912,-85.95,-0.1,5.916,-88.0136,-0.2,5.912,-87.286,-0.1,5.904,-93.6058,-0.1,5.92,-94.569,0.2,5.904,-95.3262,0.2,5.908,-95.667
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-92.534,0.0,5.912,-86.005,0.2,5.912,-88.1113,0.0,5.912,-87.297,0.0,5.908,-93.6058,-0.2,5.92,-94.58,-0.2,5.908,-95.3262,-0.1,5.912,-95.683
