Cell 1 Current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 3 Current,Cell 3 Voltage,Cell 4 Current,Cell 4 Voltage,Cell 5 Current,Cell 5 Voltage,Cell 6 Current,Cell 6 Voltage,Cell 7 Current,Cell 7 Voltage,Cell 8 Current,Cell 8 Voltage,Cell 9 Current,Cell 9 Voltage,Cell 10 Current,Cell 10 Voltage,Cell 11 Current,Cell 11 Voltage,Cell 12 Current,Cell 12 Voltage,Cell 13 Current,Cell 13 Voltage,Cell 14 Current,Cell 14 Voltage,Cell 15 Current,Cell 15 Voltage,Cell 16 Current,Cell 16 Voltage,Cell 2 Temp,Cell 4 Temp,Cell 6 Temp,Cell 8 Temp,Cell 9 Temp,Cell 11 Temp,Cell 13 Temp,Cell 15 Temp,Timestamp,Cell 1 Temp,Cell 3 Temp,Cell 5 Temp,Cell 7 Temp,Cell 10 Temp,Cell 12 Temp,Cell 14 Temp,Cell 16 Temp
,,,,,,,,,,,,,,,,55.6,5.74,58.8,5.744,68.4,5.74,69.4,5.772,61.8,5.712,77.9,5.756,66.7,5.704,65.2,5.704,-0.855981,0.0193522,1.4627,-1.02379,-3.84226,-2.39979,-0.184562,-1.02379,1114,-2.349,-1.079,0.432,-0.195,-2.366,-0.855,0.085,-1.024
,,,,,,,,,,,,,,,,55.5,5.74,58.6,5.748,68.1,5.744,69.3,5.772,61.7,5.712,77.9,5.756,66.3,5.704,65.3,5.708,-0.822482,-0.0166559,1.29498,-1.25886,-3.77517,-2.26561,-0.419626,-1.05743,1115,-2.299,-1.035,0.286,-0.34,-2.288,-0.901,-0.061,-1.158
,,,,,,,,,,,,,,,,58.9,5.732,60.7,5.736,70.1,5.732,70.5,5.764,64.4,5.7,80.9,5.748,69.2,5.696,67.0,5.696,-2.09782,-1.25886,0.153205,-2.16494,-4.34532,-3.23853,-1.59448,-1.86287,1221,-3.222,-2.198,-0.9,-1.292,-3.227,-2.031,-1.101,-2.014
,,,,,,,,,,,,,,,,58.2,5.736,59.9,5.744,69.2,5.736,69.6,5.764,63.5,5.708,80.0,5.756,67.9,5.7,66.8,5.704,-2.13138,-1.19165,0.120951,-2.29918,-4.4124,-3.17143,-1.62804,-2.13138,1222,-3.272,-2.165,-0.9,-1.437,-3.238,-1.997,-1.213,-2.215
,,,,,,,,,,,,,,,,57.4,5.736,59.4,5.744,68.6,5.736,68.7,5.772,62.5,5.708,78.9,5.756,65.9,5.7,65.8,5.704,-2.09782,-1.15815,-0.0166559,-2.23206,-4.34532,-3.17143,-1.56092,-1.96363,1223,-3.222,-2.142,-0.912,-1.404,-3.205,-1.964,-1.18,-2.098
,,,,,,,,,,,,,,,,57.1,5.736,58.8,5.744,68.0,5.74,68.6,5.772,62.1,5.712,77.9,5.756,65.5,5.704,65.1,5.704,-2.06425,-1.29243,-0.0166559,-2.29918,-4.31178,-3.20491,-1.56092,-1.96363,1224,-3.188,-2.187,-0.957,-1.426,-3.194,-2.019,-1.18,-2.131
,,,,,,,,,,,,,,,,57.3,5.74,59.4,5.744,68.5,5.74,69.2,5.776,63.1,5.716,78.9,5.76,67.1,5.708,65.3,5.712,-2.93663,-2.06425,-0.688109,-2.97018,-5.08298,-4.00997,-2.39979,-2.90308,1306,-4.01,-3.004,-1.717,-2.187,-4.01,-2.825,-1.997,-2.937
,,,,,,,,,,,,,,,,56.2,5.748,58.7,5.748,67.4,5.748,68.0,5.776,61.5,5.716,77.6,5.764,65.9,5.712,64.9,5.712,-2.86945,-2.06425,-0.855981,-3.00373,-5.08298,-4.00997,-2.56758,-3.07077,1307,-3.976,-2.981,-1.829,-2.31,-3.987,-2.881,-2.165,-3.037
,,,,,,,,,,,,,,,,55.6,5.748,58.2,5.752,67.0,5.748,67.5,5.78,61.2,5.72,76.7,5.764,64.4,5.716,63.9,5.712,-2.86945,-2.06425,-0.822482,-3.03716,-5.11645,-4.07706,-2.60114,-2.90308,1308,-3.993,-3.004,-1.829,-2.254,-4.021,-2.914,-2.109,-2.97
,,,,,,,,,,,,,,,,50.5,5.716,54.1,5.724,62.2,5.716,63.7,5.744,56.5,5.692,70.7,5.736,59.7,5.684,58.4,5.688,-3.6075,-2.90308,-1.56092,-3.97644,-6.42372,-5.14997,-3.33918,-4.21109,1347,-5.016,-3.887,-2.601,-3.249,-5.06,-3.797,-3.037,-4.094
,,,,,,,,,,,,,,,,50.3,5.72,54.5,5.728,62.0,5.72,62.5,5.748,56.8,5.696,71.3,5.736,60.2,5.688,58.3,5.688,-4.74771,-3.97644,-2.60114,-5.04937,-7.59641,-6.28965,-4.34532,-5.2841,1403,-6.172,-5.005,-3.641,-4.312,-6.211,-4.87,-4.077,-5.167
,,,,,,,,,,,,,,,,49.9,5.724,54.2,5.728,61.3,5.724,62.2,5.752,56.4,5.696,70.4,5.736,59.9,5.692,56.9,5.696,-5.1835,-4.34532,-2.97018,-5.38461,-7.9314,-6.59125,-4.84824,-5.68636,1427,-6.557,-5.373,-4.055,-4.68,-6.569,-5.262,-4.502,-5.535
,,,,,,,,,,,,,,,,48.8,5.728,52.9,5.732,60.0,5.732,61.2,5.756,54.9,5.704,68.3,5.744,58.0,5.7,56.3,5.7,-5.08298,-4.31178,-2.83597,-5.35116,-7.89782,-6.65828,-4.6471,-5.45168,1428,-6.49,-5.351,-3.932,-4.546,-6.546,-5.206,-4.312,-5.401
,,,,,,,,,,,,,,,,48.2,5.728,52.3,5.736,59.5,5.728,60.5,5.756,53.9,5.7,67.9,5.744,57.4,5.696,55.3,5.7,-5.11645,-4.31178,-2.80241,-5.31763,-7.9314,-6.62477,-4.7141,-5.55219,1429,-6.524,-5.351,-3.943,-4.557,-6.558,-5.217,-4.356,-5.435
,,,,,,,,,,,,,,,,49.9,5.724,52.9,5.732,60.5,5.728,61.2,5.756,56.0,5.7,70.2,5.74,59.7,5.692,57.0,5.696,-5.68636,-4.91531,-3.6075,-6.08859,-8.33334,-7.12741,-5.41822,-5.88738,1475,-7.01,-5.91,-4.647,-5.194,-7.049,-5.82,-4.971,-5.988
,,,,,,,,,,,,,,,,48.7,5.728,52.6,5.732,59.6,5.732,60.5,5.76,54.5,5.704,68.2,5.748,57.6,5.7,55.7,5.7,-5.61931,-4.8817,-3.57395,-6.08859,-8.33334,-7.12741,-5.25057,-6.02154,1476,-6.976,-5.876,-4.569,-5.228,-7.027,-5.753,-4.949,-6.055
,,,,,,,,,,,,,,,,48.0,5.732,51.7,5.736,58.2,5.732,59.9,5.764,53.6,5.708,66.9,5.748,56.7,5.7,54.8,5.704,-5.78695,-4.94884,-3.6075,-6.02154,-8.36685,-7.19437,-5.38461,-5.9545,1477,-7.077,-5.977,-4.647,-5.195,-7.116,-5.843,-4.982,-5.988
,,,,,,,,,,,,,,,,47.1,5.736,51.1,5.74,58.3,5.736,59.8,5.76,52.8,5.712,66.3,5.748,56.2,5.704,54.5,5.704,-5.71983,-4.91531,-3.57395,-6.12211,-8.36685,-7.19437,-5.38461,-6.02154,1478,-7.043,-5.943,-4.625,-5.239,-7.094,-5.831,-4.993,-6.072
,,,,,,,,,,,,,,,,47.2,5.736,50.8,5.74,58.0,5.736,59.4,5.76,52.6,5.712,66.1,5.748,56.5,5.704,54.4,5.704,-5.71983,-4.91531,-3.64105,-5.9545,-8.33334,-7.19437,-5.38461,-5.92098,1479,-7.027,-5.943,-4.647,-5.172,-7.083,-5.831,-4.982,-5.938
,,,,,,,,,,,,,,,,47.1,5.736,50.4,5.74,57.7,5.736,59.2,5.764,52.6,5.716,65.9,5.752,56.5,5.704,54.2,5.708,-5.75342,-4.94884,-3.64105,-6.02154,-8.40027,-7.16086,-5.55219,-5.9545,1480,-7.077,-5.954,-4.714,-5.206,-7.105,-5.887,-5.049,-5.988
,,,,,,,,,,,,,,,,46.8,5.736,51.5,5.736,58.7,5.736,59.1,5.764,54.4,5.708,68.1,5.748,57.8,5.704,54.8,5.708,-7.06032,-6.28965,-4.74771,-7.22781,-10.4427,-9.00314,-6.59125,-7.79744,1541,-8.752,-7.451,-5.876,-6.591,-8.835,-7.295,-6.379,-7.513
,,,,,,,,,,,,,,,,45.7,5.736,50.1,5.744,57.5,5.74,58.2,5.76,53.3,5.712,66.4,5.752,56.5,5.708,53.8,5.712,-6.99336,-6.28965,-4.84824,-7.36192,-10.4427,-8.90258,-6.8258,-7.59641,1542,-8.718,-7.395,-5.988,-6.602,-8.78,-7.339,-6.423,-7.479
,,,,,,,,,,,,,,,,44.1,5.74,49.0,5.744,55.9,5.748,57.1,5.768,51.4,5.716,64.5,5.756,55.3,5.712,51.7,5.716,-7.26139,-6.55766,-4.91531,-7.59641,-10.8778,-9.20401,-7.02687,-7.83094,1550,-9.07,-7.674,-6.167,-6.781,-9.114,-7.596,-6.591,-7.714
,,,,,,,,,,,,,,,,43.8,5.744,48.4,5.748,55.1,5.744,56.8,5.768,50.8,5.72,63.4,5.756,54.3,5.712,51.2,5.716,-7.26139,-6.4907,-5.04937,-7.69693,-10.9112,-9.23743,-6.89275,-7.9984,1551,-9.086,-7.663,-6.144,-6.915,-9.137,-7.54,-6.647,-7.848
,,,,,,,,,,,,,,,,43.2,5.74,47.9,5.752,55.0,5.744,56.5,5.772,50.3,5.72,63.1,5.76,54.2,5.712,50.9,5.716,-7.22781,-6.55766,-4.98237,-7.62991,-10.9112,-9.23743,-6.89275,-8.16591,1552,-9.07,-7.674,-6.144,-6.926,-9.125,-7.563,-6.68,-7.898
,,,,,,,,,,,,,,,,43.3,5.74,47.5,5.748,54.6,5.744,56.3,5.772,50.2,5.716,62.8,5.756,54.0,5.712,51.1,5.716,-7.36192,-6.59125,-4.98237,-7.69693,-10.9782,-9.23743,-7.06032,-7.9314,1553,-9.17,-7.73,-6.211,-6.87,-9.193,-7.63,-6.658,-7.814
,,,,,,,,,,,,,,,,44.2,5.744,48.4,5.748,55.3,5.744,56.5,5.772,51.8,5.716,64.6,5.756,55.3,5.712,51.5,5.716,-7.9649,-7.22781,-5.68636,-8.46734,-11.6809,-9.97408,-7.83094,-8.63476,1580,-9.823,-8.389,-6.915,-7.596,-9.873,-8.344,-7.384,-8.551
,,,,,,,,,,,,,,,,42.7,5.748,46.8,5.752,53.7,5.752,55.2,5.772,49.8,5.724,62.7,5.76,53.7,5.72,50.2,5.72,-7.9984,-7.22781,-5.71983,-8.43383,-11.7144,-10.0076,-7.76394,-8.63476,1581,-9.856,-8.411,-6.904,-7.596,-9.907,-8.333,-7.373,-8.534
,,,,,,,,,,,,,,,,42.5,5.748,46.3,5.756,53.6,5.752,55.0,5.776,49.5,5.724,61.8,5.76,53.3,5.72,49.8,5.724,-8.0989,-7.2949,-5.68636,-8.50084,-11.6809,-10.041,-7.86439,-8.63476,1582,-9.89,-8.478,-6.949,-7.607,-9.94,-8.4,-7.395,-8.568
,,,,,,,,,,,,,,,,42.0,5.752,46.2,5.756,53.5,5.748,54.6,5.776,49.2,5.724,61.8,5.764,53.3,5.72,49.7,5.724,-7.9984,-7.2949,-5.75342,-8.53427,-11.6475,-10.0076,-7.9984,-8.66825,1583,-9.823,-8.434,-7.016,-7.652,-9.885,-8.434,-7.473,-8.601
,,,,,,,,,,,,,,,,43.6,5.748,47.3,5.752,54.2,5.748,54.9,5.768,51.1,5.724,63.2,5.76,53.2,5.716,49.8,5.72,-9.20401,-8.40027,-6.92633,-9.77323,-12.7849,-11.1121,-8.93615,-9.77323,1644,-10.994,-9.572,-8.088,-8.824,-11.034,-9.483,-8.545,-9.773
,,,,,,,,,,,,,,,,42.2,5.748,46.6,5.752,53.2,5.752,54.2,5.772,49.8,5.724,61.8,5.764,51.8,5.724,49.1,5.72,-9.20401,-8.36685,-6.99336,-9.94059,-12.718,-11.179,-9.00314,-9.84021,1645,-10.961,-9.583,-8.121,-8.925,-11.034,-9.516,-8.612,-9.89
,,,,,,,,,,,,,,,,41.3,5.752,45.7,5.756,51.8,5.756,53.5,5.776,48.4,5.728,60.1,5.764,50.7,5.724,48.3,5.728,-9.23743,-8.40027,-6.92633,-9.80672,-12.7849,-11.1456,-9.20401,-9.97408,1646,-11.011,-9.594,-8.177,-8.902,-11.056,-9.583,-8.701,-9.89
,,,,,,,,,,,,,,,,41.0,5.752,45.1,5.76,51.5,5.752,53.1,5.776,48.1,5.732,59.7,5.768,50.7,5.724,47.8,5.728,-9.20401,-8.40027,-6.95985,-9.80672,-12.7849,-11.2125,-9.03663,-9.77323,1647,-10.994,-9.606,-8.132,-8.847,-11.067,-9.55,-8.59,-9.79
,,,,,,,,,,,,,,,,40.7,5.752,44.4,5.76,51.0,5.756,52.5,5.776,47.7,5.732,59.5,5.768,50.6,5.728,47.7,5.732,-9.30449,-8.43383,-7.0939,-9.87369,-12.7849,-11.1121,-9.10361,-10.0076,1648,-11.045,-9.617,-8.21,-8.992,-11.067,-9.55,-8.735,-9.941
,,,,,,,,,,,,,,,,40.6,5.752,44.4,5.76,51.1,5.756,52.6,5.78,47.5,5.732,59.5,5.764,50.5,5.724,47.3,5.728,-9.33797,-8.50084,-7.06032,-9.84021,-12.7849,-11.2125,-9.07004,-10.0076,1649,-11.061,-9.684,-8.21,-8.969,-11.112,-9.594,-8.713,-9.924
,,,,,,,,,,,,,,,,40.4,5.752,44.4,5.76,50.9,5.756,52.6,5.776,47.2,5.732,59.2,5.768,50.3,5.724,47.6,5.728,-9.27099,-8.40027,-7.02687,-9.90704,-12.7849,-11.179,-9.20401,-9.90704,1650,-11.028,-9.617,-8.21,-8.947,-11.078,-9.594,-8.713,-9.907
,,,,,,,,,,,,,,,,40.7,5.752,44.4,5.76,51.1,5.756,52.3,5.78,47.2,5.732,59.2,5.768,50.4,5.724,47.6,5.732,-9.27099,-8.46734,-7.0939,-9.80672,-12.7514,-11.1456,-9.07004,-9.97408,1651,-11.011,-9.628,-8.21,-8.958,-11.056,-9.561,-8.713,-9.89
,,,,,,,,,,,,,,,,40.7,5.752,44.4,5.76,51.0,5.756,52.3,5.776,47.2,5.732,59.3,5.768,50.4,5.724,47.4,5.732,-9.30449,-8.36685,-6.99336,-9.90704,-12.8184,-11.179,-8.86915,-9.94059,1652,-11.061,-9.617,-8.076,-8.947,-11.101,-9.472,-8.601,-9.924
,,,,,,,,,,,,,,,,40.5,5.752,44.4,5.756,51.1,5.76,52.0,5.78,47.3,5.728,59.2,5.764,50.4,5.724,47.6,5.728,-9.30449,-8.53427,-6.99336,-9.90704,-12.7849,-11.2125,-8.96964,-9.97408,1653,-11.045,-9.684,-8.166,-8.958,-11.101,-9.572,-8.646,-9.941
,,,,,,,,,,,,,,,,40.5,5.752,44.3,5.756,51.3,5.756,52.2,5.776,47.3,5.732,59.2,5.768,50.6,5.728,47.5,5.732,-9.27099,-8.50084,-7.02687,-9.84021,-12.7514,-11.2125,-9.17059,-9.73967,1654,-11.011,-9.661,-8.233,-8.869,-11.078,-9.628,-8.646,-9.79
,,,,,,,,,,,,,,,,41.5,5.748,45.3,5.756,51.7,5.752,52.4,5.776,47.9,5.728,60.2,5.768,51.0,5.724,47.6,5.728,-9.60581,-8.73517,-7.32841,-10.2085,-13.019,-11.5137,-9.33797,-9.94059,1671,-11.312,-9.952,-8.467,-9.159,-11.38,-9.862,-8.869,-10.075
,,,,,,,,,,,,,,,,40.8,5.756,43.9,5.76,50.4,5.76,51.6,5.776,47.1,5.732,59.2,5.772,50.3,5.728,47.1,5.732,-9.57225,-8.76874,-7.39536,-10.2085,-13.019,-11.5137,-9.43843,-10.3758,1672,-11.296,-9.952,-8.534,-9.327,-11.368,-9.907,-9.07,-10.292
,,,,,,,,,,,,,,,,40.1,5.756,43.4,5.76,50.2,5.756,51.2,5.776,46.8,5.736,58.7,5.768,50.0,5.732,46.7,5.732,-9.70626,-8.76874,-7.2949,-10.2085,-13.0525,-11.5137,-9.33797,-10.108,1673,-11.379,-9.996,-8.467,-9.204,-11.424,-9.873,-8.914,-10.158
,,,,,,,,,,,,,,,,41.6,5.748,45.0,5.76,51.5,5.752,52.6,5.776,48.1,5.728,59.7,5.764,50.8,5.728,47.2,5.728,-10.108,-9.20401,-7.73036,-10.5432,-13.2866,-11.7478,-9.90704,-10.5765,1698,-11.697,-10.353,-8.947,-9.617,-11.714,-10.286,-9.405,-10.56
,,,,,,,,,,,,,,,,40.2,5.756,43.8,5.764,50.1,5.756,51.1,5.78,46.5,5.732,58.2,5.772,49.3,5.728,46.4,5.732,-9.97408,-9.23743,-7.79744,-10.5432,-13.3534,-11.8148,-9.80672,-10.3423,1699,-11.664,-10.342,-8.947,-9.561,-11.714,-10.286,-9.315,-10.443
,,,,,,,,,,,,,,,,39.9,5.756,43.4,5.764,49.6,5.76,50.4,5.78,46.3,5.736,57.9,5.768,49.0,5.732,46.1,5.736,-10.0076,-9.27099,-7.76394,-10.5432,-13.2197,-11.8148,-9.87369,-10.5765,1700,-11.614,-10.364,-8.97,-9.628,-11.681,-10.32,-9.405,-10.56
,,,,,,,,,,,,,,,,39.9,5.756,43.4,5.76,49.2,5.76,50.5,5.78,46.2,5.736,57.4,5.768,49.2,5.732,45.9,5.732,-10.0745,-9.20401,-7.79744,-10.6101,-13.32,-11.8817,-9.80672,-10.4762,1701,-11.697,-10.387,-8.936,-9.628,-11.759,-10.297,-9.36,-10.543
,,,,,,,,,,,,,,,,39.8,5.756,43.2,5.764,49.2,5.76,50.6,5.78,46.1,5.74,57.6,5.772,48.8,5.728,46.2,5.736,-10.041,-9.23743,-7.83094,-10.5432,-13.2866,-11.8148,-9.77323,-10.677,1702,-11.664,-10.364,-8.947,-9.684,-11.714,-10.275,-9.427,-10.61
,,,,,,,,,,,,,,,,40.5,5.756,43.5,5.76,50.0,5.756,50.5,5.78,46.3,5.736,58.0,5.768,49.5,5.728,46.1,5.732,-10.1415,-9.37146,-7.9649,-10.7439,-13.32,-11.982,-9.94059,-10.6435,1712,-11.731,-10.498,-9.092,-9.784,-11.814,-10.431,-9.516,-10.694
,,,,,,,,,,,,,,,,39.7,5.756,42.9,5.764,49.4,5.76,50.2,5.78,45.7,5.736,57.3,5.768,48.8,5.728,45.9,5.736,-10.175,-9.40487,-7.9649,-10.7774,-13.4203,-11.8817,-9.94059,-10.677,1713,-11.798,-10.487,-9.103,-9.806,-11.826,-10.409,-9.527,-10.727
,,,,,,,,,,,,,,,,39.5,5.76,43.1,5.764,49.2,5.764,49.8,5.78,45.5,5.74,57.3,5.772,49.0,5.732,45.8,5.736,-10.2085,-9.40487,-7.9649,-10.7105,-13.3869,-11.982,-10.0076,-10.6435,1714,-11.798,-10.532,-9.126,-9.773,-11.859,-10.465,-9.539,-10.677
,,,,,,,,,,,,,,,,39.7,5.76,43.0,5.764,49.6,5.76,50.0,5.78,45.6,5.736,57.2,5.772,48.7,5.736,45.9,5.736,-10.2753,-9.33797,-7.89782,-10.677,-13.4203,-11.982,-9.87369,-10.7774,1715,-11.848,-10.532,-9.036,-9.784,-11.893,-10.398,-9.516,-10.727
,,,,,,,,,,,,,,,,39.7,5.76,42.9,5.768,49.0,5.76,50.0,5.784,45.9,5.736,56.8,5.772,48.8,5.732,45.9,5.736,-10.175,-9.40487,-7.9649,-10.7439,-13.3534,-11.9486,-10.175,-10.9447,1716,-11.764,-10.509,-9.182,-9.885,-11.826,-10.509,-9.695,-10.844
,,,,,,,,,,,,,,,,41.6,5.752,44.7,5.76,50.8,5.752,51.6,5.776,47.8,5.728,58.7,5.764,50.3,5.728,46.8,5.728,-10.9112,-9.97408,-8.70175,-11.4132,-13.7547,-12.4169,-10.6435,-11.2125,1762,-12.333,-11.101,-9.773,-10.442,-12.361,-11.011,-10.186,-11.313
,,,,,,,,,,,,,,,,40.2,5.756,43.6,5.764,49.7,5.756,50.7,5.78,46.3,5.732,57.1,5.772,48.8,5.728,46.0,5.732,-10.8444,-10.0076,-8.76874,-11.3798,-13.7547,-12.4169,-10.5432,-11.2458,1763,-12.3,-11.09,-9.773,-10.465,-12.339,-10.989,-10.186,-11.313
,,,,,,,,,,,,,,,,39.9,5.756,43.0,5.764,48.8,5.76,50.0,5.784,45.2,5.74,56.7,5.772,48.3,5.732,45.5,5.736,-10.8444,-9.97408,-8.63476,-11.4132,-13.7547,-12.4169,-10.677,-11.0785,1764,-12.3,-11.078,-9.762,-10.375,-12.339,-11.023,-10.13,-11.246
,,,,,,,,,,,,,,,,38.3,5.756,43.0,5.764,49.3,5.76,49.8,5.784,46.0,5.736,57.0,5.772,48.5,5.732,45.3,5.736,-11.4802,-10.8109,-9.20401,-11.982,-15.1254,-13.6544,-11.3798,-12.2831,1794,-13.303,-11.982,-10.465,-11.156,-13.42,-11.948,-10.956,-12.133
,,,,,,,,,,,,,,,,37.0,5.764,41.5,5.768,47.2,5.764,48.5,5.784,44.4,5.744,55.3,5.776,46.9,5.736,44.1,5.74,-11.5471,-10.7439,-9.23743,-11.982,-15.1588,-13.6878,-11.4132,-12.35,1795,-13.353,-11.993,-10.465,-11.19,-13.465,-11.948,-11.0,-12.166
,,,,,,,,,,,,,,,,36.6,5.764,40.9,5.768,47.1,5.768,48.0,5.788,43.8,5.744,54.9,5.776,46.4,5.736,43.9,5.74,-11.5471,-10.7774,-9.23743,-12.1159,-15.2925,-13.7547,-11.2125,-12.35,1796,-13.42,-12.026,-10.409,-11.234,-13.531,-11.915,-10.933,-12.233
,,,,,,,,,,,,,,,,36.7,5.76,41.1,5.768,47.0,5.768,48.2,5.784,44.5,5.744,55.4,5.78,46.7,5.74,43.7,5.74,-12.1828,-11.5805,-9.94059,-12.7849,-16.4955,-14.5572,-12.2496,-13.1528,1818,-14.339,-12.774,-11.257,-11.959,-14.412,-12.796,-11.781,-12.969
,,,,,,,,,,,,,,,,35.4,5.768,39.8,5.772,45.6,5.768,46.8,5.788,43.2,5.748,54.0,5.776,45.1,5.74,42.3,5.744,-12.2831,-11.5137,-9.97408,-12.8184,-16.4955,-14.5905,-12.1493,-13.32,1819,-14.389,-12.796,-11.212,-12.037,-14.456,-12.751,-11.814,-13.069
,,,,,,,,,,,,,,,,35.6,5.764,39.5,5.772,45.9,5.768,46.8,5.788,43.1,5.748,53.9,5.78,45.7,5.74,42.3,5.744,-12.6511,-11.8482,-10.3758,-13.1863,-16.8964,-15.0251,-12.4504,-13.5875,1833,-14.774,-13.175,-11.558,-12.383,-14.858,-13.108,-12.138,-13.387
,,,,,,,,,,,,,,,,34.8,5.768,38.5,5.776,45.0,5.772,46.1,5.792,42.2,5.748,52.9,5.784,44.8,5.748,41.7,5.748,-12.6511,-11.8482,-10.4092,-13.32,-16.8964,-14.9583,-12.5841,-13.6544,1834,-14.774,-13.153,-11.614,-12.461,-14.835,-13.13,-12.216,-13.487
,,,,,,,,,,,,,,,,35.8,5.764,39.7,5.772,45.5,5.768,46.5,5.788,43.5,5.74,53.6,5.78,45.2,5.744,41.9,5.744,-13.9554,-13.0858,-11.7144,-14.7243,-17.9652,-16.1279,-13.9554,-15.0251,1902,-15.96,-14.39,-12.919,-13.821,-16.016,-14.39,-13.565,-14.875
,,,,,,,,,,,,,,,,34.6,5.772,38.6,5.776,44.3,5.772,45.6,5.792,41.7,5.752,51.6,5.784,43.8,5.748,40.2,5.748,-13.9219,-13.0858,-11.6809,-14.7576,-17.9652,-16.1614,-14.0222,-14.858,1903,-15.944,-14.39,-12.93,-13.765,-16.016,-14.423,-13.52,-14.808
,,,,,,,,,,,,,,,,34.1,5.772,37.8,5.78,43.2,5.776,45.2,5.796,40.8,5.756,50.7,5.784,43.2,5.752,39.9,5.756,-13.9219,-13.1194,-11.6809,-14.7243,-17.9317,-16.1279,-13.9888,-15.0251,1904,-15.927,-14.39,-12.93,-13.81,-15.994,-14.412,-13.565,-14.875
,,,,,,,,,,,,,,,,33.7,5.776,37.6,5.784,43.0,5.776,44.3,5.792,40.6,5.756,50.2,5.788,42.1,5.752,39.6,5.752,-13.9888,-13.1528,-11.6475,-14.6908,-17.9652,-16.1948,-14.0556,-14.9583,1905,-15.977,-14.445,-12.952,-13.766,-16.05,-14.468,-13.554,-14.825
,,,,,,,,,,,,,,,,34.0,5.772,37.6,5.78,43.3,5.776,44.4,5.796,40.9,5.752,50.6,5.788,42.6,5.748,38.4,5.756,-14.089,-13.3534,-11.982,-14.8914,-18.1321,-16.3618,-14.1225,-15.0919,1921,-16.111,-14.601,-13.153,-13.988,-16.194,-14.613,-13.732,-14.992
,,,,,,,,,,,,,,,,33.0,5.776,36.4,5.78,42.3,5.78,43.5,5.796,39.7,5.752,49.7,5.788,41.9,5.752,38.0,5.752,-14.089,-13.3869,-12.0155,-14.9248,-18.1321,-16.3618,-14.39,-14.9583,1922,-16.111,-14.613,-13.264,-13.966,-16.194,-14.713,-13.788,-14.942
,,,,,,,,,,,,,,,,33.0,5.776,36.5,5.78,42.3,5.776,43.6,5.796,39.8,5.752,49.4,5.788,41.6,5.756,38.7,5.756,-14.1225,-13.3869,-12.049,-15.0919,-18.1321,-16.3618,-14.2562,-15.1254,1923,-16.127,-14.624,-13.231,-14.089,-16.205,-14.668,-13.81,-15.109
,,,,,,,,,,,,,,,,33.4,5.772,36.4,5.776,42.0,5.78,43.0,5.796,39.9,5.76,49.5,5.788,41.6,5.752,38.7,5.756,-14.1225,-13.3869,-12.0155,-15.1254,-18.1655,-16.3952,-14.2228,-15.0251,1924,-16.144,-14.635,-13.208,-14.055,-16.228,-14.668,-13.754,-15.075
,,,,,,,,,,,,,,,,33.3,5.776,36.4,5.784,42.1,5.776,43.4,5.796,39.5,5.752,49.4,5.788,41.4,5.752,38.7,5.752,-14.156,-13.4203,-12.0155,-14.9583,-18.1655,-16.3952,-14.2897,-15.1254,1925,-16.161,-14.657,-13.242,-14.033,-16.239,-14.702,-13.81,-15.042
,,,,,,,,,,,,,,,,33.3,5.776,36.4,5.776,42.4,5.78,43.1,5.8,39.7,5.756,49.3,5.788,41.9,5.752,38.7,5.756,-14.089,-13.32,-11.9486,-14.9583,-18.1655,-16.3952,-14.2228,-15.2257,1926,-16.127,-14.601,-13.164,-14.044,-16.217,-14.646,-13.799,-15.092
,,,,,,,,,,,,,,,,33.2,5.776,36.3,5.78,42.4,5.776,43.5,5.796,39.5,5.752,49.5,5.792,41.9,5.756,38.8,5.752,-14.1894,-13.4203,-12.0155,-15.0919,-18.1989,-16.4286,-14.3231,-15.1922,1927,-16.194,-14.679,-13.253,-14.1,-16.272,-14.724,-13.844,-15.142
,,,,,,,,,,,,,,,,34.6,5.772,38.0,5.776,42.9,5.776,44.3,5.796,41.0,5.756,50.6,5.784,43.2,5.752,37.5,5.752,-14.3565,-13.9554,-12.7849,-15.6602,-18.5328,-16.8964,-14.7576,-15.4261,1960,-16.445,-15.069,-13.833,-14.624,-16.595,-15.203,-14.323,-15.543
,,,,,,,,,,,,,,,,33.3,5.772,36.4,5.78,41.9,5.78,43.2,5.796,39.7,5.76,49.2,5.792,42.0,5.752,36.3,5.756,-14.39,-14.0222,-12.6511,-15.493,-18.4994,-16.8964,-14.6908,-15.5932,1961,-16.445,-15.103,-13.788,-14.579,-16.595,-15.203,-14.312,-15.543
,,,,,,,,,,,,,,,,32.5,5.78,35.9,5.78,41.5,5.78,42.4,5.796,39.3,5.756,48.6,5.792,41.5,5.756,37.2,5.76,-14.39,-13.9888,-12.6845,-15.6267,-18.4994,-16.9297,-14.8914,-15.5932,1962,-16.445,-15.103,-13.855,-14.635,-16.606,-15.27,-14.39,-15.61
,,,,,,,,,,,,,,,,32.9,5.776,35.9,5.78,41.3,5.78,42.4,5.8,39.1,5.76,48.4,5.792,41.3,5.76,37.0,5.76,-14.3565,-13.9554,-12.6176,-15.6267,-18.5328,-16.9297,-14.8914,-15.5932,1963,-16.445,-15.081,-13.821,-14.612,-16.606,-15.259,-14.367,-15.61
