Cell 1 Current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 3 Current,Cell 3 Voltage,Cell 4 Current,Cell 4 Voltage,Cell 5 Current,Cell 5 Voltage,Cell 6 Current,Cell 6 Voltage,Cell 7 Current,Cell 7 Voltage,Cell 8 Current,Cell 8 Voltage,Cell 9 Current,Cell 9 Voltage,Cell 10 Current,Cell 10 Voltage,Cell 11 Current,Cell 11 Voltage,Cell 12 Current,Cell 12 Voltage,Cell 13 Current,Cell 13 Voltage,Cell 14 Current,Cell 14 Voltage,Cell 15 Current,Cell 15 Voltage,Cell 16 Current,Cell 16 Voltage,Cell 2 Temp,Cell 4 Temp,Cell 6 Temp,Cell 8 Temp,Cell 9 Temp,Cell 11 Temp,Cell 13 Temp,Cell 15 Temp,Timestamp,Cell 1 Temp,Cell 3 Temp,Cell 5 Temp,Cell 7 Temp,Cell 10 Temp,Cell 12 Temp,Cell 14 Temp,Cell 16 Temp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.78117,-3.94289,-2.6347,-5.08298,-7.59641,-6.28965,-4.54642,-5.31763,1406,-6.189,-5.005,-3.708,-4.345,-6.222,-4.926,-4.166,-5.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.78117,-3.94289,-2.6347,-5.08298,-7.59641,-6.32317,-4.54642,-5.31763,1407,-6.189,-5.016,-3.708,-4.345,-6.234,-4.937,-4.166,-5.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.74771,-4.00997,-2.6347,-5.08298,-7.62991,-6.35669,-4.54642,-5.35116,1408,-6.189,-5.038,-3.73,-4.356,-6.245,-4.971,-4.177,-5.217
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.74771,-4.04345,-2.6347,-5.11645,-7.62991,-6.35669,-4.54642,-5.35116,1409,-6.189,-5.049,-3.742,-4.367,-6.245,-4.982,-4.177,-5.234
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.81471,-4.07706,-2.66825,-5.11645,-7.62991,-6.35669,-4.58002,-5.38461,1410,-6.222,-5.083,-3.775,-4.39,-6.267,-5.005,-4.211,-5.251
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.91531,-4.04345,-2.66825,-5.14997,-7.66343,-6.39014,-4.58002,-5.41822,1411,-6.289,-5.116,-3.764,-4.412,-6.323,-5.005,-4.222,-5.284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.84824,-4.07706,-2.70167,-5.14997,-7.69693,-6.39014,-4.61356,-5.41822,1412,-6.273,-5.105,-3.797,-4.423,-6.312,-5.027,-4.244,-5.284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.81471,-4.11053,-2.70167,-5.1835,-7.69693,-6.42372,-4.61356,-5.41822,1413,-6.256,-5.116,-3.809,-4.434,-6.312,-5.049,-4.244,-5.301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8817,-4.07706,-2.70167,-5.1835,-7.73036,-6.42372,-4.6471,-5.41822,1414,-6.306,-5.127,-3.809,-4.434,-6.345,-5.049,-4.256,-5.301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.91531,-4.07706,-2.7353,-5.21696,-7.73036,-6.42372,-4.6471,-5.48521,1415,-6.323,-5.139,-3.82,-4.479,-6.356,-5.049,-4.289,-5.351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8817,-4.11053,-2.76885,-5.1835,-7.73036,-6.45724,-4.6471,-5.45168,1416,-6.306,-5.15,-3.842,-4.468,-6.356,-5.072,-4.289,-5.318
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.84824,-4.14408,-2.76885,-5.25057,-7.76394,-6.45724,-4.7141,-5.48521,1417,-6.306,-5.15,-3.876,-4.502,-6.356,-5.105,-4.323,-5.368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.98237,-4.14408,-2.80241,-5.2841,-7.79744,-6.45724,-4.68063,-5.51873,1418,-6.39,-5.195,-3.876,-4.535,-6.412,-5.094,-4.334,-5.401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.94884,-4.11053,-2.83597,-5.2841,-7.79744,-6.4907,-4.7141,-5.51873,1419,-6.373,-5.183,-3.887,-4.546,-6.412,-5.105,-4.356,-5.401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.04937,-4.11053,-2.83597,-5.31763,-7.83094,-6.4907,-4.74771,-5.51873,1420,-6.44,-5.217,-3.898,-4.557,-6.457,-5.116,-4.367,-5.418
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.98237,-4.17762,-2.83597,-5.31763,-7.83094,-6.52422,-4.78117,-5.55219,1421,-6.407,-5.228,-3.932,-4.569,-6.446,-5.161,-4.39,-5.435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.91531,-4.24471,-2.86945,-5.31763,-7.83094,-6.55766,-4.78117,-5.58579,1422,-6.373,-5.239,-3.965,-4.591,-6.435,-5.195,-4.412,-5.452
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.04937,-4.24471,-2.90308,-5.35116,-7.86439,-6.55766,-4.78117,-5.58579,1423,-6.457,-5.284,-3.976,-4.613,-6.49,-5.195,-4.423,-5.468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.14997,-4.27824,-2.86945,-5.38461,-7.86439,-6.59125,-4.81471,-5.58579,1424,-6.507,-5.34,-3.987,-4.613,-6.535,-5.228,-4.423,-5.485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.11645,-4.21109,-2.90308,-5.38461,-7.89782,-6.59125,-4.81471,-5.58579,1425,-6.507,-5.306,-3.976,-4.624,-6.535,-5.206,-4.435,-5.485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.08298,-4.31178,-2.93663,-5.38461,-7.89782,-6.59125,-4.84824,-5.61931,1426,-6.49,-5.329,-4.032,-4.647,-6.524,-5.25,-4.468,-5.502
,,,,,,,,,,,,,,,,49.9,5.724,54.2,5.728,61.3,5.724,62.2,5.752,56.4,5.696,70.4,5.736,59.9,5.692,56.9,5.696,-5.1835,-4.34532,-2.97018,-5.38461,-7.9314,-6.59125,-4.84824,-5.68636,1427,-6.557,-5.373,-4.055,-4.68,-6.569,-5.262,-4.502,-5.535
,,,,,,,,,,,,,,,,48.8,5.728,52.9,5.732,60.0,5.732,61.2,5.756,54.9,5.704,68.3,5.744,58.0,5.7,56.3,5.7,-5.08298,-4.31178,-2.83597,-5.35116,-7.89782,-6.65828,-4.6471,-5.45168,1428,-6.49,-5.351,-3.932,-4.546,-6.546,-5.206,-4.312,-5.401
,,,,,,,,,,,,,,,,48.2,5.728,52.3,5.736,59.5,5.728,60.5,5.756,53.9,5.7,67.9,5.744,57.4,5.696,55.3,5.7,-5.11645,-4.31178,-2.80241,-5.31763,-7.9314,-6.62477,-4.7141,-5.55219,1429,-6.524,-5.351,-3.943,-4.557,-6.558,-5.217,-4.356,-5.435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.11645,-4.34532,-2.80241,-5.35116,-7.9314,-6.59125,-4.78117,-5.35116,1430,-6.524,-5.351,-3.976,-4.502,-6.546,-5.239,-4.312,-5.351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.04937,-4.37878,-2.90308,-5.45168,-7.89782,-6.69181,-4.8817,-5.68636,1431,-6.474,-5.373,-4.055,-4.68,-6.546,-5.317,-4.49,-5.569
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.14997,-4.37878,-3.00373,-5.48521,-7.9649,-6.62477,-4.91531,-5.68636,1432,-6.557,-5.385,-4.099,-4.725,-6.58,-5.306,-4.535,-5.586
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.14997,-4.34532,-3.00373,-5.51873,-7.9649,-6.69181,-4.94884,-5.68636,1433,-6.557,-5.396,-4.099,-4.736,-6.602,-5.329,-4.546,-5.603
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1835,-4.47942,-3.03716,-5.51873,-7.9984,-6.69181,-4.94884,-5.71983,1434,-6.591,-5.452,-4.155,-4.759,-6.625,-5.373,-4.569,-5.619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.31763,-4.44587,-3.03716,-5.55219,-7.9984,-6.72524,-4.94884,-5.68636,1435,-6.658,-5.496,-4.144,-4.759,-6.68,-5.373,-4.557,-5.619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.21696,-4.31178,-3.03716,-5.55219,-8.03191,-6.72524,-4.98237,-5.71983,1436,-6.624,-5.418,-4.11,-4.77,-6.658,-5.34,-4.58,-5.636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.25057,-4.4124,-3.10433,-5.55219,-8.03191,-6.72524,-5.01591,-5.75342,1437,-6.641,-5.463,-4.178,-4.803,-6.669,-5.385,-4.625,-5.653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2841,-4.47942,-3.10433,-5.58579,-7.9984,-6.75883,-5.01591,-5.71983,1438,-6.641,-5.507,-4.2,-4.803,-6.68,-5.418,-4.613,-5.653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.21696,-4.44587,-3.10433,-5.58579,-7.9984,-6.75883,-5.01591,-5.75342,1439,-6.608,-5.474,-4.189,-4.815,-6.658,-5.407,-4.625,-5.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.31763,-4.4124,-3.10433,-5.58579,-8.03191,-6.72524,-5.04937,-5.78695,1440,-6.675,-5.485,-4.189,-4.826,-6.692,-5.396,-4.647,-5.686
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2841,-4.37878,-3.13788,-5.61931,-8.06533,-6.75883,-5.08298,-5.78695,1441,-6.675,-5.474,-4.2,-4.848,-6.703,-5.407,-4.669,-5.703
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.45168,-4.58002,-3.17143,-5.61931,-8.06533,-6.79234,-5.11645,-5.8204,1442,-6.759,-5.608,-4.289,-4.87,-6.77,-5.496,-4.703,-5.72
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2841,-4.51295,-3.17143,-5.65284,-8.06533,-6.75883,-5.11645,-5.8204,1443,-6.675,-5.519,-4.267,-4.882,-6.703,-5.463,-4.703,-5.737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2841,-4.47942,-3.20491,-5.65284,-8.0989,-6.79234,-5.08298,-5.8204,1444,-6.692,-5.519,-4.256,-4.893,-6.725,-5.452,-4.703,-5.737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.31763,-4.47942,-3.20491,-5.68636,-8.0989,-6.8258,-5.11645,-5.85393,1445,-6.708,-5.541,-4.267,-4.915,-6.747,-5.474,-4.725,-5.77
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.31763,-4.58002,-3.20491,-5.71983,-8.0989,-6.8258,-5.11645,-5.85393,1446,-6.708,-5.574,-4.3,-4.926,-6.747,-5.507,-4.725,-5.787
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.31763,-4.54642,-3.20491,-5.71983,-8.1324,-6.85931,-5.11645,-5.85393,1447,-6.725,-5.574,-4.289,-4.926,-6.77,-5.507,-4.725,-5.787
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.45168,-4.54642,-3.20491,-5.71983,-8.1324,-6.85931,-5.14997,-5.85393,1448,-6.792,-5.619,-4.3,-4.926,-6.814,-5.519,-4.736,-5.787
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.41822,-4.54642,-3.27208,-5.75342,-8.1324,-6.85931,-5.14997,-5.88738,1449,-6.775,-5.608,-4.323,-4.971,-6.803,-5.519,-4.77,-5.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.51873,-4.58002,-3.23853,-5.75342,-8.1324,-6.89275,-5.1835,-5.92098,1450,-6.826,-5.664,-4.334,-4.971,-6.848,-5.552,-4.781,-5.837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.45168,-4.58002,-3.27208,-5.78695,-8.1324,-6.89275,-5.1835,-5.88738,1451,-6.792,-5.641,-4.345,-4.982,-6.826,-5.552,-4.781,-5.837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.41822,-4.61356,-3.30563,-5.78695,-8.16591,-6.85931,-5.21696,-5.92098,1452,-6.792,-5.63,-4.379,-5.005,-6.814,-5.563,-4.815,-5.854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.48521,-4.61356,-3.33918,-5.8204,-8.16591,-6.92633,-5.21696,-5.92098,1453,-6.826,-5.675,-4.39,-5.027,-6.859,-5.586,-4.826,-5.871
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.41822,-4.61356,-3.30563,-5.85393,-8.19934,-6.92633,-5.25057,-5.92098,1454,-6.809,-5.653,-4.39,-5.027,-6.848,-5.597,-4.826,-5.887
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.48521,-4.68063,-3.37259,-5.8204,-8.19934,-6.92633,-5.21696,-5.9545,1455,-6.842,-5.697,-4.423,-5.049,-6.87,-5.608,-4.848,-5.887
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.48521,-4.6471,-3.33918,-5.8204,-8.16591,-6.92633,-5.2841,-5.9545,1456,-6.826,-5.686,-4.423,-5.038,-6.859,-5.619,-4.859,-5.887
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.55219,-4.74771,-3.37259,-5.85393,-8.23278,-6.95985,-5.2841,-5.9545,1457,-6.892,-5.753,-4.468,-5.06,-6.915,-5.664,-4.87,-5.904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.51873,-4.74771,-3.37259,-5.85393,-8.23278,-6.95985,-5.2841,-5.98803,1458,-6.876,-5.742,-4.468,-5.072,-6.904,-5.664,-4.882,-5.921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.58579,-4.68063,-3.37259,-5.88738,-8.23278,-6.99336,-5.2841,-5.98803,1459,-6.909,-5.753,-4.446,-5.083,-6.937,-5.653,-4.882,-5.938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.51873,-4.74771,-3.40621,-5.88738,-8.19934,-6.99336,-5.31763,-5.98803,1460,-6.859,-5.753,-4.491,-5.094,-6.904,-5.686,-4.904,-5.938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.61931,-4.7141,-3.43976,-5.88738,-8.23278,-6.99336,-5.35116,-6.02154,1461,-6.926,-5.776,-4.502,-5.116,-6.948,-5.686,-4.937,-5.954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.61931,-4.74771,-3.43976,-5.92098,-8.26635,-6.95985,-5.31763,-6.02154,1462,-6.943,-5.776,-4.502,-5.127,-6.949,-5.675,-4.926,-5.971
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.58579,-4.78117,-3.43976,-5.92098,-8.26635,-7.02687,-5.35116,-6.02154,1463,-6.926,-5.798,-4.524,-5.127,-6.96,-5.72,-4.937,-5.971
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.65284,-4.78117,-3.47332,-5.9545,-8.26635,-7.02687,-5.35116,-6.055,1464,-6.96,-5.82,-4.535,-5.161,-6.982,-5.72,-4.96,-6.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.68636,-4.81471,-3.47332,-5.9545,-8.29984,-7.02687,-5.35116,-6.08859,1465,-6.993,-5.843,-4.546,-5.172,-7.004,-5.731,-4.971,-6.022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.71983,-4.81471,-3.47332,-5.9545,-8.29984,-7.06032,-5.38461,-6.055,1466,-7.01,-5.865,-4.558,-5.161,-7.027,-5.753,-4.971,-6.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.65284,-4.81471,-3.50686,-5.98803,-8.29984,-7.0939,-5.38461,-6.08859,1467,-6.976,-5.854,-4.569,-5.194,-7.016,-5.764,-4.993,-6.038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.68636,-4.84824,-3.50686,-5.98803,-8.29984,-7.0939,-5.41822,-6.08859,1468,-6.993,-5.876,-4.591,-5.194,-7.027,-5.787,-5.005,-6.038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.68636,-4.8817,-3.50686,-5.98803,-8.29984,-7.0939,-5.38461,-6.08859,1469,-6.993,-5.887,-4.591,-5.194,-7.027,-5.787,-4.993,-6.038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.68636,-4.81471,-3.54034,-6.02154,-8.33334,-7.0939,-5.45168,-6.12211,1470,-7.01,-5.865,-4.602,-5.228,-7.038,-5.787,-5.038,-6.072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.78695,-4.94884,-3.57395,-6.02154,-8.33334,-7.0939,-5.41822,-6.12211,1471,-7.06,-5.943,-4.647,-5.239,-7.071,-5.82,-5.038,-6.072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.71983,-4.84824,-3.57395,-6.02154,-8.33334,-7.0939,-5.45168,-6.12211,1472,-7.027,-5.887,-4.625,-5.239,-7.049,-5.798,-5.049,-6.072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.65284,-4.94884,-3.57395,-6.055,-8.36685,-7.0939,-5.45168,-6.12211,1473,-7.01,-5.899,-4.658,-5.25,-7.038,-5.831,-5.049,-6.089
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.71983,-4.91531,-3.6075,-6.055,-8.36685,-7.16086,-5.48521,-6.15557,1474,-7.043,-5.932,-4.669,-5.273,-7.083,-5.854,-5.083,-6.105
,,,,,,,,,,,,,,,,49.9,5.724,52.9,5.732,60.5,5.728,61.2,5.756,56.0,5.7,70.2,5.74,59.7,5.692,57.0,5.696,-5.68636,-4.91531,-3.6075,-6.08859,-8.33334,-7.12741,-5.41822,-5.88738,1475,-7.01,-5.91,-4.647,-5.194,-7.049,-5.82,-4.971,-5.988
,,,,,,,,,,,,,,,,48.7,5.728,52.6,5.732,59.6,5.732,60.5,5.76,54.5,5.704,68.2,5.748,57.6,5.7,55.7,5.7,-5.61931,-4.8817,-3.57395,-6.08859,-8.33334,-7.12741,-5.25057,-6.02154,1476,-6.976,-5.876,-4.569,-5.228,-7.027,-5.753,-4.949,-6.055
,,,,,,,,,,,,,,,,48.0,5.732,51.7,5.736,58.2,5.732,59.9,5.764,53.6,5.708,66.9,5.748,56.7,5.7,54.8,5.704,-5.78695,-4.94884,-3.6075,-6.02154,-8.36685,-7.19437,-5.38461,-5.9545,1477,-7.077,-5.977,-4.647,-5.195,-7.116,-5.843,-4.982,-5.988
,,,,,,,,,,,,,,,,47.1,5.736,51.1,5.74,58.3,5.736,59.8,5.76,52.8,5.712,66.3,5.748,56.2,5.704,54.5,5.704,-5.71983,-4.91531,-3.57395,-6.12211,-8.36685,-7.19437,-5.38461,-6.02154,1478,-7.043,-5.943,-4.625,-5.239,-7.094,-5.831,-4.993,-6.072
,,,,,,,,,,,,,,,,47.2,5.736,50.8,5.74,58.0,5.736,59.4,5.76,52.6,5.712,66.1,5.748,56.5,5.704,54.4,5.704,-5.71983,-4.91531,-3.64105,-5.9545,-8.33334,-7.19437,-5.38461,-5.92098,1479,-7.027,-5.943,-4.647,-5.172,-7.083,-5.831,-4.982,-5.938
,,,,,,,,,,,,,,,,47.1,5.736,50.4,5.74,57.7,5.736,59.2,5.764,52.6,5.716,65.9,5.752,56.5,5.704,54.2,5.708,-5.75342,-4.94884,-3.64105,-6.02154,-8.40027,-7.16086,-5.55219,-5.9545,1480,-7.077,-5.954,-4.714,-5.206,-7.105,-5.887,-5.049,-5.988
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.75342,-4.94884,-3.64105,-6.02154,-8.36685,-7.19437,-5.45168,-6.18908,1481,-7.06,-5.966,-4.681,-5.284,-7.105,-5.865,-5.094,-6.105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.75342,-4.94884,-3.64105,-6.12211,-8.36685,-7.19437,-5.48521,-6.22253,1482,-7.06,-5.966,-4.692,-5.329,-7.105,-5.876,-5.116,-6.172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.88738,-4.98237,-3.6746,-6.12211,-8.36685,-7.22781,-5.55219,-6.22253,1483,-7.127,-6.033,-4.736,-5.34,-7.161,-5.921,-5.15,-6.172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.75342,-4.8817,-3.6746,-6.15557,-8.43383,-7.19437,-5.55219,-6.22253,1484,-7.094,-5.943,-4.703,-5.351,-7.127,-5.876,-5.15,-6.189
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.8204,-4.94884,-3.70801,-6.15557,-8.40027,-7.22781,-5.55219,-6.25613,1485,-7.11,-5.999,-4.736,-5.373,-7.149,-5.91,-5.172,-6.206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.8204,-4.98237,-3.70801,-6.18908,-8.43383,-7.22781,-5.58579,-6.25613,1486,-7.127,-6.01,-4.759,-5.384,-7.161,-5.932,-5.183,-6.223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.78695,-5.01591,-3.70801,-6.18908,-8.43383,-7.26139,-5.58579,-6.25613,1487,-7.11,-6.021,-4.77,-5.384,-7.161,-5.954,-5.183,-6.223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.85393,-4.98237,-3.74163,-6.18908,-8.46734,-7.26139,-5.61931,-6.28965,1488,-7.161,-6.033,-4.781,-5.407,-7.194,-5.954,-5.217,-6.239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.88738,-4.98237,-3.74163,-6.18908,-8.43383,-7.26139,-5.61931,-6.28965,1489,-7.161,-6.044,-4.781,-5.407,-7.194,-5.954,-5.217,-6.239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.88738,-5.04937,-3.74163,-6.18908,-8.50084,-7.26139,-5.61931,-6.28965,1490,-7.194,-6.066,-4.803,-5.407,-7.217,-5.977,-5.217,-6.239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.92098,-5.04937,-3.77517,-6.22253,-8.46734,-7.26139,-5.65284,-6.32317,1491,-7.194,-6.077,-4.826,-5.44,-7.217,-5.988,-5.25,-6.273
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.88738,-5.04937,-3.77517,-6.22253,-8.50084,-7.26139,-5.68636,-6.32317,1492,-7.194,-6.066,-4.837,-5.44,-7.217,-5.999,-5.262,-6.273
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.98803,-5.08298,-3.77517,-6.25613,-8.46734,-7.2949,-5.68636,-6.32317,1493,-7.228,-6.122,-4.848,-5.451,-7.25,-6.021,-5.262,-6.29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.92098,-5.11645,-3.80872,-6.25613,-8.50084,-7.32841,-5.68636,-6.35669,1494,-7.211,-6.122,-4.871,-5.474,-7.25,-6.044,-5.284,-6.306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9545,-5.14997,-3.80872,-6.25613,-8.50084,-7.2949,-5.71983,-6.35669,1495,-7.228,-6.133,-4.893,-5.474,-7.25,-6.055,-5.295,-6.306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9545,-5.14997,-3.80872,-6.28965,-8.53427,-7.32841,-5.71983,-6.35669,1496,-7.244,-6.144,-4.893,-5.485,-7.272,-6.066,-5.295,-6.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.02154,-5.14997,-3.84226,-6.28965,-8.53427,-7.36192,-5.71983,-6.39014,1497,-7.278,-6.178,-4.904,-5.507,-7.306,-6.077,-5.317,-6.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.98803,-5.1835,-3.87573,-6.28965,-8.5677,-7.32841,-5.75342,-6.39014,1498,-7.278,-6.167,-4.938,-5.519,-7.295,-6.088,-5.34,-6.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.98803,-5.1835,-3.84226,-6.32317,-8.53427,-7.36192,-5.75342,-6.42372,1499,-7.261,-6.178,-4.926,-5.53,-7.295,-6.1,-5.34,-6.373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9545,-5.1835,-3.87573,-6.32317,-8.5677,-7.36192,-5.75342,-6.39014,1500,-7.261,-6.167,-4.938,-5.53,-7.295,-6.1,-5.34,-6.357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.98803,-5.14997,-3.90935,-6.35669,-8.5677,-7.36192,-5.78695,-6.42372,1501,-7.278,-6.167,-4.949,-5.563,-7.306,-6.1,-5.373,-6.39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.02154,-5.1835,-3.90935,-6.35669,-8.5677,-7.39536,-5.75342,-6.45724,1502,-7.295,-6.2,-4.949,-5.574,-7.328,-6.111,-5.373,-6.407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.98803,-5.21696,-3.90935,-6.39014,-8.60126,-7.39536,-5.78695,-6.45724,1503,-7.295,-6.2,-4.971,-5.586,-7.328,-6.133,-5.385,-6.424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.12211,-5.2841,-3.94289,-6.39014,-8.63476,-7.39536,-5.8204,-6.45724,1504,-7.378,-6.267,-5.016,-5.597,-7.384,-6.167,-5.407,-6.424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.055,-5.1835,-3.97644,-6.39014,-8.60126,-7.42894,-5.8204,-6.4907,1505,-7.328,-6.222,-4.993,-5.619,-7.362,-6.144,-5.429,-6.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.15557,-5.31763,-3.97644,-6.42372,-8.63476,-7.39536,-5.85393,-6.45724,1506,-7.395,-6.29,-5.049,-5.619,-7.395,-6.189,-5.429,-6.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.08859,-5.1835,-3.97644,-6.45724,-8.63476,-7.42894,-5.85393,-6.4907,1507,-7.362,-6.234,-5.005,-5.641,-7.384,-6.155,-5.44,-6.474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.12211,-5.21696,-4.00997,-6.45724,-8.63476,-7.42894,-5.85393,-6.4907,1508,-7.378,-6.256,-5.027,-5.653,-7.395,-6.167,-5.452,-6.474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.18908,-5.25057,-4.00997,-6.45724,-8.66825,-7.49595,-5.88738,-6.52422,1509,-7.429,-6.312,-5.049,-5.664,-7.451,-6.211,-5.474,-6.491
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.25613,-5.31763,-4.04345,-6.45724,-8.66825,-7.49595,-5.88738,-6.55766,1510,-7.462,-6.357,-5.083,-5.686,-7.473,-6.234,-5.496,-6.507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.22253,-5.2841,-4.07706,-6.4907,-8.83572,-7.66343,-5.9545,-6.62477,1511,-7.529,-6.39,-5.105,-5.731,-7.574,-6.301,-5.552,-6.558
