Cell 1 Current,Cell 1 Voltage,Cell 1 Temp,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temp,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temp,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temp,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,5.812,-5.7534,-0.2,5.86,-70.171,0.1,5.848,-68.5321,0.2,5.856,-67.728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,5.828,-9.4049,0.0,5.86,-72.411,0.2,5.848,-71.6805,-0.1,5.852,-70.746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,5.832,-12.4504,-0.3,5.86,-74.463,0.1,5.852,-71.7789,0.1,5.852,-70.844
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,5.832,-12.6176,-0.2,5.864,-74.54,-0.1,5.848,-74.1048,0.2,5.852,-73.204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,5.832,-15.259,0.1,5.864,-76.362,0.1,5.848,-76.1668,0.0,5.856,-75.365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,5.832,-19.0336,0.0,5.864,-76.427,-0.2,5.848,-76.265,0.2,5.856,-75.447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.844,-26.2363,0.0,5.86,-77.452,-0.2,5.848,-78.0309,0.2,5.856,-77.328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.852,-29.6651,0.2,5.86,-77.496,0.0,5.848,-78.0962,0.0,5.856,-77.393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.848,-32.658,,,,0.0,5.848,-79.0768,0.1,5.856,-78.456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.848,-32.7245,,,,0.3,5.848,-79.1095,-0.1,5.856,-78.505
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.848,-35.5816,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.848,-38.071,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.848,-38.4693,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.848,-40.3265,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.848,-40.426,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.844,-42.2488,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.848,-43.5406,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.844,-43.6732,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.844,-45.2292,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.844,-46.4867,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.848,-49.7932,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.848,-52.2375,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.848,-54.9436,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.848,-56.3287,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.848,-56.8891,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.848,-63.1774,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.848,-63.4076,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.844,-63.4734,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.848,-66.8907,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.848,-68.7946,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.848,-68.9915,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.848,-72.336,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.848,-72.4343,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.848,-74.6286,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.848,-76.5921,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.848,-76.6575,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.848,-78.3252,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.848,-78.3905,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.848,-79.3056,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.848,-79.3383,,,,,,,,,
