"Latest: Time (s)","Latest: Current (A)","Latest: Oxygen Gas (ppm)","Latest: Temperature (°C)"
125,-0.000152587890625,5631.85761777,23.3431722563
126,-0.000152587890625,5636.8770983,23.3460786752
127,-0.000171661376953,5641.89657882,23.3417190396
128,-0.000171661376953,5636.8770983,23.3417190396
129,-0.000152587890625,5646.91605934,23.3431722563
130,-0.000190734863281,5656.95502039,23.3446254682
131,-0.000171661376953,5666.99398143,23.3446254682
132,-0.000171661376953,5687.07190352,23.3431722563
133,-0.000152587890625,5687.07190352,23.3431722563
134,-0.000171661376953,5702.13034509,23.3417190396
135,-0.000152587890625,5717.18878666,23.3402658181
136,-0.000171661376953,5732.24722822,23.3417190396
137,-0.000171661376953,5742.28618927,23.3431722563
138,-0.000152587890625,5757.34463084,23.3460786752
139,-0.000171661376953,5757.34463084,23.3446254682
140,-0.000171661376953,5772.40307241,23.3446254682
141,-0.000228881835938,5782.44203345,23.3460786752
142,-0.000152587890625,5792.4809945,23.3431722563
143,-0.000171661376953,5797.50047502,23.3446254682
144,-0.000152587890625,5802.51995554,23.3431722563
145,-0.000171661376953,5802.51995554,23.3446254682
146,-0.000190734863281,5812.55891659,23.3446254682
147,-0.000171661376953,5822.59787763,23.3417190396
148,-0.000114440917969,5827.61735815,23.3446254682
149,-0.000152587890625,5837.6563192,23.3446254682
150,-0.000152587890625,5847.69528024,23.3446254682
151,-0.000209808349609,5862.75372181,23.3417190396
152,-0.000152587890625,5862.75372181,23.3460786752
153,-0.000152587890625,5862.75372181,23.3460786752
154,-0.000152587890625,5872.79268286,23.3417190396
155,-0.000133514404297,5872.79268286,23.3446254682
156,-0.000133514404297,5877.81216338,23.3460786752
157,-0.000133514404297,5877.81216338,23.3446254682
158,-0.000171661376953,5877.81216338,23.3431722563
159,-0.000171661376953,5892.87060495,23.3460786752
160,-0.000171661376953,5897.89008547,23.3460786752
161,-0.000171661376953,5922.98748808,23.3446254682
162,-0.000171661376953,5928.00696861,23.3446254682
163,-0.000209808349609,5922.98748808,23.3446254682
164,-0.000190734863281,5943.06541017,23.3460786752
165,-0.000152587890625,5953.10437122,23.3475318775
166,-0.000190734863281,5948.0848907,23.3446254682
167,-0.000152587890625,5958.12385174,23.3446254682
168,-0.000133514404297,5958.12385174,23.3446254682
169,-0.000171661376953,5968.16281279,23.3460786752
170,-0.000152587890625,5973.18229331,23.3431722563
171,-0.000152587890625,5983.22125436,23.3417190396
172,-9.53674316406E-05,5998.27969592,23.3460786752
173,-0.000190734863281,6008.31865697,23.3446254682
174,-0.000133514404297,6008.31865697,23.3431722563
175,-0.000190734863281,6018.35761801,23.3431722563
176,-0.000171661376953,6023.37709854,23.3475318775
177,-0.000171661376953,6028.39657906,23.3460786752
178,-0.000171661376953,6038.4355401,23.3431722563
179,-0.000152587890625,6033.41605958,23.3431722563
180,-0.000152587890625,6043.45502063,23.3460786752
181,-0.000171661376953,6058.51346219,23.3431722563
182,-0.000209808349609,6058.51346219,23.3446254682
183,-0.000171661376953,6083.61086481,23.3460786752
184,-0.000171661376953,6073.57190376,23.3475318775
185,-0.000133514404297,6098.66930638,23.3431722563
186,-0.000152587890625,6108.70826742,23.3431722563
187,-0.000171661376953,6118.74722847,23.3446254682
188,-0.000171661376953,6128.78618951,23.3431722563
189,-0.000171661376953,6138.82515056,23.3446254682
190,-0.000171661376953,6153.88359212,23.3460786752
191,-0.000171661376953,6163.92255317,23.3446254682
192,-0.000152587890625,6158.90307265,23.3460786752
193,-0.000152587890625,6173.96151421,23.3446254682
194,-0.000171661376953,6178.98099474,23.3446254682
195,-0.000171661376953,6184.00047526,23.3417190396
196,-0.000190734863281,6189.01995578,23.3460786752
197,-0.000171661376953,6194.0394363,23.3460786752
198,-0.000152587890625,6194.0394363,23.3460786752
199,-9.53674316406E-05,6194.0394363,23.3460786752
200,-0.000152587890625,6209.09787787,23.3446254682
201,-0.000171661376953,6199.05891683,23.3475318775
202,-0.000152587890625,6204.07839735,23.3431722563
203,-0.000152587890625,6214.1173584,23.3460786752
204,-0.000152587890625,6219.13683892,23.3460786752
205,-0.000171661376953,6234.19528049,23.3460786752
206,-0.000152587890625,6234.19528049,23.3460786752
207,-0.000152587890625,6244.23424153,23.3475318775
208,-0.000133514404297,6249.25372205,23.3475318775
209,-0.000190734863281,6264.31216362,23.3431722563
210,-0.000133514404297,6269.33164414,23.3446254682
211,-0.000209808349609,6269.33164414,23.3446254682
212,-0.000171661376953,6279.37060519,23.3460786752
213,-9.53674316406E-05,6279.37060519,23.3446254682
214,-9.53674316406E-05,6289.40956623,23.3460786752
215,-0.000171661376953,6289.40956623,23.3460786752
216,-0.000152587890625,6289.40956623,23.3460786752
217,-0.000171661376953,6304.4680078,23.3460786752
218,-0.000133514404297,6314.50696885,23.3475318775
219,-0.000171661376953,6329.56541041,23.3460786752
220,-0.000114440917969,6329.56541041,23.3460786752
221,-0.000171661376953,6344.62385198,23.3446254682
222,-0.000171661376953,6349.64333251,23.3489850748
223,-0.000152587890625,6359.68229355,23.3460786752
224,-0.000171661376953,6364.70177407,23.3475318775
225,-0.000171661376953,6384.77969616,23.3475318775
226,-0.000152587890625,6384.77969616,23.3446254682
227,-0.000171661376953,6394.81865721,23.3446254682
228,-0.000171661376953,6394.81865721,23.3460786752
229,-0.000133514404297,6409.87709878,23.3460786752
230,-0.000171661376953,6419.91605982,23.3460786752
231,-0.000171661376953,6424.93554034,23.3446254682
232,-0.000152587890625,6424.93554034,23.3460786752
233,-0.000190734863281,6434.97450139,23.3460786752
234,-0.000152587890625,6445.01346243,23.3475318775
235,-0.000171661376953,6445.01346243,23.3489850748
236,-0.000190734863281,6445.01346243,23.3475318775
237,-0.000171661376953,6460.071904,23.3475318775
238,-0.000133514404297,6460.071904,23.3475318775
239,-0.000152587890625,6470.11086505,23.3446254682
240,-0.000171661376953,6470.11086505,23.3475318775
241,-0.000152587890625,6485.16930662,23.3475318775
242,-0.000114440917969,6490.18878714,23.3446254682
243,-0.000133514404297,6500.22774818,23.3475318775
244,-0.000152587890625,6500.22774818,23.3489850748
245,-0.000152587890625,6505.24722871,23.3460786752
246,-0.000171661376953,6510.26670923,23.3446254682
247,-0.000133514404297,6510.26670923,23.3446254682
248,-0.000133514404297,6510.26670923,23.3460786752
249,-0.000114440917969,6510.26670923,23.3460786752
250,-0.000171661376953,6515.28618975,23.3475318775
251,-0.000152587890625,6520.30567027,23.3460786752
252,-0.000114440917969,6515.28618975,23.3460786752
253,-0.000133514404297,6525.3251508,23.3475318775
254,-0.000171661376953,6540.38359236,23.3489850748
255,-0.000171661376953,6535.36411184,23.3460786752
256,-0.000171661376953,6545.40307289,23.3460786752
257,-0.000171661376953,6560.46151445,23.3475318775
258,-0.000190734863281,6555.44203393,23.3460786752
259,-0.000190734863281,6570.5004755,23.3475318775
260,-0.000190734863281,6570.5004755,23.3475318775
261,-0.000133514404297,6585.55891707,23.3460786752
262,-0.000171661376953,6585.55891707,23.3475318775
263,-0.000171661376953,6590.57839759,23.3460786752
264,-0.000190734863281,6590.57839759,23.3446254682
265,-0.000133514404297,6595.59787811,23.3489850748
266,-0.000171661376953,6600.61735864,23.3489850748
267,-0.000152587890625,6605.63683916,23.3475318775
268,-0.000171661376953,6610.65631968,23.3504382674
269,-0.000114440917969,6620.69528073,23.3475318775
270,-0.000190734863281,6625.71476125,23.3460786752
271,-0.000152587890625,6635.75372229,23.3489850748
272,-0.000152587890625,6635.75372229,23.3504382674
273,-0.000190734863281,6650.81216386,23.3475318775
274,-0.000152587890625,6650.81216386,23.3475318775
275,-0.000152587890625,6660.85112491,23.3460786752
276,-0.000171661376953,6660.85112491,23.3475318775
277,-0.000152587890625,6665.87060543,23.3489850748
278,-0.000152587890625,6665.87060543,23.3489850748
279,-0.000171661376953,6680.929047,23.3446254682
280,-0.000133514404297,6680.929047,23.3446254682
281,-0.000133514404297,6685.94852752,23.3475318775
282,-0.000152587890625,6690.96800804,23.3475318775
283,-0.000152587890625,6695.98748857,23.3475318775
284,-0.000171661376953,6701.00696909,23.3475318775
285,-0.000171661376953,6716.06541066,23.3489850748
286,-0.000152587890625,6721.08489118,23.3475318775
287,-0.000133514404297,6721.08489118,23.3504382674
288,-0.000171661376953,6741.16281327,23.3475318775
289,-0.000171661376953,6736.14333275,23.3475318775
290,-0.000171661376953,6741.16281327,23.3489850748
291,-0.000171661376953,6751.20177431,23.3475318775
292,-0.000152587890625,6756.22125484,23.3504382674
293,-0.000209808349609,6766.26021588,23.3475318775
294,-0.000114440917969,6781.31865745,23.3460786752
295,-0.000133514404297,6786.33813797,23.3460786752
296,-0.000190734863281,6796.37709902,23.3475318775
297,-0.000171661376953,6801.39657954,23.3475318775
298,-0.000152587890625,6811.43554059,23.3460786752
299,-0.000152587890625,6816.45502111,23.3475318775
300,-0.000190734863281,6811.43554059,23.3446254682
301,-0.000171661376953,6821.47450163,23.3504382674
302,-0.000152587890625,6826.49398215,23.3475318775
303,-0.000152587890625,6826.49398215,23.3489850748
304,-0.000152587890625,6831.51346268,23.3460786752
305,-0.000133514404297,6841.55242372,23.3489850748
306,-0.000152587890625,6836.5329432,23.3504382674
307,-0.000152587890625,6851.59138477,23.3475318775
308,-0.000171661376953,6851.59138477,23.3460786752
309,-0.000171661376953,6856.61086529,23.3489850748
310,-0.000133514404297,6866.64982633,23.3489850748
311,-0.000152587890625,6866.64982633,23.3460786752
312,-0.000152587890625,6876.68878738,23.3489850748
313,-0.000152587890625,6881.7082679,23.3475318775
314,-0.000171661376953,6886.72774842,23.3475318775
315,-0.000114440917969,6891.74722895,23.3475318775
316,-0.000171661376953,6896.76670947,23.3475318775
317,-0.000114440917969,6901.78618999,23.3475318775
318,-0.000171661376953,6901.78618999,23.3475318775
319,-0.000133514404297,6901.78618999,23.3460786752
320,-0.000152587890625,6906.80567051,23.3475318775
321,-0.000171661376953,6906.80567051,23.3475318775
322,-0.000171661376953,6906.80567051,23.3446254682
323,-0.000171661376953,6911.82515104,23.3489850748
324,-0.000152587890625,6916.84463156,23.3446254682
325,-0.000133514404297,6911.82515104,23.3460786752
326,-0.000114440917969,6911.82515104,23.3504382674
327,-0.000133514404297,6921.86411208,23.3489850748
328,-0.000133514404297,6921.86411208,23.3489850748
329,-0.000171661376953,6926.88359261,23.3489850748
330,-0.000152587890625,6931.90307313,23.3504382674
331,-0.000152587890625,6946.9615147,23.3475318775
332,-0.000152587890625,6941.94203417,23.3475318775
333,-0.000171661376953,6957.00047574,23.3504382674
334,-0.000190734863281,6967.03943679,23.3475318775
335,-0.000171661376953,6957.00047574,23.3475318775
336,-0.000133514404297,6982.09787835,23.3475318775
337,-0.000171661376953,6987.11735888,23.3489850748
338,-0.000171661376953,6987.11735888,23.3489850748
339,-0.000171661376953,7002.17580044,23.3489850748
340,-0.000114440917969,7002.17580044,23.3460786752
341,-0.000171661376953,7017.23424201,23.3475318775
342,-0.000152587890625,7017.23424201,23.3489850748
343,-0.000133514404297,7027.27320306,23.3475318775
344,-0.000152587890625,7027.27320306,23.3475318775
345,-0.000133514404297,7032.29268358,23.3518914551
346,-0.000152587890625,7047.35112515,23.3475318775
347,-0.000152587890625,7047.35112515,23.3460786752
348,-0.000171661376953,7057.39008619,23.3475318775
349,-0.000152587890625,7057.39008619,23.3504382674
350,-0.000152587890625,7057.39008619,23.3489850748
351,-0.000114440917969,7067.42904724,23.3475318775
352,-0.000152587890625,7072.44852776,23.3489850748
353,-0.000152587890625,7067.42904724,23.3489850748
354,-0.000171661376953,7072.44852776,23.3475318775
355,-0.000152587890625,7067.42904724,23.3475318775
356,-0.000171661376953,7087.50696933,23.3446254682
357,-0.000171661376953,7092.52644985,23.3475318775
358,-0.000190734863281,7097.54593037,23.3475318775
359,-0.000171661376953,7097.54593037,23.3460786752
360,-0.000152587890625,7102.5654109,23.3460786752
361,-0.000133514404297,7122.64333299,23.3475318775
362,-0.000114440917969,7112.60437194,23.3504382674
363,-0.000152587890625,7117.62385246,23.3475318775
364,-0.000171661376953,7127.66281351,23.3460786752
365,-0.000171661376953,7127.66281351,23.3489850748
366,-0.000171661376953,7132.68229403,23.3475318775
367,-0.000152587890625,7137.70177455,23.3475318775
368,-0.000171661376953,7137.70177455,23.3489850748
369,-0.000171661376953,7137.70177455,23.3489850748
370,-0.000171661376953,7147.7407356,23.3475318775
371,-0.000114440917969,7147.7407356,23.3504382674
372,-0.000152587890625,7142.72125508,23.3460786752
373,-0.000114440917969,7147.7407356,23.3475318775
374,-0.000133514404297,7147.7407356,23.3489850748
375,-0.000171661376953,7147.7407356,23.3460786752
376,-0.000171661376953,7152.76021612,23.3489850748
377,-0.000209808349609,7147.7407356,23.3489850748
378,-0.000152587890625,7157.77969664,23.3489850748
379,-0.000152587890625,7152.76021612,23.3475318775
380,-0.000114440917969,7157.77969664,23.3504382674
381,-0.000152587890625,7162.79917717,23.3475318775
382,-0.000152587890625,7167.81865769,23.3475318775
383,-0.000152587890625,7177.85761874,23.3489850748
384,-0.000152587890625,7187.89657978,23.3460786752
385,-0.000190734863281,7182.87709926,23.3504382674
386,-0.000133514404297,7187.89657978,23.3475318775
387,-0.000133514404297,7192.9160603,23.3489850748
388,-0.000190734863281,7197.93554083,23.3475318775
389,-0.000152587890625,7207.97450187,23.3504382674
390,-0.000171661376953,7207.97450187,23.3489850748
391,-0.000133514404297,7212.99398239,23.3504382674
392,-0.000133514404297,7218.01346292,23.3504382674
393,-0.000171661376953,7202.95502135,23.3504382674
394,-0.000171661376953,7223.03294344,23.3475318775
395,-0.000190734863281,7218.01346292,23.3475318775
396,-0.000171661376953,7223.03294344,23.3460786752
397,-0.000171661376953,7223.03294344,23.3460786752
398,-0.000171661376953,7233.07190448,23.3489850748
399,-0.000152587890625,7238.09138501,23.3489850748
400,-0.000133514404297,7238.09138501,23.3504382674
401,-0.000171661376953,7243.11086553,23.3518914551
402,-7.62939453125E-05,7233.07190448,23.3504382674
403,-0.000190734863281,7258.1693071,23.3475318775
404,-0.000114440917969,7258.1693071,23.3489850748
405,-0.000190734863281,7263.18878762,23.3489850748
406,-0.000171661376953,7263.18878762,23.3475318775
407,-0.000152587890625,7273.22774866,23.3475318775
408,-0.000171661376953,7268.20826814,23.3504382674
409,-0.000133514404297,7283.26670971,23.3475318775
410,-9.53674316406E-05,7278.24722919,23.3475318775
411,-0.000133514404297,7293.30567076,23.3475318775
412,-7.62939453125E-05,7293.30567076,23.3489850748
413,-0.000190734863281,7303.3446318,23.3475318775
414,-0.000152587890625,7298.32515128,23.3475318775
415,-0.000152587890625,7298.32515128,23.3489850748
416,-0.000171661376953,7308.36411232,23.3460786752
417,-0.000133514404297,7303.3446318,23.3489850748
418,-0.000133514404297,7313.38359285,23.3475318775
419,-0.000152587890625,7313.38359285,23.3504382674
420,-0.000190734863281,7323.42255389,23.3460786752
421,-0.000152587890625,7318.40307337,23.3475318775
422,-0.000209808349609,7323.42255389,23.3475318775
423,-0.000171661376953,7343.50047598,23.3475318775
424,-0.000133514404297,7333.46151494,23.3518914551
425,-0.000133514404297,7338.48099546,23.3489850748
426,-0.000152587890625,7348.5199565,23.3475318775
427,-0.000171661376953,7353.53943703,23.3489850748
428,-0.000133514404297,7363.57839807,23.3475318775
429,-0.000171661376953,7368.59787859,23.3489850748
430,-0.000190734863281,7368.59787859,23.3489850748
431,-0.000133514404297,7383.65632016,23.3475318775
432,-0.000171661376953,7388.67580068,23.3489850748
433,-0.000114440917969,7388.67580068,23.3504382674
434,-0.000133514404297,7393.69528121,23.3504382674
435,-0.000171661376953,7408.75372278,23.3475318775
436,-0.000152587890625,7413.7732033,23.3475318775
437,-0.000133514404297,7408.75372278,23.3460786752
438,-0.000133514404297,7403.73424225,23.3475318775
439,-0.000190734863281,7408.75372278,23.3475318775
440,-0.000171661376953,7423.81216434,23.3460786752
441,-0.000190734863281,7428.83164487,23.3475318775
442,-0.000190734863281,7428.83164487,23.3489850748
443,-0.000133514404297,7433.85112539,23.3489850748
444,-0.000152587890625,7443.89008643,23.3489850748
445,-0.000152587890625,7443.89008643,23.3489850748
446,-0.000152587890625,7448.90956696,23.3504382674
447,-0.000171661376953,7453.92904748,23.3489850748
448,-0.000133514404297,7448.90956696,23.3489850748
449,-0.000152587890625,7458.948528,23.3460786752
450,-0.000171661376953,7453.92904748,23.3475318775
451,-0.000171661376953,7458.948528,23.3475318775
452,-0.000152587890625,7463.96800852,23.3475318775
453,-0.000152587890625,7463.96800852,23.3460786752
454,-0.000133514404297,7458.948528,23.3489850748
455,-0.000171661376953,7463.96800852,23.3460786752
456,-0.000133514404297,7463.96800852,23.3475318775
457,-0.000190734863281,7468.98748905,23.3475318775
458,-0.000171661376953,7463.96800852,23.3504382674
459,-0.000190734863281,7468.98748905,23.3475318775
460,-0.000152587890625,7468.98748905,23.3504382674
461,-0.000171661376953,7474.00696957,23.3475318775
462,-0.000171661376953,7474.00696957,23.3504382674
463,-0.000152587890625,7484.04593061,23.3460786752
464,-0.000171661376953,7484.04593061,23.3475318775
465,-0.000152587890625,7489.06541114,23.3475318775
466,-0.000171661376953,7489.06541114,23.3489850748
467,-0.000133514404297,7484.04593061,23.3475318775
468,-0.000152587890625,7489.06541114,23.3475318775
469,-0.000152587890625,7489.06541114,23.3489850748
470,-0.000152587890625,7499.10437218,23.3489850748
471,-0.000152587890625,7514.16281375,23.3489850748
472,-0.000152587890625,7514.16281375,23.3475318775
473,-0.000114440917969,7519.18229427,23.3489850748
474,-0.000171661376953,7529.22125532,23.3460786752
475,-0.000171661376953,7519.18229427,23.3475318775
476,-0.000133514404297,7519.18229427,23.3504382674
477,-0.000114440917969,7529.22125532,23.3460786752
478,-0.000171661376953,7539.26021636,23.3489850748
479,-0.000152587890625,7524.2017748,23.3475318775
480,-0.000152587890625,7544.27969689,23.3475318775
481,-0.000152587890625,7529.22125532,23.3475318775
482,-0.000152587890625,7554.31865793,23.3460786752
483,-0.000152587890625,7539.26021636,23.3504382674
484,-0.000152587890625,7539.26021636,23.3489850748
485,-0.000152587890625,7544.27969689,23.3489850748
486,-0.000152587890625,7554.31865793,23.3489850748
487,-0.000133514404297,7539.26021636,23.3489850748
488,-0.000133514404297,7554.31865793,23.3489850748
489,-0.000114440917969,7559.33813845,23.3504382674
490,-0.000133514404297,7569.3770995,23.3475318775
491,-0.000133514404297,7564.35761898,23.3504382674
492,-0.000171661376953,7569.3770995,23.3504382674
493,-0.000171661376953,7579.41606054,23.3504382674
494,-0.000152587890625,7584.43554107,23.3489850748
495,-9.53674316406E-05,7584.43554107,23.3475318775
496,-0.000133514404297,7589.45502159,23.3475318775
497,-0.000190734863281,7594.47450211,23.3489850748
498,-0.000152587890625,7589.45502159,23.3504382674
499,-0.000152587890625,7609.53294368,23.3475318775
500,-0.000152587890625,7604.51346316,23.3504382674
501,-0.000152587890625,7604.51346316,23.3475318775
502,-0.000133514404297,7609.53294368,23.3475318775
503,-0.000114440917969,7609.53294368,23.3475318775
504,-0.000152587890625,7609.53294368,23.3504382674
505,-0.000152587890625,7639.64982682,23.3446254682
506,-0.000171661376953,7629.61086577,23.3504382674
507,-0.000152587890625,7644.66930734,23.3475318775
508,-0.000171661376953,7644.66930734,23.3460786752
509,-0.000190734863281,7644.66930734,23.3489850748
510,-0.000171661376953,7649.68878786,23.3475318775
511,-0.000152587890625,7654.70826838,23.3460786752
512,-0.000190734863281,7649.68878786,23.3475318775
513,-0.000133514404297,7654.70826838,23.3460786752
514,-0.000114440917969,7659.72774891,23.3489850748
515,-9.53674316406E-05,7669.76670995,23.3489850748
516,-0.000152587890625,7674.78619047,23.3489850748
517,-0.000114440917969,7674.78619047,23.3489850748
518,-9.53674316406E-05,7679.805671,23.3489850748
519,-0.000190734863281,7679.805671,23.3460786752
520,-0.000152587890625,7679.805671,23.3489850748
521,-0.000171661376953,7684.82515152,23.3475318775
522,-0.000171661376953,7699.88359309,23.3460786752
523,-0.000133514404297,7699.88359309,23.3475318775
524,-0.000171661376953,7699.88359309,23.3460786752
525,-0.000133514404297,7689.84463204,23.3475318775
526,-0.000171661376953,7699.88359309,23.3475318775
527,-0.000133514404297,7704.90307361,23.3489850748
528,-0.000133514404297,7704.90307361,23.3475318775
529,-9.53674316406E-05,7704.90307361,23.3475318775
530,-0.000152587890625,7699.88359309,23.3489850748
531,-0.000133514404297,7709.92255413,23.3475318775
532,-0.000171661376953,7704.90307361,23.3460786752
533,-0.000133514404297,7714.94203465,23.3475318775
534,-0.000171661376953,7719.96151518,23.3446254682
535,-0.000171661376953,7714.94203465,23.3475318775
536,-0.000171661376953,7724.9809957,23.3460786752
537,-0.000152587890625,7724.9809957,23.3489850748
538,-0.000152587890625,7724.9809957,23.3489850748
539,-0.000133514404297,7735.01995674,23.3460786752
540,-0.000133514404297,7735.01995674,23.3475318775
541,-0.000133514404297,7740.03943727,23.3475318775
542,-0.000171661376953,7750.07839831,23.3460786752
543,-0.000152587890625,7750.07839831,23.3475318775
544,-0.000171661376953,7750.07839831,23.3475318775
545,-0.000171661376953,7760.11735936,23.3446254682
546,-0.000171661376953,7745.05891779,23.3460786752
547,-0.000171661376953,7760.11735936,23.3475318775
548,-0.000171661376953,7770.1563204,23.3446254682
549,-9.53674316406E-05,7765.13683988,23.3489850748
550,-0.000133514404297,7775.17580093,23.3475318775
551,-0.000171661376953,7780.19528145,23.3475318775
552,-0.000171661376953,7770.1563204,23.3475318775
