Timestamp,T1 - COM15,T2 - COM15,T3 - COM18,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
08-28-2025-Thu 19-27-57-PM,2.773,3.84866,5.1259,5.93386,\4.62194,5.52988,5.76533,4.7566
08-28-2025-Thu 19-27-59-PM,2.84073,3.714,5.1259,5.93386,4.62194,5.52988,5.73146,4.72273
08-28-2025-Thu 19-28-02-PM,2.80687,3.74787,5.09284,5.93386,4.62194,5.49601,5.73146,4.68887
08-28-2025-Thu 19-28-04-PM,2.80687,3.84866,5.09284,5.86612,4.55501,5.49601,5.6984,4.68887
08-28-2025-Thu 19-28-06-PM,2.73994,3.68094,5.02511,5.89999,4.55501,5.46214,5.6984,4.65581
08-28-2025-Thu 19-28-09-PM,2.70608,3.714,5.05898,5.86612,4.55501,5.46214,5.66454,4.65581
08-28-2025-Thu 19-28-11-PM,2.73994,3.64707,5.02511,5.7992,4.52115,5.42908,5.63067,4.62194
08-28-2025-Thu 19-28-14-PM,2.70608,3.714,4.99205,5.7992,4.52115,5.39522,5.63067,4.58807
08-28-2025-Thu 19-28-16-PM,2.67221,3.64707,4.95818,5.76533,4.48728,5.36135,5.59761,4.55501
08-28-2025-Thu 19-28-19-PM,2.73994,3.61321,4.95818,5.73146,4.48728,5.36135,5.56374,4.55501
08-28-2025-Thu 19-28-21-PM,2.57142,3.64707,4.92432,5.76533,4.48728,5.36135,5.52988,4.55501
08-28-2025-Thu 19-28-24-PM,2.60528,3.61321,4.89126,5.6984,4.45422,5.32829,5.52988,4.52115
08-28-2025-Thu 19-28-26-PM,2.60528,3.61321,4.89126,5.6984,4.42035,5.29443,5.46214,4.48728
08-28-2025-Thu 19-28-28-PM,2.63915,3.57934,4.89126,5.66454,4.42035,5.29443,5.49601,4.45422
08-28-2025-Thu 19-28-31-PM,2.60528,3.51242,4.85739,5.66454,4.38649,5.26056,5.42908,4.42035
08-28-2025-Thu 19-28-35-PM,2.60528,3.54628,4.82352,5.63067,4.35343,5.2275,5.42908,4.42035
08-28-2025-Thu 19-28-38-PM,2.47062,3.51242,4.82352,5.66454,4.25264,5.2275,5.52988,4.45422
08-28-2025-Thu 19-28-40-PM,2.67221,3.51242,4.7566,5.63067,4.35343,5.19363,5.56374,4.58807
08-28-2025-Thu 19-28-43-PM,2.53755,3.47855,4.72273,5.73146,4.35343,5.15977,5.52988,4.48728
08-28-2025-Thu 19-28-45-PM,2.63915,3.44549,4.79046,5.59761,4.42035,5.15977,5.46214,4.42035
08-28-2025-Thu 19-28-48-PM,2.53755,3.47855,4.79046,5.59761,4.31956,5.15977,5.49601,4.7566
08-28-2025-Thu 19-28-50-PM,2.60528,3.47855,4.85739,5.66454,4.31956,5.1259,5.46214,4.45422
08-28-2025-Thu 19-28-52-PM,2.57142,3.47855,4.72273,5.59761,4.38649,5.15977,5.29443,4.55501
08-28-2025-Thu 19-28-55-PM,2.57142,3.41162,4.85739,5.56374,4.35343,5.1259,5.32829,4.65581
08-28-2025-Thu 19-28-57-PM,2.60528,3.41162,4.72273,5.49601,4.31956,5.09284,5.36135,4.31956
08-28-2025-Thu 19-28-59-PM,2.53755,3.44549,4.68887,5.46214,4.2857,5.05898,5.29443,4.31956
08-28-2025-Thu 19-29-02-PM,2.57142,3.37776,4.65581,5.46214,4.2857,5.02511,5.29443,4.2857
08-28-2025-Thu 19-29-04-PM,2.53755,3.37776,4.65581,5.46214,4.25264,5.05898,5.26056,4.25264
08-28-2025-Thu 19-29-07-PM,2.47062,3.41162,4.65581,5.42908,4.25264,5.02511,5.26056,4.21796
08-28-2025-Thu 19-29-09-PM,2.53755,3.37776,4.62194,5.39522,4.21796,5.02511,5.2275,4.21796
08-28-2025-Thu 19-29-12-PM,2.47062,3.31083,4.62194,5.36135,4.1849,4.99205,5.19363,4.1849
08-28-2025-Thu 19-29-14-PM,2.47062,3.37776,4.58807,5.32829,4.1849,4.95818,5.15977,4.11717
08-28-2025-Thu 19-29-16-PM,2.47062,3.27697,4.55501,5.32829,4.15104,4.92432,5.15977,4.08411
08-28-2025-Thu 19-29-19-PM,2.4037,3.27697,4.55501,5.29443,4.11717,4.92432,5.1259,4.11717
08-28-2025-Thu 19-29-21-PM,2.36983,3.27697,4.52115,5.26056,4.11717,4.89126,5.09284,4.05025
08-28-2025-Thu 19-29-24-PM,2.36983,3.24391,4.48728,5.26056,4.11717,4.85739,5.09284,4.05025
08-28-2025-Thu 19-29-26-PM,2.26904,3.27697,4.48728,5.2275,4.05025,4.82352,5.05898,4.05025
08-28-2025-Thu 19-29-28-PM,2.30291,3.24391,4.45422,5.19363,4.05025,4.82352,5.02511,3.98332
08-28-2025-Thu 19-29-31-PM,2.30291,3.17617,4.45422,5.15977,4.05025,4.79046,5.02511,3.98332
08-28-2025-Thu 19-29-33-PM,2.33597,3.17617,4.42035,5.1259,4.01638,4.79046,4.99205,3.94945
08-28-2025-Thu 19-29-36-PM,2.23517,3.17617,4.38649,5.1259,4.01638,4.72273,4.95818,3.94945
08-28-2025-Thu 19-29-38-PM,2.26904,3.17617,4.38649,5.1259,3.98332,4.7566,4.92432,3.91559
08-28-2025-Thu 19-29-40-PM,2.30291,3.10925,4.35343,5.05898,3.94945,4.68887,4.92432,3.91559
08-28-2025-Thu 19-29-43-PM,2.23517,3.14311,4.31956,5.05898,3.94945,4.65581,4.89126,3.88253
08-28-2025-Thu 19-29-45-PM,2.20211,3.10925,4.31956,5.02511,3.94945,4.65581,4.85739,3.88253
08-28-2025-Thu 19-29-48-PM,2.23517,3.04232,4.2857,5.02511,3.91559,4.65581,4.85739,3.84866
08-28-2025-Thu 19-29-50-PM,2.23517,3.10925,4.2857,5.02511,3.88253,4.58807,4.82352,3.81479
08-28-2025-Thu 19-29-52-PM,2.26904,2.97459,4.2857,4.99205,3.88253,4.58807,4.82352,3.78173
08-28-2025-Thu 19-29-55-PM,2.23517,3.04232,4.25264,4.95818,3.84866,4.55501,4.79046,3.78173
08-28-2025-Thu 19-29-57-PM,2.13438,2.97459,4.1849,4.95818,3.81479,4.55501,4.7566,3.74787
08-28-2025-Thu 19-30-00-PM,2.13438,2.90766,4.1849,4.92432,3.78173,4.52115,4.7566,3.714
08-28-2025-Thu 19-30-02-PM,2.13438,2.90766,4.1849,4.85739,3.74787,4.48728,4.68887,3.64707
08-28-2025-Thu 19-30-05-PM,2.06746,2.90766,4.11717,4.82352,3.714,4.45422,4.65581,3.64707
08-28-2025-Thu 19-30-07-PM,2.06746,2.80687,4.11717,4.82352,3.68094,4.42035,4.65581,3.61321
08-28-2025-Thu 19-30-09-PM,2.06746,2.73994,4.11717,4.79046,3.64707,4.38649,4.62194,3.57934
08-28-2025-Thu 19-30-12-PM,2.03359,2.773,4.08411,4.7566,3.57934,4.35343,4.58807,3.57934
08-28-2025-Thu 19-30-14-PM,2.03359,2.73994,4.05025,4.7566,3.54628,4.31956,4.55501,3.51242
08-28-2025-Thu 19-30-17-PM,1.96666,2.70608,4.01638,4.72273,3.54628,4.31956,4.52115,3.47855
08-28-2025-Thu 19-30-19-PM,1.86587,2.63915,3.98332,4.68887,3.47855,4.2857,4.48728,3.47855
08-28-2025-Thu 19-30-21-PM,1.89974,2.63915,3.94945,4.65581,3.47855,4.21796,4.48728,3.44549
08-28-2025-Thu 19-30-24-PM,1.86587,2.63915,3.94945,4.65581,3.41162,4.1849,4.45422,3.41162
08-28-2025-Thu 19-30-26-PM,1.79894,2.53755,3.91559,4.62194,3.37776,4.15104,4.42035,3.37776
08-28-2025-Thu 19-30-29-PM,1.79894,2.53755,3.88253,4.58807,3.37776,4.11717,4.42035,3.37776
08-28-2025-Thu 19-30-31-PM,1.76588,2.43676,3.84866,4.55501,3.31083,4.11717,4.38649,3.31083
08-28-2025-Thu 19-30-33-PM,1.73202,2.43676,3.84866,4.55501,3.31083,4.08411,4.35343,3.27697
08-28-2025-Thu 19-30-36-PM,1.69815,2.4037,3.78173,4.52115,3.27697,4.05025,4.31956,3.27697
08-28-2025-Thu 19-30-38-PM,1.73202,2.33597,3.78173,4.48728,3.21004,4.01638,4.2857,3.24391
08-28-2025-Thu 19-30-40-PM,1.66429,2.26904,3.74787,4.45422,3.21004,3.98332,4.25264,3.21004
08-28-2025-Thu 19-30-43-PM,1.66429,2.30291,3.714,4.45422,3.17617,3.94945,4.21796,3.17617
08-28-2025-Thu 19-30-45-PM,1.63042,2.30291,3.68094,4.42035,3.14311,3.91559,4.21796,3.14311
